"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"WR","Doug Baldwin (0000000)","Doug Baldwin",0,6700,"Car@Sea 00:00PM ET","Sea","Doug","Baldwin","Car",16.68,15.4,1,0.251428571428571,0
"QB","Aaron Rodgers (0000000)","Aaron Rodgers",0,6700,"Hou@GB 00:00PM ET","GB","Aaron","Rodgers","Hou",24.32,20.1,0,0,0
"WR","Stefon Diggs (0000000)","Stefon Diggs",0,6700,"Dal@Min 00:00PM ET","Min","Stefon","Diggs","Dal",16.08,19.8,1,0.233160621761658,0
"WR","Demaryius Thomas (0000000)","Demaryius Thomas",0,6600,"Den@Jax 00:00PM ET","Den","Demaryius","Thomas","Jax",14.94,14,2,0.274151436031332,0
"WR","Donte Moncrief (0000000)","Donte Moncrief",0,6600,"Ind@NYJ 00:00PM ET","Ind","Donte","Moncrief","NYJ",12.49,14.1,4,0.100478468899522,0
"QB","Cam Newton (0000000)","Cam Newton",0,6600,"Car@Sea 00:00PM ET","Car","Cam","Newton","Sea",19.04,18.7,0,0,0
"QB","Philip Rivers (0000000)","Philip Rivers",0,6500,"TB@SD 00:00PM ET","SD","Philip","Rivers","TB",18.84,19.1,0,0,0
"TE","Rob Gronkowski (0000000)","Rob Gronkowski",0,6500,"LA@NE 00:00PM ET","NE","Rob","Gronkowski","LA",0,0,4,0.10379746835443,0
"QB","Derek Carr (0000000)","Derek Carr",0,6500,"Buf@Oak 00:00PM ET","Oak","Derek","Carr","Buf",19.73,17.7,0,0,0
"TE","Jordan Reed (0000000)","Jordan Reed",0,6400,"Was@Ari 00:00PM ET","Was","Jordan","Reed","Ari",0,0,1,0.183628318584071,0
"RB","Spencer Ware (0000000)","Spencer Ware",0,6400,"KC@Atl 00:00PM ET","KC","Spencer","Ware","Atl",14.64,15,6,0.0763546798029557,0
"WR","Brandin Cooks (0000000)","Brandin Cooks",0,6400,"Det@NO 00:00PM ET","NO","Brandin","Cooks","Det",18.68,14.5,2,0.167391304347826,0
"QB","Kirk Cousins (0000000)","Kirk Cousins",0,6400,"Was@Ari 00:00PM ET","Was","Kirk","Cousins","Ari",19.03,18,0,0,0
"QB","Russell Wilson (0000000)","Russell Wilson",0,6300,"Car@Sea 00:00PM ET","Sea","Russell","Wilson","Car",19.56,20.4,11,0.00571428571428571,0
"WR","Davante Adams (0000000)","Davante Adams",0,6300,"Hou@GB 00:00PM ET","GB","Davante","Adams","Hou",14.57,11.9,2,0.193617021276596,0
"WR","Golden Tate (0000000)","Golden Tate",0,6200,"Det@NO 00:00PM ET","Det","Golden","Tate","NO",16.31,15.2,1,0.223880597014925,0
"QB","Jameis Winston (0000000)","Jameis Winston",0,6200,"TB@SD 00:00PM ET","TB","Jameis","Winston","SD",18.41,19.8,0,0,0
"WR","Kelvin Benjamin (0000000)","Kelvin Benjamin",0,6200,"Car@Sea 00:00PM ET","Car","Kelvin","Benjamin","Sea",13.78,11.6,2,0.2175,0
"WR","Tyrell Williams (0000000)","Tyrell Williams",0,6100,"TB@SD 00:00PM ET","SD","Tyrell","Williams","TB",14.39,14.3,1,0.2,0
"QB","Colin Kaepernick (0000000)","Colin Kaepernick",0,6100,"SF@Chi 00:00PM ET","SF","Colin","Kaepernick","Chi",19.73,20,0,0,0
"RB","Devonta Freeman (0000000)","Devonta Freeman",0,6100,"KC@Atl 00:00PM ET","Atl","Devonta","Freeman","KC",15,15.1,3,0.114285714285714,0
"WR","Alshon Jeffery (0000000)","Alshon Jeffery",0,6000,"SF@Chi 00:00PM ET","Chi","Alshon","Jeffery","SF",0,0,1,0.179611650485437,0
"WR","Michael Crabtree (0000000)","Michael Crabtree",0,6000,"Buf@Oak 00:00PM ET","Oak","Michael","Crabtree","Buf",16.23,13.5,2,0.245495495495495,0
"QB","Carson Palmer (0000000)","Carson Palmer",0,6000,"Was@Ari 00:00PM ET","Ari","Carson","Palmer","Was",18.17,19.2,0,0,0
"RB","Mark Ingram (0000000)","Mark Ingram",0,6000,"Det@NO 00:00PM ET","NO","Mark","Ingram","Det",13.64,13.2,5,0.0782608695652174,0
"WR","DeAndre Hopkins (0000000)","DeAndre Hopkins",0,6000,"Hou@GB 00:00PM ET","Hou","DeAndre","Hopkins","GB",13.7,13.9,1,0.26865671641791,0
"QB","Eli Manning (0000000)","Eli Manning",0,5900,"NYG@Pit 00:00PM ET","NYG","Eli","Manning","Pit",18.56,18.7,0,0,0
"QB","Dak Prescott (0000000)","Dak Prescott",0,5900,"Dal@Min 00:00PM ET","Dal","Dak","Prescott","Min",18.33,17.2,0,0,0
"RB","Matt Forte (0000000)","Matt Forte",0,5900,"Ind@NYJ 00:00PM ET","NYJ","Matt","Forte","Ind",17.29,13.4,5,0.0997375328083989,0
"WR","Emmanuel Sanders (0000000)","Emmanuel Sanders",0,5900,"Den@Jax 00:00PM ET","Den","Emmanuel","Sanders","Jax",14.02,13.1,1,0.279373368146214,0
"RB","Thomas Rawls (0000000)","Thomas Rawls",0,5900,"Car@Sea 00:00PM ET","Sea","Thomas","Rawls","Car",12.74,12.5,8,0.0314285714285714,0
"WR","Jamison Crowder (0000000)","Jamison Crowder",0,5800,"Was@Ari 00:00PM ET","Was","Jamison","Crowder","Ari",13.63,14,3,0.168141592920354,0
"RB","Theo Riddick (0000000)","Theo Riddick",0,5800,"Det@NO 00:00PM ET","Det","Theo","Riddick","NO",18.15,16.7,4,0.156716417910448,0
"WR","Allen Robinson (0000000)","Allen Robinson",0,5800,"Den@Jax 00:00PM ET","Jax","Allen","Robinson","Den",13.12,14.1,1,0.247240618101545,0
"RB","DeAngelo Williams (0000000)","DeAngelo Williams",0,5700,"NYG@Pit 00:00PM ET","Pit","DeAngelo","Williams","NYG",0,0,6,0.0528735632183908,0
"WR","Steve Smith (0000000)","Steve Smith",0,5700,"Mia@Bal 00:00PM ET","Bal","Steve","Smith","Mia",13.07,13,3,0.155555555555556,0
"RB","Doug Martin (0000000)","Doug Martin",0,5700,"TB@SD 00:00PM ET","TB","Doug","Martin","SD",13.39,11,8,0.0306603773584906,0
"WR","Jordan Matthews (0000000)","Jordan Matthews",0,5700,"Phi@Cin 00:00PM ET","Phi","Jordan","Matthews","Cin",0,0,1,0.235142118863049,0
"QB","Tyrod Taylor (0000000)","Tyrod Taylor",0,5700,"Buf@Oak 00:00PM ET","Buf","Tyrod","Taylor","Oak",18.83,18.3,0,0,0
"RB","Lamar Miller (0000000)","Lamar Miller",0,5600,"Hou@GB 00:00PM ET","Hou","Lamar","Miller","GB",13.65,12.6,5,0.0895522388059701,0
"WR","DeVante Parker (0000000)","DeVante Parker",0,5600,"Mia@Bal 00:00PM ET","Mia","DeVante","Parker","Bal",11.75,11.9,2,0.192771084337349,0
"WR","Sammy Watkins (0000000)","Sammy Watkins",0,5500,"Buf@Oak 00:00PM ET","Buf","Sammy","Watkins","Oak",11.94,15,7,0.0404984423676012,0
"WR","Cole Beasley (0000000)","Cole Beasley",0,5500,"Dal@Min 00:00PM ET","Dal","Cole","Beasley","Min",11.56,10,1,0.22,0
"RB","LeGarrette Blount (0000000)","LeGarrette Blount",0,5500,"LA@NE 00:00PM ET","NE","LeGarrette","Blount","LA",11.22,9,9,0.0177215189873418,0
"QB","Ryan Tannehill (0000000)","Ryan Tannehill",0,5500,"Mia@Bal 00:00PM ET","Mia","Ryan","Tannehill","Bal",16.69,15.3,0,0,0
"TE","Jimmy Graham (0000000)","Jimmy Graham",0,5500,"Car@Sea 00:00PM ET","Sea","Jimmy","Graham","Car",14.57,12.3,2,0.205714285714286,0
"WR","Jarvis Landry (0000000)","Jarvis Landry",0,5400,"Mia@Bal 00:00PM ET","Mia","Jarvis","Landry","Bal",14.84,14.2,1,0.27710843373494,0
"RB","Latavius Murray (0000000)","Latavius Murray",0,5400,"Buf@Oak 00:00PM ET","Oak","Latavius","Murray","Buf",14.9,13.2,5,0.0788288288288288,0
"WR","Randall Cobb (0000000)","Randall Cobb",0,5400,"Hou@GB 00:00PM ET","GB","Randall","Cobb","Hou",13.49,11.3,3,0.174468085106383,0
"QB","Alex Smith (0000000)","Alex Smith",0,5400,"KC@Atl 00:00PM ET","KC","Alex","Smith","Atl",16.07,20,15,0.00246305418719212,0
"WR","Jeremy Maclin (0000000)","Jeremy Maclin",0,5300,"KC@Atl 00:00PM ET","KC","Jeremy","Maclin","Atl",0,0,4,0.137931034482759,0
"QB","Joe Flacco (0000000)","Joe Flacco",0,5300,"Mia@Bal 00:00PM ET","Bal","Joe","Flacco","Mia",17.96,14.8,0,0,0
"RB","Carlos Hyde (0000000)","Carlos Hyde",0,5300,"SF@Chi 00:00PM ET","SF","Carlos","Hyde","Chi",15.57,14.1,6,0.0670391061452514,0
"QB","Carson Wentz (0000000)","Carson Wentz",0,5300,"Phi@Cin 00:00PM ET","Phi","Carson","Wentz","Cin",16.16,15.6,0,0,0
"TE","Tyler Eifert (0000000)","Tyler Eifert",0,5300,"Phi@Cin 00:00PM ET","Cin","Tyler","Eifert","Phi",15.56,14.4,5,0.0861244019138756,0
"QB","Brock Osweiler (0000000)","Brock Osweiler",0,5200,"Hou@GB 00:00PM ET","Hou","Brock","Osweiler","GB",15.06,15.6,14,0.00248756218905473,0
"WR","Dontrelle Inman (0000000)","Dontrelle Inman",0,5200,"TB@SD 00:00PM ET","SD","Dontrelle","Inman","TB",9.91,9.3,2,0.175308641975309,0
"RB","Jonathan Stewart (0000000)","Jonathan Stewart",0,5200,"Car@Sea 00:00PM ET","Car","Jonathan","Stewart","Sea",11.48,10.5,8,0.035,0
"QB","Ryan Fitzpatrick (0000000)","Ryan Fitzpatrick",0,5200,"Ind@NYJ 00:00PM ET","NYJ","Ryan","Fitzpatrick","Ind",16.81,17.1,0,0,0
"RB","Ameer Abdullah (0000000)","Ameer Abdullah",0,5200,"Det@NO 00:00PM ET","Det","Ameer","Abdullah","NO",0,0,8,0.0124378109452736,0
"QB","Andy Dalton (0000000)","Andy Dalton",0,5200,"Phi@Cin 00:00PM ET","Cin","Andy","Dalton","Phi",18.26,17.6,0,0,0
"RB","Alfred Morris (0000000)","Alfred Morris",0,5100,"Dal@Min 00:00PM ET","Dal","Alfred","Morris","Min",2.56,3.9,9,0.0114285714285714,0
"QB","Sam Bradford (0000000)","Sam Bradford",0,5100,"Dal@Min 00:00PM ET","Min","Sam","Bradford","Dal",16.19,16.6,12,0.00259067357512953,0
"QB","Trevor Siemian (0000000)","Trevor Siemian",0,5100,"Den@Jax 00:00PM ET","Den","Trevor","Siemian","Jax",0,0,0,0,0
"RB","Devontae Booker (0000000)","Devontae Booker",0,5100,"Den@Jax 00:00PM ET","Den","Devontae","Booker","Jax",14.59,14.8,5,0.0704960835509138,0
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,5100,"Car@Sea 00:00PM ET","Sea","C.J.","Prosise","Car",0,0,6,0.0571428571428571,0
"TE","Greg Olsen (0000000)","Greg Olsen",0,5100,"Car@Sea 00:00PM ET","Car","Greg","Olsen","Sea",14.34,15.4,1,0.2325,0
"QB","Scott Tolzien (0000000)","Scott Tolzien",0,5100,"Ind@NYJ 00:00PM ET","Ind","Scott","Tolzien","NYJ",0,0,0,0,0
"QB","Tony Romo (0000000)","Tony Romo",0,5100,"Dal@Min 00:00PM ET","Dal","Tony","Romo","Min",0,0,0,0,0
"WR","Willie Snead (0000000)","Willie Snead",0,5100,"Det@NO 00:00PM ET","NO","Willie","Snead","Det",14.24,13.2,3,0.156521739130435,0
"QB","Mark Sanchez (0000000)","Mark Sanchez",0,5000,"Dal@Min 00:00PM ET","Dal","Mark","Sanchez","Min",0,0,0,0,0
"QB","Taylor Heinicke (0000000)","Taylor Heinicke",0,5000,"Dal@Min 00:00PM ET","Min","Taylor","Heinicke","Dal",0,0,0,0,0
"RB","Adrian Peterson (0000000)","Adrian Peterson",0,5000,"Dal@Min 00:00PM ET","Min","Adrian","Peterson","Dal",0,0,10,0.0129533678756477,0
"QB","Matt Schaub (0000000)","Matt Schaub",0,5000,"KC@Atl 00:00PM ET","Atl","Matt","Schaub","KC",0,0,0,0,0
"QB","Nick Foles (0000000)","Nick Foles",0,5000,"KC@Atl 00:00PM ET","KC","Nick","Foles","Atl",0,0,0,0,0
"QB","Tyler Bray (0000000)","Tyler Bray",0,5000,"KC@Atl 00:00PM ET","KC","Tyler","Bray","Atl",0,0,0,0,0
"QB","Dan Orlovsky (0000000)","Dan Orlovsky",0,5000,"Det@NO 00:00PM ET","Det","Dan","Orlovsky","NO",0,0,0,0,0
"QB","Luke McCown (0000000)","Luke McCown",0,5000,"Det@NO 00:00PM ET","NO","Luke","McCown","Det",0,0,0,0,0
"QB","Jake Rudock (0000000)","Jake Rudock",0,5000,"Det@NO 00:00PM ET","Det","Jake","Rudock","NO",0,0,0,0,0
"QB","Case Keenum (0000000)","Case Keenum",0,5000,"LA@NE 00:00PM ET","LA","Case","Keenum","NE",0,0,0,0,0
"QB","Jimmy Garoppolo (0000000)","Jimmy Garoppolo",0,5000,"LA@NE 00:00PM ET","NE","Jimmy","Garoppolo","LA",0,0,13,0.00253164556962025,0
"QB","Sean Mannion (0000000)","Sean Mannion",0,5000,"LA@NE 00:00PM ET","LA","Sean","Mannion","NE",0,0,0,0,0
"QB","Jared Goff (0000000)","Jared Goff",0,5000,"LA@NE 00:00PM ET","LA","Jared","Goff","NE",14.76,13.3,0,0,0
"RB","Todd Gurley (0000000)","Todd Gurley",0,5000,"LA@NE 00:00PM ET","LA","Todd","Gurley","NE",13.13,12.6,5,0.109042553191489,0
"WR","Kenny Britt (0000000)","Kenny Britt",0,5000,"LA@NE 00:00PM ET","LA","Kenny","Britt","NE",14.71,11.5,1,0.228723404255319,1
"QB","Chad Henne (0000000)","Chad Henne",0,5000,"Den@Jax 00:00PM ET","Jax","Chad","Henne","Den",0,0,0,0,0
"QB","Austin Davis (0000000)","Austin Davis",0,5000,"Den@Jax 00:00PM ET","Den","Austin","Davis","Jax",0,0,0,0,0
"QB","Blake Bortles (0000000)","Blake Bortles",0,5000,"Den@Jax 00:00PM ET","Jax","Blake","Bortles","Den",17.79,15.7,0,0,0
"QB","Brandon Allen (0000000)","Brandon Allen",0,5000,"Den@Jax 00:00PM ET","Jax","Brandon","Allen","Den",0,0,0,0,0
"QB","Paxton Lynch (0000000)","Paxton Lynch",0,5000,"Den@Jax 00:00PM ET","Den","Paxton","Lynch","Jax",14.96,14.2,0,0,0
"QB","Brandon Weeden (0000000)","Brandon Weeden",0,5000,"Hou@GB 00:00PM ET","Hou","Brandon","Weeden","GB",0,0,0,0,0
"QB","Tom Savage (0000000)","Tom Savage",0,5000,"Hou@GB 00:00PM ET","Hou","Tom","Savage","GB",0,0,0,0,0
"QB","Brett Hundley (0000000)","Brett Hundley",0,5000,"Hou@GB 00:00PM ET","GB","Brett","Hundley","Hou",0,0,0,0,0
"QB","Chase Daniel (0000000)","Chase Daniel",0,5000,"Phi@Cin 00:00PM ET","Phi","Chase","Daniel","Cin",0,0,0,0,0
"QB","AJ McCarron (0000000)","AJ McCarron",0,5000,"Phi@Cin 00:00PM ET","Cin","AJ","McCarron","Phi",0,0,0,0,0
"QB","Jeff Driskel (0000000)","Jeff Driskel",0,5000,"Phi@Cin 00:00PM ET","Cin","Jeff","Driskel","Phi",0,0,0,0,0
"QB","Matt Moore (0000000)","Matt Moore",0,5000,"Mia@Bal 00:00PM ET","Mia","Matt","Moore","Bal",0,0,0,0,0
"QB","Ryan Mallett (0000000)","Ryan Mallett",0,5000,"Mia@Bal 00:00PM ET","Bal","Ryan","Mallett","Mia",0,0,0,0,0
"WR","Mike Wallace (0000000)","Mike Wallace",0,5000,"Mia@Bal 00:00PM ET","Bal","Mike","Wallace","Mia",13.95,11.3,1,0.2,1
"QB","Jay Cutler (0000000)","Jay Cutler",0,5000,"SF@Chi 00:00PM ET","Chi","Jay","Cutler","SF",0,0,0,0,0
"QB","Christian Ponder (0000000)","Christian Ponder",0,5000,"SF@Chi 00:00PM ET","SF","Christian","Ponder","Chi",0,0,0,0,0
"QB","Blaine Gabbert (0000000)","Blaine Gabbert",0,5000,"SF@Chi 00:00PM ET","SF","Blaine","Gabbert","Chi",0,0,14,0.00279329608938547,0
"QB","Shaun Hill (0000000)","Shaun Hill",0,5000,"Dal@Min 00:00PM ET","Min","Shaun","Hill","Dal",0,0,0,0,0
"QB","David Fales (0000000)","David Fales",0,5000,"SF@Chi 00:00PM ET","Chi","David","Fales","SF",0,0,0,0,0
"QB","EJ Manuel (0000000)","EJ Manuel",0,5000,"Buf@Oak 00:00PM ET","Buf","EJ","Manuel","Oak",0,0,0,0,0
"QB","Matt McGloin (0000000)","Matt McGloin",0,5000,"Buf@Oak 00:00PM ET","Oak","Matt","McGloin","Buf",0,0,0,0,0
"QB","Connor Cook (0000000)","Connor Cook",0,5000,"Buf@Oak 00:00PM ET","Oak","Connor","Cook","Buf",0,0,0,0,0
"QB","Cardale Jones (0000000)","Cardale Jones",0,5000,"Buf@Oak 00:00PM ET","Buf","Cardale","Jones","Oak",0,0,0,0,0
"QB","Josh Johnson (0000000)","Josh Johnson",0,5000,"NYG@Pit 00:00PM ET","NYG","Josh","Johnson","Pit",0,0,0,0,0
"QB","Landry Jones (0000000)","Landry Jones",0,5000,"NYG@Pit 00:00PM ET","Pit","Landry","Jones","NYG",0,0,0,0,0
"QB","Ryan Nassib (0000000)","Ryan Nassib",0,5000,"NYG@Pit 00:00PM ET","NYG","Ryan","Nassib","Pit",0,0,0,0,0
"QB","Zach Mettenberger (0000000)","Zach Mettenberger",0,5000,"NYG@Pit 00:00PM ET","Pit","Zach","Mettenberger","NYG",0,0,0,0,0
"QB","Drew Stanton (0000000)","Drew Stanton",0,5000,"Was@Ari 00:00PM ET","Ari","Drew","Stanton","Was",0,0,0,0,0
"QB","Colt McCoy (0000000)","Colt McCoy",0,5000,"Was@Ari 00:00PM ET","Was","Colt","McCoy","Ari",0,0,0,0,0
"QB","Nate Sudfeld (0000000)","Nate Sudfeld",0,5000,"Was@Ari 00:00PM ET","Was","Nate","Sudfeld","Ari",0,0,0,0,0
"WR","DeSean Jackson (0000000)","DeSean Jackson",0,5000,"Was@Ari 00:00PM ET","Was","DeSean","Jackson","Ari",11.92,13.4,3,0.168141592920354,1
"QB","Kellen Clemens (0000000)","Kellen Clemens",0,5000,"TB@SD 00:00PM ET","SD","Kellen","Clemens","TB",0,0,0,0,0
"QB","Mike Glennon (0000000)","Mike Glennon",0,5000,"TB@SD 00:00PM ET","TB","Mike","Glennon","SD",0,0,0,0,0
"QB","Ryan Griffin (0000000)","Ryan Griffin",0,5000,"TB@SD 00:00PM ET","TB","Ryan","Griffin","SD",0,0,0,0,0
"QB","Derek Anderson (0000000)","Derek Anderson",0,5000,"Car@Sea 00:00PM ET","Car","Derek","Anderson","Sea",0,0,0,0,0
"QB","Joe Webb (0000000)","Joe Webb",0,5000,"Car@Sea 00:00PM ET","Car","Joe","Webb","Sea",0,0,10,0.0025,0
"QB","Trevone Boykin (0000000)","Trevone Boykin",0,5000,"Car@Sea 00:00PM ET","Sea","Trevone","Boykin","Car",0,0,0,0,0
"QB","Bryce Petty (0000000)","Bryce Petty",0,5000,"Ind@NYJ 00:00PM ET","NYJ","Bryce","Petty","Ind",0,0,0,0,0
"QB","Stephen Morris (0000000)","Stephen Morris",0,5000,"Ind@NYJ 00:00PM ET","Ind","Stephen","Morris","NYJ",0,0,0,0,0
"QB","Christian Hackenberg (0000000)","Christian Hackenberg",0,5000,"Ind@NYJ 00:00PM ET","NYJ","Christian","Hackenberg","Ind",0,0,0,0,0
"QB","Matt Barkley (0000000)","Matt Barkley",0,5000,"SF@Chi 00:00PM ET","Chi","Matt","Barkley","SF",16.26,16.7,0,0,0
"WR","Adam Thielen (0000000)","Adam Thielen",0,4900,"Dal@Min 00:00PM ET","Min","Adam","Thielen","Dal",11.92,9.6,3,0.158031088082902,1
"WR","Sterling Shepard (0000000)","Sterling Shepard",0,4900,"NYG@Pit 00:00PM ET","NYG","Sterling","Shepard","Pit",10.36,13.6,2,0.172169811320755,1
"RB","Frank Gore (0000000)","Frank Gore",0,4900,"Ind@NYJ 00:00PM ET","Ind","Frank","Gore","NYJ",11.96,11,5,0.0956937799043062,0
"RB","Charcandrick West (0000000)","Charcandrick West",0,4900,"KC@Atl 00:00PM ET","KC","Charcandrick","West","Atl",6.22,4.6,7,0.0738916256157636,0
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,4800,"LA@NE 00:00PM ET","NE","Martellus","Bennett","LA",11.54,9.8,3,0.151898734177215,0
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,4800,"Phi@Cin 00:00PM ET","Cin","Tyler","Boyd","Phi",13.47,13.2,3,0.143540669856459,1
"RB","Tim Hightower (0000000)","Tim Hightower",0,4800,"Det@NO 00:00PM ET","NO","Tim","Hightower","Det",11.79,10.6,8,0.041304347826087,0
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,4800,"NYG@Pit 00:00PM ET","NYG","Rashad","Jennings","Pit",11.83,12,5,0.0660377358490566,0
"RB","Rob Kelley (0000000)","Rob Kelley",0,4700,"Was@Ari 00:00PM ET","Was","Rob","Kelley","Ari",0,12.6,9,0.0176991150442478,0
"TE","Travis Kelce (0000000)","Travis Kelce",0,4700,"KC@Atl 00:00PM ET","KC","Travis","Kelce","Atl",14.61,15.2,1,0.20935960591133,0
"WR","Will Fuller (0000000)","Will Fuller",0,4700,"Hou@GB 00:00PM ET","Hou","Will","Fuller","GB",10.66,9.4,2,0.151741293532338,1
"RB","Bilal Powell (0000000)","Bilal Powell",0,4600,"Ind@NYJ 00:00PM ET","NYJ","Bilal","Powell","Ind",8.43,10.5,3,0.131233595800525,0
"WR","Tyreek Hill (0000000)","Tyreek Hill",0,4600,"KC@Atl 00:00PM ET","KC","Tyreek","Hill","Atl",12.59,15.9,2,0.140394088669951,1
"WR","Travis Benjamin (0000000)","Travis Benjamin",0,4600,"TB@SD 00:00PM ET","SD","Travis","Benjamin","TB",8.94,8.9,3,0.155555555555556,1
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,4600,"Buf@Oak 00:00PM ET","Buf","Mike","Gillislee","Oak",5.77,3.3,9,0.0342679127725857,0
"WR","Quincy Enunwa (0000000)","Quincy Enunwa",0,4500,"Ind@NYJ 00:00PM ET","NYJ","Quincy","Enunwa","Ind",9.92,9.8,2,0.196850393700787,1
"RB","Jacquizz Rodgers (0000000)","Jacquizz Rodgers",0,4500,"TB@SD 00:00PM ET","TB","Jacquizz","Rodgers","SD",0,4.1,8,0.0306603773584906,0
"WR","Mohamed Sanu (0000000)","Mohamed Sanu",0,4400,"KC@Atl 00:00PM ET","Atl","Mohamed","Sanu","KC",10.89,12.7,2,0.184415584415584,1
"WR","Chris Hogan (0000000)","Chris Hogan",0,4400,"LA@NE 00:00PM ET","NE","Chris","Hogan","LA",9.03,9.6,5,0.10126582278481,1
"RB","James Starks (0000000)","James Starks",0,4400,"Hou@GB 00:00PM ET","GB","James","Starks","Hou",12.13,11.2,7,0.0531914893617021,0
"RB","Darren Sproles (0000000)","Darren Sproles",0,4400,"Phi@Cin 00:00PM ET","Phi","Darren","Sproles","Cin",9.93,14.1,3,0.144702842377261,0
