"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",12900,"WAS@NYM 07:10PM ET",29.812,"WAS","NYM",NA,27.1,36.4,NA,35.2
"SP","Luis Severino",11500,"NYY@OAK 09:35PM ET",22.008,"NYY","OAK",NA,21.5,12.7,NA,12.7
"SP","Carlos Martinez",11300,"STL@BAL 07:05PM ET",23.642,"STL","BAL",NA,22.4,27.3,NA,27.3
"SP","Carlos Carrasco",9400,"CLE@MIN 08:10PM ET",19.396,"CLE","MIN",NA,20.2,26.0425,NA,26.05
"SP","Alex Wood",9100,"LAD@CIN 07:10PM ET",20.105,"LAD","CIN",NA,17.1,27.6,NA,27
"SP","James Paxton",8800,"SEA@TEX 08:05PM ET",21.289,"SEA","TEX",NA,14.5,-3.7425,NA,-3.75
"SP","Jose Quintana",7900,"CWS@TOR 07:07PM ET",13.215,"CWS","TOR",NA,11.2,21.55,NA,21.55
"SP","Dan Straily",7600,"MIA@ATL 07:35PM ET",15.881,"MIA","ATL",NA,15.1,31.8425,NA,31.85
"SP","Jeff Samardzija",7500,"SF@COL 08:40PM ET",17.25,"SF","COL",NA,13.3,-1.7,NA,-1.7
"SP","Patrick Corbin",7400,"ARI@PHI 07:05PM ET",10.7,"ARI","PHI",NA,14.9,20.5,NA,20.5
"SP","Sean Manaea",7300,"NYY@OAK 09:35PM ET",18.364,"OAK","NYY",NA,16,11.5,NA,11.5
"SP","Antonio Senzatela",7200,"SF@COL 08:40PM ET",13.514,"COL","SF",NA,10.5,15.3,NA,15.3
"SP","Steven Matz",7000,"WAS@NYM 07:10PM ET",9.075,"NYM","WAS",NA,16.7,10.95,NA,10.95
"SP","Joe Biagini",6900,"CWS@TOR 07:07PM ET",7.076,"TOR","CWS",NA,14,-15.15,NA,-15.15
"SP","Daniel Norris",6800,"TB@DET 07:10PM ET",12.683,"DET","TB",NA,16.4,22.1,NA,22.1
"SP","Drew Pomeranz",6700,"BOS@HOU 08:10PM ET",16.179,"BOS","HOU",NA,13.6,16.0425,NA,16.05
"SP","Mike Fiers",6600,"BOS@HOU 08:10PM ET",12.188,"HOU","BOS",NA,12.3,17.55,NA,17.55
"RP","Sean Newcomb",6500,"MIA@ATL 07:35PM ET",12.325,"ATL","MIA",NA,17.2,8.1,NA,8.1
"SP","Ian Kennedy",6400,"KC@LAA 10:07PM ET",10.282,"KC","LAA",NA,10.6,21.7,NA,21.7
"SP","Aaron Nola",6300,"ARI@PHI 07:05PM ET",14.481,"PHI","ARI",NA,17.9,8.9,NA,8.9
"SP","Junior Guerra",6200,"SD@MIL 08:10PM ET",12.67,"MIL","SD",NA,16.5,9.9,NA,9.3
"SP","Jesse Chavez",6100,"KC@LAA 10:07PM ET",10.713,"LAA","KC",NA,13.9,14.35,NA,14.35
"SP","Eddie Butler",6000,"CHC@PIT 07:05PM ET",11.542,"CHC","PIT",NA,8.6,0.557500000000001,NA,0.55
"SP","Erasmo Ramirez",5700,"TB@DET 07:10PM ET",6.295,"TB","DET",NA,10.4,-8.0925,NA,-7.5
"SP","Kevin Gausman",5600,"STL@BAL 07:05PM ET",5.829,"BAL","STL",NA,13.3,9.5575,NA,9.55
"SP","Tyson Ross",5500,"SEA@TEX 08:05PM ET",0,"TEX","SEA",NA,12.6,19.7575,NA,19.75
"RP","Trevor Williams",5400,"CHC@PIT 07:05PM ET",6.638,"PIT","CHC",NA,11.9,7.65,NA,7.65
"SP","Tim Adleman",5200,"LAD@CIN 07:10PM ET",13.391,"CIN","LAD",NA,13.6,12.1,NA,NA
"RP","Miguel Diaz",4300,"SD@MIL 08:10PM ET",1.577,"SD","MIL",NA,11.7,5.8925,NA,5.9
"RP","Nik Turley",4200,"CLE@MIN 08:10PM ET",4.2,"MIN","CLE",NA,8.2,-7.2925,NA,-7.3
