Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,12845,AJ Green,WR,3,CIN,BAL,0,0,0,0,0,10,227,2,0,0,0,0,47.70
2,4358,Steve Smith,WR,3,BAL,CIN,0,0,0,0,0,13,186,2,0,0,0,0,46.60
3,16524,Devonta Freeman,RB,3,ATL,DAL,0,0,0,141,3,5,52,0,0,0,0,0,45.30
4,13291,Julio Jones,WR,3,ATL,DAL,0,0,0,0,0,12,164,2,0,0,0,0,43.40
5,15076,Keenan Allen,WR,3,SD,MIN,0,0,0,0,0,12,133,2,0,0,0,0,40.30
6,2593,Aaron Rodgers,QB,3,GB,KC,333,5,0,16,0,0,0,0,0,0,0,0,37.92
7,5571,Larry Fitzgerald,WR,3,ARI,SF,0,0,0,0,0,9,134,2,0,0,0,0,37.40
8,1658,Greg Olsen,TE,3,CAR,NO,0,0,0,0,0,8,134,2,0,0,0,0,36.40
9,12841,Andy Dalton,QB,3,CIN,BAL,383,3,1,10,1,0,0,0,0,0,0,0,35.32
10,13227,Randall Cobb,WR,3,GB,KC,0,0,0,12,0,7,91,3,0,0,0,0,35.30
11,13320,Cam Newton,QB,3,CAR,NO,315,2,0,33,1,0,0,0,0,0,0,0,32.90
12,13788,Rishard Matthews,WR,3,MIA,BUF,0,0,0,0,0,6,113,2,0,0,0,0,32.30
13,7969,Jamaal Charles,RB,3,KC,GB,0,0,0,49,3,5,33,0,0,0,0,0,31.20
14,8914,Jeremy Maclin,WR,3,KC,GB,0,0,0,0,0,8,141,1,0,0,0,0,31.10
15,6828,Chris Johnson,RB,3,ARI,SF,0,0,0,110,2,1,40,0,0,0,0,0,31
16,15085,Joseph Randle,RB,3,DAL,ATL,0,0,0,87,3,2,18,0,0,0,0,0,30.50
17,6302,James Jones,WR,3,GB,KC,0,0,0,0,0,7,139,1,0,0,0,0,29.90
18,11667,Brandon Marshall,WR,3,NYJ,PHI,0,0,0,0,0,10,109,1,0,0,0,0,28.90
19,12296,LeGarrette Blount,RB,3,NE,JAX,0,0,0,78,3,1,14,0,0,0,0,0,28.20
20,1,Arizona Cardinals,DST,3,ARI,SF,0,0,0,0,0,0,0,0,2,4,1,0,28
21,4807,Adrian Peterson,RB,3,MIN,SD,0,0,0,126,2,0,0,0,0,0,0,0,27.60
22,14242,Rueben Randle,WR,3,NYG,WAS,0,0,0,0,0,7,116,1,0,0,0,0,27.60
23,14986,DeAndre Hopkins,WR,3,HOU,TB,0,0,0,0,0,8,101,1,0,0,0,0,27.10
24,14967,Le'Veon Bell,RB,3,PIT,LA,0,0,0,62,1,7,70,0,0,0,0,0,26.20
25,4314,Tom Brady,QB,3,NE,JAX,358,2,0,4,0,0,0,0,0,0,0,0,25.72
