Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,14385,Doug Martin,RB,5,TB,JAX,0,0,0,123,2,3,35,1,0,0,0,0,39.80
2,5282,Josh McCown,QB,5,CLE,BAL,457,2,0,12,1,0,0,0,0,0,0,0,38.48
3,16524,Devonta Freeman,RB,5,ATL,WAS,0,0,0,153,1,7,44,0,0,0,0,0,35.70
4,4932,Eli Manning,QB,5,NYG,SF,441,3,1,11,0,0,0,0,0,0,0,0,32.74
5,16245,Blake Bortles,QB,5,JAX,TB,303,4,1,21,0,0,0,0,0,0,0,0,32.22
6,12841,Andy Dalton,QB,5,CIN,SEA,331,2,1,18,1,0,0,0,0,0,0,0,31.04
7,4577,Gary Barnidge,TE,5,CLE,BAL,0,0,0,0,0,8,139,1,0,0,0,0,30.90
8,14986,DeAndre Hopkins,WR,5,HOU,IND,0,0,0,0,0,11,169,0,0,0,0,0,30.90
9,7884,Antonio Gates,TE,5,SD,PIT,0,0,0,0,0,9,92,2,0,0,0,0,30.20
10,9369,Justin Forsett,RB,5,BAL,CLE,0,0,0,121,1,4,49,0,0,0,0,0,30
11,14918,Tyler Eifert,TE,5,CIN,SEA,0,0,0,0,0,8,90,2,0,0,0,0,29
12,16389,Odell Beckham Jr,WR,5,NYG,SF,0,0,0,3,0,7,121,1,0,0,0,0,28.40
13,11712,Anquan Boldin,WR,5,SF,NYG,0,0,0,0,0,8,107,1,0,0,0,0,27.70
14,16263,Allen Robinson,WR,5,JAX,TB,0,0,0,0,0,7,72,2,0,0,0,0,26.20
15,17050,Thomas Rawls,RB,5,SEA,CIN,0,0,0,169,1,0,0,0,0,0,0,0,25.90
16,2429,Andre Johnson,WR,5,IND,HOU,0,0,0,0,0,6,77,2,0,0,0,0,25.70
17,14967,Le'Veon Bell,RB,5,PIT,SD,0,0,0,111,1,4,16,0,0,0,0,0,25.70
18,16253,Allen Hurns,WR,5,JAX,TB,0,0,0,0,0,5,116,1,0,0,0,0,25.60
19,4314,Tom Brady,QB,5,NE,DAL,275,2,0,3,1,0,0,0,0,0,0,0,25.30
20,13124,DeMarco Murray,RB,5,PHI,NO,0,0,0,83,1,7,37,0,0,0,0,0,25
21,8355,Julian Edelman,WR,5,NE,DAL,0,0,0,0,0,4,120,1,0,0,0,0,25
22,12780,Shane Vereen,RB,5,NYG,SF,0,0,0,24,0,8,86,1,0,0,0,0,25
23,16568,Brandin Cooks,WR,5,NO,PHI,0,0,0,0,0,5,107,1,0,0,0,0,24.70
24,611,Joe Flacco,QB,5,BAL,CLE,210,1,0,2,2,0,0,0,0,0,0,0,24.60
25,8244,Philip Rivers,QB,5,SD,PIT,365,2,1,0,0,0,0,0,0,0,0,0,24.60
26,49,Denver Broncos,DST,5,DEN,OAK,0,0,0,0,0,0,0,0,4,1,4,3,24
27,8358,Brian Hoyer,QB,5,HOU,IND,312,2,1,14,0,0,0,0,0,0,0,0,23.88
28,13291,Julio Jones,WR,5,ATL,WAS,0,0,0,0,2,5,67,0,0,0,0,0,23.70
