Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,7242,Drew Brees,QB,8,NO,NYG,505,7,2,1,0,0,0,0,0,0,0,0,49.30
2,16389,Odell Beckham Jr,WR,8,NYG,NO,0,0,0,0,0,8,130,3,0,0,0,0,42
3,4932,Eli Manning,QB,8,NYG,NO,350,6,0,0,0,0,0,0,0,0,0,0,41
4,13291,Julio Jones,WR,8,ATL,TB,0,0,0,0,0,12,162,1,0,0,0,0,36.20
5,2428,Carson Palmer,QB,8,ARI,CLE,374,4,1,6,0,0,0,0,0,0,0,1,33.56
6,4314,Tom Brady,QB,8,NE,MIA,356,4,0,1,0,0,0,0,0,0,0,0,33.34
7,11756,Benjamin Watson,TE,8,NO,NYG,0,0,0,0,0,9,147,1,0,0,0,0,32.70
8,16311,Derek Carr,QB,8,OAK,NYJ,333,4,0,-2,0,0,0,0,0,0,0,0,32.12
9,12845,AJ Green,WR,8,CIN,PIT,0,0,0,0,0,11,118,1,0,0,0,0,31.80
10,14187,Alshon Jeffery,WR,8,CHI,MIN,0,0,0,0,0,10,116,1,0,0,0,0,30.60
11,852,Jacob Tamme,TE,8,ATL,TB,0,0,0,0,0,10,103,1,0,0,0,0,29.30
12,5094,Marques Colston,WR,8,NO,NYG,0,0,0,0,0,8,114,1,0,0,0,0,28.40
13,11197,Demaryius Thomas,WR,8,DEN,GB,0,0,0,0,0,8,168,0,0,0,0,0,27.80
14,6739,Alex Smith,QB,8,KC,DET,145,2,0,78,1,0,0,0,0,0,0,0,27.60
15,8355,Julian Edelman,WR,8,NE,MIA,0,0,0,0,0,7,81,2,0,0,0,0,27.10
16,8244,Philip Rivers,QB,8,SD,BAL,301,3,0,0,0,0,0,0,0,0,0,0,27.04
17,15215,Tavon Austin,WR,8,LA,SF,0,0,0,21,1,4,98,1,0,0,0,0,26.90
18,16771,Todd Gurley,RB,8,LA,SF,0,0,0,133,1,3,13,0,0,0,0,0,26.60
19,16568,Brandin Cooks,WR,8,NO,NYG,0,0,0,-3,0,6,88,2,0,0,0,0,26.50
20,10974,Rob Gronkowski,TE,8,NE,MIA,0,0,0,0,0,6,113,1,0,0,0,0,26.30
21,9331,Michael Crabtree,WR,8,OAK,NYJ,0,0,0,0,0,7,102,1,0,0,0,0,26.20
22,611,Joe Flacco,QB,8,BAL,SD,319,1,0,2,1,0,0,0,0,0,0,0,25.96
23,7711,Malcom Floyd,WR,8,SD,BAL,0,0,0,0,0,4,92,2,0,0,0,0,25.20
24,732,Matt Ryan,QB,8,ATL,TB,397,2,1,2,0,0,0,0,0,0,0,0,25.08
25,16141,Willie Snead,WR,8,NO,NYG,0,0,0,0,0,6,70,2,0,0,0,0,25
26,14478,Michael Floyd,WR,8,ARI,CLE,0,0,0,0,0,4,106,1,0,0,0,0,23.60
27,7635,Heath Miller,TE,8,PIT,CIN,0,0,0,0,0,10,105,0,0,0,0,0,23.50
28,14986,DeAndre Hopkins,WR,8,HOU,TEN,0,0,0,0,0,8,94,1,0,0,0,0,23.40
29,12708,Dion Lewis,RB,8,NE,MIA,0,0,0,19,0,6,93,1,0,0,0,0,23.20
30,11667,Brandon Marshall,WR,8,NYJ,OAK,0,0,0,0,0,9,108,0,0,0,0,0,22.80
31,5571,Larry Fitzgerald,WR,8,ARI,CLE,0,0,0,0,0,9,84,1,0,0,0,0,22.40
32,16307,Charcandrick West,RB,8,KC,DET,0,0,0,97,1,4,25,0,0,0,0,0,22.20
33,16906,Stefon Diggs,WR,8,MIN,CHI,0,0,0,0,0,6,95,1,0,0,0,0,21.50
34,14895,Geno Smith,QB,8,NYJ,OAK,265,2,1,34,0,0,0,0,0,0,0,0,21
35,15020,CJ Anderson,RB,8,DEN,GB,0,0,0,101,1,1,5,0,0,0,0,0,20.60
36,12780,Shane Vereen,RB,8,NYG,NO,0,0,0,3,0,8,60,1,0,0,0,0,20.30
37,5282,Josh McCown,QB,8,CLE,ARI,211,3,1,18,0,0,0,0,0,0,0,0,20.24
38,13320,Cam Newton,QB,8,CAR,IND,248,2,1,41,0,0,0,0,0,0,0,0,20.02
39,13,Houston Texans,DST,8,HOU,TEN,0,0,0,0,0,0,0,0,7,1,2,2,20
40,1658,Greg Olsen,TE,8,CAR,IND,0,0,0,0,0,6,79,1,0,0,0,0,19.90
41,8972,Jay Cutler,QB,8,CHI,MIN,211,1,0,11,1,0,0,0,0,0,0,0,19.54
42,16762,Jameis Winston,QB,8,TB,ATL,177,1,0,24,1,0,0,0,0,0,0,0,19.48
43,13264,Andre Holmes,WR,8,OAK,NYJ,0,0,0,0,0,2,54,2,0,0,0,0,19.40
44,8330,Brian Hartline,WR,8,CLE,ARI,0,0,0,0,0,4,32,2,0,0,0,0,19.20
45,16524,Devonta Freeman,RB,8,ATL,TB,0,0,0,88,0,6,43,0,0,0,0,0,19.10
46,13117,Dwayne Harris,WR,8,NYG,NO,0,0,0,0,0,3,37,2,0,0,0,0,18.70
47,14046,Ronnie Hillman,RB,8,DEN,GB,0,0,0,60,2,1,-5,0,0,0,0,0,18.50
48,4577,Gary Barnidge,TE,8,CLE,ARI,0,0,0,0,0,7,53,1,0,0,0,0,18.30
49,2429,Andre Johnson,WR,8,IND,CAR,0,0,0,0,0,4,81,1,0,0,0,0,18.10
50,11182,Eric Decker,WR,8,NYJ,OAK,0,0,0,0,0,6,60,1,0,0,0,0,18
51,14008,Andrew Luck,QB,8,IND,CAR,231,2,3,35,0,0,0,0,0,0,0,0,17.74
52,8564,Nate Washington,WR,8,HOU,TEN,0,0,0,0,0,4,74,1,0,0,0,0,17.40
53,8358,Brian Hoyer,QB,8,HOU,TEN,235,2,0,-1,0,0,0,0,0,0,0,0,17.30
54,8066,Darren McFadden,RB,8,DAL,SEA,0,0,0,64,0,6,49,0,0,0,0,0,17.30
55,13997,Coby Fleener,TE,8,IND,CAR,0,0,0,0,0,7,43,1,0,0,0,0,17.30
56,15048,Travis Kelce,TE,8,KC,DET,0,0,0,0,0,6,49,1,0,0,0,0,16.90
57,11056,Antonio Brown,WR,8,PIT,CIN,0,0,0,0,0,6,47,1,0,0,0,0,16.70
58,13337,Mark Ingram,RB,8,NO,NYG,0,0,0,80,0,4,39,0,0,0,0,0,15.90
59,15071,Latavius Murray,RB,8,OAK,NYJ,0,0,0,113,0,1,6,0,0,0,0,0,15.90
60,4807,Adrian Peterson,RB,8,MIN,CHI,0,0,0,103,0,2,6,0,0,0,0,0,15.90
61,7328,Peyton Manning,QB,8,DEN,GB,340,0,1,0,0,0,0,0,0,0,0,0,15.60
