Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,11056,Antonio Brown,WR,17,PIT,CLE,0,0,0,0,0,13,187,1,0,0,0,0,39.70
2,13320,Cam Newton,QB,17,CAR,TB,293,2,0,10,2,0,0,0,0,0,0,0,32.72
3,6029,Calvin Johnson,WR,17,DET,CHI,0,0,0,0,0,10,137,1,0,0,0,0,32.70
4,11667,Brandon Marshall,WR,17,NYJ,BUF,0,0,0,0,0,8,126,1,0,0,0,0,29.60
5,14219,Kellen Moore,QB,17,DAL,WAS,435,3,2,0,0,0,0,0,0,0,0,0,29.40
6,13,Houston Texans,DST,17,HOU,JAX,0,0,0,0,0,0,0,0,8,2,3,2,29
7,3807,Ben Roethlisberger,QB,17,PIT,CLE,349,3,2,-2,0,0,0,0,0,0,0,0,28.76
8,8649,Rashad Jennings,RB,17,NYG,PHI,0,0,0,170,1,2,6,0,0,0,0,0,28.60
9,15088,Terrance Williams,WR,17,DAL,WAS,0,0,0,0,0,8,173,0,0,0,0,0,28.30
10,16003,Sammy Watkins,WR,17,BUF,NYJ,0,0,0,0,0,11,136,0,0,0,0,0,27.60
11,14856,Zach Ertz,TE,17,PHI,NYG,0,0,0,0,0,9,152,0,0,0,0,0,27.20
12,16802,Devin Funchess,WR,17,CAR,TB,0,0,0,0,0,7,120,1,0,0,0,0,27
13,13291,Julio Jones,WR,17,ATL,NO,0,0,0,0,0,9,149,0,0,0,0,0,26.90
14,13799,Ryan Tannehill,QB,17,MIA,NE,350,2,0,17,0,0,0,0,0,0,0,0,26.70
15,11197,Demaryius Thomas,WR,17,DEN,SD,0,0,0,0,0,5,117,1,0,0,0,0,25.70
16,9038,Matthew Stafford,QB,17,DET,CHI,298,3,0,10,0,0,0,0,0,0,0,0,24.92
17,16866,Jamison Crowder,WR,17,WAS,DAL,0,0,0,0,0,5,109,1,0,0,0,0,24.90
18,16775,Devante Parker,WR,17,MIA,NE,0,0,0,0,0,5,106,1,0,0,0,0,24.60
19,15974,Jordan Matthews,WR,17,PHI,NYG,0,0,0,0,0,7,54,2,0,0,0,0,24.40
20,14046,Ronnie Hillman,RB,17,DEN,SD,0,0,0,117,1,2,10,0,0,0,0,0,23.70
21,732,Matt Ryan,QB,17,ATL,NO,334,2,1,0,0,0,0,0,0,0,0,0,23.36
22,12985,DuJuan Harris,RB,17,SF,LA,0,0,0,67,0,8,86,0,0,0,0,0,23.30
23,4932,Eli Manning,QB,17,NYG,PHI,302,2,0,9,0,0,0,0,0,0,0,0,22.98
24,11527,Sam Bradford,QB,17,PHI,NYG,320,2,1,-2,0,0,0,0,0,0,0,0,22.60
25,14141,Cole Beasley,WR,17,DAL,WAS,0,0,0,0,0,5,53,2,0,0,0,0,22.30
26,7175,Delanie Walker,TE,17,TEN,IND,0,0,0,36,0,9,94,0,0,0,0,0,22
