Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,14986,DeAndre Hopkins,WR,6,HOU,JAX,0,0,0,0,0,10,148,2,0,0,0,0,39.80
2,16524,Devonta Freeman,RB,6,ATL,NO,0,0,0,100,1,8,56,1,0,0,0,0,38.60
3,9038,Matthew Stafford,QB,6,DET,CHI,405,4,1,37,0,0,0,0,0,0,0,0,37.90
4,16146,Martavis Bryant,WR,6,PIT,ARI,0,0,0,8,0,6,137,2,0,0,0,0,35.50
5,15076,Keenan Allen,WR,6,SD,GB,0,0,0,0,0,14,157,0,0,0,0,0,32.70
6,14187,Alshon Jeffery,WR,6,CHI,DET,0,0,0,0,0,8,147,1,0,0,0,0,31.70
7,11756,Benjamin Watson,TE,6,NO,ATL,0,0,0,0,0,10,127,1,0,0,0,0,31.70
8,12239,Chris Ivory,RB,6,NYJ,WAS,0,0,0,146,1,3,50,0,0,0,0,0,31.60
9,6029,Calvin Johnson,WR,6,DET,CHI,0,0,0,0,0,6,166,1,0,0,0,0,31.60
10,16640,John Brown,WR,6,ARI,PIT,0,0,0,0,0,10,196,0,0,0,0,0,31.60
11,8244,Philip Rivers,QB,6,SD,GB,503,2,0,0,0,0,0,0,0,0,0,0,31.12
12,14008,Andrew Luck,QB,6,IND,NE,312,3,0,35,0,0,0,0,0,0,0,0,30.98
13,4358,Steve Smith,WR,6,BAL,SF,0,0,0,0,0,7,137,1,0,0,0,0,29.70
14,1658,Greg Olsen,TE,6,CAR,SEA,0,0,0,0,0,7,131,1,0,0,0,0,29.10
15,16245,Blake Bortles,QB,6,JAX,HOU,331,3,3,37,0,0,0,0,0,0,0,0,28.94
16,12506,James Starks,RB,6,GB,SD,0,0,0,112,1,1,5,1,0,0,0,0,27.70
17,4314,Tom Brady,QB,6,NE,IND,312,3,1,0,0,0,0,0,0,0,0,0,26.48
18,8283,Ryan Fitzpatrick,QB,6,NYJ,WAS,253,2,1,31,1,0,0,0,0,0,0,0,26.22
19,11667,Brandon Marshall,WR,6,NYJ,WAS,0,0,0,0,0,7,111,1,0,0,0,0,26.10
20,13443,Colin Kaepernick,QB,6,SF,BAL,340,2,0,10,0,0,0,0,0,0,0,0,25.60
21,11488,Jimmy Graham,TE,6,SEA,CAR,0,0,0,0,0,8,140,0,0,0,0,0,25
22,13124,DeMarco Murray,RB,6,PHI,NYG,0,0,0,112,1,3,14,0,0,0,0,0,24.60
23,6768,Lance Moore,WR,6,DET,CHI,0,0,0,0,0,5,106,1,0,0,0,0,24.60
24,13870,Marvin Jones,WR,6,CIN,BUF,0,0,0,0,0,9,95,1,0,0,0,0,24.50
25,8358,Brian Hoyer,QB,6,HOU,JAX,293,3,0,5,0,0,0,0,0,0,0,0,24.22
26,11197,Demaryius Thomas,WR,6,DEN,CLE,0,0,0,0,0,10,111,0,0,0,0,0,24.10
27,64,Miami Dolphins,DST,6,MIA,TEN,0,0,0,0,0,0,0,0,6,2,2,2,24
28,11063,Emmanuel Sanders,WR,6,DEN,CLE,0,0,0,0,0,4,109,1,0,0,0,0,23.90
29,13887,Travis Benjamin,WR,6,CLE,DEN,0,0,0,0,0,9,117,0,0,0,0,0,23.70
30,12296,LeGarrette Blount,RB,6,NE,IND,0,0,0,93,1,1,11,1,0,0,0,0,23.40
31,8972,Jay Cutler,QB,6,CHI,DET,353,1,1,12,0,0,0,0,0,0,0,0,23.32
32,16906,Stefon Diggs,WR,6,MIN,KC,0,0,0,0,0,7,129,0,0,0,0,0,22.90
33,13791,Lamar Miller,RB,6,MIA,TEN,0,0,0,113,1,2,5,0,0,0,0,0,22.80
34,611,Joe Flacco,QB,6,BAL,SF,343,2,2,0,0,0,0,0,0,0,0,0,22.72
35,11792,Arian Foster,RB,6,HOU,JAX,0,0,0,53,0,5,59,1,0,0,0,0,22.20
36,13320,Cam Newton,QB,6,CAR,SEA,269,1,2,30,1,0,0,0,0,0,0,0,21.76
37,2428,Carson Palmer,QB,6,ARI,PIT,421,1,2,-1,0,0,0,0,0,0,0,0,21.74
38,14868,EJ Manuel,QB,6,BUF,CIN,263,1,1,22,1,0,0,0,0,0,0,0,21.72
39,5451,Jonathan Stewart,RB,6,CAR,SEA,0,0,0,78,2,1,8,0,0,0,0,0,21.60
40,12841,Andy Dalton,QB,6,CIN,BUF,243,3,0,-2,0,0,0,0,0,0,0,0,21.52
41,13027,Julius Thomas,TE,6,JAX,HOU,0,0,0,0,0,7,78,1,0,0,0,0,20.80
42,13337,Mark Ingram,RB,6,NO,ATL,0,0,0,46,2,3,10,0,0,0,0,0,20.60
43,16263,Allen Robinson,WR,6,JAX,HOU,0,0,0,0,0,6,86,1,0,0,0,0,20.60
44,9906,Danny Amendola,WR,6,NE,IND,0,0,0,0,0,7,105,0,0,0,0,0,20.50
45,2699,Matt Forte,RB,6,CHI,DET,0,0,0,69,1,3,20,0,0,0,0,0,19.90
46,732,Matt Ryan,QB,6,ATL,NO,295,2,0,10,0,0,0,0,0,0,0,0,19.80
47,7242,Drew Brees,QB,6,NO,ATL,312,1,0,2,0,0,0,0,0,0,0,0,19.68
48,2593,Aaron Rodgers,QB,6,GB,SD,255,2,0,14,0,0,0,0,0,0,0,0,19.60
49,14005,TY Hilton,WR,6,IND,NE,0,0,0,0,0,6,74,1,0,0,0,0,19.40
50,16389,Odell Beckham Jr,WR,6,NYG,PHI,0,0,0,0,0,7,61,1,0,0,0,0,19.10
51,26,Philadelphia Eagles,DST,6,PHI,NYG,0,0,0,0,0,0,0,0,3,2,3,1,19
52,69,New Orleans Saints,DST,6,NO,ATL,0,0,0,0,0,0,0,0,5,0,3,3,19
53,14536,Russell Wilson,QB,6,SEA,CAR,241,1,0,53,0,0,0,0,0,0,0,0,18.94
54,4577,Gary Barnidge,TE,6,CLE,DEN,0,0,0,0,0,3,39,2,0,0,0,0,18.90
