Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,11056,Antonio Brown,WR,10,PIT,CLE,0,0,0,0,0,10,139,2,0,0,0,0,40.90
2,16867,Jeremy Langford,RB,10,CHI,LA,0,0,0,73,1,7,109,1,0,0,0,0,40.20
3,14478,Michael Floyd,WR,10,ARI,SEA,0,0,0,0,0,7,113,2,0,0,0,0,33.30
4,4807,Adrian Peterson,RB,10,MIN,OAK,0,0,0,203,1,2,13,0,0,0,0,0,32.60
5,14252,Kirk Cousins,QB,10,WAS,NO,324,4,0,0,0,0,0,0,0,0,0,0,31.96
6,16146,Martavis Bryant,WR,10,PIT,CLE,0,0,0,0,0,6,178,1,0,0,0,0,31.80
7,16307,Charcandrick West,RB,10,KC,DEN,0,0,0,69,1,3,92,1,0,0,0,0,31.10
8,3807,Ben Roethlisberger,QB,10,PIT,CLE,379,3,1,-2,0,0,0,0,0,0,0,0,30.96
9,16856,Matt Jones,RB,10,WAS,NO,0,0,0,56,0,3,131,1,0,0,0,0,30.70
10,12415,Zach Miller,TE,10,CHI,LA,0,0,0,0,0,5,107,2,0,0,0,0,30.70
11,13460,Doug Baldwin,WR,10,SEA,ARI,0,0,0,0,0,7,134,1,0,0,0,0,29.40
12,16568,Brandin Cooks,WR,10,NO,WAS,0,0,0,11,0,5,98,2,0,0,0,0,27.90
13,611,Joe Flacco,QB,10,BAL,JAX,316,3,2,17,0,0,0,0,0,0,0,0,26.34
14,2428,Carson Palmer,QB,10,ARI,SEA,363,3,1,-2,0,0,0,0,0,0,0,0,26.32
15,5571,Larry Fitzgerald,WR,10,ARI,SEA,0,0,0,0,0,10,130,0,0,0,0,0,26
16,4932,Eli Manning,QB,10,NYG,NE,361,2,0,10,0,0,0,0,0,0,0,0,25.44
17,10974,Rob Gronkowski,TE,10,NE,NYG,0,0,0,0,0,5,113,1,0,0,0,0,25.30
18,2593,Aaron Rodgers,QB,10,GB,DET,333,2,0,8,0,0,0,0,0,0,0,0,25.12
19,8972,Jay Cutler,QB,10,CHI,LA,258,3,0,24,0,0,0,0,0,0,0,0,24.72
20,11932,LeSean McCoy,RB,10,BUF,NYJ,0,0,0,112,0,5,47,0,0,0,0,0,23.90
21,16597,Mike Evans,WR,10,TB,DAL,0,0,0,0,0,8,126,0,0,0,0,0,23.60
22,16389,Odell Beckham Jr,WR,10,NYG,NE,0,0,0,0,0,4,104,1,0,0,0,0,23.40
23,4314,Tom Brady,QB,10,NE,NYG,334,2,1,9,0,0,0,0,0,0,0,0,23.26
24,16311,Derek Carr,QB,10,OAK,MIN,302,2,2,12,0,0,0,0,0,0,0,0,22.28
25,16135,Johnny Manziel,QB,10,CLE,PIT,372,1,1,17,0,0,0,0,0,0,0,0,21.58
26,13791,Lamar Miller,RB,10,MIA,PHI,0,0,0,43,0,6,50,1,0,0,0,0,21.30
27,55,Kansas City Chiefs,DST,10,KC,DEN,0,0,0,0,0,0,0,0,5,5,1,1,21
28,13320,Cam Newton,QB,10,CAR,TEN,217,1,0,23,1,0,0,0,0,0,0,0,20.98
29,13887,Travis Benjamin,WR,10,CLE,PIT,0,0,0,-7,0,7,113,0,0,0,0,0,20.60
30,11182,Eric Decker,WR,10,NYJ,BUF,0,0,0,0,0,6,85,1,0,0,0,0,20.50
31,5511,Brent Celek,TE,10,PHI,MIA,0,0,0,0,0,4,134,0,0,0,0,0,20.40
32,13117,Dwayne Harris,WR,10,NYG,NE,0,0,0,0,0,6,82,1,0,0,0,0,20.20
33,16020,Jarvis Landry,WR,10,MIA,PHI,0,0,0,6,0,7,52,1,0,0,0,0,18.80
34,4577,Gary Barnidge,TE,10,CLE,PIT,0,0,0,0,0,6,65,1,0,0,0,0,18.50
35,28,Pittsburgh Steelers,DST,10,PIT,CLE,0,0,0,0,0,0,0,0,6,1,1,3,18
36,16771,Todd Gurley,RB,10,LA,CHI,0,0,0,45,1,3,44,0,0,0,0,0,17.90
37,15100,Jordan Reed,TE,10,WAS,NO,0,0,0,0,0,3,29,2,0,0,0,0,17.90
38,13124,DeMarco Murray,RB,10,PHI,MIA,0,0,0,61,0,6,58,0,0,0,0,0,17.90
39,16470,Davante Adams,WR,10,GB,DET,0,0,0,0,0,10,79,0,0,0,0,0,17.90
40,9906,Danny Amendola,WR,10,NE,NYG,0,0,0,0,0,10,79,0,0,0,0,0,17.90
41,14536,Russell Wilson,QB,10,SEA,ARI,240,1,1,52,0,0,0,0,0,0,0,0,17.80
42,15224,Andre Ellington,RB,10,ARI,SEA,0,0,0,61,1,3,27,0,0,0,0,0,17.80
43,16253,Allen Hurns,WR,10,JAX,BAL,0,0,0,0,0,5,62,1,0,0,0,0,17.20
44,16245,Blake Bortles,QB,10,JAX,BAL,188,2,1,25,0,0,0,0,0,0,0,0,17.02
45,16487,Justin Perillo,TE,10,GB,DET,0,0,0,0,0,5,58,1,0,0,0,0,16.80
