"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jacob deGrom","Jason Hammel","Omar Narvaez","Jose Abreu","Yolmer Sanchez","Todd Frazier","Trevor Story","Melky Cabrera","Giancarlo Stanton","Michael Brantley"
"2","Max Scherzer","Matt Moore","Omar Narvaez","Jose Abreu","Yolmer Sanchez","Todd Frazier","Trevor Story","David Peralta","Adam Engel","Billy Hamilton"
"3","Jacob deGrom","Jason Hammel","Jonathan Lucroy","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trevor Story","Melky Cabrera","Gerardo Parra","Billy Hamilton"
"4","Max Scherzer","Jason Hammel","Jonathan Lucroy","Jose Abreu","Jonathan Schoop","Manny Machado","Trevor Story","Mark Trumbo","Seth Smith","Adam Jones"
"5","Max Scherzer","Jason Hammel","Yan Gomes","Jose Abreu","Jason Kipnis","Nolan Arenado","Francisco Lindor","David Peralta","Michael Brantley","Bradley Zimmer"
"6","Max Scherzer","Sean Manaea","Omar Narvaez","Jose Abreu","Yolmer Sanchez","Todd Frazier","Ramon Torres","Melky Cabrera","Shin-Soo Choo","Adam Jones"
"7","Jacob deGrom","Jason Hammel","Jonathan Lucroy","Jose Abreu","Rougned Odor","Adrian Beltre","Trevor Story","Carlos Gomez","Nomar Mazara","Billy Hamilton"
"8","Jacob deGrom","Jason Hammel","Jonathan Lucroy","Paul Goldschmidt","Alen Hanson","Jake Lamb","Chris Owings","AJ Pollock","David Peralta","Michael Brantley"
"9","Max Scherzer","Jason Hammel","Omar Narvaez","Alex Avila","Yolmer Sanchez","Todd Frazier","Tim Anderson","Shin-Soo Choo","Giancarlo Stanton","Adam Engel"
"10","Max Scherzer","Jason Hammel","Tucker Barnhart","Mark Reynolds","Alen Hanson","Nolan Arenado","Trevor Story","Raimel Tapia","Gerardo Parra","David Peralta"
"11","Max Scherzer","Matt Moore","Martin Maldonado","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trevor Story","Gerardo Parra","Michael Brantley","Adam Jones"
"12","Jacob deGrom","Drew Pomeranz","Omar Narvaez","Jose Abreu","Yolmer Sanchez","Todd Frazier","Marcus Semien","Adam Engel","Seth Smith","Adam Jones"
"13","Jacob deGrom","Jason Hammel","Yan Gomes","Edwin Encarnacion","Jason Kipnis","Todd Frazier","Francisco Lindor","Melky Cabrera","Shin-Soo Choo","Michael Brantley"
"14","Jacob deGrom","Kenta Maeda","Omar Narvaez","Trey Mancini","Jonathan Schoop","Manny Machado","Trevor Story","Melky Cabrera","Mark Trumbo","Adam Jones"
"15","Jacob deGrom","Jason Hammel","Martin Maldonado","Edwin Encarnacion","Jose Ramirez","Nolan Arenado","Francisco Lindor","David Peralta","Michael Brantley","Lonnie Chisenhall"
"16","Jacob deGrom","Drew Pomeranz","Yan Gomes","Freddie Freeman","Jason Kipnis","Manny Machado","Francisco Lindor","Giancarlo Stanton","Michael Brantley","Bradley Zimmer"
"17","Max Scherzer","Jason Hammel","Jonathan Lucroy","Edwin Encarnacion","Jose Ramirez","Manny Machado","Trevor Story","Michael Brantley","Lonnie Chisenhall","Abraham Almonte"
"18","Jacob deGrom","Drew Pomeranz","Caleb Joseph","Trey Mancini","Alen Hanson","Nolan Arenado","Trevor Story","Mark Trumbo","Adam Jones","Hyun Soo Kim"
"19","Jacob deGrom","Jason Hammel","Gary Sanchez","Ji-Man Choi","Alen Hanson","Nolan Arenado","Didi Gregorius","Aaron Judge","David Peralta","Clint Frazier"
"20","Jacob deGrom","Drew Pomeranz","Martin Maldonado","Freddie Freeman","Jonathan Schoop","Manny Machado","Francisco Lindor","Mark Trumbo","Seth Smith","Adam Jones"
