"Paul Goldschmidt_ARI","Corey Seager_LAD","JD Martinez_DET","Miguel Cabrera_DET","Ian Kinsler_DET","Justin Upton_DET","Starling Marte_PIT","Jake Lamb_ARI","AJ Pollock_ARI","Cody Bellinger_LAD","Nicholas Castellanos_DET","Andrew McCutchen_PIT","Justin Turner_LAD","Victor Martinez_DET","Chris Owings_ARI","Yasmany Tomas_ARI","Yasmani Grandal_LAD","Gregory Polanco_PIT","Yasiel Puig_LAD","Logan Forsythe_LAD","Joc Pederson_LAD","David Peralta_ARI","Adrian Gonzalez_LAD","Brandon Drury_ARI","Chase Utley_LAD","Franklin Gutierrez_LAD","Josh Harrison_PIT","Josh Bell_PIT","Alex Avila_DET","Andrew Toles_LAD","Jeremy Hazelbaker_ARI","Alen Hanson_PIT","Chris Taylor_LAD","Chris Herrmann_ARI","Trayce Thompson_LAD","Austin Barnes_LAD","JaCoby Jones_DET","Socrates Brito_ARI","James McCann_DET","Rob Segedin_LAD","Gregor Blanco_ARI","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Andre Ethier_LAD","Francisco Cervelli_PIT","David Freese_PIT","Jordy Mercer_PIT","Adam Frazier_PIT","Jose Iglesias_DET","John Jaso_PIT","Scott Van Slyke_LAD","Danny Ortiz_PIT","Kike Hernandez_LAD","Kevin Newman_PIT","Jim Adduci_DET","Andrew Romine_DET","Jose Osuna_PIT","Chris Iannetta_ARI","Chris Bostick_PIT","Daniel Descalso_ARI","Elias Diaz_PIT","Phil Gosselin_PIT","Max Moroff_PIT","Nick Ahmed_ARI","Gift Ngoepe_PIT","Jeff Mathis_ARI","Chris Stewart_PIT","Brett Eibner_LAD","John Bormann_PIT"
0,0,0,0,0,0,0,0,0,0,0,18.8,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,60.5,-46.6,0,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1666666666667,0,57.8333333333333,0,0,41,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0
0,-13.2619047619048,0,0,0,0,0,0,0,-46.0476190476191,0,0,-4.92857142857143,0,0,0,37.4,0,15.0416666666667,0,139.166666666667,0,-11.4166666666667,0,0,0,0,0,0,-1.16666666666667,0,0,85.75,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.9444444444444,0,0,0,0,0,0,41.9333333333333,23,0,0,0,0,0,-42.9285714285714,-36.8333333333333,0,0,0,0,0,54.3035714285714,0,15.5,0,0,0,0,0,0,0,0,0,57.9555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.33333333333333,0,0,0,-2.7,0,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37.5,0,0,0,0,0,0,0,57,0,0,19.2,0,0,0,0,0,24.8,80.6666666666667,-56,0,11.6666666666667,0,0,-66,0,0,0,0,0,0,11,0,0,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.28571428571429,-4.66666666666667,9.13333333333333,0,0,0,0,0,0,0,-8.82142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0,30.5535714285714,0,-6,0,0,0,0,-0.833333333333333,22,0,0,0,0,0,31.8,0,0,0,0,0,0,-23.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.666666666666667,31.1060606060606,6.74725274725275,0,0,0,0,0,0,0,-8.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.166666666667,0,0,0,0,0,0,0,-6,0,74.3833333333333,0,0,21.6666666666667,0,1.33333333333333,38.3571428571429,0,0,0,0,0,13.6969696969697,0,0,0,0,0,44.25,6.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-10,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6666666666667,0,0,16.6666666666667,0,13.3333333333333,0,0,0,0,0,0,-12.5,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-6.5,22.0833333333333,0,0,0,0,0,0,0,-11.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5833333333333,0,0,0,0,0,0,0,21.8333333333333,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14,-0.2,26.1333333333333,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833333333333333,0,1.33333333333333,0,0,13.3333333333333,0,13.3333333333333,0,0,0,0,0,0,-10.3333333333333,0,0,0,0,0,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-9.4,17.6285714285714,13.3333333333333,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7272727272727,0,0,0,0,0,0,0,22,0,38.3571428571429,0,0,0,0,0,58.5,0,0,0,0,0,-14.7142857142857,0,0,0,0,0,-10.0714285714286,18.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,24.25,0,0,0,0,11.2166666666667,0,0,0,0,0,-1.42279411764706,0,0,0,0,0,0,0,0,12.1929824561404,4.02614379084967,0,0,0,19.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1333333333333,-3.75757575757576,11.2309941520468,6.66666666666667,0,-14.5,0,0,0,0,0,0,11.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-21.5416666666667,0,0,0,0,11.1238095238095,0,0,0,0,0,-2.07272727272727,0,0,0,0,0,0,0,0,-4.58333333333333,-4.17307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75757575757576,26.9238095238095,10.1098901098901,-19.9583333333333,0,-44,0,0,0,0,0,0,19.3333333333333,0,0,0,0,0,0,0,0,0,-3.83333333333333,0,0
0,0,0,0,0,0,0.8,0,0,0,0,6.80911680911681,0,0,0,0,0,5.125,0,0,0,0,0,0,0,0,8.60869565217391,-0.0217391304347826,0,0,0,57.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2309941520468,10.1098901098901,28.1798941798942,15.5666666666667,0,6.56944444444444,0,0,0,0,0,0,29.2,0,0,0,0,0,0,0,0,0,4.04761904761905,0,0
0,0,0,0,0,0,40.4027777777778,0,0,0,0,22.8,0,0,0,0,0,-2.88095238095238,0,0,0,0,0,0,0,0,28.1071428571429,9.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,-19.9583333333333,15.5666666666667,64.2,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.7032967032967,-9.78095238095238,0.643382352941177,0,0,0,0,0,0,0,-10.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8611111111111,0,0,0,0,0,0,0,31.8,0,13.6969696969697,0,0,-12.5,21.8333333333333,-10.3333333333333,-14.7142857142857,0,0,0,0,0,47.8713450292398,0,0,0,0,0,36.6666666666667,-19.4090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-22.0694444444444,0,0,0,0,0,7.625,0,0,0,0,0,0,0,0,3.71428571428571,2.72222222222222,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.5,-44,6.56944444444444,-5,0,37.7333333333333,0,0,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,-2.5,0,0
0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,1.08333333333333,0,0,0,-9.66666666666667,0,-4.95,4,0,0,0,0,0,0,0,0,0,0,0,0,17.1666666666667,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-21.1666666666667,31.8571428571429,34.6666666666667,0,0,0,0,0,0,0,14.5972222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7857142857143,0,0,0,0,0,0,0,0,0,44.25,0,0,0,22.5,0,-10.0714285714286,0,0,0,0,0,36.6666666666667,0,0,0,0,0,61.1944444444444,30,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-24.2651515151515,24.7954545454545,2.14285714285714,0,0,0,0,0,0,0,2.87619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2,0,0,0,0,0,0,0,-23.75,0,6.45454545454545,0,0,17.5,0,-0.3,18.8888888888889,0,0,0,0,0,-19.4090909090909,0,0,0,0,0,30,44.8291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.244444444444444,0,0,0,0,0,2.72222222222222,0,0,0,0,0,0,0,0,17.7777777777778,-25.9444444444444,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6190476190476,19.3333333333333,29.2,0,0,-18,0,0,0,0,0,0,69.4,0,0,0,0,0,0,0,0,0,-22,0,0
-23.0636363636364,0,0,0,0,0,0,-7.25,-13.9583333333333,0,0,0,0,0,-27.3571428571429,6.32142857142857,0,0,0,0,0,-3.66666666666667,0,-12.3555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0727272727273,0,-9.9,0,0,0,7.97619047619048,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6818181818182,0,0,0,0,0,0,-30.7083333333333,18.1785714285714,0,0,0,0,0,32,17.4,0,0,0,0,0,-19.7916666666667,0,31.047619047619,0,0,0,0,0,0,13.3333333333333,0,0,-9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.9,0,47.0606060606061,0,0,0,2.04761904761905,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
