"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn"
"DST","Falcons  (7942620)","Falcons ",7942620,3900,"SF@Atl 04:05PM ET","Atl","Falcons","","SF",8.93,9.6
"DST","Texans  (7942606)","Texans ",7942606,3800,"Jax@Hou 01:00PM ET","Hou","Texans","","Jax",9.16,9.5
"DST","Bills  (7942608)","Bills ",7942608,3700,"Cle@Buf 01:00PM ET","Buf","Bills","","Cle",11.4,8.1
"DST","Broncos  (7942622)","Broncos ",7942622,3600,"NE@Den 04:25PM ET","Den","Broncos","","NE",7.24,5.5
"DST","Vikings  (7942617)","Vikings ",7942617,3500,"Ind@Min 01:00PM ET","Min","Vikings","","Ind",8.11,10.8
"DST","Chiefs  (7942613)","Chiefs ",7942613,3400,"Ten@KC 01:00PM ET","KC","Chiefs","","Ten",7.12,8.5
"DST","Packers  (7942603)","Packers ",7942603,3200,"GB@Chi 01:00PM ET","GB","Packers","","Chi",7.1,7.1
"DST","Ravens  (7942611)","Ravens ",7942611,3100,"Phi@Bal 01:00PM ET","Bal","Ravens","","Phi",9.16,9.6
"DST","Cardinals  (7942619)","Cardinals ",7942619,3000,"NO@Ari 04:05PM ET","Ari","Cardinals","","NO",7.34,9.1
"DST","Eagles  (7942610)","Eagles ",7942610,2900,"Phi@Bal 01:00PM ET","Phi","Eagles","","Bal",6.23,9.3
"DST","Giants  (7942615)","Giants ",7942615,2900,"Det@NYG 01:00PM ET","NYG","Giants","","Det",8.8,9.2
"DST","Patriots  (7942623)","Patriots ",7942623,2800,"NE@Den 04:25PM ET","NE","Patriots","","Den",6.12,9.5
"DST","Bengals  (7942626)","Bengals ",7942626,2800,"Pit@Cin 01:00PM ET","Cin","Bengals","","Pit",6.55,6.2
"DST","Steelers  (7942627)","Steelers ",7942627,2800,"Pit@Cin 01:00PM ET","Pit","Steelers","","Cin",5.78,7.2
"DST","Cowboys  (7942604)","Cowboys ",7942604,2700,"TB@Dal 08:30PM ET","Dal","Cowboys","","TB",7.56,10.4
"DST","Titans  (7942612)","Titans ",7942612,2700,"Ten@KC 01:00PM ET","Ten","Titans","","KC",6.78,6.4
"DST","Raiders  (7942624)","Raiders ",7942624,2700,"Oak@SD 04:25PM ET","Oak","Raiders","","SD",6.22,9.1
"DST","Chargers  (7942625)","Chargers ",7942625,2700,"Oak@SD 04:25PM ET","SD","Chargers","","Oak",7.56,6.1
"DST","Jaguars  (7942607)","Jaguars ",7942607,2600,"Jax@Hou 01:00PM ET","Jax","Jaguars","","Hou",6.74,6
"DST","Lions  (7942614)","Lions ",7942614,2600,"Det@NYG 01:00PM ET","Det","Lions","","NYG",5.35,5.8
"DST","Buccaneers  (7942605)","Buccaneers ",7942605,2500,"TB@Dal 08:30PM ET","TB","Buccaneers","","Dal",5.23,5.7
"DST","Colts  (7942616)","Colts ",7942616,2500,"Ind@Min 01:00PM ET","Ind","Colts","","Min",5.43,6.4
"DST","Bears  (7942602)","Bears ",7942602,2400,"GB@Chi 01:00PM ET","Chi","Bears","","GB",5.26,5.3
"DST","Saints  (7942618)","Saints ",7942618,2400,"NO@Ari 04:05PM ET","NO","Saints","","Ari",5.4,8.8
"DST","49ers  (7942621)","49ers ",7942621,2300,"SF@Atl 04:05PM ET","SF","49ers","","Atl",4.28,3.6
"DST","Browns  (7942609)","Browns ",7942609,2200,"Cle@Buf 01:00PM ET","Cle","Browns","","Buf",4.94,4.6
