"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
19,15,5500,38.1818181818182,21,"Charlie Blackmon","COL",NA,"OF",1,3,0,0,0,3,1,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,16,3700,56.7567567567568,21,"Matt Davidson","CHW",NA,"1B/3B",6,2,1,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,17,4700,42.5531914893617,20,"Daniel Murphy","WAS",NA,"2B",5,1,0,2,0,5,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,18,4600,43.4782608695652,20,"DJ LeMahieu","COL",NA,"2B",2,3,0,2,0,5,4,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,19,4300,44.1860465116279,19,"Lorenzo Cain","KC",NA,"OF",3,2,1,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,20,4000,47.5,19,"Yonder Alonso","OAK",NA,"1B",5,2,1,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,21,3300,57.5757575757576,19,"Chris Carter","NYY",NA,"1B",8,1,1,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,22,3800,50,19,"Dexter Fowler","STL",NA,"OF",2,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,5,4700,40.1063829787234,18.85,"Matt Strahm","KC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,0,0,0,3,1,0
28,6,7600,22.5657894736842,17.15,"Justin Verlander","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,7,0,0,2,6,5,0
29,23,3600,47.2222222222222,17,"Jose Ramirez","CLE",NA,"2B/3B",3,2,0,2,0,5,2,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,24,4300,39.5348837209302,17,"Ian Desmond","COL",NA,"1B/OF",5,1,0,1,1,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,25,3200,53.125,17,"Welington Castillo","BAL",NA,"C",7,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,26,4000,40,16,"Matt Carpenter","STL",NA,"1B",1,2,0,0,0,4,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,27,4200,38.0952380952381,16,"Steven Souza","TB",NA,"OF",5,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,28,3500,45.7142857142857,16,"Michael Taylor","WAS",NA,"OF",8,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,29,5400,29.6296296296296,16,"Bryce Harper","WAS",NA,"OF",3,1,1,1,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,30,3000,53.3333333333333,16,"Keon Broxton","MIL",NA,"OF",7,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,31,5300,30.188679245283,16,"Cody Bellinger","LAD",NA,"1B/OF",4,1,1,1,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,7,7200,22.0138888888889,15.85,"Josh Tomlin","CLE",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,5,0,0,4,7,2,0
39,32,3100,48.3870967741936,15,"Chad Pinder","OAK",NA,"2B/SS",2,1,0,1,0,6,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,33,3200,43.75,14,"Austin Slater","SF",NA,"OF",8,1,0,0,0,5,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,34,3300,42.4242424242424,14,"Brian Goodwin","WAS",NA,"OF",2,1,0,1,0,5,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,35,3500,40,14,"Nick Hundley","SF",NA,"C",9,1,1,1,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,36,3600,38.8888888888889,14,"Ian Kinsler","DET",NA,"2B",1,2,0,0,1,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,37,2900,48.2758620689655,14,"Erik Gonzalez","CLE",NA,"2B/SS",9,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,38,2900,48.2758620689655,14,"Wilmer Flores","NYM",NA,"1B/3B",2,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,39,4300,32.5581395348837,14,"Logan Morrison","TB",NA,"1B",4,1,0,1,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40,2300,60.8695652173913,14,"Rene Rivera","NYM",NA,"C",7,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,41,3500,40,14,"Chase Headley","NYY",NA,"3B",7,0,0,2,0,3,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,42,3900,33.3333333333333,13,"Eric Hosmer","KC",NA,"1B",4,1,0,1,0,3,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,43,4500,28.8888888888889,13,"Travis Shaw","MIL",NA,"3B",4,0,0,1,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,8,4300,29.6511627906977,12.75,"Rafael Montero","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,0,0,0
52,44,3800,31.5789473684211,12,"Yasiel Puig","LAD",NA,"OF",9,1,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,45,3400,35.2941176470588,12,"Eric Sogard","MIL",NA,"2B/SS",1,2,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,46,3900,30.7692307692308,12,"Melky Cabrera","CHW",NA,"OF",1,1,0,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,47,4500,26.6666666666667,12,"Mike Moustakas","KC",NA,"3B",6,0,0,2,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,9,7700,14.8051948051948,11.4,"Sonny Gray","OAK",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5.33333333333333,0,0,3,8,3,0
57,10,6500,17.2307692307692,11.2,"Chase DeJong","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,0,0,0,1,2,0
58,48,2600,42.3076923076923,11,"Kevan Smith","CHW",NA,"C",8,1,0,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,49,3200,34.375,11,"Colby Rasmus","TB",NA,"OF",6,0,0,0,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,50,5200,21.1538461538462,11,"Brian Dozier","MIN",NA,"2B",1,1,0,0,0,3,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,51,4500,24.4444444444444,11,"Brandon Belt","SF",NA,"1B/OF",3,1,0,0,1,4,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,52,3800,28.9473684210526,11,"Denard Span","SF",NA,"OF",1,0,0,0,1,6,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,11,4600,23.3695652173913,10.75,"David Holmberg","CHW",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4.33333333333333,0,0,1,4,1,0
64,12,8200,12.6829268292683,10.4,"Alex Cobb","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6.66666666666667,0,0,2,8,2,1
65,53,4200,23.8095238095238,10,"Brett Gardner","NYY",NA,"OF",1,1,0,0,0,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,54,3800,26.3157894736842,10,"Salvador Perez","KC",NA,"C",5,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,55,4400,22.7272727272727,10,"Miguel Sano","MIN",NA,"3B",3,1,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,56,5300,18.8679245283019,10,"Mark Reynolds","COL",NA,"1B",4,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,57,3900,25.6410256410256,10,"Anthony Rendon","WAS",NA,"3B",6,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,58,3600,27.7777777777778,10,"Raimel Tapia","COL",NA,"OF",7,0,0,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,59,3900,25.6410256410256,10,"Ben Gamel","SEA",NA,"OF",1,1,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,60,2500,40,10,"Alcides Escobar","KC",NA,"SS",7,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,61,4400,22.7272727272727,10,"J.D. Martinez","ARI",NA,"OF",5,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,62,3600,27.7777777777778,10,"Whit Merrifield","KC",NA,"2B",1,0,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,63,2500,40,10,"Taylor Motter","SEA",NA,"2B/SS",9,1,0,0,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,64,2400,41.6666666666667,10,"Caleb Joseph","BAL",NA,"C",9,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,13,8600,11.5697674418605,9.95,"Jordan Montgomery","NYY",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5.66666666666667,0,0,4,7,1,0
78,14,4000,24.75,9.9,"Zach McAllister","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,1,0,0
79,15,4500,21.4444444444444,9.65,"Justin Wilson","DET",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,1,0,0
80,65,4300,20.9302325581395,9,"Jose Abreu","CHW",NA,"1B",3,0,0,1,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,66,2100,42.8571428571429,9,"Adam Rosales","OAK",NA,"SS",9,0,0,2,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,67,2600,34.6153846153846,9,"Roberto Perez","CLE",NA,"C",7,0,0,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,68,3700,24.3243243243243,9,"Carlos Santana","CLE",NA,"1B",5,2,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,69,2900,31.0344827586207,9,"Matt Wieters","WAS",NA,"C",7,2,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,70,3500,25.7142857142857,9,"Stephen Piscotty","STL",NA,"OF",3,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,71,4200,21.4285714285714,9,"Khris Davis","OAK",NA,"OF",4,0,0,2,0,5,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,16,4000,21.25,8.5,"George Kontos","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,0,0
88,17,4000,20.125,8.05,"Miguel Castro","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2.33333333333333,0,0,0,1,1,0
89,72,2600,30.7692307692308,8,"Daniel Robertson","CLE",NA,"OF",2,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,73,3300,24.2424242424242,8,"Victor Martinez","DET",NA,"1B",4,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,74,4300,18.6046511627907,8,"Hernan Perez","MIL",NA,"3B/OF",5,0,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,75,4000,20,8,"Kyle Seager","SEA",NA,"3B",5,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,76,3900,20.5128205128205,8,"Kole Calhoun","LAA",NA,"OF",2,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,18,4200,18.9285714285714,7.95,"Anthony Swarzak","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.66666666666667,0,0,0,2,1,0
95,19,4000,19.75,7.9,"John Brebbia","STL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
96,20,4200,18.2142857142857,7.65,"Pat Neshek","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0
97,21,4000,18.375,7.35,"Dellin Betances","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,1,2,1
98,22,4100,17.8048780487805,7.3,"Chris Hatcher","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,1,2,0,0
99,23,7500,9.66666666666667,7.25,"Jeff Hoffman","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,0,0,1,7,3,0
100,77,3600,19.4444444444444,7,"Eddie Rosario","MIN",NA,"OF",8,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,78,3800,18.4210526315789,7,"Joc Pederson","LAD",NA,"OF",8,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,79,3700,18.9189189189189,7,"Bradley Zimmer","CLE",NA,"OF",8,0,0,1,0,3,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,80,2500,28,7,"Josh Phegley","OAK",NA,"C",8,1,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,81,3800,18.4210526315789,7,"Hunter Pence","SF",NA,"OF",5,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,82,2100,33.3333333333333,7,"Ty Kelly","PHI",NA,"2B/OF",9,0,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,83,3500,20,7,"Matt Joyce","OAK",NA,"OF",9,1,0,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,84,5200,13.4615384615385,7,"Ryan Zimmerman","WAS",NA,"1B",4,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,85,4500,15.5555555555556,7,"Jay Bruce","NYM",NA,"OF",4,0,0,1,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,86,3200,21.875,7,"Yolmer Sanchez","CHW",NA,"2B",7,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,87,3100,22.5806451612903,7,"Aledmys Diaz","STL",NA,"SS",6,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,88,4400,15.9090909090909,7,"Domingo Santana","MIL",NA,"OF",3,0,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,89,4400,15.9090909090909,7,"Yoenis Cespedes","NYM",NA,"OF",3,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,90,3300,21.2121212121212,7,"Mallex Smith","TB",NA,"OF",1,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,91,3400,20.5882352941176,7,"Tim Anderson","CHW",NA,"SS",2,0,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,24,6500,10.4615384615385,6.8,"Chris Tillman","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5.33333333333333,0,0,5,11,1,0
116,25,4300,15,6.45,"Liam Hendriks","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,1,2,1,0
117,26,4200,15.2380952380952,6.4,"Tom Kahnle","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,1,0,0
118,27,4100,15.2439024390244,6.25,"Oliver Drake","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
119,28,4300,14.5348837209302,6.25,"Sean Doolittle","WAS",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
120,92,2700,22.2222222222222,6,"T.J. Rivera","NYM",NA,"1B/3B",5,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,93,0,0,6,"Matt Chapman","OAK",NA,"3B",7,1,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,94,3300,18.1818181818182,6,"Gorkys Hernandez","SF",NA,"OF",2,2,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,95,4700,12.7659574468085,6,"Avisail Garcia","CHW",NA,"OF",4,0,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,96,3200,18.75,6,"Adam Jones","BAL",NA,"OF",2,0,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,29,4100,13.780487804878,5.65,"Carlos Torres","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0
126,30,4200,13.452380952381,5.65,"Hector Neris","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,1,0
127,31,4000,12.625,5.05,"Cory Gearrin","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,1,2,0,0
128,32,6300,7.93650793650794,5,"Michael Wacha","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,4,0,0,4,7,3,0
129,97,4200,11.9047619047619,5,"Didi Gregorius","NYY",NA,"SS",6,1,0,0,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,98,3600,13.8888888888889,5,"Ryon Healy","OAK",NA,"1B/3B",6,0,0,0,0,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,99,2700,18.5185185185185,5,"Andrew Knapp","PHI",NA,"C",8,1,0,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,100,3300,15.1515151515152,5,"Albert Pujols","LAA",NA,"1B",3,0,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,101,5600,8.92857142857143,5,"Aaron Judge","NYY",NA,"OF",3,0,0,0,0,5,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,102,4400,11.3636363636364,5,"Francisco Lindor","CLE",NA,"SS",1,1,0,0,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,103,3900,12.8205128205128,5,"Kennys Vargas","MIN",NA,"1B",5,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,104,2300,21.7391304347826,5,"Alex Presley","DET",NA,"OF",8,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,105,3900,12.8205128205128,5,"Robinson Cano","SEA",NA,"2B",3,0,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,106,4100,12.1951219512195,5,"Alex Avila","DET",NA,"C/1B",2,0,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,107,4400,11.3636363636364,5,"Justin Turner","LAD",NA,"3B",3,0,0,0,0,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,108,3600,13.8888888888889,5,"Austin Barnes","LAD",NA,"C",6,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,109,3100,16.1290322580645,5,"Jesus Aguilar","MIL",NA,"1B",9,1,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,110,4200,11.9047619047619,5,"Joe Panik","SF",NA,"2B",7,0,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,111,2600,19.2307692307692,5,"Sandy Leon","BOS",NA,"C",8,0,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,112,3200,15.625,5,"Jorge Polanco","MIN",NA,"SS",6,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,113,3200,15.625,5,"Jose Iglesias","DET",NA,"SS",9,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,114,4700,10.6382978723404,5,"Cameron Maybin","LAA",NA,"OF",1,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,115,3400,14.7058823529412,5,"Yunel Escobar","LAA",NA,"3B",4,0,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,116,4300,11.6279069767442,5,"Jackie Bradley","BOS",NA,"OF",6,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,117,4400,11.3636363636364,5,"Mark Trumbo","BAL",NA,"OF",4,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,118,3700,13.5135135135135,5,"Rajai Davis","OAK",NA,"OF",1,1,0,0,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,119,2800,17.8571428571429,5,"Maikel Franco","PHI",NA,"3B",5,0,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,33,4000,11.125,4.45,"Greg Holland","COL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,2,1,0
153,34,4100,10.7317073170732,4.4,"Jumbo Diaz","TB",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.33333333333333,0,0,0,1,0,0
154,35,6700,6.41791044776119,4.3,"Ricky Nolasco","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,5,10,2,0
155,36,4600,8.80434782608696,4.05,"Daniel Wright","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.33333333333333,0,0,0,1,1,0
