"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Chris Sale","P","BOS","@ PHI",3.13,"Pivetta, R 5.52","L",2.97,0,0,7,12.5,0.96,NA,14100,41.3,28.9,27.39,27.39,"%",76,1.9,33,2.3
"Rich Hill","P","LAD","@ CLE",4.75,"Tomlin, R 5.73","L",3.77,0,0,4.4,9,1.45,NA,9600,26.3,12.8,10.74,10.74,"%",39,1.1,-4.2,NA
"Gio Gonzalez","P","WSH","@ NYM",4.11,"Gsellman, R 5.51","L",2.91,0,0,6.2,8.3,1.29,NA,9000,28.7,17.9,13.61,13.61,"%",58,1.5,22.75,2.5
"Jose Berrios","P","MIN","vs SEA",4.93,"Miranda, L 3.67","R",2.84,0,0,6.3,9.3,1,NA,8800,32.3,22.2,12.43,12.43,"%",55,1.4,26.4,3
"Jordan Montgomery","P","NYY","@ OAK",4.27,"Gray, R 4.37","L",3.55,0,0,5.8,8.5,1.23,NA,8600,25.6,16.6,13.32,13.32,"%",63,1.5,9.95,1.2
"Alex Cobb","P","TB","@ DET",5.27,"Verlander, R 4.68","R",4.29,0,0,6.1,6.5,1.36,NA,8200,28.8,13.1,9.74,9.74,"%",27,1.2,10.4,1.3
"Sonny Gray","P","OAK","vs NYY",4.23,"Montgomery, L 3.55","R",4.37,0,0,5.9,9,1.27,NA,7700,36.3,15.8,12.63,12.63,"%",25,1.6,11.4,1.5
"Justin Verlander","P","DET","vs TB",4.23,"Cobb, R 4.29","R",4.68,0,0,5.8,8.2,1.47,NA,7600,35.7,13.7,13.79,13.79,"%",20,1.8,17.15,2.3
"Jeff Hoffman","P","COL","vs SF",4.97,"Moore, L 5.28","R",2.33,0,0,5.4,11.3,0.74,NA,7500,32,23.6,11.09,11.09,"%",56,1.5,7.25,1
"Ariel Miranda","P","SEA","@ MIN",5.57,"Berrios, R 2.84","L",3.67,0,0,5.3,7.6,1.15,NA,7400,35.6,14.8,9.42,9.42,"%",12,1.3,-6.2,NA
"Zach Davies","P","MIL","@ STL",5.21,"Wacha, R 4.50","R",4.74,0,0,5.3,6.5,1.51,NA,7300,27.5,11.2,9.55,9.55,"%",20,1.3,-0.15,NA
"Josh Tomlin","P","CLE","vs LAD",4.75,"Hill, L 3.77","R",5.73,0,0,5.5,6.1,1.35,NA,7200,34.8,9.4,10.81,10.81,"%",0,1.5,15.85,2.2
"Ricky Nolasco","P","LAA","vs KC",4.13,"Strahm, L 4.50","R",4.32,0,0,5.6,7.7,1.32,NA,6700,25.3,12.9,12.71,12.71,"%",51,1.9,4.3,0.6
"Chris Tillman","P","BAL","@ CWS",5.49,"Holmberg, L 2.74","R",8.01,0,0,4.3,6.1,2.08,NA,6500,29.6,2.8,6.21,6.21,"%",0,1,6.8,1
"Michael Wacha","P","STL","vs MIL",4.29,"Davies, R 4.74","R",4.5,0,0,5.5,8.2,1.35,NA,6300,26.7,13.4,11.53,11.53,"%",44,1.8,5,0.8
"Robert Gsellman","P","NYM","vs WSH",4.39,"Gonzalez, L 2.91","R",5.51,0,0,4.2,6.9,1.46,NA,6200,28.2,8.2,9.42,9.42,"%",0,1.5,-4.55,NA
"Aaron Judge","OF","NYY","@ OAK",4.23,"Gray, R 4.37","R",0.338,0.477,0.37,0,0,0,3,5600,35.3,12.2,14.29,14.29,"%",57,2.6,3,0.5
"Trea Turner","SS","WSH","@ NYM",4.39,"Gsellman, R 5.51","R",0.261,0.303,0.144,0,0,0,1,5500,33.3,9.8,14.32,14.32,"%",51,2.6,2,0.4
"Charlie Blackmon","OF","COL","vs SF",6.53,"Moore, L 5.28","L",0.323,0.404,0.279,0,0,0,1,5500,36.4,10.8,19.17,19.17,"%",60,3.5,21,3.8
"Bryce Harper","OF","WSH","@ NYM",4.39,"Gsellman, R 5.51","L",0.307,0.427,0.278,0,0,0,3,5400,34.3,10.8,14.18,14.18,"%",53,2.6,16,3
"Nolan Arenado","3B","COL","vs SF",6.53,"Moore, L 5.28","R",0.28,0.367,0.248,0,0,0,3,5400,33.7,8.9,18.08,18.08,"%",56,3.3,27,5
"Cody Bellinger","1B/OF","LAD","@ CLE",4.75,"Tomlin, R 5.73","L",0.254,0.391,0.361,0,0,0,4,5300,33.9,10.3,13.21,13.21,"%",50,2.5,16,3
"Mark Reynolds","1B","COL","vs SF",6.53,"Moore, L 5.28","R",0.292,0.394,0.252,0,0,0,4,5300,34.1,9,16.82,16.82,"%",52,3.2,10,1.9
"Brian Dozier","2B","MIN","vs SEA",5.57,"Miranda, L 3.67","R",0.251,0.347,0.191,0,0,0,1,5200,28,9,14.66,14.66,"%",63,2.8,11,2.1
"Nelson Cruz","OF","SEA","@ MIN",4.93,"Berrios, R 2.84","R",0.3,0.395,0.246,0,0,0,4,5200,30.2,8.9,14.76,14.76,"%",57,2.8,0,NA
"Ryan Zimmerman","1B","WSH","@ NYM",4.39,"Gsellman, R 5.51","R",0.37,0.471,0.352,0,0,0,4,5200,31.8,11.1,13.33,13.33,"%",58,2.6,7,1.3
"Mookie Betts","OF","BOS","@ PHI",4.87,"Pivetta, R 5.52","R",0.28,0.372,0.221,0,0,0,1,5200,32.7,9.9,13.19,13.19,"%",51,2.5,3,0.6
"Matt Moore","P","SF","@ COL",6.53,"Hoffman, R 2.33","L",5.28,0,0,5.8,7,1.49,NA,5100,28.9,10.5,6.04,6.04,"%",0,1.2,-2.45,NA
