"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mookie Betts",5400,"BOS@HOU 08:15PM ET",9.906,"BOS","HOU",NA,10.6,3,NA,"1","1",3
"2B","Brian Dozier",5200,"CLE@MIN 08:10PM ET",8.9,"MIN","CLE",NA,9.2,5,NA,"1","1",5
"1B","Anthony Rizzo",5100,"CHC@PIT 08:15PM ET",9.288,"CHC","PIT",NA,11.9,6,NA,"1","1",6
"OF","Andrew Benintendi",5100,"BOS@HOU 08:15PM ET",8.222,"BOS","HOU",NA,8.8,0,NA,"5","5",0
"3B","Kris Bryant",5000,"CHC@PIT 08:15PM ET",9.154,"CHC","PIT",NA,8.1,2,NA,"3","3",2
"OF","George Springer",5000,"BOS@HOU 08:15PM ET",9.629,"HOU","BOS",NA,9,12,NA,"1","1",12
"2B","Jose Altuve",4900,"BOS@HOU 08:15PM ET",9.403,"HOU","BOS",NA,9.1,23,NA,"2","3",23
"1B","Edwin Encarnacion",4900,"CLE@MIN 08:10PM ET",7.952,"CLE","MIN",NA,9.6,13,NA,"5","4",13
"SS","Xander Bogaerts",4800,"BOS@HOU 08:15PM ET",8.302,"BOS","HOU",NA,8.3,2,NA,"3","3",2
"SS","Carlos Correa",4700,"BOS@HOU 08:15PM ET",9.279,"HOU","BOS",NA,9.1,7,NA,"3","4",7
"3B","Mike Moustakas",4600,"KC@LAA 08:15PM ET",8.883,"KC","LAA",NA,8.1,0,NA,"6","5",0
"OF","Mike Trout",4600,"KC@LAA 08:15PM ET",12.02,"LAA","KC",NA,0,NA,NA,"x","x",NA
"3B","Miguel Sano",4600,"CLE@MIN 08:10PM ET",9.574,"MIN","CLE",NA,9.1,3,NA,"3","3",3
"OF","Starling Marte",4500,"CHC@PIT 08:15PM ET",7.769,"PIT","CHC",NA,0,NA,NA,"x","x",NA
"OF","Adam Frazier",4500,"CHC@PIT 08:15PM ET",7.5,"PIT","CHC",NA,7,9,NA,"1","1",9
"2B","Ian Happ",4500,"CHC@PIT 08:15PM ET",7.483,"CHC","PIT",NA,9.4,5,NA,"2","2",5
"OF","Cameron Maybin",4500,"KC@LAA 08:15PM ET",9.173,"LAA","KC",NA,8.1,26,NA,"1","1",26
"SS","Andrelton Simmons",4500,"KC@LAA 08:15PM ET",7.296,"LAA","KC",NA,6.6,5,NA,"6","6",5
"OF","Lorenzo Cain",4400,"KC@LAA 08:15PM ET",8.641,"KC","LAA",NA,7.3,15,NA,"3","3",15
"1B","Mitch Moreland",4400,"BOS@HOU 08:15PM ET",7.937,"BOS","HOU",NA,8.7,0,NA,"4","4",0
"2B/3B","Jose Ramirez",4400,"CLE@MIN 08:10PM ET",8.365,"CLE","MIN",NA,9.1,37,NA,"3","3",37
"SS","Francisco Lindor",4400,"CLE@MIN 08:10PM ET",8.222,"CLE","MIN",NA,9.6,2.19,NA,"2","1",17
"OF","Max Kepler",4400,"CLE@MIN 08:10PM ET",7.311,"MIN","CLE",NA,8.3,2.06,NA,"4","4",3
"OF","Andrew McCutchen",4300,"CHC@PIT 08:15PM ET",8.215,"PIT","CHC",NA,6.6,14,NA,"6","6",14
"OF","Jackie Bradley",4300,"BOS@HOU 08:15PM ET",7.48,"BOS","HOU",NA,8.4,0,NA,"7","7",0
"OF","Eddie Rosario",4300,"CLE@MIN 08:10PM ET",6.217,"MIN","CLE",NA,6.9,10,NA,"x","6",10
"2B/3B","Josh Harrison",4200,"CHC@PIT 08:15PM ET",7.677,"PIT","CHC",NA,0,1.88,NA,"x","x",NA
"OF","Kyle Schwarber",4200,"CHC@PIT 08:15PM ET",6.623,"CHC","PIT",NA,9.1,4,NA,"5","8",4
"1B","Eric Hosmer",4200,"KC@LAA 08:15PM ET",7.667,"KC","LAA",NA,8.3,3,NA,"4","4",3
"1B/OF","Marwin Gonzalez",4200,"BOS@HOU 08:15PM ET",8.315,"HOU","BOS",NA,8.3,5,NA,"6","2",5
"C","Salvador Perez",4100,"KC@LAA 08:15PM ET",7.403,"KC","LAA",NA,0,1.84,NA,"x","x",NA
"C","Brian McCann",4100,"BOS@HOU 08:15PM ET",8.636,"HOU","BOS",NA,7.9,5,NA,"5","5",5
"SS","Jordy Mercer",4000,"CHC@PIT 08:15PM ET",6.375,"PIT","CHC",NA,4.9,7,NA,"8","8",7
"OF","Eric Young",4000,"KC@LAA 08:15PM ET",9.316,"LAA","KC",NA,6.5,5,NA,"7","7",5
"2B","Dustin Pedroia",4000,"BOS@HOU 08:15PM ET",7.038,"BOS","HOU",NA,7.7,3,NA,"2","2",3
"OF","Michael Brantley",4000,"CLE@MIN 08:10PM ET",7.87,"CLE","MIN",NA,0,NA,NA,"x","x",NA
"OF","Robbie Grossman",4000,"CLE@MIN 08:10PM ET",7.167,"MIN","CLE",NA,0,0,NA,"x","x",NA
"2B","Whit Merrifield",3900,"KC@LAA 08:15PM ET",7.86,"KC","LAA",NA,6.8,0,NA,"1","1",0
"3B/SS","Eduardo Escobar",3900,"CLE@MIN 08:10PM ET",6.805,"MIN","CLE",NA,6.6,3,NA,"6","5",3
"OF","Byron Buxton",3900,"CLE@MIN 08:10PM ET",5.25,"MIN","CLE",NA,6.7,5,NA,"8","9",5
