"Place_lo","Place_hi","Payout"
"1","1","250"
"2","2","150"
"3","4","100"
"5","6","80"
"7","8","60"
"9","11","50"
"12","16","40"
"17","21","30"
"22","31","25"
"32","56","20"
"57","86","15"
"87","121","12"
