"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Jake Arrieta",11600,"CHC@ARI 08:10PM ET",14.881,"CHC"
"SP","Dallas Keuchel",11000,"HOU@TEX 08:05PM ET",18.197,"HOU"
"SP","Zack Greinke",11000,"CHC@ARI 08:10PM ET",21.806,"ARI"
"SP","Jose Quintana",10500,"CHC@ARI 08:10PM ET",16.393,"CHC"
"SP","Lance McCullers Jr.",9800,"HOU@TEX 08:05PM ET",16.955,"HOU"
"SP","Jon Lester",9600,"CHC@ARI 08:10PM ET",17.275,"CHC"
"SP","Charlie Morton",9500,"HOU@TEX 08:05PM ET",18.603,"HOU"
"SP","Brad Peacock",9500,"HOU@TEX 08:05PM ET",12.854,"HOU"
"SP","Robbie Ray",9100,"CHC@ARI 08:10PM ET",21.93,"ARI"
"SP","Collin McHugh",8800,"HOU@TEX 08:05PM ET",12.225,"HOU"
"SP","Kyle Hendricks",8600,"CHC@ARI 08:10PM ET",13.063,"CHC"
"SP","Cole Hamels",8200,"HOU@TEX 08:05PM ET",14.923,"TEX"
"SP","Patrick Corbin",8100,"CHC@ARI 08:10PM ET",12.548,"ARI"
"SP","Taijuan Walker",7900,"CHC@ARI 08:10PM ET",15.3,"ARI"
"SP","Mike Fiers",7800,"HOU@TEX 08:05PM ET",14.513,"HOU"
"SP","Francisco Liriano",7700,"HOU@TEX 08:05PM ET",7.945,"HOU"
"SP","Zack Godley",7600,"CHC@ARI 08:10PM ET",18.768,"ARI"
"SP","Archie Bradley",7600,"CHC@ARI 08:10PM ET",4.578,"ARI"
"SP","A.J. Griffin",7400,"HOU@TEX 08:05PM ET",12.49,"TEX"
"SP","Joe Musgrove",7000,"HOU@TEX 08:05PM ET",9.077,"HOU"
"SP","Brett Anderson",6400,"CHC@ARI 08:10PM ET",3.65,"CHC"
"SP","Shelby Miller",6400,"CHC@ARI 08:10PM ET",14.575,"ARI"
"SP","Rubby De La Rosa",6400,"CHC@ARI 08:10PM ET",2.961,"ARI"
"SP","Clayton Blackburn",6000,"HOU@TEX 08:05PM ET",0,"TEX"
"SP","John Lackey",6000,"CHC@ARI 08:10PM ET",13.002,"CHC"
"2B","Jose Altuve",5700,"HOU@TEX 08:05PM ET",10.676,"HOU"
"SP","Braden Shipley",5700,"CHC@ARI 08:10PM ET",2.975,"ARI"
"SP","Andrew Cashner",5600,"HOU@TEX 08:05PM ET",11.664,"TEX"
"SP","Anthony Banda",5600,"CHC@ARI 08:10PM ET",14.217,"ARI"
"SP","Martin Perez",5500,"HOU@TEX 08:05PM ET",9.302,"TEX"
"SP","Tyson Ross",5300,"HOU@TEX 08:05PM ET",6.907,"TEX"
"OF","George Springer",5300,"HOU@TEX 08:05PM ET",10.51,"HOU"
"SP","Tyler Wagner",5300,"HOU@TEX 08:05PM ET",0,"TEX"
"SP","Mike Montgomery",5300,"CHC@ARI 08:10PM ET",6.679,"CHC"
"RP","Seth Frankoff",5300,"CHC@ARI 08:10PM ET",2.1,"CHC"
"1B","Paul Goldschmidt",5200,"CHC@ARI 08:10PM ET",10.965,"ARI"
"OF","J.D. Martinez",5100,"CHC@ARI 08:10PM ET",9.571,"ARI"
"RP","Frank Duncan",5100,"CHC@ARI 08:10PM ET",0,"ARI"
"SP","Taylor Clarke",5100,"CHC@ARI 08:10PM ET",0,"ARI"
"OF/SS","Marwin Gonzalez",5000,"HOU@TEX 08:05PM ET",8.604,"HOU"
"SP","David Paulino",5000,"HOU@TEX 08:05PM ET",12.242,"HOU"
"SS","Carlos Correa",5000,"HOU@TEX 08:05PM ET",10.143,"HOU"
"RP","Alec Mills",5000,"CHC@ARI 08:10PM ET",0,"CHC"
"SP","Brad Keller",4900,"CHC@ARI 08:10PM ET",0,"ARI"
"RP","Brady Rodgers",4800,"HOU@TEX 08:05PM ET",0,"HOU"
"1B","Yuli Gurriel",4800,"HOU@TEX 08:05PM ET",7.842,"HOU"
"SS","Elvis Andrus",4700,"HOU@TEX 08:05PM ET",9.145,"TEX"
"3B","Alex Bregman",4700,"HOU@TEX 08:05PM ET",7.771,"HOU"
"SP","Chi Chi Gonzalez",4700,"HOU@TEX 08:05PM ET",0,"TEX"
"OF","Josh Reddick",4600,"HOU@TEX 08:05PM ET",7.99,"HOU"
"SP","Nick Martinez",4600,"HOU@TEX 08:05PM ET",7.222,"TEX"
"1B/3B","Joey Gallo",4600,"HOU@TEX 08:05PM ET",8.087,"TEX"
"RP","Jake Buchanan",4600,"CHC@ARI 08:10PM ET",-1.23,"ARI"
"1B","Anthony Rizzo",4500,"CHC@ARI 08:10PM ET",9.071,"CHC"
"C","Willson Contreras",4500,"CHC@ARI 08:10PM ET",7.696,"CHC"
"3B","Kris Bryant",4500,"CHC@ARI 08:10PM ET",8.89,"CHC"
"2B/OF","Ian Happ",4500,"CHC@ARI 08:10PM ET",7.667,"CHC"
"3B","Adrian Beltre",4400,"HOU@TEX 08:05PM ET",8.639,"TEX"
"RP","Fernando Rodney",4400,"CHC@ARI 08:10PM ET",3.199,"ARI"
"SP","Jorge De La Rosa",4400,"CHC@ARI 08:10PM ET",2.051,"ARI"
"RP","David Hernandez",4400,"CHC@ARI 08:10PM ET",3.191,"ARI"
"RP","T.J. McFarland",4400,"CHC@ARI 08:10PM ET",2.89,"ARI"
"RP","J.J. Hoover",4400,"CHC@ARI 08:10PM ET",2.267,"ARI"
"RP","Randall Delgado",4400,"CHC@ARI 08:10PM ET",6.562,"ARI"
"RP","Jake Barrett",4400,"CHC@ARI 08:10PM ET",3.38,"ARI"
"SP","Matt Koch",4400,"CHC@ARI 08:10PM ET",0,"ARI"
"3B","Jake Lamb",4400,"CHC@ARI 08:10PM ET",9.376,"ARI"
"RP","Andrew Chafin",4400,"CHC@ARI 08:10PM ET",2.622,"ARI"
"RP","Silvino Bracho",4400,"CHC@ARI 08:10PM ET",2.665,"ARI"
"RP","Rob Zastryzny",4400,"CHC@ARI 08:10PM ET",0.8,"CHC"
"RP","Jimmie Sherfy",4400,"CHC@ARI 08:10PM ET",0,"ARI"
"SP","Pierce Johnson",4300,"CHC@ARI 08:10PM ET",4.45,"CHC"
"RP","Yohander Mendez",4200,"HOU@TEX 08:05PM ET",0,"TEX"
"RP","Francis Martes",4200,"HOU@TEX 08:05PM ET",7.4,"HOU"
"OF","Gregor Blanco",4200,"CHC@ARI 08:10PM ET",5.462,"ARI"
"OF","David Peralta",4200,"CHC@ARI 08:10PM ET",7.713,"ARI"
"OF","A.J. Pollock",4200,"CHC@ARI 08:10PM ET",8.435,"ARI"
"SP","Eddie Butler",4200,"CHC@ARI 08:10PM ET",7.923,"CHC"
"OF","Carlos Gomez",4100,"HOU@TEX 08:05PM ET",7.988,"TEX"
"OF","Nomar Mazara",4100,"HOU@TEX 08:05PM ET",7.534,"TEX"
"RP","Pedro Strop",4100,"CHC@ARI 08:10PM ET",3.069,"CHC"
"RP","Wade Davis",4100,"CHC@ARI 08:10PM ET",3.824,"CHC"
"RP","Brian Duensing",4100,"CHC@ARI 08:10PM ET",3.283,"CHC"
"RP","Hector Rondon",4100,"CHC@ARI 08:10PM ET",3.251,"CHC"
"RP","Justin Grimm",4100,"CHC@ARI 08:10PM ET",2.8,"CHC"
"RP","Justin Wilson",4100,"CHC@ARI 08:10PM ET",3.683,"CHC"
"RP","Koji Uehara",4100,"CHC@ARI 08:10PM ET",3.077,"CHC"
"RP","Felix Pena",4100,"CHC@ARI 08:10PM ET",3.7,"CHC"
"RP","Jack Leathersich",4100,"CHC@ARI 08:10PM ET",-3.5,"CHC"
"RP","Carl Edwards Jr.",4100,"CHC@ARI 08:10PM ET",3.318,"CHC"
"RP","Jason Grilli",4000,"HOU@TEX 08:05PM ET",2.172,"TEX"
"RP","Jumbo Diaz",4000,"HOU@TEX 08:05PM ET",1.977,"HOU"
"RP","Matt Bush",4000,"HOU@TEX 08:05PM ET",3.086,"TEX"
"RP","Tony Sipp",4000,"HOU@TEX 08:05PM ET",1.742,"HOU"
"RP","Will Harris",4000,"HOU@TEX 08:05PM ET",3.594,"HOU"
"RP","Tony Barnette",4000,"HOU@TEX 08:05PM ET",3.165,"TEX"
"SP","Austin Bibens-Dirkx",4000,"HOU@TEX 08:05PM ET",6.103,"TEX"
"RP","Preston Claiborne",4000,"HOU@TEX 08:05PM ET",-0.5,"TEX"
"RP","Luke Gregerson",4000,"HOU@TEX 08:05PM ET",2.954,"HOU"
"RP","Jhan Marinez",4000,"HOU@TEX 08:05PM ET",2.538,"TEX"
"RP","Tanner Scheppers",4000,"HOU@TEX 08:05PM ET",1.52,"TEX"
"RP","Anthony Bass",4000,"HOU@TEX 08:05PM ET",-5.825,"TEX"
"RP","Ashur Tolliver",4000,"HOU@TEX 08:05PM ET",3.95,"HOU"
"RP","Ken Giles",4000,"HOU@TEX 08:05PM ET",3.443,"HOU"
"RP","Dario Alvarez",4000,"HOU@TEX 08:05PM ET",2.418,"TEX"
"RP","Reymin Guduan",4000,"HOU@TEX 08:05PM ET",0.963,"HOU"
"RP","Dayan Diaz",4000,"HOU@TEX 08:05PM ET",3.465,"HOU"
"RP","Alex Claudio",4000,"HOU@TEX 08:05PM ET",3.021,"TEX"
"SP","Connor Sadzeck",4000,"HOU@TEX 08:05PM ET",0,"TEX"
"RP","Jandel Gustave",4000,"HOU@TEX 08:05PM ET",0.342,"HOU"
"RP","Michael Feliz",4000,"HOU@TEX 08:05PM ET",3.736,"HOU"
"RP","Jose Leclerc",4000,"HOU@TEX 08:05PM ET",3.747,"TEX"
"RP","Ricky Rodriguez",4000,"HOU@TEX 08:05PM ET",0,"TEX"
"OF","Derek Fisher",4000,"HOU@TEX 08:05PM ET",8,"HOU"
"RP","Chris Devenski",4000,"HOU@TEX 08:05PM ET",5.533,"HOU"
"RP","Keone Kela",4000,"HOU@TEX 08:05PM ET",4.354,"TEX"
"RP","Jordan Jankowski",4000,"HOU@TEX 08:05PM ET",2.117,"HOU"
"RP","James Hoyt",4000,"HOU@TEX 08:05PM ET",3.811,"HOU"
"2B/SS","Javier Baez",4000,"CHC@ARI 08:10PM ET",6.594,"CHC"
"OF","Carlos Beltran",3900,"HOU@TEX 08:05PM ET",6.784,"HOU"
"OF","Shin-soo Choo",3900,"HOU@TEX 08:05PM ET",7.981,"TEX"
"OF","Delino DeShields",3800,"HOU@TEX 08:05PM ET",6.025,"TEX"
"C","Evan Gattis",3800,"HOU@TEX 08:05PM ET",7.559,"HOU"
"SS","Addison Russell",3800,"CHC@ARI 08:10PM ET",6,"CHC"
"OF","Kyle Schwarber",3800,"CHC@ARI 08:10PM ET",6.652,"CHC"
"OF","Yasmany Tomas",3800,"CHC@ARI 08:10PM ET",6.896,"ARI"
"OF/SS","Chris Owings",3700,"CHC@ARI 08:10PM ET",7.245,"ARI"
"OF","Jake Marisnick",3600,"HOU@TEX 08:05PM ET",5.414,"HOU"
"1B","Tyler White",3600,"HOU@TEX 08:05PM ET",9.111,"HOU"
"1B/C","Alex Avila",3600,"CHC@ARI 08:10PM ET",6.415,"CHC"
"C","Brian McCann",3500,"HOU@TEX 08:05PM ET",7.405,"HOU"
