"Place_lo","Place_hi","Payout"
"1","1","1500"
"2","2","1000"
"3","3","750"
"4","4","600"
"5","5","500"
"6","6","300"
"7","8","200"
"9","10","150"
"11","15","100"
"16","20","80"
"21","25","60"
"26","30","50"
"31","40","40"
"41","50","30"
"51","76","25"
"77","102","20"
"103","152","18"
"153","202","15"
"203","302","12"
"303","552","10"
"553","1052","9"
"1053","1862","8"
