"Khris Davis_OAK","Andrew McCutchen_PIT","Jonathan Villar_MIL","Ryan Braun_MIL","Jed Lowrie_OAK","Jose Abreu_CWS","Travis Shaw_MIL","Starling Marte_PIT","Ryon Healy_OAK","Franklin Barreto_OAK","Matt Chapman_OAK","Yoan Moncada_CWS","Josh Bell_PIT","Melky Cabrera_CWS","Yonder Alonso_OAK","Josh Harrison_PIT","Tyler Saladino_CWS","Stephen Vogt_MIL","Eric Thames_MIL","Tommy Joseph_PHI","Aaron Altherr_PHI","Adam Frazier_PIT","Todd Frazier_CWS","Marcus Semien_OAK","Alen Hanson_CWS","Adam Engel_CWS","Chris Davis_BAL","Domingo Santana_MIL","John Jaso_PIT","Yolmer Sanchez_CWS","Manny Pina_MIL","Hernan Perez_MIL","Manny Machado_BAL","Avisail Garcia_CWS","Adam Jones_BAL","Mark Trumbo_BAL","Jesus Aguilar_MIL","Jonathan Schoop_BAL","Cesar Hernandez_PHI","Adam Rosales_OAK","Matt Joyce_OAK","Mark Canha_OAK","Jaycob Brugman_OAK","Renato Nunez_OAK","Charlie Tilson_CWS","Tim Anderson_CWS","Gregory Polanco_PIT","Jose Osuna_PIT","Rajai Davis_OAK","Joey Wendle_OAK","Eric Sogard_MIL","Orlando Arcia_MIL","Trey Mancini_BAL","Daniel Nava_PHI","Jordy Mercer_PIT","Andrew Knapp_PHI","Matt Davidson_CWS","Leury Garcia_CWS","Jacob May_CWS","Kevan Smith_CWS","Keon Broxton_MIL","Howie Kendrick_PHI","Maikel Franco_PHI","Jake Smolinski_OAK","Ryan LaMarre_OAK","Bruce Maxwell_OAK","Welington Castillo_BAL","Joey Rickard_BAL","Lewis Brinson_MIL","Francisco Cervelli_PIT","David Freese_PIT","Freddy Galvis_PHI","Elias Diaz_PIT","Nick Williams_PHI","Cody Asche_CWS","Willy Garcia_CWS","Matt Olson_OAK","Seth Smith_BAL","Michael Reed_MIL","Danny Ortiz_PIT","Kevin Newman_PIT","Geovany Soto_CWS","Kirk Nieuwenhuis_MIL","Caleb Joseph_BAL","Andrew Susac_MIL","Brett Phillips_MIL","Cameron Perkins_PHI","Craig Gentry_BAL","JJ Hardy_BAL","Jacob Nottingham_MIL","Ryan Cordell_MIL","Phil Gosselin_PIT","Chris Bostick_PIT","Scott Kingery_PHI","Jett Bandy_MIL","Corey Ray_MIL","Odubel Herrera_PHI","Jacob Stallings_PIT","Josh Phegley_OAK","Omar Narvaez_CWS","Chad Pinder_OAK","Gift Ngoepe_PIT","Brock Stassi_PHI","Cameron Rupp_PHI","Roman Quinn_PHI","Rhys Hoskins_PHI","Jaff Decker_OAK","Andres Blanco_PHI","Grant Green_CWS","Zack Collins_CWS","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Hyun Soo Kim_BAL","Luis Sardinas_BAL","Max Moroff_PIT","John Bormann_PIT","Ty Kelly_PHI","Jorge Alfaro_PHI","Chris Stewart_PIT","Ruben Tejada_BAL","David Washington_BAL","Anthony Santander_BAL"
-35,0,0,0,15,0,0,0,155,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,63.3333333333333,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.375,0,0,0,0,0,23.4166666666667,0,0,0,0,51.695652173913,0,0,2.39264939185616,0,0,0,0,0,-0.529598308668076,0,0,0,0,0,0,1.48575498575499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51882352941176,-14.3921568627451,0,0,0,0,0,0,-0.599206349206349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829959514170041,-8.81452358926919,0,25.8090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3,0,0,0,-1.39705882352941,0,0,0
0,0,0,0,0,20.2104895104895,0,0,0,0,0,0,0,41.6576209859792,0,0,0.575098814229249,0,0,0,0,0,7.63641863278887,0,74.0178571428571,4.90416666666667,0,0,0,6.93650793650794,0,0,0,5.68965517241379,0,0,0,0,0,0,0,0,0,0,0,2.82320280537697,0,0,0,0,0,0,0,0,0,0,16.3703231292517,-7.01012145748988,-2.8,9.93589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65909090909091,11.3921568627451,0,0,0,0,0,-7.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8891129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.14880952380952,0,0,0,12.3650217706821,0,0,0,13.5707070707071,6,0,0,0,0,58.8626534190532,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25975975975976,3.88081632653061,-16.0909090909091,-1.96703296703297,0,0,0,0,0,10.2339015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5222222222222,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9007352941176,0,0.0769230769230769,0,0,0,0,0,2.38181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.22890025575448,0,0,0,0,0,22.5833333333333,0,0,0,0,2.39264939185616,0,0,47.7758551307847,0,0,0,0,0,12.6633444075305,0,0,0,0,0,0,4.31846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96757164404223,9.54978354978355,0,0,0,0,0,0,5.18741258741259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5628205128205,4.80399659863946,0,32.6373626373626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33333333333333,0,0,0,-12.7285714285714,0,0,0
0,0,0,0,0,6.625,0,0,0,0,0,0,0,0.575098814229249,0,0,24.3215384615385,0,0,0,0,0,4.40058479532164,0,0,0,0,0,0,0,0,0,0,14.7572463768116,0,0,0,0,0,0,0,0,0,0,0,6.67631578947368,0,0,0,0,0,0,0,0,0,0,6.10661764705882,0.571146245059289,-2.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17857142857143,0.5,0,0,0,0,0,12.7222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-21,0,0,0,-94.5,0,0,0,0,0,0,0,0,0,0,220.5,0,0,0,0,0,0,0,0,0,-178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46068660022148,23.2050264550265,0,0,12.8925979680697,0,0,0,0,0,0,0,0,0,0,0,87.499751984127,0,0,0,0,0,0,0,0,0.13499245852187,0,0,16.2016129032258,23.2485481997677,0,0,0,0,1.79090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5256916996047,-0.222744360902256,0,0,0,0,0,0,0,0,-2.57176470588235,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,0,0,17.5,0,0,0,0,0,0,0,0,-1.86989247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9393939393939,34.9392033542977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58454106280193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97058823529412,0,1.14624505928854,0,0,0,0,0,9.22222222222222,-1.32437275985663,0,0,0,0,0,0,0,0,2.92424242424242,0,29.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5774011299435,0,0,0,0,0,0,1.70031712473573,0,0,0,4.89090909090909,0,0,0,0,0,0,0,0,0,-1.07142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9392033542977,64.0070134424313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4551282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.825,0,-3.96969696969697,0,0,0,0,0,0.248538011695906,7.21698113207547,0,0,0,0,0,0,0,0,6.84541203974284,0,22.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3589743589744,0,0,0,0,0,2.5,0.990990990990991,0,0,0,2.79090909090909,0,0,0,0,0,0,0,0,0,2.42857142857143,0,0,0,0,0
0,3.96425120772947,0,0,0,0,0,40.4027777777778,0,0,0,0,-0.529598308668076,0,0,12.6633444075305,0,0,0,0,0,55.844387755102,0,0,0,0,0,0,-17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07358870967742,-18.15,0,0,0,0,0,0,13.6898550724638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4581280788177,11.4237804878049,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6.66666666666667,0,0,0
0,0,0,0,0,3.08728813559322,0,0,0,0,0,0,0,7.63641863278887,0,0,4.40058479532164,0,0,0,0,0,58.2377049180328,0,-8.16666666666667,19.0714285714286,0,0,0,1.62477718360071,0,0,0,25.0014513788099,0,0,0,0,0,0,0,0,0,0,0,22.6592888243832,0,0,0,0,0,0,0,0,0,0,3.36378737541528,-0.351260504201681,6.56666666666667,5.51076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77777777777778,1.35294117647059,0,0,0,0,0,14.7083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.16666666666667,0,0,0,32.375,0,0,0,16.0833333333333,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,40.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-8.8,-9.83333333333333,0,0,0,0,0,0,15.7916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.9642857142857,0,0,0,0,0,0,0,74.0178571428571,0,0,0,0,0,0,0,0,-8.16666666666667,0,55.6964285714286,0.8,0,0,0,4.16666666666667,0,0,0,-25.75,0,0,0,0,0,0,0,0,0,0,0,16.05,0,0,0,0,0,0,0,0,0,0,-15,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-16.0041666666667,0,0,0,0,0,0,0,4.90416666666667,0,0,0,0,0,0,0,0,19.0714285714286,0,0.8,36.2291666666667,0,0,0,-15.3076923076923,0,0,0,1.78181818181818,0,0,0,0,0,0,0,0,0,0,0,7.18681318681319,0,0,0,0,0,0,0,0,0,0,15.6590909090909,0,0,3.59848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8477443609023,0,0,0,0,0,-2.28882438316401,0,20.1121568627451,14.6372180451128,0,5.23993506493507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8870967741935,-12.0661764705882,0,0,0,0,0,0,0,0,0,7.66382575757576,0,0,0,0,0,7.52307692307692,0,0,0,3.80952380952381,13.39592760181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,85.5,0,0,0,0,0,0,0,-28.3333333333333,0,0
0,0,-1.37020202020202,9.38923076923077,0,0,0.894412191582003,0,0,0,0,0,0,0,0,0,0,-178.5,0.13499245852187,0,0,0,0,0,0,0,0,49.6132867132867,0,0,4.43850267379679,-2.23989898989899,0,0,0,0,11.0519480519481,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28461538461538,0.182017543859649,0,0,0,0,0,0,0,0,-2.63602693602694,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,17.5,0,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.33465608465608,0,0,0,0,0,0,0,0,0,0,1.48575498575499,0,0,4.31846153846154,0,0,0,0,0,-17.9,0,0,0,0,0,0,35.4516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69005847953216,5.75,0,0,0,0,0,0,3.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98333333333333,1.87142857142857,0,15.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,-11.7777777777778,0,0,0
0,0,0,0,0,8.99365079365079,0,0,0,0,0,0,0,6.93650793650794,0,0,0,0,0,0,0,0,1.62477718360071,0,4.16666666666667,-15.3076923076923,0,0,0,32.168253968254,0,0,0,10.5747126436782,0,0,0,0,0,0,0,0,0,0,0,1.12310606060606,0,0,0,0,0,0,0,0,0,0,5.79310344827586,-12.3681318681319,0,-2.199604743083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,29.8061538461538,20.8300653594771,0,0,6.77272727272727,0,0,0,0,0,0,0,0,0,0,0,16.2016129032258,0,0,0,0,0,0,0,0,4.43850267379679,0,0,52.4756097560976,26.3240740740741,0,0,0,0,27.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,4.82051282051282,0,0,0,0,0,0,0,0,6.21290322580645,0,0,0,0,0,0,0,15.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9.93168168168168,3.45906432748538,0,0,0.132404181184669,0,0,0,0,0,0,0,0,0,0,0,23.2485481997677,0,0,0,0,0,0,0,0,-2.23989898989899,0,0,26.3240740740741,65.8464646464647,0,0,0,0,26.6433823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53157894736842,7.30064754856614,0,0,0,0,0,0,0,0,4.54239256678281,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8333333333333,0,0,17.5,0,0,0,0,0,0,0,0,2.91230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28882438316401,0,0,0,0,0,69.6883802816901,0,1.21678321678322,12.424882629108,0,5.60905432595573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86600221483942,-4.46739130434783,0,0,0,0,0,0,0,0,0,16.1277584204413,0,0,0,0,0,-0.0233990147783251,0,0,0,34.2820512820513,6.28720538720539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,-95,-28.5,0,0,0,0,0,0,0,19.1964285714286,0,0
0,0,0,0,0,11.6425171866737,0,0,0,0,0,0,0,5.68965517241379,0,0,14.7572463768116,0,0,0,0,0,25.0014513788099,0,-25.75,1.78181818181818,0,0,0,10.5747126436782,0,0,0,87.8991295442908,0,0,0,0,0,0,0,0,0,0,0,21.7077441077441,0,0,0,0,0,0,0,0,0,0,29.5846438482886,5.63589743589744,0.333333333333333,2.69565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5384615384615,39.4725274725275,0,0,0,0,0,44.0444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02463054187192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
