"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Khris Davis",4700,"CWS@OAK 04:05PM ET",9.188,"OAK","CWS",0,9.1,10.81,NA,"4","3",5
"OF","Andrew McCutchen",4700,"PIT@PHI 04:08PM ET",8.646,"PIT","PHI",0,9.7,8.78,NA,"3","3",31
"2B","Jonathan Villar",4600,"BAL@MIL 04:10PM ET",7.354,"MIL","BAL",NA,9.8,11.1,NA,"x","1",0
"OF","Ryan Braun",4500,"BAL@MIL 04:10PM ET",8.778,"MIL","BAL",0,0,10.96,NA,"x","x",NA
"2B","Jed Lowrie",4400,"CWS@OAK 04:05PM ET",7.603,"OAK","CWS",0,7.6,9.41,NA,"3","2",5
"1B","Jose Abreu",4400,"CWS@OAK 04:05PM ET",8.8,"CWS","OAK",0,8.2,8.89,NA,"3","3",18
"3B","Travis Shaw",4400,"BAL@MIL 04:10PM ET",9.75,"MIL","BAL",0,9.2,9.85,NA,"4","4",17
"OF","Starling Marte",4400,"PIT@PHI 04:08PM ET",7.769,"PIT","PHI",NA,0,NA,NA,"x","x",NA
"1B/3B","Ryon Healy",4300,"CWS@OAK 04:05PM ET",7.765,"OAK","CWS",0,0,9.65,NA,"x","x",NA
"SS","Franklin Barreto",4200,"CWS@OAK 04:05PM ET",6,"OAK","CWS",0,6.3,7.89,NA,"2","8",24
"3B","Matt Chapman",4200,"CWS@OAK 04:05PM ET",6.25,"OAK","CWS",NA,7.1,NA,NA,"7","6",3
"2B/3B","Yoan Moncada",4200,"CWS@OAK 04:05PM ET",0,"CWS","OAK",NA,0,NA,NA,"x","x",NA
"1B","Josh Bell",4200,"PIT@PHI 04:08PM ET",6.902,"PIT","PHI",0,0,7.75,NA,"x","x",NA
"OF","Melky Cabrera",4100,"CWS@OAK 04:05PM ET",7.538,"CWS","OAK",0,7.9,8.03,NA,"2","2",23
"1B","Yonder Alonso",4100,"CWS@OAK 04:05PM ET",7.958,"OAK","CWS",0,8,9.26,NA,"5","4",30
"2B/3B","Josh Harrison",4100,"PIT@PHI 04:08PM ET",7.747,"PIT","PHI",0,8,7.86,NA,"2","2",2
