"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Clayton Kershaw",13100,"LAD@MIL 08:10PM ET",24.709,"LAD","MIL",31.99,24.9,31.4425,NA,39.95
"SP","Stephen Strasburg",12000,"WAS@OAK 10:05PM ET",23.63,"WAS","OAK",27.93,23.3,23.1835,NA,25.55
"SP","Dallas Keuchel",10900,"HOU@TEX 08:05PM ET",25.005,"HOU","TEX",23.47,16.5,18.3155,NA,28.5
"SP","Yu Darvish",9200,"HOU@TEX 08:05PM ET",20.45,"TEX","HOU",23.59,18.6,18.0175,NA,15.85
"SP","Michael Pineda",8600,"NYY@TOR 07:07PM ET",20.785,"NYY","TOR",21.58,19.1,17.112,NA,-4.55
"SP","Michael Fulmer",8000,"CWS@DET 07:10PM ET",19.61,"DET","CWS",21.73,18.8,17.746,NA,14.95
"SP","Gerrit Cole",7800,"PIT@NYM 07:10PM ET",13.783,"PIT","NYM",19.23,17.1,18.056,NA,7.25
"SP","Rick Porcello",7600,"BOS@BAL 07:05PM ET",16.05,"BOS","BAL",19.04,17.4,17.5055,NA,12.1
"SP","Jake Odorizzi",7500,"TB@SEA 10:10PM ET",15.3,"TB","SEA",16.73,16.7,15.39,NA,-0.95
"SP","Josh Tomlin",7400,"CLE@KC 08:15PM ET",10.21,"CLE","KC",16.27,15.1,12.581,NA,16.3
"SP","Ty Blach",7300,"SF@PHI 07:05PM ET",5.971,"SF","PHI",NA,13.2,10.932,NA,33.05
"SP","German Marquez",7200,"COL@SD 10:10PM ET",15.614,"COL","SD",19.65,17.7,15.114,NA,11.85
"SP","John Lackey",7100,"STL@CHC 02:20PM ET",13.4,"CHC","STL",19.01,14.6,18.271,NA,20.15
"SP","Lance Lynn",7000,"STL@CHC 02:20PM ET",17.505,"STL","CHC",14.08,15.6,13.461,NA,16.4
"SP","JC Ramirez",6900,"MIN@LAA 10:07PM ET",12.638,"LAA","MIN",17.86,15.4,12.94,NA,-3.65
"SP","Derek Holland",6800,"CWS@DET 07:10PM ET",17.77,"CWS","DET",11.75,12.8,12.254,NA,-13.35
"SP","Jimmy Nelson",6700,"LAD@MIL 08:10PM ET",15.255,"MIL","LAD",19.72,12.4,13.438,NA,37
"SP","Francisco Liriano",6600,"NYY@TOR 07:07PM ET",8.307,"TOR","NYY",13.88,13.3,18.165,NA,17.65
"SP","Jason Vargas",6500,"CLE@KC 08:15PM ET",18.835,"KC","CLE",16.79,13.2,11.929,NA,30.45
"SP","Patrick Corbin",6400,"ARI@MIA 07:10PM ET",10.533,"ARI","MIA",16.62,13.5,12.114,NA,3.25
"SP","Matt Harvey",6300,"PIT@NYM 07:10PM ET",10.214,"NYM","PIT",19.02,14.8,16.754,NA,3.25
"SP","Jerad Eickhoff",6200,"SF@PHI 07:05PM ET",11.985,"PHI","SF",15.72,15.2,15.276,NA,-4.6
"SP","Andrew Triggs",5900,"WAS@OAK 10:05PM ET",16.45,"OAK","WAS",17.88,12.3,13.902,NA,-3.75
"SP","Mike Foltynewicz",5800,"ATL@CIN 07:10PM ET",11.24,"ATL","CIN",NA,12.1,12.689,NA,NA
"SP","Kyle Gibson",5500,"MIN@LAA 10:07PM ET",3.513,"MIN","LAA",11.11,12.3,11.763,NA,19.95
"SP","Christian Bergman",5200,"TB@SEA 10:10PM ET",9.19,"SEA","TB",15.86,9.9,12.38,NA,20.1
"SP","Clayton Richard",5200,"COL@SD 10:10PM ET",13.055,"SD","COL",15.37,13.6,11.884,NA,10.15
"SP","Jose Urena",5100,"ARI@MIA 07:10PM ET",8.85,"MIA","ARI",16.89,11.2,10.93,NA,-4.25
"SP","Bronson Arroyo",4900,"ATL@CIN 07:10PM ET",7.465,"CIN","ATL",10.68,9.4,12.651,NA,9.3
"SP","Alec Asher",4300,"BOS@BAL 07:05PM ET",5.613,"BAL","BOS",9.98,8.8,8.539,NA,22.45
