"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Justin Verlander",11800,"DET@LAA 09:07PM ET",16.55,"DET"
"SP","Clayton Kershaw",11600,"LAD@COL 08:10PM ET",26.071,"LAD"
"SP","Zack Greinke",11100,"PIT@ARI 08:10PM ET",23.369,"ARI"
"SP","Michael Fulmer",10800,"DET@LAA 09:07PM ET",21.071,"DET"
"SP","Yu Darvish",10100,"OAK@TEX 08:05PM ET",20.431,"TEX"
"SP","Gerrit Cole",9300,"PIT@ARI 08:10PM ET",18.088,"PIT"
"SP","Cole Hamels",9000,"OAK@TEX 08:05PM ET",10.817,"TEX"
"SP","Taijuan Walker",9000,"PIT@ARI 08:10PM ET",16.6,"ARI"
"SP","Garrett Richards",8900,"DET@LAA 09:07PM ET",16.1,"LAA"
"SP","Andrew Triggs",8800,"OAK@TEX 08:05PM ET",18.071,"OAK"
"SP","Tyler Skaggs",8400,"DET@LAA 09:07PM ET",15.84,"LAA"
"SP","Daniel Norris",8400,"DET@LAA 09:07PM ET",11.275,"DET"
"SP","Patrick Corbin",8300,"PIT@ARI 08:10PM ET",13.557,"ARI"
"SP","Robbie Ray",8300,"PIT@ARI 08:10PM ET",20.486,"ARI"
"SP","Ricky Nolasco",8200,"DET@LAA 09:07PM ET",14.75,"LAA"
"SP","Jharel Cotton",8200,"OAK@TEX 08:05PM ET",12.014,"OAK"
"SP","Matt Shoemaker",8100,"DET@LAA 09:07PM ET",11.586,"LAA"
"SP","Sean Manaea",8100,"OAK@TEX 08:05PM ET",12.99,"OAK"
"SP","Tyson Ross",7500,"OAK@TEX 08:05PM ET",0,"TEX"
"SP","Sonny Gray",7400,"OAK@TEX 08:05PM ET",8.5,"OAK"
"SP","Andrew Cashner",7200,"OAK@TEX 08:05PM ET",10.18,"TEX"
"SP","Jameson Taillon",7200,"PIT@ARI 08:10PM ET",15.35,"PIT"
"SP","Jon Gray",7200,"LAD@COL 08:10PM ET",7.65,"COL"
"SP","J.C. Ramirez",7000,"DET@LAA 09:07PM ET",10.98,"LAA"
"SP","Jesse Hahn",7000,"OAK@TEX 08:05PM ET",15.642,"OAK"
"SP","Archie Bradley",7000,"PIT@ARI 08:10PM ET",7.355,"ARI"
"SP","Jesse Chavez",6800,"DET@LAA 09:07PM ET",11.422,"LAA"
"SP","Daniel Mengden",6800,"OAK@TEX 08:05PM ET",0,"OAK"
"SP","Rich Hill",6800,"LAD@COL 08:10PM ET",11.4,"LAD"
"SP","Alex Wood",6800,"LAD@COL 08:10PM ET",16.964,"LAD"
