Aaron Judge_NYY,Joey Votto_CIN,Gary Sanchez_NYY,Brett Gardner_NYY,Cameron Maybin_LAA,Matt Holliday_NYY,Zack Cozart_CIN,Aaron Hicks_NYY,Starlin Castro_NYY,Mike Trout_LAA,Adam Duvall_CIN,Didi Gregorius_NYY,Eugenio Suarez_CIN,Hunter Renfroe_SD,Kole Calhoun_LAA,Scooter Gennett_CIN,Andrelton Simmons_LAA,Billy Hamilton_CIN,Chris Carter_NYY,Ryan Schimpf_SD,Scott Schebler_CIN,Yangervis Solarte_SD,Wil Myers_SD,Manuel Margot_SD,Phillip Ervin_CIN,Albert Pujols_LAA,Jacoby Ellsbury_NYY,Alex Dickerson_SD,CJ Cron_LAA,Arismendy Alcantara_CIN,Jose Peraza_CIN,Yunel Escobar_LAA,Chase Headley_NYY,Jefry Marte_LAA,Greg Bird_NYY,Danny Espinosa_LAA,Erick Aybar_SD,Travis Jankowski_SD,Jesse Winker_CIN,Martin Maldonado_LAA,Rob Refsnyder_NYY,Matt Szczur_SD,Chase d'Arnaud_SD,Cory Spangenberg_SD,Devin Mesoraco_CIN,Christian Bethancourt_SD,Luis Urias_SD,Luis Valbuena_LAA,Tyler Austin_NYY,Austin Hedges_SD,Patrick Kivlehan_CIN,Ben Revere_LAA,Gleyber Torres_NYY,Tucker Barnhart_CIN,David Fletcher_LAA,Jabari Blash_SD,Jose Rondon_SD,Carlos Asuaje_SD,Allen Cordoba_SD,Eric Young_LAA,Austin Romine_NYY,Ronald Torreyes_NYY,Jorge Mateo_NYY,Nolan Fontana_LAA,Hector Sanchez_SD,Franchy Cordero_SD,Shane Robinson_LAA,Juan Graterol_LAA,Miguel Andujar_NYY,Jose Pirela_SD,Kyle Higashioka_NYY,Carlos Perez_LAA,Nick Senzel_CIN,Stuart Turner_CIN,Luis Torrens_SD,Cliff Pennington_LAA,Tyler Wade_NYY
73.21932367149759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.41666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.781252231027343,0.0,0.0,-23.40317135549872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,57.49318181818182,0.0,0.0,0.0,0.0,0.8914141414141441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.14659090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,35.58785822021116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.328983516483516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.53846153846154,0.0,0.0,0.0,0.0,2.7836538461538467,0.0
0.0,0.0,0.0,180.32222222222225,0.0,0.0,0.0,0.0,38.977777777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.82000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,33.14804063860667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.175271269610893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,81.22780126849892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.761111111111115,0.0,0.0,0.0,0.0,0.0,0.0,-8.169043062200958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8914141414141441,0.0,0.0,0.0,0.0,27.288798920377868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.388497150997151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.06666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,38.977777777777774,0.0,0.0,0.0,0.0,59.998746867167924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6895998165348027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0675641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
