"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
50,38,4000,42.5,17,"Khris Davis","OAK",NA,"OF",4,1,0,1,0,4,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,39,3600,47.2222222222222,17,"JT Realmuto","MIA",NA,"C",6,0,0,1,1,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,13,5200,32.5961538461538,16.95,"Jeremy Hellickson","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,7,0,0,1,6,2,0
53,40,2700,59.2592592592593,16,"Sandy Leon","BOS",NA,"C",8,2,0,2,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,41,4900,32.6530612244898,16,"Gary Sanchez","NYY",NA,"C",6,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,42,3300,48.4848484848485,16,"Jorge Bonifacio","KC",NA,"OF",2,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,43,2700,59.2592592592593,16,"Deven Marrero","BOS",NA,"3B",9,2,0,1,0,2,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,44,5000,32,16,"David Peralta","ARI",NA,"OF",2,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,45,3700,43.2432432432432,16,"Brandon Belt","SF",NA,"1B/OF",6,2,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,46,2700,59.2592592592593,16,"Jesus Sucre","TB",NA,"C",9,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,47,4900,32.6530612244898,16,"Anthony Rizzo","CHC",NA,"1B",1,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,48,3500,45.7142857142857,16,"Yadier Molina","STL",NA,"C",5,1,1,2,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,49,3900,41.025641025641,16,"Ian Happ","CHC",NA,"2B/OF",4,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,50,4300,37.2093023255814,16,"Nelson Cruz","SEA",NA,"OF",4,0,0,2,0,3,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,14,7000,22.1428571428571,15.5,"Jhoulys Chacin","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,0,0,2,5,3,2
65,51,4500,33.3333333333333,15,"Matt Carpenter","STL",NA,"1B",1,1,0,1,0,3,0,1,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,52,5500,27.2727272727273,15,"Nolan Arenado","COL",NA,"3B",3,0,0,2,0,4,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,53,3000,50,15,"Yolmer Sanchez","CHW",NA,"2B",9,0,0,2,0,5,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,54,3100,48.3870967741936,15,"Yunel Escobar","LAA",NA,"3B",4,1,0,1,0,5,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,55,3300,45.4545454545455,15,"Chris Young","BOS",NA,"OF",2,1,0,1,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,56,4300,34.8837209302326,15,"Joc Pederson","LAD",NA,"OF",8,1,0,1,0,2,0,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,15,6100,23.1967213114754,14.15,"Ariel Miranda","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,7,0,0,2,4,2,0
72,57,3800,36.8421052631579,14,"Nomar Mazara","TEX",NA,"OF",8,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,58,3400,41.1764705882353,14,"Kole Calhoun","LAA",NA,"OF",2,1,0,1,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,59,3700,37.8378378378378,14,"Mike Moustakas","KC",NA,"3B",6,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,60,4500,31.1111111111111,14,"Yasiel Puig","LAD",NA,"OF",7,2,0,0,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,61,3300,42.4242424242424,14,"Joe Mauer","MIN",NA,"1B",5,2,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,62,4000,35,14,"Justin Upton","DET",NA,"OF",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,63,4900,28.5714285714286,14,"George Springer","HOU",NA,"OF",1,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,64,4400,31.8181818181818,14,"Francisco Lindor","CLE",NA,"SS",1,0,0,2,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,65,4000,35,14,"Jedd Gyorko","STL",NA,"3B",4,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,66,3100,45.1612903225806,14,"Logan Forsythe","LAD",NA,"2B/3B",1,2,0,1,0,5,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,67,3200,43.75,14,"Chad Pinder","OAK",NA,"2B/SS",2,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,68,5400,25.9259259259259,14,"Aaron Judge","NYY",NA,"OF",3,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,69,3900,35.8974358974359,14,"Carlos Gomez","TEX",NA,"OF",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,70,4400,31.8181818181818,14,"Joey Votto","CIN",NA,"1B",3,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,16,4100,33.0487804878049,13.55,"Brock Stewart","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,3,0,0,0,0,1,1
87,17,5800,23.0172413793103,13.35,"Francis Martes","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5.66666666666667,0,0,3,6,3,0
88,18,6000,22.1666666666667,13.3,"German Marquez","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,0,0,1,4,2,1
89,71,5500,23.6363636363636,13,"Bryce Harper","WAS",NA,"OF",3,2,0,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,72,3600,36.1111111111111,13,"Howie Kendrick","PHI",NA,"2B/OF",2,1,0,0,0,4,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,73,3100,41.9354838709677,13,"Kelby Tomlinson","SF",NA,"SS/3B",8,1,0,0,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,74,3400,38.2352941176471,13,"Jose Peraza","CIN",NA,"2B/SS",9,0,0,1,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,75,3300,36.3636363636364,12,"Devin Mesoraco","CIN",NA,"C",7,2,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,76,4000,30,12,"Eddie Rosario","MIN",NA,"OF",7,1,0,0,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,77,3200,37.5,12,"Josh Reddick","HOU",NA,"OF",2,1,0,0,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,78,4700,25.531914893617,12,"Kris Bryant","CHC",NA,"3B",2,1,0,0,1,3,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,79,4000,27.5,11,"Josh Harrison","PIT",NA,"2B/3B",2,1,0,0,1,3,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,80,4000,27.5,11,"Stephen Piscotty","STL",NA,"OF",3,1,0,2,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,81,3600,30.5555555555556,11,"Brian Goodwin","WAS",NA,"OF",2,2,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,82,4700,23.4042553191489,11,"Trea Turner","WAS",NA,"SS",1,2,0,0,1,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,83,3600,30.5555555555556,11,"Jordy Mercer","PIT",NA,"SS",8,0,0,0,0,4,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,19,7900,13.7974683544304,10.9,"Julio Teheran","ATL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,7.33333333333333,0,0,3,6,0,0
103,84,3000,33.3333333333333,10,"Orlando Arcia","MIL",NA,"SS",8,1,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,85,3900,25.6410256410256,10,"Delino DeShields","TEX",NA,"OF",1,1,0,0,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,86,4300,23.2558139534884,10,"Adam Jones","BAL",NA,"OF",3,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,87,3900,25.6410256410256,10,"Melky Cabrera","CHW",NA,"OF",2,1,0,0,0,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,88,4600,21.7391304347826,10,"Xander Bogaerts","BOS",NA,"SS",3,0,0,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,89,3600,27.7777777777778,10,"Eugenio Suarez","CIN",NA,"3B",5,0,0,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,90,3700,27.027027027027,10,"Eric Sogard","MIL",NA,"2B/SS",1,0,0,0,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,91,3400,29.4117647058824,10,"Byron Buxton","MIN",NA,"OF",8,0,0,1,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,92,4900,20.4081632653061,10,"Jose Ramirez","CLE",NA,"2B/3B",3,1,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,93,2400,41.6666666666667,10,"Martin Maldonado","LAA",NA,"C",8,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,20,4800,19.375,9.3,"Lisalverto Bonilla","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,2,0,0
114,21,4600,19.6739130434783,9.05,"Parker Bridwell","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,0,0,2,2,5,0
115,22,4200,21.4285714285714,9,"Jake Petricka","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,0,0
116,94,3500,25.7142857142857,9,"Austin Jackson","CLE",NA,"OF",9,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,95,3200,28.125,9,"Jonathan Lucroy","TEX",NA,"C",6,1,0,1,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,96,3300,27.2727272727273,9,"Tim Anderson","CHW",NA,"SS",7,1,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,97,2700,33.3333333333333,9,"Sam Travis","BOS",NA,"1B",6,1,0,1,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,98,4300,20.9302325581395,9,"Eduardo Escobar","MIN",NA,"SS/3B",2,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,99,4900,18.3673469387755,9,"Carlos Correa","HOU",NA,"SS",4,0,0,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,100,4400,20.4545454545455,9,"Logan Morrison","TB",NA,"1B",4,0,0,2,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,101,3500,25.7142857142857,9,"David Freese","PIT",NA,"3B",4,1,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,102,4700,19.1489361702128,9,"Dexter Fowler","STL",NA,"OF",2,1,0,0,0,5,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,103,4300,20.9302325581395,9,"Matt Kemp","ATL",NA,"OF",4,0,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,104,3700,24.3243243243243,9,"Brian McCann","HOU",NA,"C",5,1,0,1,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,105,2800,32.1428571428571,9,"Danny Espinosa","LAA",NA,"2B",9,1,0,1,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,106,2800,32.1428571428571,9,"Yulieski Gurriel","HOU",NA,"1B",7,1,0,1,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,107,4400,20.4545454545455,9,"Bradley Zimmer","CLE",NA,"OF",8,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,108,4500,20,9,"Travis Shaw","MIL",NA,"3B",4,1,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,109,4600,19.5652173913043,9,"Justin Smoak","TOR",NA,"1B",5,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,23,4000,20.625,8.25,"Boone Logan","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
133,24,4400,18.75,8.25,"Matt Albers","WAS",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
134,25,4000,20.625,8.25,"Kevin Siegrist","STL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0
135,26,4000,20.625,8.25,"Luke Gregerson","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
136,27,10400,7.74038461538462,8.05,"Ervin Santana","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,0,0,6,10,2,0
137,110,3400,23.5294117647059,8,"Gregory Polanco","PIT",NA,"OF",3,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,111,4700,17.0212765957447,8,"Ian Desmond","COL",NA,"1B/OF",6,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,112,3700,21.6216216216216,8,"Paul DeJong","STL",NA,"2B/SS",8,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,113,4000,20,8,"Lonnie Chisenhall","CLE",NA,"OF",5,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,114,4000,20,8,"Kendrys Morales","TOR",NA,"1B",4,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,115,3500,22.8571428571429,8,"Albert Pujols","LAA",NA,"1B",3,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,116,3800,21.0526315789474,8,"Addison Russell","CHC",NA,"SS",5,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,28,4000,19.375,7.75,"Jeff Beliveau","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.66666666666667,0,0,0,0,0,0
145,29,4300,17.7906976744186,7.65,"Steve Cishek","SEA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0
146,30,4000,18.75,7.5,"Miguel Castro","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.666666666666667,0,0,0,0,0,0
147,31,6500,11.2307692307692,7.3,"Josh Hader","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,1,1
148,32,4400,16.5909090909091,7.3,"Travis Wood","KC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,2,0,0
149,117,3800,18.4210526315789,7,"Rajai Davis","OAK",NA,"OF",8,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,118,3000,23.3333333333333,7,"Ryan Goins","TOR",NA,"2B/SS",9,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,119,4300,16.2790697674419,7,"Ender Inciarte","ATL",NA,"OF",1,1,0,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,120,2500,28,7,"Jaycob Brugman","OAK",NA,"OF",1,0,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,121,4400,15.9090909090909,7,"Matt Holliday","NYY",NA,"1B",4,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,122,3600,19.4444444444444,7,"Kyle Seager","SEA",NA,"3B",5,0,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,123,3900,17.9487179487179,7,"Jackie Bradley","BOS",NA,"OF",5,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
