"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Chris Sale","Trevor Cahill","Evan Gattis","Kendrys Morales","Jose Altuve","Chase Headley","Asdrubal Cabrera","Mookie Betts","George Springer","Andrew Benintendi"
"Chris Sale","Trevor Cahill","Salvador Perez","Justin Smoak","Jose Altuve","Joey Gallo","Trea Turner","Mookie Betts","George Springer","Andrew Benintendi"
"Chris Sale","Trevor Cahill","Evan Gattis","Hanley Ramirez","Jose Altuve","Joey Gallo","Tim Anderson","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Travis d'Arnaud","Kendrys Morales","Dustin Pedroia","Joey Gallo","Carlos Correa","Mookie Betts","George Springer","Andrew Benintendi"
"Chris Sale","James Paxton","Travis d'Arnaud","Justin Smoak","Jose Altuve","Chris Coghlan","Asdrubal Cabrera","George Springer","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Travis d'Arnaud","Hanley Ramirez","Dustin Pedroia","Chase Headley","Trea Turner","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Travis d'Arnaud","Hanley Ramirez","Jose Altuve","Marwin Gonzalez","Aledmys Diaz","Mookie Betts","George Springer","Andrew Benintendi"
"Chris Sale","James Paxton","Travis d'Arnaud","Kendrys Morales","Ryan Goins","Chase Headley","Asdrubal Cabrera","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Russell Martin","Mitch Moreland","Jose Altuve","Chase Headley","Carlos Correa","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Evan Gattis","Hanley Ramirez","Rougned Odor","Chase Headley","Carlos Correa","George Springer","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Evan Gattis","Mitch Moreland","Dustin Pedroia","Chris Coghlan","Trea Turner","Mookie Betts","George Springer","Andrew Benintendi"
"Chris Sale","Trevor Cahill","Evan Gattis","Kendrys Morales","Rougned Odor","Joey Gallo","Trea Turner","Mookie Betts","George Springer","Michael Conforto"
"Chris Sale","James Paxton","Evan Gattis","Justin Smoak","Ryan Goins","Chase Headley","Aledmys Diaz","George Springer","Andrew Benintendi","Michael Conforto"
"Chris Sale","Tyler Chatwood","Travis d'Arnaud","Kendrys Morales","Jose Altuve","Joey Gallo","Didi Gregorius","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Russell Martin","Kendrys Morales","Jose Altuve","Joey Gallo","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Delino DeShields"
"Chris Sale","Trevor Cahill","Evan Gattis","Justin Smoak","Dustin Pedroia","Chase Headley","Carlos Correa","Mookie Betts","Jose Bautista","Andrew Benintendi"
"Chris Sale","Trevor Cahill","Evan Gattis","Mitch Moreland","Jose Altuve","Joey Gallo","Carlos Correa","George Springer","Andrew Benintendi","Lorenzo Cain"
"Chris Sale","Trevor Cahill","Travis d'Arnaud","Mitch Moreland","Rougned Odor","Chase Headley","Xander Bogaerts","Mookie Betts","George Springer","Andrew Benintendi"
"Chris Sale","Trevor Cahill","Salvador Perez","Hanley Ramirez","Jose Altuve","Chase Headley","Didi Gregorius","Mookie Betts","Andrew Benintendi","Lorenzo Cain"
"Chris Sale","James Paxton","Travis d'Arnaud","Justin Smoak","Kolten Wong","Joey Gallo","Tim Anderson","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Salvador Perez","Kendrys Morales","Rougned Odor","Chase Headley","Trea Turner","Mookie Betts","Jose Bautista","Andrew Benintendi"
"Chris Sale","James Paxton","Travis d'Arnaud","Kendrys Morales","Jose Altuve","Marwin Gonzalez","Tim Anderson","Andrew Benintendi","Delino DeShields","Michael Conforto"
"Chris Sale","James Paxton","Travis d'Arnaud","Justin Smoak","Dustin Pedroia","Chase Headley","Didi Gregorius","Andrew Benintendi","Lorenzo Cain","Michael Conforto"
"Chris Sale","Tyler Chatwood","Geovany Soto","Justin Smoak","Jose Altuve","Chase Headley","Trea Turner","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","James Paxton","Geovany Soto","Justin Smoak","Rougned Odor","Joey Gallo","Didi Gregorius","George Springer","Andrew Benintendi","Michael Conforto"
"Chris Sale","Trevor Cahill","Sandy Leon","Hanley Ramirez","Jose Altuve","Chase Headley","Trea Turner","George Springer","Andrew Benintendi","Delino DeShields"
"Chris Sale","James Paxton","Devin Mesoraco","Justin Smoak","Jose Altuve","Chase Headley","Tim Anderson","George Springer","Andrew Benintendi","Matt Joyce"
