"Steven Souza_TB","Corey Dickerson_TB","Cody Bellinger_LAD","Logan Morrison_TB","Chris Taylor_LAD","Lucas Duda_TB","Corey Seager_LAD","Evan Longoria_TB","Austin Barnes_LAD","Michael Conforto_NYM","Ryan Braun_MIL","Yasiel Puig_LAD","Eric Thames_MIL","Domingo Santana_MIL","Curtis Granderson_NYM","Jay Bruce_NYM","Justin Turner_LAD","Travis Shaw_MIL","Adrian Gonzalez_LAD","Asdrubal Cabrera_NYM","Yoenis Cespedes_NYM","Kike Hernandez_LAD","Joc Pederson_LAD","Hernan Perez_MIL","Jonathan Villar_MIL","Jesus Aguilar_MIL","Colby Rasmus_TB","Kevin Kiermaier_TB","Chase Utley_LAD","Franklin Gutierrez_LAD","David Wright_NYM","Peter O'Brien_LAD","Mallex Smith_TB","Matt Duffy_TB","Trevor Plouffe_TB","Manny Pina_MIL","Stephen Vogt_MIL","Keon Broxton_MIL","Yasmani Grandal_LAD","Wilmer Flores_NYM","Trayce Thompson_LAD","Peter Bourjos_TB","Jake Bauers_TB","Logan Forsythe_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Wilson Ramos_TB","Michael Reed_MIL","Jose Reyes_NYM","Travis d'Arnaud_NYM","Rob Segedin_LAD","Alex Verdugo_LAD","Eric Sogard_MIL","Derek Norris_TB","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Brad Miller_TB","Andre Ethier_LAD","Amed Rosario_NYM","Jesus Sucre_TB","Orlando Arcia_MIL","Rickie Weeks_TB","Neil Walker_NYM","Brandon Nimmo_NYM","TJ Rivera_NYM","Adeiny Hechavarria_TB","Curt Casali_TB","Lewis Brinson_MIL","Jacob Nottingham_MIL","Daniel Robertson_TB","Corey Ray_MIL","Juan Lagares_NYM","Gavin Cecchini_NYM","Yadiel Rivera_MIL","Brett Phillips_MIL","Matt Reynolds_NYM","Kevin Plawecki_NYM","Jett Bandy_MIL","Ryan Cordell_MIL","Mike Freeman_LAD","Shane Peterson_TB","Kyle Farmer_LAD","Taylor Featherston_TB","Willy Adames_TB","Rene Rivera_NYM","Brett Eibner_LAD"
69.4175245939144,2.78501400560224,0,13.8317104836092,0,-20.5833333333333,0,8.03162393162393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.2272727272727,13.9160784313725,0,0,0,0,16.994512195122,0,6.24358974358974,0,0,0,0,0,0,3.48,0,0,0,0,13.1862745098039,0,0,0,0,0,0,-5.69556025369979,0,0,12.7878787878788,0,0,20.2590725806452,0,5.05263157894737,0,0,0,4.23913043478261,0,0,0,3.93579931972789,0,0,0,0,0,0,0,0,0,0,11.7095588235294,0,6.16071428571429,0,0,0
2.78501400560224,64.8929451287794,0,11.6239242685026,0,-11.8,0,9.94206880076445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0.414117647058824,0,0,0,0,16.1759581881533,0,1.27272727272727,0,0,0,0,0,0,-6.52046783625731,0,0,0,0,-5.53508771929825,0,0,0,0,0,0,7.27431289640592,0,0,2.9645390070922,0,0,30.8336693548387,0,21.8051470588235,0,0,0,-1.15579710144928,0,0,0,1.17391304347826,0,0,0,0,0,0,0,0,0,0,4.33625730994152,0,45.5,0,0,0
0,0,108.816297468354,0,4.18525021949078,0,5.73317683881064,0,5.27922077922078,0,0,22.4300480769231,0,0,0,0,8.39622641509434,0,-4.06833333333333,0,0,0,-1.00174216027875,0,0,0,0,0,2.49335106382979,0.714285714285714,0,0,0,0,0,0,0,0,-2.65197740112994,0,-5,0,0,5.38888888888889,8.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.5833333333333
13.8317104836092,11.6239242685026,0,68.9591419816139,0,18.3333333333333,0,18.1399358460305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98148148148148,0.919642857142857,0,0,0,0,-0.0708478513356562,0,9.28888888888889,0,0,0,0,0,0,-7.96666666666667,0,0,0,0,38.4669117647059,0,0,0,0,0,0,16.5856236786469,0,0,12.959595959596,0,0,10.7619047619048,0,22.7692307692308,0,0,0,-2.99285714285714,0,0,0,-6.44462901439646,0,0,0,0,0,0,0,0,0,0,20.3947368421053,0,-6.17857142857143,0,0,0
0,0,4.18525021949078,0,76.867199391172,0,-4.58035714285714,0,-7.01833333333333,0,0,7.1718293395675,0,0,0,0,15.5292553191489,0,3.66959064327485,0,0,0,6.62162162162162,0,0,0,0,0,-5.47597597597598,0.377777777777778,0,0,0,0,0,0,0,0,-6.92530612244898,0,24.7,0,0,20.0896341463415,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6
-20.5833333333333,-11.8,0,18.3333333333333,0,36.2,0,-10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,-38.5,0,0,0,0,0,0,49.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.73317683881064,0,-4.58035714285714,0,74.4749694749695,0,-3.5296442687747,0,0,13.8811188811189,0,0,0,0,2.06076388888889,0,3.24466571834993,0,0,0,11.2739361702128,0,0,0,0,0,3.90122448979592,0.154545454545455,0,0,0,0,0,0,0,0,22.1954390451833,0,13.8571428571429,0,0,12.5855957767722,-0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.35
8.03162393162393,9.94206880076445,0,18.1399358460305,0,-10.45,0,60.2619801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1296296296296,9.06704260651629,0,0,0,0,-13.7796234772979,0,-4.3974358974359,0,0,0,0,0,0,5.22,0,0,0,0,4.57894736842105,0,0,0,0,0,0,9.40425531914894,0,0,-2.10941176470588,0,0,-8.15435606060606,0,14.8201581027668,0,0,0,-0.1,0,0,0,-2.60979591836735,0,0,0,0,0,0,0,0,0,0,1.34502923976608,0,16.7380952380952,0,0,0
0,0,5.27922077922078,0,-7.01833333333333,0,-3.5296442687747,0,77.1871921182266,0,0,4.16374269005848,0,0,0,0,23.5533596837945,0,12.1,0,0,0,-19.625,0,0,0,0,0,31.1666666666667,-9.89090909090909,0,0,0,0,0,0,0,0,-10.5,0,17.0666666666667,0,0,26.9894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7
0,0,0,0,0,0,0,0,0,91.0561424100157,0,0,0,0,-13.4164705882353,-6.33647936786655,0,0,0,5.61609620721554,11.4384236453202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11336032388664,0,0,0,0,0,0,0,0,-2.2843315184513,-5.41176470588235,0,0,0,0,0,0,0,0,-9.5,0,0,0,3.46345975948196,0,32.8484848484849,0,0,0,0,0,0,-9.31818181818182,-26,0,0,4.65,-15,0,0,0,0,0,0,0,-8.4280303030303,0
0,0,0,0,0,0,0,0,0,0,72.4583333333333,0,18.1560975609756,14.0859756097561,0,0,0,-0.017718715393134,0,0,0,0,0,-0.231666666666667,-8.08036984352774,44.6222222222222,0,0,0,0,0,0,0,0,0,11.4252873563218,8,-9.35685483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.1190476190476,0,-12.0833333333333,0,0,0,0,0,5.743961352657,0,0,0,0,0,0,-25.3333333333333,0,0,0,0,0,0,-28.8,0,0,29.952380952381,0,0,0,0,0,0,0,0
0,0,22.4300480769231,0,7.1718293395675,0,13.8811188811189,0,4.16374269005848,0,0,62.4891928864569,0,0,0,0,1.47646747752512,0,2.06349206349206,0,0,0,14.2395929694727,0,0,0,0,0,2.63297872340426,30.8611111111111,0,0,0,0,0,0,0,0,-2.6763907734057,0,-3.38095238095238,0,0,-5.58603145235893,-1.43014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5
0,0,0,0,0,0,0,0,0,0,18.1560975609756,0,80.4372612400823,-2.28708439897698,0,0,0,18.1455399061033,0,0,0,0,0,20.3933333333333,1.90705800139762,-5.65934065934066,0,0,0,0,0,0,0,0,0,19.4843205574913,54.55,0.336338797814208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2364532019704,0,15.65,0,0,0,0,0,0.837837837837838,0,0,0,0,0,0,9.71428571428571,0,0,0,0,0,0,-14.3214285714286,0,0,1.32698412698413,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14.0859756097561,0,-2.28708439897698,55.6698014629049,0,0,0,0.633839318770826,0,0,0,0,0,-2.04545454545455,4.177089421391,9.10229885057471,0,0,0,0,0,0,0,0,0,5.04122340425532,-53.4,-2.23790140208051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97204301075269,0,-38.5,0,0,0,0,0,-0.766746411483254,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,-9,0,0,-3.08487394957983,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-13.4164705882353,0,0,0,0,49.8084210526316,0.856539235412475,0,0,0,16.0708898944193,18.9289772727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12073170731707,0,0,0,0,0,0,0,0,-1.04781420765027,9.60365853658537,0,0,0,0,0,0,0,0,11,0,0,0,-4.81111111111111,0,0.570967741935484,0,0,0,0,0,0,45.6666666666667,0,0,0,15.9,-9.5,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,-6.33647936786655,0,0,0,0,0.856539235412475,78.8929451287794,0,0,0,9.746875,-9.16705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88901960784314,0,0,0,0,0,0,0,0,9.27442388834794,-11.2089447938505,0,0,0,0,0,0,0,0,-26.6666666666667,0,0,0,-11.3107344632768,0,0.159090909090909,0,0,0,0,0,0,-19.3717948717949,40.0833333333333,0,0,1.16666666666667,-10.8,0,0,0,0,0,0,0,9.41176470588235,0
0,0,8.39622641509434,0,15.5292553191489,0,2.06076388888889,0,23.5533596837945,0,0,1.47646747752512,0,0,0,0,40.9663536776213,0,9.87619047619048,0,0,0,4.60359408033827,0,0,0,0,0,9.75402298850575,9.66666666666667,0,0,0,0,0,0,0,0,2.93673469387755,0,11.6190476190476,0,0,16.9587482219061,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,-0.017718715393134,0,18.1455399061033,0.633839318770826,0,0,0,72.8326802507837,0,0,0,0,0,-0.798043326345213,-0.38135593220339,22.5997150997151,0,0,0,0,0,0,0,0,0,15.2155411655874,-25.2,9.97023809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02,0,22.75,0,0,0,0,0,1.38948393378773,0,0,0,0,0,0,25.1777777777778,0,0,0,0,0,0,-45.5476190476191,0,0,-11.8890756302521,0,0,0,0,0,0,0,0
0,0,-4.06833333333333,0,3.66959064327485,0,3.24466571834993,0,12.1,0,0,2.06349206349206,0,0,0,0,9.87619047619048,0,17.9737179487179,0,0,0,14.7820512820513,0,0,0,0,0,5.13756613756614,15,0,0,0,0,0,0,0,0,6.75238095238095,0,0,0,0,0.278947368421053,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.61609620721554,0,0,0,0,16.0708898944193,9.746875,0,0,0,52.5004389815628,27.7346723044397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6375661375661,0,0,0,0,0,0,0,0,4.29970972423803,18.6489479512735,0,0,0,0,0,0,0,0,33,0,0,0,3.24756097560976,0,18.6030769230769,0,0,0,0,0,0,62.5,0,0,0,-25.3333333333333,6,0,0,0,0,0,0,0,15.5324675324675,0
0,0,0,0,0,0,0,0,0,11.4384236453202,0,0,0,0,18.9289772727273,-9.16705882352941,0,0,0,27.7346723044397,99.1044723969252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1068376068376,0,0,0,0,0,0,0,0,-2.47108843537415,47.3598862019915,0,0,0,0,0,0,0,0,-3.83333333333333,0,0,0,8.97666666666667,0,-6.15,0,0,0,0,0,0,9.25,-1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,7.69166666666667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
