"Bryce Harper_WAS","Mookie Betts_BOS","Trea Turner_WAS","Anthony Rizzo_CHC","Kris Bryant_CHC","Daniel Murphy_WAS","Lorenzo Cain_KC","Joey Votto_CIN","Logan Morrison_TB","Xander Bogaerts_BOS","Ryan Zimmerman_WAS","Steven Souza_TB","Corey Dickerson_TB","Yangervis Solarte_SD","Wil Myers_SD","Ian Happ_CHC","Giancarlo Stanton_MIA","Anthony Rendon_WAS","Jackie Bradley_BOS","Andrew Benintendi_BOS","Ben Zobrist_CHC","Billy Hamilton_CIN","Mike Moustakas_KC","Willson Contreras_CHC","Adam Duvall_CIN","Michael Taylor_WAS","Christian Yelich_MIA","Hunter Renfroe_SD","Scooter Gennett_CIN","Adam Eaton_WAS","Whit Merrifield_KC","Dee Gordon_MIA","Justin Bour_MIA","Eric Hosmer_KC","Colby Rasmus_TB","Scott Schebler_CIN","Brad Miller_TB","Mallex Smith_TB","Adam Lind_WAS","Dustin Pedroia_BOS","Salvador Perez_KC","Jason Heyward_CHC","Addison Russell_CHC","Evan Longoria_TB","Zack Cozart_CIN","Eugenio Suarez_CIN","Marcell Ozuna_MIA","Jose Pirela_SD","Hanley Ramirez_BOS","Mitch Moreland_BOS","Ryan Schimpf_SD","Javier Baez_CHC","Kyle Schwarber_CHC","Trevor Plouffe_TB","Wilson Ramos_TB","Devin Mesoraco_CIN","Tim Beckham_TB","Kevin Kiermaier_TB","Jayson Werth_WAS","Brian Goodwin_WAS","Jorge Soler_KC","Jon Jay_CHC","Phillip Ervin_CIN","Ryan Raburn_WAS","Matt Wieters_WAS","Alex Dickerson_SD","Franchy Cordero_SD","Manuel Margot_SD","Jose Peraza_CIN","Matt Duffy_TB","Albert Almora_CHC","Daniel Robertson_TB","Tyler Moore_MIA","JT Realmuto_MIA","Chris Young_BOS","Brock Holt_BOS","Jorge Bonifacio_KC","Cheslor Cuthbert_KC","Miguel Montero_CHC","Jeimer Candelario_CHC","Austin Hedges_SD","Mark Zagunis_CHC","Arismendy Alcantara_CIN","Martin Prado_MIA","Paulo Orlando_KC","Billy Burns_KC","Travis Jankowski_SD","Cory Spangenberg_SD","Jake Bauers_TB","Derek Dietrich_MIA","Pablo Sandoval_BOS","Matt Szczur_SD","Peter Bourjos_TB","Jesse Winker_CIN","Brandon Moss_KC","Alex Gordon_KC","Steve Selsky_BOS","Marco Hernandez_BOS","Chase d'Arnaud_SD","Tommy La Stella_CHC","Allen Cordoba_SD","Stephen Drew_WAS","Alcides Escobar_KC","Ryan O'Hearn_KC","Christian Bethancourt_SD","Jose Rondon_SD","Luis Urias_SD","Rickie Weeks_TB","Jesus Sucre_TB","JT Riddle_MIA","Sandy Leon_BOS","Deven Marrero_BOS","Terrance Gore_KC","Sam Travis_BOS","Erick Aybar_SD","Derek Norris_TB","Curt Casali_TB","Wilmer Difo_WAS","Christian Vazquez_BOS","Patrick Kivlehan_CIN","Ichiro Suzuki_MIA","Chris Heisey_WAS","Destin Hood_MIA","Tomas Telis_MIA","Jabari Blash_SD","Carlos Asuaje_SD","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","Pedro Severino_WAS","Raul Mondesi_KC","Hector Sanchez_SD","Michael Martinez_TB","AJ Ellis_MIA","Rafael Bautista_WAS","Josh Rutledge_BOS","Eloy Jimenez_CHC","Shane Peterson_TB","Mike Aviles_MIA","Jose Lobaton_WAS","Drew Butera_KC","Tucker Barnhart_CIN","Nick Senzel_CIN","Ramon Torres_KC","Hunter Dozier_KC","Luis Torrens_SD","Taylor Featherston_TB","Willy Adames_TB","Stuart Turner_CIN","Grant Green_WAS","Miguel Rojas_MIA"
27.5478723404255,0,11.6,0,0,11.2734693877551,0,0,0,0,83.1194968553459,0,0,0,0,0,0,-1.51998299319728,0,0,0,0,0,0,0,12.809756097561,0,0,0,9.58571428571429,0,0,0,0,0,0,0,0,-19.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83033033033033,-0.436363636363636,0,0,0,58.25,21.1102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0090909090909,0,0,0,-45.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.4945054945055,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.3657474600871,0,0,67.6333845366103,7.91623376623377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.97402597402597,0,22.8165024630542,39.6764705882353,0,0,0,0,0,10.7234972677596,0,0,0,0,0,0,0,0,0,0,0,0,7.41515151515152,13.6734693877551,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18686868686869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83455882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05263157894737,30.6166666666667,0,0,0,0,0,0,-5.9581881533101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5.10714285714286,0,0,0,0,0,0,0,0,-35,0,0,0,0
0,0,0,0,0,0,0,0,14.0012987012987,0,0,7.91623376623377,64.8663594470046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7948717948718,0,-3.44942528735632,17.7205882352941,0,0,0,0,0,19.7855191256831,0,0,0,0,0,0,0,0,0,0,0,0,0.150943396226415,-0.510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8051470588235,44.1452380952381,0,0,0,0,0,0,3.60917537746806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6.5,0,0,0,0,0,0,0,0,30,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,46.6884615384615,13.2980030721966,0,0,0,0,0,0,0,0,0,0,0,0,-3.73664727657324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9777777777778,0,0,0.509291521486643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1208333333333,4.05833333333333,0,0,0,0,0,0,0,0,0,0,0,0,6.62405731523379,0,0,0,0,0,0.83974358974359,13.0852272727273,0,0,0,1.98901098901099,0,0,0,0,0,0,-0.388888888888889,0,8.65886699507389,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52358926919519,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45454545454545,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,13.2980030721966,58.2767857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.220218579234973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.25,0,0,-5.49651567944251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7952380952381,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,0,10.0007843137255,0,0,0,0,0,-8.87179487179487,-7.3679435483871,0,0,0,17.5705128205128,0,0,0,0,0,0,22.7916666666667,0,7.84259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07826086956522,0,0,0,0,0,0,0,0,0,-12.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72727272727273,0,0,0,0,0
0,0,0,22.3723076923077,25.4112554112554,0,0,0,0,0,0,0,0,0,0,73.7353846153846,0,0,0,0,1.57051282051282,0,0,11.0367647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2022058823529,19.0458333333333,0,0,0,0,0,0,0,0,-8.50980392156863,26.6736842105263,0,0,0,0,0,0,0,0,15.3095238095238,0,0,0,0,0,0,0,0,12.0222222222222,0,0,0,0,0,0,0,-4.55555555555556,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0125683060109,0,0,0,0,0,0,0,0,0,10.1478142076503,0,0,0,0,3.3937969924812,14.0354609929078,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60655737704918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7181818181818,-0.574901960784314,0,0,0,0,0,0,0,0,0,19.8190476190476,0,0,0,0,0,1.17476383265857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2064393939394,0,0,0,0,0,0,0,0,0,0,62.5833333333333,0,0,0,0,0,-4.05555555555556,0,18.2416666666667,0,0,0,0,5.49090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.3846153846154
27.7533333333333,0,-17.3990338164251,0,0,10.6644042232278,0,0,0,0,-1.51998299319728,0,0,0,0,0,0,132.075814536341,0,0,0,0,0,0,0,17.0902547065338,0,0,0,7.1625,0,0,0,0,0,0,0,0,-0.134615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4054054054054,40.6,0,0,0,-11.8,49.2048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46212121212121,0,0,0,-19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3166666666667,0,0,0,0,0,0,0,0,0,0,0
0,8.19430272108844,0,0,0,0,0,0,0,7.66751700680272,0,0,0,0,0,0,0,0,58.1466666666667,5.72203765227021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923015873015873,0,0,0,0,0,0,0,0,-9.38841463414634,4.97251585623679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566666666666667,0,0,0,0,0,0,3.98181818181818,0,0,0,0,0,0,0,0,0,0,0,0,6.24833333333333,26.5789473684211,0,100.75,0,0,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27.8422077922078,0,0,0,0,0,0,0,17.0737246680643,0,0,0,0,0,0,0,0,5.72203765227021,74.7117362371446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7761332099907,0,0,0,0,0,0,0,0,5.83838383838384,19.4426974143955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50607142857143,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5036231884058,0,0,0,0,0,0,4.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,18.1816091954023,-11.8272058823529,0,0,0,0,0,0,6.86111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.12458471760797,17.4738675958188,0,0,0,0,0,0,0,0,0,0,1.57051282051282,0,0,0,0,44.7596899224806,0,0,2.71494252873563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5095238095238,16.0833333333333,0,0,0,0,0,0,0,0,0.615079365079365,-2.02177177177177,0,0,0,0,0,0,0,0,6.08791208791209,0,0,0,0,0,0,0,0,9.98484848484848,0,0,0,0,0,0,0,6.59615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-6.88276836158192,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0098870056497,0,0,12.879797979798,0,0,0,1.90909090909091,0,0,0,0,0,0,-3.46233766233766,0,0,0,0,0,0,0,0,13.3714285714286,21.2619528619529,0,0,0,0,0,0,0,0,0,-2.39761904761905,0,0,0,0,0,0,0,0,0,0,0,0,17.5248078266946,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12380952380952,0,0,0,0,0,0,31,0,0
0,0,0,0,0,0,-2.51948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0768300060496,0,0,0,0,0,0,0,4.15151515151515,0,0,7.77313974591652,0,0,0,0,0,0,7.05490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93170731707317,2.5,0,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,14.1288461538462,16.0805515239478,0,0,0,0,0,0,-2.71143375680581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0,0,0,0,0,0,26.3,0,0,-147,0,0,0,0,0,0,0
0,0,0,24.5,13.1408536585366,0,0,0,0,0,0,0,0,0,0,11.0367647058824,0,0,0,0,2.71494252873563,0,0,62.5636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.801247771836,7.44028520499109,0,0,0,0,0,0,0,0,-10.7739495798319,-7.55882352941176,0,0,0,0,0,0,0,0,12.0274725274725,0,0,0,0,0,0,0,0,-10.4458874458874,0,0,0,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-2.20056497175141,0,0,0,0,0,0,0,0,0,0,0,0,0,12.879797979798,0,0,72.4463276836158,0,0,0,16.8095238095238,0,0,0,0,0,0,0.837037037037037,0,0,0,0,0,0,0,0,-21.4183673469388,8.53737373737374,0,0,0,0,0,0,0,0,0,10.7359307359307,0,0,0,0,0,0,0,0,0,0,0,0,9.25290275761974,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77899159663866,0,0,0,0,0,0,-8.66666666666667,0,0
27.7846153846154,0,14.3493909191584,0,0,22.3317073170732,0,0,0,0,12.809756097561,0,0,0,0,0,0,17.0902547065338,0,0,0,0,0,0,0,59.4116558741906,0,0,0,-4,0,0,0,0,0,0,0,0,-14.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3107692307692,49.0961538461538,0,0,0,-1.7,23.0549242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41666666666667,0,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.9010989010989,0,0,0,0,0,0,0,0,0,0,0
