"Mike Trout_LAA","Miguel Cabrera_DET","Justin Upton_DET","Joey Votto_CIN","Ian Kinsler_DET","Billy Hamilton_CIN","Albert Pujols_LAA","JD Martinez_DET","Nicholas Castellanos_DET","Hunter Pence_SF","Eduardo Nunez_SF","Buster Posey_SF","Adam Duvall_CIN","Kole Calhoun_LAA","Brandon Belt_SF","Eugenio Suarez_CIN","Yunel Escobar_LAA","Alex Avila_DET","CJ Cron_LAA","Zack Cozart_CIN","Luis Valbuena_LAA","Cameron Maybin_LAA","Tyler Collins_DET","Denard Span_SF","Joe Panik_SF","Christian Arroyo_SF","Jim Adduci_DET","Jefry Marte_LAA","James McCann_DET","Brandon Crawford_SF","Victor Martinez_DET","Andrew Romine_DET","Jose Peraza_CIN","Ben Revere_LAA","Scooter Gennett_CIN","Jarrett Parker_SF","Scott Schebler_CIN","Andrelton Simmons_LAA","Nick Hundley_SF","Danny Espinosa_LAA","Arismendy Alcantara_CIN","Mac Williamson_SF","Aaron Hill_SF","Gorkys Hernandez_SF","Kelby Tomlinson_SF","Jesse Winker_CIN","Phillip Ervin_CIN","JaCoby Jones_DET","Conor Gillaspie_SF","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Justin Ruggiano_SF","Drew Stubbs_SF","Devin Mesoraco_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Jose Iglesias_DET","Michael Morse_SF","Tucker Barnhart_CIN","Carlos Perez_LAA","Tim Federowicz_SF","Patrick Kivlehan_CIN","Cliff Pennington_LAA","Chris Marrero_SF","Stuart Turner_CIN"
7.78769230769231,0,0,0,0,0,-3.52216748768473,0,0,0,0,0,0,39.4365591397849,0,0,1.7,0,0,0,0,10.6205533596838,0,0,0,0,0,16.0285714285714,0,0,0,0,0,11.3333333333333,0,0,0,10.4793103448276,0,-6.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04347826086957,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.13359788359788,8.41269841269841,-1.62252964426877,0,0,36.367816091954,0,0,0,0,0,0,0,0,0,9.41025641025641,0,0,0,0,-3.55147058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.62192118226601,0,26.3119658119658,0,0,0,0,0,0,10.7384615384615,0,0,74.0911330049261,0,0,0,1.99833333333333,0,0,0,0,0,0,0,0,0,0,0,0,35.9415384615385,0,0,0,-8.41310541310541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21052631578947,0,0,0,0,0,0
3.48290598290598,0,0,0,0,0,14.0666666666667,0,0,0,0,0,0,1.7,0,0,54.7328629032258,0,0,0,0,-7.06,0,0,0,0,0,15.275,0,0,0,0,0,16.452380952381,0,0,0,-6.98279569892473,0,-2.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35666666666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.02645502645503,0,9.29230769230769,0,0,0,0,0,0,-8.83384615384615,0,0,1.99833333333333,0,0,0,38.9140211640212,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,20.5092307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45751633986928,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.78947368421053,0,0,0,0,0,-1.2481884057971,0,0,0,0,0,0,10.6205533596838,0,0,-7.06,0,0,0,0,26.5566666666667,0,0,0,0,0,-1.10989010989011,0,0,0,0,0,-8.75,0,0,0,6.04666666666667,0,5.82683982683983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14047619047619,0,0,0,0,0,0,0,0,0,0
0,-3.34615384615385,10.5980392156863,0,12.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8713450292398,0,0,0,0,0,18.3333333333333,0,-0.349673202614379,15.0151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.12807881773399,11.429802955665,-6.66798418972332,0,0,9.41025641025641,0,0,0,0,0,0,0,0,0,26.1827956989247,0,0,0,0,1.92647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.71428571428571,0,0,0,0,0,-3.59047619047619,0,0,0,0,0,0,16.0285714285714,0,0,15.275,0,0,0,0,-1.10989010989011,0,0,0,0,0,33.9852941176471,0,0,0,0,0,3.33333333333333,0,0,0,3.8125,0,5.77916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9120879120879,0,0,0,0,0,0,0,0,0,0
0,-1.59090909090909,10.3,0,33.3269230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,69.7647058823529,0,-6.6125,13.043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97802197802198,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15.9542483660131,11.9477124183007,0.807692307692308,0,0,-3.55147058823529,0,0,0,0,0,0,0,0,0,1.92647058823529,0,0,0,0,33.5438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.95833333333333,3.14229249011858,0,12.7316017316017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349673202614379,0,0,0,0,0,-6.6125,0,32.1666666666667,3.45416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7777777777778,0,0,0,0,0,0,0,0
0,-19.5604395604396,9.8,0,27.6217948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0151515151515,0,0,0,0,0,13.043956043956,0,3.45416666666667,49.4281045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.1666666666667,0,0,0,0,0,0,0,0
0,0,0,7.04433497536946,0,36.0925925925926,0,0,0,0,0,0,25.8953846153846,0,0,35.9415384615385,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,54.756157635468,0,0,0,-6.07275132275132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6868421052632,0,0,0,0,0,0
15.4636363636364,0,0,0,0,0,7.92307692307692,0,0,0,0,0,0,11.3333333333333,0,0,16.452380952381,0,0,0,0,-8.75,0,0,0,0,0,3.33333333333333,0,0,0,0,0,41,0,0,0,1.71428571428571,0,2.08888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5181818181818,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.189655172413793,0,0.105911330049261,0,0,0,0,0,0,-2.51566951566952,0,0,-8.41310541310541,0,0,0,20.5092307692308,0,0,0,0,0,0,0,0,0,0,0,0,-6.07275132275132,0,0,0,74.2816091954023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74285714285714,0,0,0,0,0,0
-2.76780626780627,0,0,0,0,0,7.73103448275862,0,0,0,0,0,0,10.4793103448276,0,0,-6.98279569892473,0,0,0,0,6.04666666666667,0,0,0,0,0,3.8125,0,0,0,0,0,1.71428571428571,0,0,0,31.0604838709677,0,-4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00923076923077,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.80434782608696,0,0,0,0,0,-2.94166666666667,0,0,0,0,0,0,-6.365,0,0,-2.46153846153846,0,0,0,0,5.82683982683983,0,0,0,0,0,5.77916666666667,0,0,0,0,0,2.08888888888889,0,0,0,-4.52,0,41.1794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.17279411764706,3.28104575163399,-10.2058823529412,0,0,3.96666666666667,0,0,0,0,0,0,0,0,0,16.2708333333333,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9575163398693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.83201581027668,0,0,0,0,0,7.51666666666667,0,0,0,0,0,0,5.04347826086957,0,0,4.35666666666667,0,0,0,0,3.14047619047619,0,0,0,0,0,15.9120879120879,0,0,0,0,0,-10.5181818181818,0,0,0,7.00923076923077,0,-2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8753846153846,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.0416666666667,-2.34502923976608,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,6.97802197802198,0,-10.7777777777778,-19.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3142857142857,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.2034632034632,0,-0.381578947368421,0,0,0,0,0,0,8.0672514619883,0,0,7.21052631578947,0,0,0,-5.45751633986928,0,0,0,0,0,0,0,0,0,0,0,0,12.6868421052632,0,0,0,-3.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6082251082251,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
