"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Charlie Blackmon",5500,"COL@CHC 02:20PM ET",11.188,"COL","CHC",8.18,9.7,8.94,NA,"1","1",9
"OF","George Springer",5300,"LAA@HOU 02:10PM ET",9.526,"HOU","LAA",9.5,8.6,9.89,NA,"x","1",20
"1B","Anthony Rizzo",4900,"COL@CHC 02:20PM ET",8.934,"CHC","COL",9.5,12.1,10.51,NA,"3","3",9
"1B/OF","Marwin Gonzalez",4900,"LAA@HOU 02:10PM ET",8.56,"HOU","LAA",7.39,8,7.72,NA,"6","6",2
"2B","Jose Altuve",4900,"LAA@HOU 02:10PM ET",9.468,"HOU","LAA",9.85,9.7,10.42,NA,"2","3",7
"3B","Kris Bryant",4800,"COL@CHC 02:20PM ET",9.183,"CHC","COL",8.77,11.9,10.11,NA,"2","2",7
"SS","Carlos Correa",4800,"LAA@HOU 02:10PM ET",9.211,"HOU","LAA",NA,NA,NA,NA,"3","x",NA
"3B","Nolan Arenado",4700,"COL@CHC 02:20PM ET",9.234,"COL","CHC",NA,NA,NA,NA,"3","x",NA
"OF","Cameron Maybin",4500,"LAA@HOU 02:10PM ET",9.13,"LAA","HOU",6.71,9,2.01,NA,"1","1",24
"OF","Mike Trout",4500,"LAA@HOU 02:10PM ET",12.02,"LAA","HOU",NA,0,NA,NA,"x","x",NA
"1B","Mark Reynolds",4400,"COL@CHC 02:20PM ET",9.459,"COL","CHC",6.15,9.5,7.18,NA,"4","4",12
"OF","Kyle Schwarber",4300,"COL@CHC 02:20PM ET",6.5,"CHC","COL",NA,NA,NA,NA,"9","x",NA
"OF","Kole Calhoun",4300,"LAA@HOU 02:10PM ET",6.746,"LAA","HOU",7.34,9.1,8.53,NA,"2","2",16
"OF","Carlos Beltran",4200,"LAA@HOU 02:10PM ET",6.907,"HOU","LAA",7.03,8.7,8.34,NA,"4","4",0
"C","Brian McCann",4200,"LAA@HOU 02:10PM ET",8.675,"HOU","LAA",NA,NA,NA,NA,"5","x",NA
"SS","Andrelton Simmons",4200,"LAA@HOU 02:10PM ET",6.954,"LAA","HOU",6.69,7.4,6.95,NA,"6","6",21
"OF","Odubel Herrera",4100,"PHI@STL 02:15PM ET",6.672,"PHI","STL",6.53,8.1,7.28,NA,"2","1",17
"OF","Josh Reddick",4100,"LAA@HOU 02:10PM ET",7.316,"HOU","LAA",7.41,10.5,9.28,NA,"1","2",11
"2B","DJ LeMahieu",4000,"COL@CHC 02:20PM ET",6.846,"COL","CHC",6.04,7.6,7.46,NA,"2","2",14
"2B","Ian Happ",4000,"COL@CHC 02:20PM ET",6.84,"CHC","COL",NA,NA,NA,NA,"1","x",NA
"C","Evan Gattis",4000,"LAA@HOU 02:10PM ET",6.95,"HOU","LAA",6.89,7.8,1.94,NA,"x","5",3
"1B","Yuli Gurriel",4000,"LAA@HOU 02:10PM ET",6.811,"HOU","LAA",5.99,7.3,7.07,NA,"x","7",14
"1B/OF","Ian Desmond",3900,"COL@CHC 02:20PM ET",7.162,"COL","CHC",6.12,8.4,6.99,NA,"5","5",15
"OF","Dexter Fowler",3900,"PHI@STL 02:15PM ET",7.286,"STL","PHI",7.87,7.9,7.8,NA,"2","2",23
"1B","Matt Carpenter",3900,"PHI@STL 02:15PM ET",7.397,"STL","PHI",8.46,9.4,8.49,NA,"1","1",5
