"JD Martinez_DET","Jose Altuve_HOU","Ryan Braun_MIL","Josh Donaldson_TOR","Eric Thames_MIL","Carlos Correa_HOU","Freddie Freeman_ATL","Jose Bautista_TOR","Justin Smoak_TOR","Matt Kemp_ATL","Devon Travis_TOR","Travis Shaw_MIL","Miguel Cabrera_DET","Jonathan Villar_MIL","Kevin Pillar_TOR","George Springer_HOU","Gregory Polanco_PIT","Troy Tulowitzki_TOR","Keon Broxton_MIL","Kendrys Morales_TOR","Ian Kinsler_DET","Josh Harrison_PIT","Starling Marte_PIT","Hernan Perez_MIL","Brandon Phillips_ATL","Andrew McCutchen_PIT","Ender Inciarte_ATL","Josh Bell_PIT","Domingo Santana_MIL","Adam Frazier_PIT","Russell Martin_TOR","Steve Pearce_TOR","Justin Upton_DET","Marwin Gonzalez_HOU","Alex Bregman_HOU","Carlos Beltran_HOU","Josh Reddick_HOU","Evan Gattis_HOU","Dansby Swanson_ATL","Nick Franklin_MIL","Victor Martinez_DET","Brian McCann_HOU","Nicholas Castellanos_DET","Nick Markakis_ATL","Adonis Garcia_ATL","Eric Sogard_MIL","Alex Avila_DET","Tyler Flowers_ATL","Alen Hanson_PIT","Jesus Aguilar_MIL","Dalton Pompey_TOR","Rowdy Tellez_TOR","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Jett Bandy_MIL","Orlando Arcia_MIL","David Freese_PIT","Matt Adams_ATL","Ezequiel Carrera_TOR","Anthony Alford_TOR","Norichika Aoki_HOU","Francisco Cervelli_PIT","Jarrod Saltalamacchia_TOR","Tyler Collins_DET","Derek Fisher_HOU","Yuli Gurriel_HOU","John Jaso_PIT","Kurt Suzuki_ATL","Danny Ortiz_PIT","Danny Santana_ATL","Kevin Newman_PIT","Darrell Ceciliani_TOR","Dwight Smith_TOR","Andrew Romine_DET","Jake Marisnick_HOU","Chris Coghlan_TOR","James McCann_DET","Jose Osuna_PIT","Jace Peterson_ATL","Micah Johnson_ATL","JaCoby Jones_DET","Jordy Mercer_PIT","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Rio Ruiz_ATL","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Luke Maile_TOR","Darwin Barney_TOR","Jim Adduci_DET","Jose Iglesias_DET","Gift Ngoepe_PIT","Max Moroff_PIT","Ryan Goins_TOR","John Bormann_PIT","Mike Ohlman_TOR","Tony Kemp_HOU","Chris Stewart_PIT","Anthony Recker_ATL","Emilio Bonifacio_ATL","Juan Centeno_HOU","Lane Adams_ATL","Johan Camargo_ATL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67.8677462887989,0,0,0,-16.7941176470588,0,0,0,0,0,0,0,0,0,-5.05882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32467532467532,9.61932773109244,2.51136363636364,-10.1491935483871,3.98418972332016,0,0,0,-3.66123188405797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1403162055336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,66.5353846153846,0,24.9635211056612,0,0,0,0,0,0,-21.1877470355731,0,-25.3007246376812,0,0,0,0,-30.3473684210526,0,0,0,0,-8.71428571428571,0,0,0,0,3.23421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2435897435897,14.1126482213439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24.9635211056612,0,89.5944741532977,0,0,0,0,0,0,15.594623655914,0,-6.01814516129032,0,0,0,0,-11.1538461538462,0,0,0,0,53.007336932502,0,0,0,0,-7.30072463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57894736842105,4.20804597701149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-16.7941176470588,0,0,0,43.6546546546547,0,0,0,0,0,0,0,0,0,4.25591397849462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,3.30492424242424,-2.5070564516129,17.9034482758621,2.38095238095238,0,0,0,0.528985507246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.653679653679654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,100.139495798319,0,0,10.4366666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0135467980296,0,6.03949579831933,0,0,0,0,0,0,0,0,0,0,0,24.1016042780749,0,0,0,0,-1.10168067226891,6.87956989247312,0,0,4.62105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.792397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,56.5390243902439,2.28151260504202,0,5.10483870967742,0,0,0,-8.20647773279352,0,0,0,0,0.973723723723724,0,0,0,0,0,0,0,0,0,0,2.8786231884058,6.11904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2663043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2416666666667,0,0,0,0,9.7487684729064,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.28151260504202,76.381512605042,0,12.8238916256158,0,0,0,-1.11229946524064,0,0,0,0,4.26881720430108,0,0,0,0,0,0,0,0,0,0,23,8.29411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4093567251462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.4714285714286,0,0,0,0,-12.6953846153846,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10.4366666666667,0,0,105.844827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1225296442688,0,11.4310344827586,0,0,0,0,0,0,0,0,0,0,0,32.6588669950739,0,0,0,0,19.3620689655172,4.33571428571429,0,0,20.156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
