P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Sale,Dinelson Lamet,Mike Zunino,Danny Valencia,Dixon Machado,Evan Longoria,Jean Segura,Nelson Cruz,Kevin Pillar,Guillermo Heredia
Chris Sale,Asher Wojciechowski,Mike Zunino,Danny Valencia,Yangervis Solarte,Nolan Arenado,Jean Segura,Nelson Cruz,Jarrod Dyson,Jon Jay
Jeff Samardzija,Dinelson Lamet,Mike Zunino,Danny Valencia,Robinson Cano,Nolan Arenado,Jean Segura,Nelson Cruz,Corey Dickerson,Andrew McCutchen
Chris Sale,Asher Wojciechowski,Mike Zunino,Danny Valencia,DJ LeMahieu,Kyle Seager,Trevor Story,Nelson Cruz,Christian Yelich,Guillermo Heredia
Robbie Ray,Dinelson Lamet,Mike Zunino,Danny Valencia,Rougned Odor,Kyle Seager,Jean Segura,Charlie Blackmon,Nelson Cruz,Kevin Kiermaier
Robbie Ray,Jeff Samardzija,Mike Zunino,Danny Valencia,Yangervis Solarte,Josh Donaldson,Jean Segura,Nelson Cruz,Christian Yelich,Guillermo Heredia
Chris Sale,Dinelson Lamet,Russell Martin,Danny Valencia,Robinson Cano,Kyle Seager,Allen Cordoba,Nelson Cruz,Guillermo Heredia,Andrew McCutchen
Chris Sale,Dinelson Lamet,Mike Zunino,Danny Valencia,Robinson Cano,Josh Donaldson,Tim Beckham,Nelson Cruz,Jarrod Dyson,Patrick Kivlehan
Robbie Ray,Dinelson Lamet,Russell Martin,Danny Valencia,DJ LeMahieu,Nolan Arenado,Jean Segura,Nelson Cruz,Jarrod Dyson,Guillermo Heredia
Chris Sale,Asher Wojciechowski,Salvador Perez,Danny Valencia,Robinson Cano,Cory Spangenberg,Jean Segura,Nelson Cruz,Kevin Kiermaier,Guillermo Heredia
Robbie Ray,Dinelson Lamet,Mike Zunino,Danny Valencia,Robinson Cano,Manny Machado,Trevor Story,Nelson Cruz,Jose Bautista,Guillermo Heredia
Justin Verlander,Asher Wojciechowski,Mike Zunino,Danny Valencia,Robinson Cano,Evan Longoria,Jean Segura,Charlie Blackmon,Nelson Cruz,Howie Kendrick
Chris Sale,Dinelson Lamet,Salvador Perez,Danny Valencia,Cliff Pennington,Kyle Seager,Jean Segura,Nelson Cruz,Josh Reddick,Jarrod Dyson
Robbie Ray,Jeff Samardzija,Mike Zunino,Danny Valencia,Robinson Cano,Kyle Seager,Tim Beckham,Nelson Cruz,Josh Reddick,Kevin Pillar
Vince Velasquez,Dinelson Lamet,Jonathan Lucroy,Danny Valencia,Robinson Cano,Josh Donaldson,Jean Segura,Charlie Blackmon,Nelson Cruz,Guillermo Heredia
Chris Sale,Jeff Samardzija,Mike Zunino,Danny Valencia,Rougned Odor,Cory Spangenberg,Allen Cordoba,Nelson Cruz,Jarrod Dyson,Guillermo Heredia
Robbie Ray,Dinelson Lamet,Mike Zunino,Ian Desmond,Robinson Cano,Evan Longoria,Jean Segura,Nelson Cruz,Josh Reddick,Jarrod Dyson
Jeff Samardzija,Dinelson Lamet,Gary Sanchez,Danny Valencia,Jose Altuve,Kyle Seager,Jean Segura,Nelson Cruz,Giancarlo Stanton,Guillermo Heredia
Chris Sale,Asher Wojciechowski,Mike Zunino,Danny Valencia,Robinson Cano,Kyle Seager,Jean Segura,George Springer,Josh Reddick,Andrew McCutchen
Chris Sale,Dinelson Lamet,Mike Zunino,Danny Valencia,Yangervis Solarte,Kyle Seager,Troy Tulowitzki,Charlie Blackmon,Jarrod Dyson,Guillermo Heredia
Robbie Ray,Asher Wojciechowski,Gary Sanchez,Danny Valencia,Robinson Cano,Kyle Seager,Jean Segura,Nelson Cruz,Corey Dickerson,Christian Yelich
Justin Verlander,Dinelson Lamet,Mike Zunino,Danny Valencia,Jose Altuve,Manny Machado,Jean Segura,Nelson Cruz,Christian Yelich,Jarrod Dyson
Justin Verlander,Dinelson Lamet,Ryan Hanigan,Danny Valencia,Robinson Cano,Kyle Seager,Jean Segura,Nelson Cruz,Shin-Soo Choo,Kevin Pillar
Jeff Samardzija,Vince Velasquez,Mike Zunino,Danny Valencia,DJ LeMahieu,Evan Longoria,Jean Segura,Nelson Cruz,Kevin Kiermaier,Jarrod Dyson
Justin Verlander,Dinelson Lamet,Mike Zunino,Danny Valencia,Dee Gordon,Kyle Seager,Carlos Correa,Nelson Cruz,Corey Dickerson,Guillermo Heredia
Chris Sale,Jeff Samardzija,Mike Zunino,Danny Valencia,Ehire Adrianza,Kyle Seager,Jean Segura,Nelson Cruz,Ezequiel Carrera,Patrick Kivlehan
Jeff Samardzija,Dinelson Lamet,Yasmani Grandal,Danny Valencia,Robinson Cano,Kyle Seager,Trevor Story,Charlie Blackmon,Nelson Cruz,Jarrod Dyson
Jose Berrios,Dinelson Lamet,Mike Zunino,Danny Valencia,DJ LeMahieu,Nolan Arenado,Trevor Story,Charlie Blackmon,Nelson Cruz,Carlos Gonzalez
Jeff Samardzija,Jose Berrios,Russell Martin,Danny Valencia,Robinson Cano,Evan Longoria,Jean Segura,Nelson Cruz,Mookie Betts,Guillermo Heredia
