"Place_lo","Place_hi","Payout"
"1","1","150"
"2","2","110"
"3","3","90"
"4","4","70"
"5","5","50"
"6","7","40"
"8","9","30"
"10","15","25"
"16","25","20"
"26","35","15"
"36","50","10"
"51","90","8"
"91","160","6"
