"Bryce Harper_WAS","Ryan Zimmerman_WAS","Daniel Murphy_WAS","Trea Turner_WAS","Anthony Rendon_WAS","Yonder Alonso_OAK","Chris Taylor_LAD","Cody Bellinger_LAD","Josh Donaldson_TOR","Jose Bautista_TOR","Kendrys Morales_TOR","Justin Smoak_TOR","Corey Seager_LAD","Yasiel Puig_LAD","Jed Lowrie_OAK","Ryon Healy_OAK","Adam Eaton_WAS","Russell Martin_TOR","Chase Utley_LAD","Yasmani Grandal_LAD","Michael Taylor_WAS","Joc Pederson_LAD","Devon Travis_TOR","Jayson Werth_WAS","Justin Turner_LAD","Logan Forsythe_LAD","Troy Tulowitzki_TOR","Khris Davis_OAK","Kevin Pillar_TOR","Kike Hernandez_LAD","Steve Pearce_TOR","Marcus Semien_OAK","Franklin Gutierrez_LAD","Adam Lind_WAS","Brian Goodwin_WAS","Adrian Gonzalez_LAD","Matt Wieters_WAS","Austin Barnes_LAD","Rajai Davis_OAK","Matt Joyce_OAK","Trayce Thompson_LAD","Ezequiel Carrera_TOR","Andrew Toles_LAD","Rob Segedin_LAD","Josh Phegley_OAK","Dalton Pompey_TOR","Chad Pinder_OAK","Rowdy Tellez_TOR","Andre Ethier_LAD","Ryan Goins_TOR","Mark Canha_OAK","Stephen Drew_WAS","Scott Van Slyke_LAD","Wilmer Difo_WAS","Jarrod Saltalamacchia_TOR","Trevor Plouffe_OAK","Jake Smolinski_OAK","Ryan LaMarre_OAK","Stephen Vogt_OAK","Darrell Ceciliani_TOR","Bruce Maxwell_OAK","Chris Heisey_WAS","Chris Coghlan_TOR","Anthony Alford_TOR","Luke Maile_TOR","Dwight Smith_TOR","Mike Freeman_LAD","Rafael Bautista_WAS","Adam Rosales_OAK","Jose Lobaton_WAS","Darwin Barney_TOR","Jaff Decker_OAK","Mike Ohlman_TOR","Matt Olson_OAK","Grant Green_WAS","Brett Eibner_LAD"
0,0,0,0,0,0,0,0,11.1541666666667,6.02925531914894,70.0561224489796,18.1865853658537,0,0,0,0,0,23.5021505376344,0,0,0,0,10.6187766714083,0,0,0,15.8438735177866,0,-11.7497584541063,0,-24.9824561403509,0,0,0,0,0,0,0,0,0,0,4.91133004926108,0,0,0,0,0,0,0,-3.51354679802956,0,0,0,0,4.2,0,0,0,0,0,0,0,5.49673202614379,0,9.34615384615385,0,0,0,0,0,-1.90833333333333,0,1,0,0,0
0,0,0,0,0,0,0,0,22.0320512820513,1.60353535353535,18.1865853658537,84.5252525252525,0,0,0,0,0,42.1216666666667,0,0,0,0,24.1315789473684,0,0,0,29.5146198830409,0,-5.52768549280177,0,8.29411764705882,0,0,0,0,0,0,0,0,0,0,2.61846153846154,0,0,0,0,0,0,0,-13.4021164021164,0,0,0,0,-2.5,0,0,0,0,0,0,0,-8.14285714285714,0,-11.6139705882353,0,0,0,0,0,-12.6758893280632,0,17,0,0,0
0,0,0,0,0,0,-3.99230769230769,10.2064393939394,0,0,0,0,47.3648979591837,10.0369978858351,0,0,0,0,-1.42068965517241,17.4307692307692,0,15.8181818181818,0,0,18.4133064516129,24.0175438596491,0,0,0,0,0,0,5.33333333333333,0,0,7.82085561497326,0,11.4272727272727,0,0,0,0,1.18014705882353,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75
0,0,0,0,0,0,21.295,28.7512315270936,0,0,0,0,10.0369978858351,58,0,0,0,0,4.6984126984127,-0.311522048364154,0,8.68577075098814,0,0,13.9933712121212,7.36397058823529,0,0,0,0,0,0,46.7,0,0,2.49193548387097,0,22.9111111111111,0,0,0,0,-0.481617647058824,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.5
0,0,0,0,0,11.5111111111111,0,0,0,0,0,0,0,0,59.4921369102683,27.6009513742072,0,0,0,0,0,0,0,0,0,0,0,4.75252525252525,0,0,0,32.375,0,0,0,0,0,0,21.0687830687831,-6.63738738738739,0,0,0,0,-0.545454545454545,0,5.26470588235294,0,0,0,-14.2916666666667,0,0,0,0,10.9036585365854,0,17,-3.18003565062389,0,-1.85,0,0,0,0,0,0,0,-2.94474153297683,0,0,-7.13636363636364,0,0,0,0
0,0,0,0,0,20.7047619047619,0,0,0,0,0,0,0,0,27.6009513742072,75.4051803885291,0,0,0,0,0,0,0,0,0,0,0,3.43636363636364,0,0,0,16.0833333333333,0,0,0,0,0,0,12.5886699507389,-3.25714285714286,0,0,0,0,15.0047619047619,0,-23.7447368421053,0,0,0,6.65808823529412,0,0,0,0,-1.97435897435897,0,-2,6.69247311827957,0,-15.5,0,0,0,0,0,0,0,5.88948306595365,0,0,10.5454545454545,0,0,0,0
53.8235294117647,9.58571428571429,8.59803921568627,28.9444444444444,7.1625,0,0,0,0,0,0,0,0,0,0,0,61.2573099415205,0,0,0,-4,0,0,19.1625,0,0,0,0,0,0,0,0,0,55.8333333333333,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,0,38.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.9909090909091,13.7322580645161,23.5021505376344,42.1216666666667,0,0,0,0,0,47.5161290322581,0,0,0,0,5.98461538461538,0,0,0,28.9705882352941,0,-4.64367816091954,0,-7.82417582417582,0,0,0,0,0,0,0,0,0,0,17.6580882352941,0,0,0,0,0,0,0,-4.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3.81111111111111,0,-5.33333333333333,0,0,0,0,0,-3.94230769230769,0,0,0,0,0
0,0,0,0,0,0,-0.297794117647059,-14.3183333333333,0,0,0,0,-1.42068965517241,4.6984126984127,0,0,0,0,53.5225806451613,-1.1576354679803,0,8.67142857142857,0,0,6.15833333333333,54.0714285714286,0,0,0,0,0,0,0,0,0,10.8369565217391,0,33,0,0,0,0,1.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.619047619047619,-3.63227513227513,0,0,0,0,17.4307692307692,-0.311522048364154,0,0,0,0,-1.1576354679803,43.2154471544715,0,19.8868421052632,0,0,11.5753846153846,11.6958333333333,0,0,0,0,0,0,-4,0,0,8.2258064516129,0,0,0,0,0,0,-1.27450980392157,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.66,7.91954022988506,14.457264957265,21.5689655172414,14.7563218390805,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,52.0927419354839,0,0,14.3107692307692,0,0,0,0,0,0,0,0,0,-30.547619047619,58.25,0,24.5857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,-4.81818181818182,0,0,0,0,0,0
0,0,0,0,0,0,34.3909090909091,-12.5681818181818,0,0,0,0,15.8181818181818,8.68577075098814,0,0,0,0,8.67142857142857,19.8868421052632,0,35.6358695652174,0,0,6.73684210526316,13.952380952381,0,0,0,0,0,0,-2.5,0,0,14.7820512820513,0,-8.66666666666667,0,0,0,0,-1.46363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-8.58241758241758,-0.341463414634146,10.6187766714083,24.1315789473684,0,0,0,0,0,5.98461538461538,0,0,0,0,56.137049941928,0,0,0,22.6013071895425,0,4.23717948717949,0,13.9970760233918,0,0,0,0,0,0,0,0,0,0,7.32411067193676,0,0,0,0,0,0,0,6.88405797101449,0,0,0,0,2.5,0,0,0,0,0,0,0,-2.18181818181818,0,-0.838095238095238,0,0,0,0,0,-3.88157894736842,0,-2,0,0,0
15.065873015873,-1.83033033033033,16.502024291498,-0.524064171122995,27.4054054054054,0,0,0,0,0,0,0,0,0,0,0,19.1625,0,0,0,14.3107692307692,0,0,65.9907084785134,0,0,0,0,0,0,0,0,0,-35.9285714285714,138,0,18.4795698924731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8,0,8.62727272727273,0,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,13.4727272727273,0,0,0,0,0,0
0,0,0,0,0,0,1.08791208791209,-6.31372549019608,0,0,0,0,18.4133064516129,13.9933712121212,0,0,0,0,6.15833333333333,11.5753846153846,0,6.73684210526316,0,0,23.5932773109244,15.0555555555556,0,0,0,0,0,0,16.0666666666667,0,0,9.76315789473684,0,12.5,0,0,0,0,12.6708333333333,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,29.4761904761905,-14.25,0,0,0,0,24.0175438596491,7.36397058823529,0,0,0,0,54.0714285714286,11.6958333333333,0,13.952380952381,0,0,15.0555555555556,42.7868421052632,0,0,0,0,0,0,20.6666666666667,0,0,-0.669117647058823,0,46.1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
0,0,0,0,0,0,0,0,26.8333333333333,10.6699604743083,15.8438735177866,29.5146198830409,0,0,0,0,0,28.9705882352941,0,0,0,0,22.6013071895425,0,0,0,51.7865612648221,0,-0.604743083003953,0,-0.138888888888889,0,0,0,0,0,0,0,0,0,0,7.39102564102564,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,60,0,0,0,0,0,0,0,15.4166666666667,0,4.33333333333333,0,0,0,0,0,0.5,0,0,0,0,0
0,0,0,0,0,-1.78228228228228,0,0,0,0,0,0,0,0,4.75252525252525,3.43636363636364,0,0,0,0,0,0,0,0,0,0,0,65.7003546099291,0,0,0,-2.16666666666667,0,0,0,0,0,0,-4.96551724137931,12.756006006006,0,0,0,0,10.0428571428571,0,12.8605263157895,0,0,0,-0.45,0,0,0,0,5.93170731707317,0,10,7.55645161290323,0,-7.8,0,0,0,0,0,0,0,-8.06974789915966,0,0,-8.5,0,0,0,0
0,0,0,0,0,0,0,0,4.89583333333333,-5.28486394557823,-11.7497584541063,-5.52768549280177,0,0,0,0,0,-4.64367816091954,0,0,0,0,4.23717948717949,0,0,0,-0.604743083003953,0,54.6530612244898,0,-0.757575757575758,0,0,0,0,0,0,0,0,0,0,4.49885057471264,0,0,0,0,0,0,0,5.72413793103448,0,0,0,0,-5.8,0,0,0,0,0,0,0,-4.86397058823529,0,-3.55714285714286,0,0,0,0,0,16.24,0,-16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11.55,6.11904761904762,-24.9824561403509,8.29411764705882,0,0,0,0,0,-7.82417582417582,0,0,0,0,13.9970760233918,0,0,0,-0.138888888888889,0,-0.757575757575758,0,75.6125541125541,0,0,0,0,0,0,0,0,0,0,-6.8,0,0,0,0,0,0,0,-11.9095238095238,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,-4.8,0,0,0,0,0,3.13186813186813,0,0,0,0,0
0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,32.375,16.0833333333333,0,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,40.75,0,0,0,0,0,0,15.7916666666667,-8.8,0,0,0,0,-18,0,0,0,0,0,-9.83333333333333,0,0,0,0,16.1071428571429,0,0,-2.73809523809524,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0
0,0,0,0,0,0,-20.3,20.0833333333333,0,0,0,0,5.33333333333333,46.7,0,0,0,0,0,-4,0,-2.5,0,0,16.0666666666667,20.6666666666667,0,0,0,0,0,0,34.2142857142857,0,0,15,0,-10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667
-25.9047619047619,-13.1,44.9583333333333,-47.4523809523809,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,55.8333333333333,0,0,0,-30.547619047619,0,0,-35.9285714285714,0,0,0,0,0,0,0,0,0,66.5636363636364,-43.5,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,23.9,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-36.05,0,0,0,0,0,0
-37.5,-25.6666666666667,97.9,0.6,105.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.25,0,0,138,0,0,0,0,0,0,0,0,0,-43.5,122.266666666667,0,-28.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0
0,0,0,0,0,0,-0.0238095238095238,2.05,0,0,0,0,7.82085561497326,2.49193548387097,0,0,0,0,10.8369565217391,8.2258064516129,0,14.7820512820513,0,0,9.76315789473684,-0.669117647058823,0,0,0,0,0,0,15,0,0,18.9039682539683,0,12.1,0,0,0,0,1.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0322580645161,21.4075268817204,22.0206896551724,9.8,60.2741935483871,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,0,0,24.5857142857143,0,0,18.4795698924731,0,0,0,0,0,0,0,0,0,11.4,-28.6666666666667,0,69.355614973262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,8.74545454545455,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-4.12222222222222,20.1964285714286,0,0,0,0,11.4272727272727,22.9111111111111,0,0,0,0,33,0,0,-8.66666666666667,0,0,12.5,46.1,0,0,0,0,0,0,-10.9,0,0,12.1,0,59.0641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.5833333333333
0,0,0,0,0,15.5151515151515,0,0,0,0,0,0,0,0,21.0687830687831,12.5886699507389,0,0,0,0,0,0,0,0,0,0,0,-4.96551724137931,0,0,0,15.7916666666667,0,0,0,0,0,0,26.8666666666667,-18,0,0,0,0,3.25,0,12.032967032967,0,0,0,-8.22727272727273,0,0,0,0,10.0555555555556,0,0,-4.70588235294118,0,-2.35,0,0,0,0,0,0,0,4.85714285714286,0,0,0,0,0,0,0
0,0,0,0,0,8.59243697478992,0,0,0,0,0,0,0,0,-6.63738738738739,-3.25714285714286,0,0,0,0,0,0,0,0,0,0,0,12.756006006006,0,0,0,-8.8,0,0,0,0,0,0,-18,55.3400809716599,0,0,0,0,3.16071428571429,0,-0.0227272727272727,0,0,0,34.3777777777778,0,0,0,0,-2.67518939393939,0,0,12.6008064516129,0,9.5,0,0,0,0,0,0,0,5.8005698005698,0,0,10.8333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-16.1527777777778,8.46673387096774,4.91133004926108,2.61846153846154,0,0,0,0,0,17.6580882352941,0,0,0,0,7.32411067193676,0,0,0,7.39102564102564,0,4.49885057471264,0,-6.8,0,0,0,0,0,0,0,0,0,0,32.0511363636364,0,0,0,0,0,0,0,18.5079051383399,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0.823809523809524,0,-5.76923076923077,0,0,0,0,0,5.6952380952381,0,0,0,0,0
0,0,0,0,0,0,-1.16666666666667,13.7361111111111,0,0,0,0,1.18014705882353,-0.481617647058824,0,0,0,0,1.58333333333333,-1.27450980392157,0,-1.46363636363636,0,0,12.6708333333333,22,0,0,0,0,0,0,0,0,0,1.34285714285714,0,0,0,0,0,0,52.5359477124183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26.2619047619048,0,0,0,0,0,0,0,0,-0.545454545454545,15.0047619047619,0,0,0,0,0,0,0,0,0,0,0,10.0428571428571,0,0,0,-18,0,0,0,0,0,0,3.25,3.16071428571429,0,0,0,0,26.6952380952381,0,16.9444444444444,0,0,0,-6.09722222222222,0,0,0,0,4.68181818181818,0,0,10,0,0,0,0,0,0,0,0,0,0.0494505494505494,0,0,9.33333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-16.0833333333333,0,0,0,0,0,0,0,0,5.26470588235294,-23.7447368421053,0,0,0,0,0,0,0,0,0,0,0,12.8605263157895,0,0,0,0,0,0,0,0,0,0,12.032967032967,-0.0227272727272727,0,0,0,0,16.9444444444444,0,78.5552631578947,0,0,0,-5.76190476190476,0,0,0,0,14.55,0,0,-6.25,0,0,0,0,0,0,0,0,0,-18.4807692307692,0,0,6.15,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.42036290322581,-3.51354679802956,-13.4021164021164,0,0,0,0,0,-4.46666666666667,0,0,0,0,6.88405797101449,0,0,0,5.33333333333333,0,5.72413793103448,0,-11.9095238095238,0,0,0,0,0,0,0,0,0,0,18.5079051383399,0,0,0,0,0,0,0,35.6723484848485,0,0,0,0,-2.83333333333333,0,0,0,0,0,0,0,5.97794117647059,0,1,0,0,0,0,0,0.339181286549708,0,0,0,0,0
0,0,0,0,0,-17.1111111111111,0,0,0,0,0,0,0,0,-14.2916666666667,6.65808823529412,0,0,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,-9.83333333333333,0,0,0,0,0,0,-8.22727272727273,34.3777777777778,0,0,0,0,-6.09722222222222,0,-5.76190476190476,0,0,0,98.5588235294118,0,0,0,0,-4.8,0,0,36.9777777777778,0,0,0,0,0,0,0,0,0,-12.8021978021978,0,0,0,0,0,0,0
97.9166666666667,99.3333333333333,-62.85,-10,25,0,0,0,0,0,0,0,0,0,0,0,89.5833333333333,0,0,0,0,0,0,31.8,0,0,0,0,0,0,0,0,0,19,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,-11.3333333333333,-2,0,0,0,0,0,-9.66666666666667,0,0,0,0,0.55,4,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9230769230769,23.0090909090909,20.2444444444444,12.4,-4.46212121212121,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0,-5,0,0,8.62727272727273,0,0,0,0,0,0,0,0,0,23.9,0,0,8.74545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.552380952381,0,0,0,0,0,0,0,-33,0,0,0,0,0,0,0,-4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.16666666666667,4.2,-2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,60,0,-5.8,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,-2.83333333333333,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0
