Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,2699,Matt Forte,RB,7,CHI,MIA,0,0,0,79,1,6,51,1,31
2,7969,Jamaal Charles,RB,7,KC,SD,0,0,0,79,1,5,36,1,28.50
3,4556,Jordy Nelson,WR,7,GB,CAR,0,0,0,0,0,8,106,1,27.60
4,14916,Giovani Bernard,RB,7,CIN,IND,0,0,0,86,1,4,29,1,27.50
5,11792,Arian Foster,RB,7,HOU,PIT,0,0,0,100,1,4,31,0,26.10
6,11197,Demaryius Thomas,WR,7,DEN,SF,0,0,0,0,0,7,101,1,26.10
7,14005,TY Hilton,WR,7,IND,CIN,0,0,0,0,0,7,100,1,26
8,13124,DeMarco Murray,RB,7,DAL,NYG,0,0,0,106,1,3,27,0,25.30
9,7328,Peyton Manning,QB,7,DEN,SF,347,2,0,-1,0,0,0,0,24.78
10,14008,Andrew Luck,QB,7,IND,CIN,306,2,1,24,0,0,0,0,24.64
11,12386,Marshawn Lynch,RB,7,SEA,LA,0,0,0,102,1,3,17,0,23.90
12,13291,Julio Jones,WR,7,ATL,BAL,0,0,0,0,0,8,99,1,23.90
13,14967,Le'Veon Bell,RB,7,PIT,HOU,0,0,0,89,0,5,35,1,23.40
14,11056,Antonio Brown,WR,7,PIT,HOU,0,0,0,0,0,7,94,1,22.40
15,15224,Andre Ellington,RB,7,ARI,OAK,0,0,0,85,1,4,36,0,22.10
16,11611,Golden Tate,WR,7,DET,NO,0,0,0,0,0,7,82,1,21.20
17,2593,Aaron Rodgers,QB,7,GB,CAR,281,2,0,19,0,0,0,0,21.14
18,8355,Julian Edelman,WR,7,NE,NYJ,0,0,0,6,0,7,75,1,21.10
19,13878,Mohamed Sanu,WR,7,CIN,IND,0,0,0,0,0,6,90,1,21
20,4358,Steve Smith,WR,7,BAL,ATL,0,0,0,0,0,6,85,1,20.50
21,6302,James Jones,WR,7,OAK,ARI,0,0,0,0,0,6,85,1,20.50
22,2429,Andre Johnson,WR,7,HOU,PIT,0,0,0,0,0,6,85,1,20.50
23,14187,Alshon Jeffery,WR,7,CHI,MIA,0,0,0,3,0,6,79,1,20.20
24,11270,Dez Bryant,WR,7,DAL,NYG,0,0,0,0,0,6,81,1,20.10
25,14242,Rueben Randle,WR,7,NYG,DAL,0,0,0,0,0,7,70,1,20
26,11667,Brandon Marshall,WR,7,CHI,MIA,0,0,0,0,0,6,79,1,19.90
27,16345,Branden Oliver,RB,7,SD,KC,0,0,0,87,1,3,19,0,19.60
28,13227,Randall Cobb,WR,7,GB,CAR,0,0,0,0,0,6,76,1,19.60
29,10974,Rob Gronkowski,TE,7,NE,NYJ,0,0,0,0,0,6,75,1,19.50
30,11063,Emmanuel Sanders,WR,7,DEN,SF,0,0,0,0,0,6,71,1,19.10
31,1181,Martellus Bennett,TE,7,CHI,MIA,0,0,0,0,0,6,71,1,19.10
32,732,Matt Ryan,QB,7,ATL,BAL,314,1,1,5,0,0,0,0,19.06
33,8972,Jay Cutler,QB,7,CHI,MIA,258,2,1,17,0,0,0,0,19.02
34,14424,Brian Quick,WR,7,LA,SEA,0,0,0,0,0,6,69,1,18.90
35,13264,Andre Holmes,WR,7,OAK,ARI,0,0,0,0,0,5,76,1,18.60
36,4314,Tom Brady,QB,7,NE,NYJ,261,2,0,1,0,0,0,0,18.54
37,5571,Larry Fitzgerald,WR,7,ARI,OAK,0,0,0,0,0,5,74,1,18.40
38,8244,Philip Rivers,QB,7,SD,KC,240,2,0,7,0,0,0,0,18.30
39,13791,Lamar Miller,RB,7,MIA,CHI,0,0,0,75,1,3,17,0,18.20
40,12861,Jordan Cameron,TE,7,CLE,JAX,0,0,0,0,0,5,72,1,18.20
41,7242,Drew Brees,QB,7,NO,DET,302,1,1,0,0,0,0,0,18.08
42,957,Pierre Thomas,RB,7,NO,DET,0,0,0,23,0,5,47,1,18
43,8529,Mike Wallace,WR,7,MIA,CHI,0,0,0,0,0,5,69,1,17.90
44,15100,Jordan Reed,TE,7,WAS,TEN,0,0,0,0,0,5,69,1,17.90
45,1658,Greg Olsen,TE,7,CAR,GB,0,0,0,0,0,5,68,1,17.80
46,9369,Justin Forsett,RB,7,BAL,ATL,0,0,0,58,1,3,27,0,17.50
47,16389,Odell Beckham Jr,WR,7,NYG,DAL,0,0,0,0,0,5,63,1,17.30
48,14269,Alfred Morris,RB,7,WAS,TEN,0,0,0,84,1,2,7,0,17.10
49,5701,Fred Jackson,RB,7,BUF,MIN,0,0,0,47,1,4,24,0,17.10
50,13443,Colin Kaepernick,QB,7,SF,DEN,234,1,0,37,0,0,0,0,17.06
51,4640,Reggie Bush,RB,7,DET,NO,0,0,0,41,0,4,29,1,17
52,11182,Eric Decker,WR,7,NYJ,NE,0,0,0,0,0,5,60,1,17
53,13027,Julius Thomas,TE,7,DEN,SF,0,0,0,0,0,5,60,1,17
54,11488,Jimmy Graham,TE,7,NO,DET,0,0,0,0,0,5,59,1,16.90
55,12830,Torrey Smith,WR,7,BAL,ATL,0,0,0,0,0,4,68,1,16.80
56,7175,Delanie Walker,TE,7,TEN,WAS,0,0,0,0,0,5,57,1,16.70
57,7711,Malcom Floyd,WR,7,SD,KC,0,0,0,0,0,4,66,1,16.60
58,6767,Pierre Garcon,WR,7,WAS,TEN,0,0,0,0,0,5,55,1,16.50
59,15782,Larry Donnell,TE,7,NYG,DAL,0,0,0,0,0,5,55,1,16.50
60,16550,Kelvin Benjamin,WR,7,CAR,GB,0,0,0,0,0,5,52,1,16.20
61,722,Jason Witten,TE,7,DAL,NYG,0,0,0,0,0,5,52,1,16.20
62,13957,Kendall Wright,WR,7,TEN,WAS,0,0,0,0,0,5,51,1,16.10
63,3807,Ben Roethlisberger,QB,7,PIT,HOU,280,1,0,8,0,0,0,0,16
64,5094,Marques Colston,WR,7,NO,DET,0,0,0,0,0,4,58,1,15.80
65,14478,Michael Floyd,WR,7,ARI,OAK,0,0,0,1,0,4,57,1,15.80
66,14536,Russell Wilson,QB,7,SEA,LA,210,1,0,33,0,0,0,0,15.70
67,13320,Cam Newton,QB,7,CAR,GB,220,1,1,39,0,0,0,0,15.70
68,15076,Keenan Allen,WR,7,SD,KC,0,0,0,0,0,4,57,1,15.70
69,5084,Vernon Davis,TE,7,SF,DEN,0,0,0,0,0,4,54,1,15.40
70,9038,Matthew Stafford,QB,7,DET,NO,266,1,0,7,0,0,0,0,15.34
71,13557,Ben Tate,RB,7,CLE,JAX,0,0,0,79,1,1,4,0,15.30
72,15138,Eddie Lacy,RB,7,GB,CAR,0,0,0,64,1,2,8,0,15.20
73,6739,Alex Smith,QB,7,KC,SD,239,1,0,16,0,0,0,0,15.16
74,2220,Ahmad Bradshaw,RB,7,IND,CIN,0,0,0,38,1,3,23,0,15.10
75,12323,Joique Bell,RB,7,DET,NO,0,0,0,59,1,2,11,0,15
76,16245,Blake Bortles,QB,7,JAX,CLE,264,1,1,14,0,0,0,0,14.96
77,13460,Doug Baldwin,WR,7,SEA,LA,0,0,0,0,0,4,49,1,14.90
78,16311,Derek Carr,QB,7,OAK,ARI,274,1,1,9,0,0,0,0,14.86
79,14749,Jermaine Kearse,WR,7,SEA,LA,0,0,0,0,0,4,48,1,14.80
80,14404,Austin Davis,QB,7,LA,SEA,282,1,1,5,0,0,0,0,14.78
81,15088,Terrance Williams,WR,7,DAL,NYG,0,0,0,0,0,3,55,1,14.50
82,16003,Sammy Watkins,WR,7,BUF,MIN,0,0,0,0,0,4,45,1,14.50
83,8534,Jared Cook,TE,7,LA,SEA,0,0,0,0,0,4,45,1,14.50
84,13799,Ryan Tannehill,QB,7,MIA,CHI,254,1,1,13,0,0,0,0,14.46
85,6597,Greg Jennings,WR,7,MIN,BUF,0,0,0,0,0,4,43,1,14.30
86,12137,Charlie Whitehurst,QB,7,TEN,WAS,240,1,0,5,0,0,0,0,14.10
87,7884,Antonio Gates,TE,7,SD,KC,0,0,0,0,0,4,41,1,14.10
88,14252,Kirk Cousins,QB,7,WAS,TEN,253,1,1,9,0,0,0,0,14.02
89,8703,Kyle Orton,QB,7,BUF,MIN,239,1,0,4,0,0,0,0,13.96
90,1810,Owen Daniels,TE,7,BAL,ATL,0,0,0,0,0,4,39,1,13.90
91,611,Joe Flacco,QB,7,BAL,ATL,231,1,0,6,0,0,0,0,13.84
92,12780,Shane Vereen,RB,7,NE,NYJ,0,0,0,47,0,5,41,0,13.80
93,14895,Geno Smith,QB,7,NYJ,NE,219,1,1,20,0,0,0,0,13.76
94,13902,Trent Richardson,RB,7,IND,CIN,0,0,0,47,1,2,10,0,13.70
95,3867,Tony Romo,QB,7,DAL,NYG,259,1,1,3,0,0,0,0,13.66
96,15048,Travis Kelce,TE,7,KC,SD,0,0,0,0,0,3,45,1,13.50
97,3330,Miles Austin,WR,7,CLE,JAX,0,0,0,0,0,3,43,1,13.30
98,8358,Brian Hoyer,QB,7,CLE,JAX,222,1,0,2,0,0,0,0,13.08
99,8283,Ryan Fitzpatrick,QB,7,HOU,PIT,220,1,1,12,0,0,0,0,13
100,4932,Eli Manning,QB,7,NYG,DAL,244,1,1,2,0,0,0,0,12.96
101,12841,Andy Dalton,QB,7,CIN,IND,226,1,1,9,0,0,0,0,12.94
102,14046,Ronnie Hillman,RB,7,DEN,SF,0,0,0,79,0,3,20,0,12.90
103,13987,Dwayne Allen,TE,7,IND,CIN,0,0,0,0,0,3,39,1,12.90
104,5002,Reggie Wayne,WR,7,IND,CIN,0,0,0,0,0,6,68,0,12.80
105,2428,Carson Palmer,QB,7,ARI,OAK,238,1,1,2,0,0,0,0,12.72
106,3943,DeSean Jackson,WR,7,WAS,TEN,0,0,0,0,0,4,81,0,12.10
107,16568,Brandin Cooks,WR,7,NO,DET,0,0,0,6,0,6,55,0,12.10
108,15630,Cooper Helfet,TE,7,SEA,LA,0,0,0,0,0,0,0,2,12
109,16127,Isaiah Crowell,RB,7,CLE,JAX,0,0,0,40,1,1,4,0,11.40
110,8066,Darren McFadden,RB,7,OAK,ARI,0,0,0,64,0,3,18,0,11.20
111,7203,Dwayne Bowe,WR,7,KC,SD,0,0,0,0,0,5,61,0,11.10
112,16020,Jarvis Landry,WR,7,MIA,CHI,0,0,0,0,0,5,59,0,10.90
113,16510,Jerick McKinnon,RB,7,MIN,BUF,0,0,0,54,0,3,24,0,10.80
114,11712,Anquan Boldin,WR,7,SF,DEN,0,0,0,0,0,5,58,0,10.80
115,5451,Jonathan Stewart,RB,7,CAR,GB,0,0,0,61,0,3,16,0,10.70
116,16263,Allen Robinson,WR,7,JAX,CLE,0,0,0,0,0,5,56,0,10.60
117,14973,Markus Wheaton,WR,7,PIT,HOU,0,0,0,2,0,5,52,0,10.40
118,9331,Michael Crabtree,WR,7,SF,DEN,0,0,0,0,0,5,53,0,10.30
119,16178,Bishop Sankey,RB,7,TEN,WAS,0,0,0,69,0,2,12,0,10.10
120,14986,DeAndre Hopkins,WR,7,HOU,PIT,0,0,0,0,0,4,61,0,10.10
121,4104,Jerricho Cotchery,WR,7,CAR,GB,0,0,0,0,0,5,51,0,10.10
122,204,Roddy White,WR,7,ATL,BAL,0,0,0,0,0,4,60,0,10
123,10949,CJ Spiller,RB,7,BUF,MIN,0,0,0,65,0,2,14,0,9.90
124,16470,Davante Adams,WR,7,GB,CAR,0,0,0,0,0,5,49,0,9.90
125,11463,Brandon LaFell,WR,7,NE,NYJ,0,0,0,0,0,4,57,0,9.70
126,14465,Jarius Wright,WR,7,MIN,BUF,0,0,0,0,0,5,47,0,9.70
127,5820,Frank Gore,RB,7,SF,DEN,0,0,0,65,0,2,11,0,9.60
128,11439,Antone Smith,RB,7,ATL,BAL,0,0,0,18,0,3,48,0,9.60
129,16497,Teddy Bridgewater,QB,7,MIN,BUF,224,0,1,15,0,0,0,0,9.46
130,14871,Robert Woods,WR,7,BUF,MIN,0,0,0,0,0,4,52,0,9.20
131,15150,Cordarrelle Patterson,WR,7,MIN,BUF,0,0,0,5,0,4,45,0,9
132,1652,Steven Jackson,RB,7,ATL,BAL,0,0,0,44,0,3,15,0,8.90
133,12548,Scott Chandler,TE,7,BUF,MIN,0,0,0,0,0,4,49,0,8.90
134,12847,Andrew Hawkins,WR,7,CLE,JAX,0,0,0,0,0,4,47,0,8.70
