Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,2699,Matt Forte,RB,12,CHI,TB,0,0,0,100,1,5,46,0,28.60
2,13124,DeMarco Murray,RB,12,DAL,NYG,0,0,0,111,1,4,24,0,26.50
3,14008,Andrew Luck,QB,12,IND,JAX,301,2,0,20,0,0,0,0,25.04
4,7969,Jamaal Charles,RB,12,KC,OAK,0,0,0,107,1,3,23,0,25
5,7242,Drew Brees,QB,12,NO,BAL,314,2,0,1,0,0,0,0,23.66
6,11197,Demaryius Thomas,WR,12,DEN,MIA,0,0,0,0,0,7,96,1,22.60
7,13227,Randall Cobb,WR,12,GB,MIN,0,0,0,1,0,7,93,1,22.40
8,13291,Julio Jones,WR,12,ATL,CLE,0,0,0,0,0,7,92,1,22.20
9,7328,Peyton Manning,QB,12,DEN,MIA,305,2,1,-1,0,0,0,0,22.10
10,11270,Dez Bryant,WR,12,DAL,NYG,0,0,0,0,0,6,98,1,21.80
11,15138,Eddie Lacy,RB,12,GB,MIN,0,0,0,79,1,4,37,0,21.60
12,4556,Jordy Nelson,WR,12,GB,MIN,0,0,0,0,0,6,94,1,21.40
13,14187,Alshon Jeffery,WR,12,CHI,TB,0,0,0,2,0,6,92,1,21.40
14,6029,Calvin Johnson,WR,12,DET,NE,0,0,0,0,0,7,83,1,21.30
15,16597,Mike Evans,WR,12,TB,CHI,0,0,0,0,0,6,92,1,21.20
16,12845,AJ Green,WR,12,CIN,HOU,0,0,0,0,0,6,89,1,20.90
17,5002,Reggie Wayne,WR,12,IND,JAX,0,0,0,0,0,6,89,1,20.90
18,11488,Jimmy Graham,TE,12,NO,BAL,0,0,0,0,0,6,88,1,20.80
19,14005,TY Hilton,WR,12,IND,JAX,0,0,0,0,0,6,84,1,20.40
20,8914,Jeremy Maclin,WR,12,PHI,TEN,0,0,0,0,0,6,84,1,20.40
21,11667,Brandon Marshall,WR,12,CHI,TB,0,0,0,0,0,6,83,1,20.30
22,14587,Josh Gordon,WR,12,CLE,ATL,0,0,0,0,0,6,82,1,20.20
23,3943,DeSean Jackson,WR,12,WAS,SF,0,0,0,0,0,5,90,1,20
24,2593,Aaron Rodgers,QB,12,GB,MIN,264,2,0,13,0,0,0,0,19.86
25,8972,Jay Cutler,QB,12,CHI,TB,275,2,1,15,0,0,0,0,19.50
26,5094,Marques Colston,WR,12,NO,BAL,0,0,0,0,0,6,71,1,19.10
27,10974,Rob Gronkowski,TE,12,NE,DET,0,0,0,0,0,6,70,1,19
28,12386,Marshawn Lynch,RB,12,SEA,ARI,0,0,0,74,1,3,25,0,18.90
29,8529,Mike Wallace,WR,12,MIA,DEN,0,0,0,3,0,6,66,1,18.90
30,12830,Torrey Smith,WR,12,BAL,NO,0,0,0,0,0,5,77,1,18.70
31,11932,LeSean McCoy,RB,12,PHI,TEN,0,0,0,97,1,2,9,0,18.60
32,11063,Emmanuel Sanders,WR,12,DEN,MIA,0,0,0,0,0,6,65,1,18.50
33,13902,Trent Richardson,RB,12,IND,JAX,0,0,0,63,1,4,21,0,18.40
34,9369,Justin Forsett,RB,12,BAL,NO,0,0,0,72,1,3,21,0,18.30
35,16389,Odell Beckham Jr,WR,12,NYG,DAL,0,0,0,0,0,5,73,1,18.30
36,13460,Doug Baldwin,WR,12,SEA,ARI,0,0,0,0,0,6,63,1,18.30
37,8532,Kenny Britt,WR,12,LA,SD,0,0,0,0,0,5,72,1,18.20
38,3867,Tony Romo,QB,12,DAL,NYG,241,2,0,4,0,0,0,0,18.04
39,1181,Martellus Bennett,TE,12,CHI,TB,0,0,0,0,0,6,60,1,18
40,14986,DeAndre Hopkins,WR,12,HOU,CIN,0,0,0,0,0,5,68,1,17.80
41,14536,Russell Wilson,QB,12,SEA,ARI,224,1,0,47,0,0,0,0,17.66
42,11712,Anquan Boldin,WR,12,SF,WAS,0,0,0,0,0,5,65,1,17.50
43,7175,Delanie Walker,TE,12,TEN,PHI,0,0,0,0,0,5,65,1,17.50
44,11611,Golden Tate,WR,12,DET,NE,0,0,0,0,0,5,64,1,17.40
45,15974,Jordan Matthews,WR,12,PHI,TEN,0,0,0,0,0,5,64,1,17.40
46,16003,Sammy Watkins,WR,12,BUF,NYJ,0,0,0,0,0,5,63,1,17.30
47,9331,Michael Crabtree,WR,12,SF,WAS,0,0,0,0,0,5,63,1,17.30
48,3519,Vincent Jackson,WR,12,TB,CHI,0,0,0,0,0,5,62,1,17.20
49,13337,Mark Ingram,RB,12,NO,BAL,0,0,0,77,1,2,13,0,17
50,15018,Denard Robinson,RB,12,JAX,IND,0,0,0,77,1,2,13,0,17
51,15072,Mychal Rivera,TE,12,OAK,KC,0,0,0,0,0,5,59,1,16.90
52,13443,Colin Kaepernick,QB,12,SF,WAS,219,1,0,41,0,0,0,0,16.86
53,13957,Kendall Wright,WR,12,TEN,PHI,0,0,0,0,0,5,58,1,16.80
54,722,Jason Witten,TE,12,DAL,NYG,0,0,0,0,0,5,58,1,16.80
55,7711,Malcom Floyd,WR,12,SD,LA,0,0,0,0,0,4,64,1,16.40
56,5282,Josh McCown,QB,12,TB,CHI,279,1,0,11,0,0,0,0,16.26
57,14257,Robert Griffin III,QB,12,WAS,SF,245,1,1,33,0,0,0,0,16.10
58,1652,Steven Jackson,RB,12,ATL,CLE,0,0,0,72,1,2,8,0,16
59,16245,Blake Bortles,QB,12,JAX,IND,275,1,1,19,0,0,0,0,15.90
60,4358,Steve Smith,WR,12,BAL,NO,0,0,0,0,0,4,59,1,15.90
61,15020,CJ Anderson,RB,12,DEN,MIA,0,0,0,50,0,6,49,0,15.90
62,11182,Eric Decker,WR,12,NYJ,BUF,0,0,0,0,0,5,48,1,15.80
63,15782,Larry Donnell,TE,12,NYG,DAL,0,0,0,0,0,5,48,1,15.80
64,16640,John Brown,WR,12,ARI,SEA,0,0,0,0,0,4,56,1,15.60
65,11463,Brandon LaFell,WR,12,NE,DET,0,0,0,0,0,4,54,1,15.40
66,13799,Ryan Tannehill,QB,12,MIA,DEN,272,1,1,15,0,0,0,0,15.38
67,4314,Tom Brady,QB,12,NE,DET,278,1,0,0,0,0,0,0,15.12
68,15048,Travis Kelce,TE,12,KC,OAK,0,0,0,0,0,4,51,1,15.10
69,4737,Drew Stanton,QB,12,ARI,SEA,237,1,0,15,0,0,0,0,14.98
70,9038,Matthew Stafford,QB,12,DET,NE,287,1,1,5,0,0,0,0,14.98
71,16311,Derek Carr,QB,12,OAK,KC,249,1,0,10,0,0,0,0,14.96
72,16127,Isaiah Crowell,RB,12,CLE,ATL,0,0,0,72,1,1,6,0,14.80
73,13997,Coby Fleener,TE,12,IND,JAX,0,0,0,0,0,7,78,0,14.80
74,7884,Antonio Gates,TE,12,SD,LA,0,0,0,0,0,4,47,1,14.70
75,732,Matt Ryan,QB,12,ATL,CLE,277,1,1,6,0,0,0,0,14.68
76,8703,Kyle Orton,QB,12,BUF,NYJ,253,1,0,4,0,0,0,0,14.52
77,1810,Owen Daniels,TE,12,BAL,NO,0,0,0,0,0,4,44,1,14.40
78,8244,Philip Rivers,QB,12,SD,LA,252,1,0,3,0,0,0,0,14.38
79,11992,Shaun Hill,QB,12,LA,SD,239,1,0,8,0,0,0,0,14.36
80,16189,Alfred Blue,RB,12,HOU,CIN,0,0,0,82,1,0,1,0,14.30
81,15150,Cordarrelle Patterson,WR,12,MIN,GB,0,0,0,8,0,3,45,1,14.30
82,12841,Andy Dalton,QB,12,CIN,HOU,253,1,1,9,0,0,0,0,14.02
83,5820,Frank Gore,RB,12,SF,WAS,0,0,0,63,1,1,7,0,14
84,8649,Rashad Jennings,RB,12,NYG,DAL,0,0,0,71,0,4,29,0,14
85,611,Joe Flacco,QB,12,BAL,NO,263,1,1,4,0,0,0,0,13.92
86,14478,Michael Floyd,WR,12,ARI,SEA,0,0,0,0,0,3,49,1,13.90
