Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,14967,Le'Veon Bell,RB,17,PIT,CIN,0,0,0,101,1,5,39,0,28
2,16389,Odell Beckham Jr,WR,17,NYG,PHI,0,0,0,2,0,8,108,1,28
3,11056,Antonio Brown,WR,17,PIT,CIN,0,0,0,3,0,8,102,1,27.50
4,13291,Julio Jones,WR,17,ATL,CAR,0,0,0,0,0,7,102,1,26.20
5,11197,Demaryius Thomas,WR,17,DEN,OAK,0,0,0,0,0,7,102,1,26.20
6,11792,Arian Foster,RB,17,HOU,JAX,0,0,0,111,1,3,18,0,24.90
7,7242,Drew Brees,QB,17,NO,TB,315,2,0,2,0,0,0,0,23.80
8,16112,Jeremy Hill,RB,17,CIN,PIT,0,0,0,107,1,2,13,0,23
9,4556,Jordy Nelson,WR,17,GB,DET,0,0,0,0,0,7,99,1,22.90
10,2699,Matt Forte,RB,17,CHI,MIN,0,0,0,72,1,5,40,0,22.20
11,14187,Alshon Jeffery,WR,17,CHI,MIN,0,0,0,3,0,7,85,1,21.80
12,11270,Dez Bryant,WR,17,DAL,WAS,0,0,0,0,0,6,96,1,21.60
13,6029,Calvin Johnson,WR,17,DET,GB,0,0,0,0,0,6,95,1,21.50
14,3943,DeSean Jackson,WR,17,WAS,DAL,0,0,0,0,0,6,93,1,21.30
15,2593,Aaron Rodgers,QB,17,GB,DET,295,2,0,14,0,0,0,0,21.20
16,12845,AJ Green,WR,17,CIN,PIT,0,0,0,0,0,6,91,1,21.10
17,13227,Randall Cobb,WR,17,GB,DET,0,0,0,2,0,7,78,1,21
18,15020,CJ Anderson,RB,17,DEN,OAK,0,0,0,94,1,3,25,0,20.90
19,16597,Mike Evans,WR,17,TB,NO,0,0,0,0,0,6,87,1,20.70
20,11063,Emmanuel Sanders,WR,17,DEN,OAK,0,0,0,2,0,6,82,1,20.40
21,3807,Ben Roethlisberger,QB,17,PIT,CIN,315,1,0,6,0,0,0,0,20.20
22,16550,Kelvin Benjamin,WR,17,CAR,ATL,0,0,0,0,0,6,81,1,20.10
23,12386,Marshawn Lynch,RB,17,SEA,LA,0,0,0,92,1,3,18,0,20
24,732,Matt Ryan,QB,17,ATL,CAR,303,1,0,6,0,0,0,0,19.72
25,7969,Jamaal Charles,RB,17,KC,SD,0,0,0,83,1,3,21,0,19.40
26,14005,TY Hilton,WR,17,IND,TEN,0,0,0,0,0,5,82,1,19.20
27,11712,Anquan Boldin,WR,17,SF,ARI,0,0,0,0,0,6,72,1,19.20
28,12323,Joique Bell,RB,17,DET,GB,0,0,0,58,1,4,29,0,18.70
29,14986,DeAndre Hopkins,WR,17,HOU,JAX,0,0,0,0,0,5,77,1,18.70
30,8914,Jeremy Maclin,WR,17,PHI,NYG,0,0,0,0,0,5,77,1,18.70
31,7328,Peyton Manning,QB,17,DEN,OAK,268,2,0,-1,0,0,0,0,18.62
32,4932,Eli Manning,QB,17,NYG,PHI,286,2,1,1,0,0,0,0,18.54
33,1181,Martellus Bennett,TE,17,CHI,MIN,0,0,0,0,0,6,64,1,18.40
34,13027,Julius Thomas,TE,17,DEN,OAK,0,0,0,0,0,6,63,1,18.30
35,16003,Sammy Watkins,WR,17,BUF,NE,0,0,0,0,0,5,72,1,18.20
36,3867,Tony Romo,QB,17,DAL,WAS,247,2,0,2,0,0,0,0,18.08
37,15138,Eddie Lacy,RB,17,GB,DET,0,0,0,73,1,3,15,0,17.80
38,11488,Jimmy Graham,TE,17,NO,TB,0,0,0,0,0,5,68,1,17.80
39,11932,LeSean McCoy,RB,17,PHI,NYG,0,0,0,81,1,2,15,0,17.60
40,1658,Greg Olsen,TE,17,CAR,ATL,0,0,0,0,0,5,65,1,17.50
41,5451,Jonathan Stewart,RB,17,CAR,ATL,0,0,0,85,1,2,9,0,17.40
42,8529,Mike Wallace,WR,17,MIA,NYJ,0,0,0,0,0,5,63,1,17.30
43,14536,Russell Wilson,QB,17,SEA,LA,204,1,0,51,0,0,0,0,17.26
44,7175,Delanie Walker,TE,17,TEN,IND,0,0,0,0,0,5,62,1,17.20
45,14257,Robert Griffin III,QB,17,WAS,DAL,252,1,0,30,0,0,0,0,17.08
46,9369,Justin Forsett,RB,17,BAL,CLE,0,0,0,64,1,3,16,0,17
47,204,Roddy White,WR,17,ATL,CAR,0,0,0,0,0,5,59,1,16.90
48,5094,Marques Colston,WR,17,NO,TB,0,0,0,0,0,5,59,1,16.90
49,2429,Andre Johnson,WR,17,HOU,JAX,0,0,0,0,0,5,59,1,16.90
50,13255,Matt Asiata,RB,17,MIN,CHI,0,0,0,60,1,3,18,0,16.80
51,14242,Rueben Randle,WR,17,NYG,PHI,0,0,0,0,0,5,57,1,16.70
