"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,746092068,"ganondorf (4/20)",0,190.65,"P Gerrit Cole P Dylan Bundy OF Charlie Blackmon 2B DJ LeMahieu 1B Mark Reynolds OF Adam Duvall 3B Eugenio Suárez SS Zack Cozart C Ryan Hanigan OF Patrick Kivlehan",NA,"Clayton Kershaw","52.06%",31.1
2,746046931,"tinderella (2/3)",0,189.45,"P Gerrit Cole OF Billy Hamilton OF Khris Davis SS Zack Cozart 3B Ryon Healy C Devin Mesoraco 1B Yonder Alonso 2B Jed Lowrie OF Patrick Kivlehan P Clayton Kershaw",NA,"Paul Goldschmidt","30.35%",3
3,746091560,"anilprao88 (4/20)",0,186.9,"P Lance McCullers Jr. P Vince Velasquez 1B Joey Votto OF Giancarlo Stanton OF Adam Duvall OF Billy Hamilton 3B Eugenio Suárez SS Zack Cozart C Cameron Rupp 2B Adam Rosales",NA,"Nolan Arenado","30.07%",21
4,746099187,"kishan814",0,185.05,"P Dylan Bundy P Mike Leake OF Charlie Blackmon 2B Daniel Murphy OF Adam Duvall OF Billy Hamilton 1B Matt Carpenter 3B Eugenio Suárez SS Aledmys Díaz C J.T. Realmuto",NA,"Vince Velasquez","27.52%",15.55
5,746092070,"ganondorf (6/20)",0,181,"P J.C. Ramírez 1B Ryan Zimmerman OF Adam Duvall OF Billy Hamilton 2B José Peraza SS Zack Cozart 3B Joey Gallo C Robinson Chirinos OF Patrick Kivlehan P Clayton Kershaw",NA,"A.J. Pollock","24.82%",0
6,746229576,"BigHirota",0,179.1,"P Patrick Corbin SS Carlos Correa OF Aaron Judge 1B Ryan Zimmerman 3B Justin Turner 2B Starlin Castro C Brian McCann OF Cody Bellinger OF Aaron Hicks P Clayton Kershaw",NA,"Kolten Wong","23.69%",5
7,745967725,"windchimesRrude (8/9)",0,175.65,"P Vince Velasquez OF Billy Hamilton 1B Jay Bruce 3B Eugenio Suárez SS Asdrúbal Cabrera OF Michael Conforto 2B Neil Walker OF Patrick Kivlehan C Kevin Plawecki P Clayton Kershaw",NA,"Gerrit Cole","22.98%",27.35
8,745878856,"dandydon (2/10)",0,174.85,"P Dylan Bundy P Vince Velasquez 3B Nolan Arenado 2B DJ LeMahieu SS Trevor Story 1B Mark Reynolds OF Adam Duvall OF Billy Hamilton C Ryan Hanigan OF Patrick Kivlehan",NA,"Dylan Bundy","20.99%",13.3
9,746093523,"ehafner (15/20)",0,173.65,"P Vince Velasquez OF Giancarlo Stanton 1B Chris Carter 2B Starlin Castro SS Didi Gregorius OF Marcell Ozuna C J.T. Realmuto 3B Martín Prado OF Aaron Hicks P Clayton Kershaw",NA,"Khris Davis","20.14%",0
10,746144788,"petteytheft89 (1/10)",0,172.65,"P Vince Velasquez OF Adam Duvall OF Billy Hamilton 3B Eugenio Suárez 2B Josh Harrison C Francisco Cervelli SS Jordy Mercer 1B John Jaso OF Patrick Kivlehan P Clayton Kershaw",NA,"Yasmany Tomás","18.87%",3
11,746236167,"BarOfSoap (1/2)",0,171.45,"P Gerrit Cole OF Adam Duvall 1B Matt Carpenter SS Aledmys Díaz OF Randal Grichuk C Devin Mesoraco 2B Kolten Wong OF Patrick Kivlehan 3B Greg Garcia P Clayton Kershaw",NA,"Michael Conforto","18.58%",12
12,745973012,"SlowQueen (14/20)",0,170,"P J.C. Ramírez 1B Joey Votto OF Adam Duvall OF Billy Hamilton 3B Eugenio Suárez SS Zack Cozart OF Randal Grichuk 2B Kolten Wong C Eric Fryer P Clayton Kershaw",NA,"Chris Iannetta","17.02%",3
13,746254204,"mduke157 (6/6)",0,169.65,"P Lance McCullers Jr. P Dylan Bundy OF Aaron Judge OF Adam Duvall OF Billy Hamilton SS Zack Cozart 1B Trey Mancini 3B Chase Headley 2B Starlin Castro C Caleb Joseph",NA,"Trevor Story","16.88%",9
14,745878859,"dandydon (5/10)",0,167.85,"P Dylan Bundy P Vince Velasquez 3B Nolan Arenado 1B Joey Votto 2B DJ LeMahieu SS Trevor Story OF Adam Duvall OF Billy Hamilton C Devin Mesoraco OF Patrick Kivlehan",NA,"Ian Desmond","16.31%",5
15,746144790,"petteytheft89 (3/10)",0,167.65,"P Vince Velasquez OF Adam Duvall OF Billy Hamilton 2B José Peraza 3B Nicholas Castellanos 1B Victor Martinez C Alex Avila OF Patrick Kivlehan SS Andrew Romine P Clayton Kershaw",NA,"Nick Ahmed","14.61%",8
16,745905127,"darcmaniluk (15/20)",0,165.65,"P Vince Velasquez OF Adam Duvall OF Billy Hamilton 1B Matt Carpenter 3B Eugenio Suárez SS Aledmys Díaz C Devin Mesoraco 2B Kolten Wong OF José Martínez P Clayton Kershaw",NA,"Seth Smith","13.33%",5
16,746194504,"FeistOfWinterveil (1/20)",0,165.65,"P Vince Velasquez OF Adam Duvall OF Billy Hamilton 1B Matt Carpenter 3B Eugenio Suárez SS Zack Cozart 2B Kolten Wong OF José Martínez C Eric Fryer P Clayton Kershaw",NA,"José Martínez","12.06%",0
18,746091562,"anilprao88 (6/20)",0,165.45,"P Gerrit Cole OF Adam Duvall 2B José Peraza 3B Eugenio Suárez SS Zack Cozart 1B Brock Stassi C Robinson Chirinos OF Patrick Kivlehan OF Matt Joyce P Clayton Kershaw",NA,"A.J. Cole","11.63%",13.5
19,745905132,"darcmaniluk (20/20)",0,165.4,"P Dylan Bundy OF Adam Duvall OF Billy Hamilton 1B Matt Carpenter 3B Eugenio Suárez SS Aledmys Díaz C Devin Mesoraco 2B Kolten Wong P Clayton Kershaw OF Tommy Pham",NA,"Nelson Cruz","11.21%",11
20,746091566,"anilprao88 (10/20)",0,164.45,"P Gerrit Cole 1B Joey Votto OF Adam Duvall SS Zack Cozart 3B Joey Gallo C Devin Mesoraco 2B Kolten Wong OF Patrick Kivlehan P Clayton Kershaw OF Tommy Pham",NA,"Asdrúbal Cabrera","10.64%",9
21,745905119,"darcmaniluk (7/20)",0,163.45,"P Gerrit Cole OF Adam Duvall OF Billy Hamilton 3B Eugenio Suárez SS Zack Cozart C Devin Mesoraco 2B Kolten Wong 1B José Martínez P Clayton Kershaw OF Tommy Pham",NA,"Jay Bruce","9.93%",18
22,745928147,"MoneyRamirez (1/7)",0,163.2,"P Lance McCullers Jr. P Robert Gsellman 1B Joey Votto 2B Daniel Murphy OF Adam Duvall OF Billy Hamilton 3B Eugenio Suárez SS Zack Cozart OF Michael Conforto C Matt Wieters",NA,"Jed Lowrie","9.79%",7
