"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Carlos Martinez","P","STL","@ CIN",4.37,"Wojciechowski, R 5.63","R",3.08,0,0,6.6,10,1.11,NA,12500,37.2,22.3,18.4,18.4,"%",58,1.5,18.65,1.5
"Dan Straily","P","MIA","@ CHC",4.2,"Butler, R 4.42","R",3.56,0,0,5.5,9.5,1.1,NA,9100,38.6,17.3,15.74,15.74,"%",34,1.7,16.15,1.8
"Jeff Samardzija","P","SF","@ MIL",3.9,"Guerra, R 1.84","R",4.62,0,0,6.5,10.5,1.18,NA,8900,37.4,18.8,18.82,18.82,"%",51,2.1,35.65,4
"Gio Gonzalez","P","WSH","@ LAD",4.57,"Ryu, L 3.91","L",3.03,0,0,6.2,8,1.38,NA,8000,29.6,16.9,14.38,14.38,"%",55,1.8,19.9,2.5
"Sean Manaea","P","OAK","vs TOR",3.93,"Happ, L 4.50","L",3.91,0,0,5.4,10,1.03,NA,7800,36,17.6,14.98,14.98,"%",40,1.9,23.3,3
"Junior Guerra","P","MIL","vs SF",4.11,"Samardzija, R 4.62","R",1.84,0,0,4.9,7.9,0.95,NA,7600,23.5,16,13.77,13.77,"%",70,1.8,7.25,1
"Mike Fiers","P","HOU","@ KC",4.69,"Kennedy, R 5.12","R",5.13,0,0,5.3,7.8,1.5,NA,7500,23.2,11.1,9.69,9.69,"%",39,1.3,14.45,1.9
"J.A. Happ","P","TOR","@ OAK",4.07,"Manaea, L 3.91","L",4.5,0,0,5,10.4,1.2,NA,7300,26.6,14.2,13.65,13.65,"%",55,1.9,5.8,0.8
"Hyun-Jin Ryu","P","LAD","vs WSH",3.93,"Gonzalez, L 3.03","L",3.91,0,0,5.1,8.3,1.35,NA,6600,28,12.9,13.02,13.02,"%",42,2,11.55,1.8
"Nick Pivetta","P","PHI","@ ATL",5.27,"Colon, R 6.99","R",5.12,0,0,4.8,9.9,1.81,NA,5900,16.7,10.5,11.4,11.4,"%",75,1.9,11.85,2
"Jose Altuve","2B","HOU","@ KC",5.31,"Kennedy, R 5.12","R",0.325,0.398,0.198,0,0,0,3,5800,33,9.8,16.47,16.47,"%",58,2.8,8,1.4
"George Springer","OF","HOU","@ KC",5.31,"Kennedy, R 5.12","R",0.275,0.366,0.242,0,0,0,1,5700,33.9,9.4,16.3,16.3,"%",53,2.9,5,0.9
"Bartolo Colon","P","ATL","vs PHI",4.73,"Pivetta, R 5.12","R",6.99,0,0,5,5.9,1.66,NA,5700,30.3,5.7,7.31,7.31,"%",0,1.3,-5.15,NA
"Ian Kennedy","P","KC","vs HOU",5.31,"Fiers, R 5.13","R",5.12,0,0,5.1,7.8,1.23,NA,5500,31.2,10.7,8.28,8.28,"%",0,1.5,5.85,1.1
"Carlos Correa","SS","HOU","@ KC",5.31,"Kennedy, R 5.12","R",0.31,0.397,0.228,0,0,0,4,5500,31.2,9.6,15.98,15.98,"%",60,2.9,2,0.4
