"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Chris Archer","Brian McCann","Jefry Marte","Aaron Hill","Yunel Escobar","Andrelton Simmons","Bryce Harper","Josh Reddick","Chris Young"
"2","Clayton Kershaw","Chris Archer","Martin Maldonado","Buster Posey","Aaron Hill","Yunel Escobar","Allen Cordoba","Mike Trout","Josh Reddick","Corey Dickerson"
"3","Clayton Kershaw","Amir Garrett","Evan Gattis","Buster Posey","Aaron Hill","Jake Lamb","Brandon Crawford","Mike Trout","Bryce Harper","Josh Reddick"
"4","Clayton Kershaw","Chris Archer","Welington Castillo","Trey Mancini","Aaron Hill","Manny Machado","Allen Cordoba","Josh Reddick","Kevin Kiermaier","Chris Young"
"5","Clayton Kershaw","Trevor Bauer","Evan Gattis","Hanley Ramirez","Aaron Hill","Yunel Escobar","Andrelton Simmons","Mike Trout","Josh Reddick","Adam Eaton"
"6","Clayton Kershaw","Chris Archer","Evan Gattis","Brandon Belt","Aaron Hill","Yunel Escobar","Brandon Crawford","Josh Reddick","Kevin Kiermaier","Ezequiel Carrera"
"7","Clayton Kershaw","Chris Archer","Evan Gattis","Jefry Marte","Aaron Hill","Alex Bregman","Allen Cordoba","Josh Reddick","Adam Eaton","Kevin Pillar"
"8","Clayton Kershaw","Tyler Anderson","Welington Castillo","Jefry Marte","Aaron Hill","Manny Machado","Andrelton Simmons","Mike Trout","Josh Reddick","Corey Dickerson"
"9","Clayton Kershaw","Jhoulys Chacin","Evan Gattis","Trey Mancini","Aaron Hill","Manny Machado","Andrelton Simmons","Bryce Harper","George Springer","Josh Reddick"
"10","Clayton Kershaw","Trevor Bauer","Welington Castillo","Trey Mancini","Aaron Hill","Yunel Escobar","Brandon Crawford","Bryce Harper","Adam Jones","Josh Reddick"
"11","Clayton Kershaw","Chris Archer","Evan Gattis","Lucas Duda","Aaron Hill","Cheslor Cuthbert","Asdrubal Cabrera","Josh Reddick","Jay Bruce","Corey Dickerson"
"12","Clayton Kershaw","Chris Archer","Matt Wieters","Buster Posey","Aaron Hill","Cheslor Cuthbert","Brandon Crawford","Josh Reddick","Adam Eaton","Lorenzo Cain"
"13","Clayton Kershaw","Chris Archer","Matt Wieters","Logan Morrison","Aaron Hill","Yunel Escobar","Asdrubal Cabrera","Bryce Harper","Kevin Kiermaier","Corey Dickerson"
"14","Clayton Kershaw","Amir Garrett","Brian McCann","Buster Posey","Daniel Murphy","Yunel Escobar","Andrelton Simmons","Mike Trout","George Springer","Josh Reddick"
"15","Clayton Kershaw","Chris Archer","Matt Wieters","Trey Mancini","Aaron Hill","Yunel Escobar","Andrelton Simmons","Mike Trout","Billy Hamilton","Ezequiel Carrera"
"16","Clayton Kershaw","Trevor Bauer","Brian McCann","Buster Posey","Aaron Hill","Manny Machado","Allen Cordoba","George Springer","Josh Reddick","Adam Eaton"
"17","Clayton Kershaw","Chris Archer","Tucker Barnhart","Brandon Belt","Aaron Hill","Eduardo Nunez","Andrelton Simmons","Josh Reddick","Adam Eaton","Corey Dickerson"
"18","Clayton Kershaw","Jhoulys Chacin","Welington Castillo","Jefry Marte","Aaron Hill","Yunel Escobar","Asdrubal Cabrera","Mike Trout","Bryce Harper","George Springer"
"19","Clayton Kershaw","Chris Archer","Brian McCann","Logan Morrison","Aaron Hill","Manny Machado","Brandon Crawford","Josh Reddick","Corey Dickerson","Shane Peterson"
"20","Clayton Kershaw","Chris Archer","Matt Wieters","Hanley Ramirez","Aaron Hill","Anthony Rendon","Allen Cordoba","Bryce Harper","Josh Reddick","Ezequiel Carrera"
"21","Clayton Kershaw","Amir Garrett","Evan Gattis","Jefry Marte","Jose Altuve","Yunel Escobar","Asdrubal Cabrera","Mike Trout","Josh Reddick","Corey Dickerson"
"22","Clayton Kershaw","Chris Archer","Evan Gattis","Buster Posey","Aaron Hill","Cody Asche","Andrelton Simmons","Billy Hamilton","Josh Reddick","Gorkys Hernandez"
"23","Clayton Kershaw","Jhoulys Chacin","Brian McCann","Freddie Freeman","Aaron Hill","Alex Bregman","Allen Cordoba","Mike Trout","Bryce Harper","Josh Reddick"
"24","Clayton Kershaw","Trevor Bauer","Evan Gattis","Brandon Belt","Aaron Hill","Alex Bregman","Alcides Escobar","Bryce Harper","Josh Reddick","Corey Dickerson"
