"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Chris Archer","Welington Castillo","Buster Posey","Aaron Hill","Yunel Escobar","Andrelton Simmons","Josh Reddick","Kevin Kiermaier","Corey Dickerson"
"2","Clayton Kershaw","Chris Archer","Brian McCann","Trey Mancini","Aaron Hill","Yunel Escobar","Allen Cordoba","Mike Trout","Josh Reddick","Chris Young"
"3","Clayton Kershaw","Amir Garrett","Evan Gattis","Buster Posey","Aaron Hill","Yunel Escobar","Brandon Crawford","Mike Trout","Bryce Harper","Josh Reddick"
"4","Clayton Kershaw","Chris Archer","Evan Gattis","Jefry Marte","Aaron Hill","Alex Bregman","Allen Cordoba","Josh Reddick","Jay Bruce","Corey Dickerson"
"5","Clayton Kershaw","Chris Archer","Evan Gattis","Brandon Belt","Aaron Hill","Yunel Escobar","Alcides Escobar","Josh Reddick","Adam Eaton","Kevin Pillar"
"6","Clayton Kershaw","Trevor Bauer","Welington Castillo","Brandon Belt","Aaron Hill","Manny Machado","Allen Cordoba","Bryce Harper","Josh Reddick","Corey Dickerson"
"7","Clayton Kershaw","Chris Archer","Martin Maldonado","Hanley Ramirez","Aaron Hill","Yunel Escobar","Asdrubal Cabrera","Bryce Harper","Josh Reddick","Ezequiel Carrera"
"8","Clayton Kershaw","Chris Archer","Evan Gattis","Trey Mancini","Aaron Hill","Cheslor Cuthbert","Andrelton Simmons","George Springer","Josh Reddick","Ezequiel Carrera"
"9","Clayton Kershaw","Trevor Bauer","Welington Castillo","Jefry Marte","Aaron Hill","Yunel Escobar","Asdrubal Cabrera","Mike Trout","Billy Hamilton","Josh Reddick"
"10","Clayton Kershaw","Jhoulys Chacin","Brian McCann","Buster Posey","Aaron Hill","Manny Machado","Andrelton Simmons","Bryce Harper","George Springer","Josh Reddick"
"11","Clayton Kershaw","Jhoulys Chacin","Evan Gattis","Brandon Belt","Aaron Hill","Manny Machado","Asdrubal Cabrera","Mike Trout","Josh Reddick","Kevin Kiermaier"
"12","Clayton Kershaw","Chris Archer","Yasmani Grandal","Brandon Belt","Aaron Hill","Cody Asche","Andrelton Simmons","Bryce Harper","Josh Reddick","Chris Young"
"13","Clayton Kershaw","Chris Archer","Salvador Perez","Buster Posey","Aaron Hill","Manny Machado","Brandon Crawford","Josh Reddick","Chris Young","Ezequiel Carrera"
"14","Clayton Kershaw","Chris Archer","Yasmani Grandal","Jefry Marte","Aaron Hill","Yunel Escobar","Brandon Crawford","Mike Trout","Corey Dickerson","Ezequiel Carrera"
"15","Clayton Kershaw","Chris Archer","Matt Wieters","Brandon Belt","Aaron Hill","Yunel Escobar","Allen Cordoba","Bryce Harper","Lorenzo Cain","Kevin Kiermaier"
"16","Clayton Kershaw","Chris Archer","Matt Wieters","Hanley Ramirez","Aaron Hill","Manny Machado","Allen Cordoba","Josh Reddick","Adam Eaton","Gorkys Hernandez"
"17","Clayton Kershaw","Chris Archer","Matt Wieters","Brandon Belt","Aaron Hill","Cheslor Cuthbert","Brandon Crawford","Billy Hamilton","Josh Reddick","Corey Dickerson"
"18","Clayton Kershaw","Trevor Bauer","Evan Gattis","Hanley Ramirez","Aaron Hill","Cody Asche","Allen Cordoba","Mike Trout","George Springer","Josh Reddick"
"19","Clayton Kershaw","Trevor Bauer","Evan Gattis","Jefry Marte","Aaron Hill","Manny Machado","Andrelton Simmons","Adam Jones","Josh Reddick","Adam Eaton"
"20","Clayton Kershaw","Amir Garrett","Brian McCann","Hanley Ramirez","Daniel Murphy","Yunel Escobar","Andrelton Simmons","Mike Trout","George Springer","Josh Reddick"
"21","Clayton Kershaw","Chris Archer","Tucker Barnhart","Jefry Marte","Aaron Hill","Cody Asche","Asdrubal Cabrera","George Springer","Josh Reddick","Adam Eaton"
"22","Clayton Kershaw","Chris Archer","Brian McCann","Jefry Marte","Aaron Hill","Yunel Escobar","Andrelton Simmons","Bryce Harper","Adam Eaton","Gorkys Hernandez"
"23","Clayton Kershaw","Jhoulys Chacin","Welington Castillo","Hanley Ramirez","Aaron Hill","Yunel Escobar","Andrelton Simmons","Mike Trout","Bryce Harper","Adam Jones"
"24","Clayton Kershaw","Chris Archer","Brian McCann","Jefry Marte","Aaron Hill","Eduardo Nunez","Brandon Crawford","Josh Reddick","Kevin Kiermaier","Kevin Pillar"
"25","Clayton Kershaw","Chris Archer","Tucker Barnhart","Hanley Ramirez","Aaron Hill","Cheslor Cuthbert","Allen Cordoba","Mike Trout","Kevin Kiermaier","Corey Dickerson"
"26","Clayton Kershaw","Chris Archer","Evan Gattis","Jefry Marte","Aaron Hill","Cheslor Cuthbert","Alcides Escobar","Bryce Harper","Kevin Kiermaier","Chris Young"
"27","Clayton Kershaw","Madison Bumgarner","Evan Gattis","Victor Martinez","Aaron Hill","Yunel Escobar","Allen Cordoba","Josh Reddick","Kevin Kiermaier","Tyler Collins"
"28","Clayton Kershaw","Chris Archer","Matt Wieters","Trey Mancini","Aaron Hill","Yunel Escobar","Asdrubal Cabrera","Adam Jones","Adam Eaton","Corey Dickerson"
"29","Clayton Kershaw","Chris Archer","Yasmani Grandal","Buster Posey","Aaron Hill","Cheslor Cuthbert","Allen Cordoba","Hunter Pence","Josh Reddick","Lorenzo Cain"
"30","Madison Bumgarner","Chris Archer","Evan Gattis","Greg Bird","Aaron Hill","Yunel Escobar","Asdrubal Cabrera","Mike Trout","Josh Reddick","Corey Dickerson"
"31","Clayton Kershaw","Chris Archer","Martin Maldonado","Buster Posey","Aaron Hill","Cody Asche","Brandon Crawford","Bryce Harper","Adam Eaton","Corey Dickerson"
"32","Clayton Kershaw","Chris Archer","Welington Castillo","Lucas Duda","Aaron Hill","Jake Lamb","Allen Cordoba","George Springer","Josh Reddick","Shane Peterson"
"33","Chris Archer","Trevor Bauer","Evan Gattis","Buster Posey","Daniel Murphy","Manny Machado","Allen Cordoba","Mike Trout","Bryce Harper","Josh Reddick"
"34","Clayton Kershaw","Chris Archer","Welington Castillo","Brandon Belt","Aaron Hill","Cody Asche","Allen Cordoba","Mike Trout","Adam Eaton","Ezequiel Carrera"
"35","Clayton Kershaw","Chris Archer","Tucker Barnhart","Greg Bird","Aaron Hill","Yunel Escobar","Brandon Crawford","AJ Pollock","Josh Reddick","David Peralta"
"36","Clayton Kershaw","Chris Archer","Evan Gattis","Logan Morrison","Aaron Hill","Yunel Escobar","Andrelton Simmons","Mike Trout","Jay Bruce","Shane Peterson"
"37","Clayton Kershaw","Amir Garrett","Brian McCann","Brandon Belt","Aaron Hill","Alex Bregman","Asdrubal Cabrera","Mike Trout","Bryce Harper","Billy Hamilton"
"38","Clayton Kershaw","Tyler Anderson","Evan Gattis","Albert Pujols","Aaron Hill","Jake Lamb","Andrelton Simmons","Mike Trout","Josh Reddick","Corey Dickerson"
"39","Clayton Kershaw","Chris Archer","Martin Maldonado","Justin Smoak","Aaron Hill","Anthony Rendon","Andrelton Simmons","Mike Trout","Josh Reddick","Adam Eaton"
"40","Clayton Kershaw","Chris Archer","Brian McCann","Hanley Ramirez","Aaron Hill","Manny Machado","Andrelton Simmons","Corey Dickerson","Kevin Pillar","Ezequiel Carrera"
"41","Clayton Kershaw","Amir Garrett","Evan Gattis","Brandon Belt","Daniel Murphy","Alex Bregman","Allen Cordoba","Mike Trout","Josh Reddick","Adam Eaton"
"42","Clayton Kershaw","Trevor Bauer","Evan Gattis","Freddie Freeman","Aaron Hill","Yunel Escobar","Asdrubal Cabrera","Bryce Harper","Kevin Kiermaier","Corey Dickerson"
"43","Clayton Kershaw","Trevor Bauer","Evan Gattis","Trey Mancini","Daniel Murphy","Yunel Escobar","Andrelton Simmons","Bryce Harper","Josh Reddick","Chris Young"
"44","Clayton Kershaw","Chris Archer","Welington Castillo","Jefry Marte","Aaron Hill","Xander Bogaerts","Freddy Galvis","Josh Reddick","Lorenzo Cain","Chris Young"
"45","Clayton Kershaw","Chris Archer","Evan Gattis","Buster Posey","Aaron Hill","Yunel Escobar","Asdrubal Cabrera","Billy Hamilton","Chris Young","Gorkys Hernandez"
"46","Clayton Kershaw","Trevor Bauer","Brian McCann","Brandon Belt","Aaron Hill","Yunel Escobar","Brandon Crawford","George Springer","Adam Jones","Josh Reddick"
"47","Clayton Kershaw","Chris Archer","Salvador Perez","Trey Mancini","Aaron Hill","Anthony Rendon","Nick Ahmed","Bryce Harper","Josh Reddick","Corey Dickerson"
"48","Clayton Kershaw","Jhoulys Chacin","Welington Castillo","Trey Mancini","Aaron Hill","Alex Bregman","Brandon Crawford","Mike Trout","George Springer","Josh Reddick"
"49","Clayton Kershaw","Chris Archer","Martin Maldonado","Jefry Marte","Daniel Murphy","Yunel Escobar","Allen Cordoba","Billy Hamilton","Josh Reddick","Kevin Kiermaier"
"50","Clayton Kershaw","Trevor Bauer","Yasmani Grandal","Albert Pujols","Aaron Hill","Manny Machado","Brandon Crawford","Mike Trout","Josh Reddick","Tyler Collins"
