"Nolan Arenado_Col","Hunter Pence_SF","Paul Goldschmidt_Ari","Buster Posey_SF","Charlie Blackmon_Col","Brandon Belt_SF","Eduardo Nunez_SF","Carlos Gonzalez_Col","Trevor Story_Col","Denard Span_SF","Joe Panik_SF","Ian Desmond_Col","Brandon Crawford_SF","Corey Seager_LAD","David Dahl_Col","DJ LeMahieu_Col","Mark Reynolds_Col","Jarrett Parker_SF","Nick Hundley_SF","AJ Pollock_Ari","Jake Lamb_Ari","Mac Williamson_SF","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Yasmany Tomas_Ari","Kelby Tomlinson_SF","Gerardo Parra_Col","Logan Forsythe_LAD","Joc Pederson_LAD","Justin Turner_LAD","David Peralta_Ari","Aaron Hill_SF","Gorkys Hernandez_SF","Yasmani Grandal_LAD","Chase Utley_LAD","Brandon Drury_Ari","Chris Owings_Ari","Franklin Gutierrez_LAD","Conor Gillaspie_SF","Stephen Cardullo_Col","Raimel Tapia_Col","Dustin Garneau_Col","Cody Bellinger_LAD","Chris Taylor_LAD","Jeremy Hazelbaker_Ari","Tom Murphy_Col","Chris Herrmann_Ari","Trayce Thompson_LAD","Austin Barnes_LAD","Andrew Toles_LAD","Socrates Brito_Ari","Tim Federowicz_SF","Pat Valaika_Col","Rob Segedin_LAD","Tony Wolters_Col","Andre Ethier_LAD","Scott Van Slyke_LAD","Kike Hernandez_LAD","Cristhian Adames_Col","Chris Marrero_SF","Chris Iannetta_Ari","Alexi Amarista_Col","Daniel Descalso_Ari","Nick Ahmed_Ari","Jeff Mathis_Ari","Brett Eibner_LAD"
92.0714285714286,0,0,0,7.91758241758242,0,0,-9.37179487179487,-0.166666666666667,0,0,0,0,0,0,-13.7747252747253,-5.68589743589744,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20.5833333333333,0,18.7666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-0.428571428571429,0,0,0,0,0,0,0,0,0,0,0
0,29.0666666666667,0,5.04166666666667,0,6.08241758241758,19.2087912087912,0,0,4.25555555555556,8.90659340659341,0,19.6410256410256,0,0,0,0,2.97619047619048,21.3809523809524,0,0,0,0,0,0,0,0,0,0,0,0,-22,13.6,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8571428571429,0,0,0,0,0,0
0,0,39.3455882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0857142857143,19.7916666666667,0,0,0,8.32417582417582,0,0,0,0,0,20.3626373626374,0,0,0,0,26.7,3.73076923076923,0,0,0,0,0,0,0,26,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,5.16666666666667,9.6,-0.888888888888889,0
0,5.04166666666667,0,13.4444444444444,0,12.3055555555556,-8.15277777777778,0,0,-6.45,4,0,-4.30555555555556,0,0,0,0,-6.41666666666667,6,0,0,0,0,0,0,0,0,0,0,0,0,63,-21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.83333333333333,0,0,0,0,0,0
7.91758241758242,0,0,0,23.9175824175824,0,0,13.5128205128205,4.25,0,0,0,0,0,0,-16.2362637362637,-1.84615384615385,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0.733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0
0,6.08241758241758,0,12.3055555555556,0,43.1703296703297,11.6153846153846,0,0,1.61111111111111,3.12179487179487,0,-3.45454545454545,0,0,0,0,-10.8,-10.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,39,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47619047619048,0,0,0,0,0,0
0,19.2087912087912,0,-8.15277777777778,0,11.6153846153846,67.978021978022,0,0,8.875,21.0769230769231,0,10.0833333333333,0,0,0,0,-7,40.9666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-47,11.1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4285714285714,0,0,0,0,0,0
-9.37179487179487,0,0,0,13.5128205128205,0,0,18.2435897435897,5.11363636363636,0,0,0,0,0,0,-4.79487179487179,-9.83333333333333,0,0,0,0,0,0,0,0,0,-1.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,-10.8333333333333,0,-6.6,0,0,0,0,0,0,0,0,0,0,0,0,3.46428571428571,0,0,0,0,0,0,0,0,0,0,0
-0.166666666666667,0,0,0,4.25,0,0,5.11363636363636,44.3333333333333,0,0,0,0,0,0,-8.5,0.0909090909090909,0,0,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0,-14.9166666666667,0,-4.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,17.4285714285714,0,0,0,0,0,0,0,0,0,0,0
0,4.25555555555556,0,-6.45,0,1.61111111111111,8.875,0,0,12.9888888888889,-5.82222222222222,0,9.45833333333333,0,0,0,0,23.8,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
