"Mike Trout_LAA","Manny Machado_BAL","Nelson Cruz_SEA","Rajai Davis_OAK","Jonathan Schoop_BAL","Anthony Rizzo_CHC","Willson Contreras_CHC","Kris Bryant_CHC","Tim Beckham_BAL","Jean Segura_SEA","Adam Jones_BAL","Ian Happ_CHC","Khris Davis_OAK","Robinson Cano_SEA","Danny Valencia_SEA","Kyle Seager_SEA","Matt Joyce_OAK","Andrelton Simmons_LAA","Javier Baez_CHC","Jarrod Dyson_SEA","Yonder Alonso_SEA","Seth Smith_BAL","Jed Lowrie_OAK","Chad Pinder_OAK","Welington Castillo_BAL","Trey Mancini_BAL","Hunter Pence_SF","Brandon Belt_SF","Mark Trumbo_BAL","Ben Revere_LAA","Kyle Schwarber_CHC","Marcus Semien_OAK","Ryon Healy_OAK","Chris Davis_BAL","Kole Calhoun_LAA","CJ Cron_LAA","Joey Rickard_BAL","Ben Zobrist_CHC","Buster Posey_SF","Addison Russell_CHC","Mitch Haniger_SEA","Yunel Escobar_LAA","Cameron Maybin_LAA","Pablo Sandoval_SF","Nick Hundley_SF","Jason Heyward_CHC","Mike Zunino_SEA","Ben Gamel_SEA","Albert Pujols_LAA","Caleb Joseph_BAL","Jefry Marte_LAA","Denard Span_SF","Alex Avila_CHC","Jarrett Parker_SF","Leonys Martin_SEA","Mark Canha_OAK","Taylor Motter_SEA","Ruben Tejada_BAL","Joe Panik_SF","Chris Carter_OAK","Craig Gentry_BAL","Nick Franklin_LAA","Jon Jay_CHC","Brandon Crawford_SF","Albert Almora_CHC","Christian Arroyo_SF","Josh Phegley_OAK","Dustin Garneau_OAK","Guillermo Heredia_SEA","Victor Caratini_CHC","Danny Espinosa_SEA","Joey Wendle_OAK","JJ Hardy_BAL","Johnny Giavotella_BAL","Anthony Santander_BAL","Gorkys Hernandez_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Mark Zagunis_CHC","David Washington_BAL","Jake Smolinski_OAK","Ryan LaMarre_OAK","Aaron Hill_SF","Shawn O'Malley_SEA","Bruce Maxwell_OAK","Boog Powell_OAK","Eric Young_LAA","Shane Robinson_LAA","Conor Gillaspie_SF","Carlos Ruiz_SEA","Jaycob Brugman_OAK","Matt Chapman_OAK","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Luis Sardinas_BAL","David Fletcher_LAA","Justin Ruggiano_SF","Tuffy Gosewisch_SEA","Juan Graterol_LAA","Nolan Fontana_LAA","Michael Morse_SF","Tommy La Stella_CHC","Martin Maldonado_LAA","Cliff Pennington_LAA","Carlos Perez_LAA","Tim Federowicz_SF","Daniel Vogelbach_SEA","Dustin Fowler_OAK","Kyle Lewis_SEA","Ramon Flores_LAA","Kaleb Cowart_LAA","Jaff Decker_OAK","Ryan Lavarnway_OAK","Renato Nunez_OAK","Matt Olson_OAK","Franklin Barreto_OAK","Luis Valbuena_LAA","Chris Marrero_SF","Carlos Moncrief_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
47.2380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.278801843318,0,0,0,0,0,0,0,0,0,0,0,19.1481481481481,0,0,0,0,3.01558441558442,11.1741935483871,0,0,0,0,0,7.70656565656566,10.7780026990553,0,0,0,0,0,6.98831168831169,0,13.5281385281385,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,37.4523809523809,-19.8333333333333,0,0,-5.47239692522711,6.3,0,0,0,0,0,0,22.2222222222222,0,0,0,0,0,-5.73076923076923,0,0,0,0,0,0,0
0,75.7438383838384,0,0,3.38775510204082,0,0,0,-73.8,0,-2.05090368336765,0,0,0,0,0,0,0,0,0,0,18.7481005260082,0,0,4.81443600233781,12.4492048036352,0,0,9.9982083134257,0,0,0,0,-0.600148093298778,0,0,15.4453441295547,0,0,0,0,0,0,0,0,0,0,0,0,-7.75029036004646,0,0,0,0,0,0,0,4.42307692307692,0,0,19.516339869281,0,0,0,0,0,0,0,0,0,0,0,5.76948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83333333333333,-95,-24.7666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,58.0419956140351,0,0,0,0,0,0,12.3540068201194,0,0,0,1.71918767507003,10.5020080321285,8.18803418803419,0,0,0,1.46052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4752941176471,0,0,0,0,0,8.59651817716334,7.79565217391304,0,0,0,0,0,0,26.7843137254902,0,20.6156462585034,0,0,0,0,0,0,0,0,0,0,0,-2.09461152882206,0,2.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14021164021164,0,0,0,0,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55.044156530936,0,0,0,0,0,0,0,0,-8.73173582700175,0,0,0,1.30487804878049,0,0,0,0,0,8.15037593984962,2.2,0,0,0,0,0,0,0,5.12252964426877,3.34025974025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.06190476190476,0,0,0,0,0,0,0,0,0,0,-0.586842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3571428571429,0,0,0,0,0,19.030303030303,0.0980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-23,0,12.0833333333333,-12.2666666666667,0,0,0,0,0,0,0,0
0,3.38775510204082,0,0,57.127159774801,0,0,0,-2.6,0,15.2856662933931,0,0,0,0,0,0,0,0,0,0,1.96967213114754,0,0,5.62459016393443,12.7891975308642,0,0,1.86845115534203,0,0,0,0,8.81017543859649,0,0,0.198717948717949,0,0,0,0,0,0,0,0,0,0,0,0,-1.54983388704319,0,0,0,0,0,0,0,8.43596059113301,0,0,0.830065359477124,0,0,0,0,0,0,0,0,0,0,0,12.4609800362976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,-187.5,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,66.9872191300763,17.3386605783866,15.9759913999044,0,0,0,22.0203619909502,0,0,0,0,0,0,6.7047389855609,0,0,0,0,0,0,0,0,0,0,0,9.62867480777929,0,0,0,0,0,0,4.04785827604442,0,6.46538319141059,0,0,0,0,0,19.5291986359761,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,15.6944444444444,0,2.74630021141649,0,0,0,0,26.25,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17.3386605783866,78.5394594594595,1.97463768115942,0,0,0,-1.64864864864865,0,0,0,0,0,0,-2.03672316384181,0,0,0,0,0,0,0,0,0,0,0,-0.263644773358002,0,0,0,0,0,0,16.7141535615171,0,15.7784765897973,0,0,0,0,0,22.5279034690799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59576612903226,0,0.945344129554656,0,0,0,0,21,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15.9759913999044,1.97463768115942,75.8640537513998,0,0,0,13.8320999074931,0,0,0,0,0,0,5.84182194616977,0,0,0,0,0,0,0,0,0,0,0,-1.91666666666667,0,0,0,0,0,0,7.31544156530936,0,10.9843505477308,0,0,0,0,0,12.7910447761194,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,7.90909090909091,0,10.7230769230769,0,0,0,0,3,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-73.8,0,0,-2.6,0,0,0,46.2666666666667,0,7.86666666666667,0,0,0,0,0,0,0,0,0,0,5,0,0,7,-17.4,0,0,0,0,0,0,0,-8.6,0,0,-59.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12.3540068201194,0,0,0,0,0,0,49.2538596491228,0,0,0,2.43725961538462,-1.29217548620534,4.31468797564688,0,0,0,15.3568088836937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60695187165775,0,0,0,0,0,6.28168362627197,7.11448968799577,0,0,0,0,0,0,0.418181818181818,0,6.13076923076923,0,0,0,0,0,0,0,0,0,0,0,7.34396258503401,0,-17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44664031620553,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.05090368336765,0,0,15.2856662933931,0,0,0,7.86666666666667,0,52.4153780068728,0,0,0,0,0,0,0,0,0,0,7.79855889724311,0,0,5.34350649350649,5.63686313686314,0,0,15.0264300306435,0,0,0,0,15.3403755868545,0,0,2.31260504201681,0,0,0,0,0,0,0,0,0,0,0,0,-5.6948717948718,0,0,0,0,0,0,0,6.62169312169312,0,0,18.2941176470588,0,0,0,0,0,0,0,0,0,0,0,12.838961038961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22.0203619909502,-1.64864864864865,13.8320999074931,0,0,0,77.2322206095791,0,0,0,0,0,0,3.08963414634146,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0,0,0,0,0,5.3804347826087,0,15.5974789915966,0,0,0,0,0,2.33004926108374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.61904761904762,0,2.02813852813853,0,0,0,0,-3.83333333333333,0,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-8.73173582700175,0,0,0,0,0,0,0,0,60.2016621081422,0,0,0,0.490175438596491,0,0,0,0,0,0.681398252184769,14.1621621621622,0,0,0,0,0,0,0,-7.58494623655914,-1.22076098059244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92142857142857,0,0,0,0,0,0,0,0,0,0,4.10215053763441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4.66995073891626,0,0,0,0,0,-6.65524193548387,17.8968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1474358974359,30,0,-45.8888888888889,-6.90277777777778,0,0,0,0,0,0,0,0
0,0,1.71918767507003,0,0,0,0,0,0,2.43725961538462,0,0,0,73.2735072065889,4.28124059018368,7.05005107252298,0,0,0,3.92666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79374057315234,0,0,0,0,0,-14.3076604554865,11.8718173836699,0,0,0,0,0,0,4.90058479532164,0,12.7444831591173,0,0,0,0,0,0,0,0,0,0,0,10.3951298701299,0,-22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1884057971014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.5020080321285,0,0,0,0,0,0,-1.29217548620534,0,0,0,4.28124059018368,60.0654562828476,7.52566394279877,0,0,0,1.72417840375587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4264569842738,0,0,0,0,0,9.54838709677419,2.16981891348089,0,0,0,0,0,0,-2.02573529411765,0,23.9474358974359,0,0,0,0,0,0,0,0,0,0,0,-0.109090909090909,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09782608695652,0,0,0,0,0,0,0,0,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.18803418803419,0,0,0,0,0,0,4.31468797564688,0,0,0,7.05005107252298,7.52566394279877,46.4819191919192,0,0,0,-0.167153521583901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97321428571429,0,0,0,0,0,14.5564903846154,3.9366028708134,0,0,0,0,0,0,6.44152046783626,0,-1.15217391304348,0,0,0,0,0,0,0,0,0,0,0,6.21967213114754,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64137931034483,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.30487804878049,0,0,0,0,0,0,0,0,0.490175438596491,0,0,0,48.0753164556962,0,0,0,0,0,-1.93095149944465,1.91501976284585,0,0,0,0,0,0,0,0.133333333333333,3.71509054325956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3777777777778,0,0,0,0,0,0,0,0,0,0,1.89766081871345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25230769230769,0,0,0,0,0,7.41269841269841,-13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,-16,0,14.0666666666667,34.4464285714286,0,0,0,0,0,0,0,0
12.278801843318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8556776556777,0,0,0,0,0,0,0,0,0,0,0,1.29166666666667,0,0,0,0,5.2497852233677,16.6198717948718,0,0,0,0,0,0.126898734177215,15.1739130434783,0,0,0,0,0,6.14115762983299,0,15.1481481481481,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5066666666667,9.13333333333333,0,0,0,0,0,0,0,0,0,0,0,5.47794117647059,-15.1666666666667,0,0,8.13105335157319,0.237634408602151,0,0,0,0,0,0,26,0,0,0,0,0,9.11363636363636,0,0,0,0,0,0,0
0,0,0,0,0,6.7047389855609,-2.03672316384181,5.84182194616977,0,0,0,3.08963414634146,0,0,0,0,0,0,69.6931578947368,0,0,0,0,0,0,0,0,0,0,0,8.75581395348837,0,0,0,0,0,0,-4.76890243902439,0,-7.05387755102041,0,0,0,0,0,-2.82608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.730113636363636,0,2.58633633633634,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.46052631578947,0,0,0,0,0,0,15.3568088836937,0,0,0,3.92666666666667,1.72417840375587,-0.167153521583901,0,0,0,38.4934021801492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.807692307692308,0,0,0,0,0,1.9208065458796,-0.159703860391327,0,0,0,0,0,0,10.6416666666667,0,-0.284552845528455,0,0,0,0,0,0,0,0,0,0,0,7.29191919191919,0,-13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8285714285714,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
