"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Michael Fulmer","German Marquez","Sandy Leon","Chris Davis","Brad Miller","Pablo Sandoval","Xander Bogaerts","Mookie Betts","Billy Hamilton","Andrew Benintendi"
"2","Michael Fulmer","German Marquez","Chris Iannetta","Joey Votto","Brad Miller","Eugenio Suarez","Zack Cozart","Adam Duvall","Billy Hamilton","Andrew Benintendi"
"3","Rick Porcello","Jake Odorizzi","Sandy Leon","Mitch Moreland","Starlin Castro","Eduardo Nunez","Xander Bogaerts","Mookie Betts","Billy Hamilton","Andrew Benintendi"
"4","Stephen Strasburg","German Marquez","Manny Pina","Jesus Aguilar","Jonathan Villar","Hernan Perez","Zack Cozart","Billy Hamilton","Domingo Santana","Andrew Benintendi"
"5","Michael Pineda","Michael Fulmer","Gary Sanchez","Matt Holliday","Starlin Castro","Eduardo Nunez","Jordy Mercer","Aaron Judge","Kevin Kiermaier","Aaron Hicks"
"6","Yu Darvish","Michael Pineda","Sandy Leon","Luis Valbuena","Josh Rutledge","Pablo Sandoval","Zack Cozart","Mookie Betts","Billy Hamilton","Andrew Benintendi"
"7","Michael Pineda","German Marquez","Yasmani Grandal","Chris Davis","Jonathan Schoop","Manny Machado","Xander Bogaerts","Mookie Betts","Adam Jones","Mark Trumbo"
"8","Michael Pineda","Michael Fulmer","Derek Norris","Mitch Moreland","Brad Miller","Eduardo Nunez","Tim Beckham","Corey Dickerson","Aaron Judge","Kevin Kiermaier"
"9","Michael Fulmer","Gerrit Cole","Sandy Leon","Mitch Moreland","Jonathan Schoop","Anthony Rendon","Xander Bogaerts","Mookie Betts","Adam Jones","Andrew Benintendi"
"10","Stephen Strasburg","German Marquez","Chris Iannetta","Matt Holliday","Starlin Castro","Chase Headley","Didi Gregorius","Billy Hamilton","Andrew Benintendi","Aaron Hicks"
"11","Clayton Kershaw","Clayton Richard","Chris Iannetta","Luis Valbuena","Brandon Drury","Jake Lamb","Chris Owings","Billy Hamilton","Andrew Benintendi","Yasmany Tomas"
"12","Stephen Strasburg","Michael Fulmer","Chris Iannetta","Chris Davis","Jonathan Schoop","Manny Machado","Jose Iglesias","Adam Jones","Andrew Benintendi","Mark Trumbo"
"13","Stephen Strasburg","Clayton Richard","Sandy Leon","Mitch Moreland","Brad Miller","Maikel Franco","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Aaron Hicks"
"14","Stephen Strasburg","JC Ramirez","Chris Iannetta","Logan Morrison","Brad Miller","Maikel Franco","Tim Beckham","Steven Souza","Andrew Benintendi","Colby Rasmus"
"15","Michael Pineda","Jerad Eickhoff","Yasmani Grandal","Joey Votto","Jonathan Schoop","Eugenio Suarez","Zack Cozart","Adam Duvall","Billy Hamilton","Adam Jones"
"16","German Marquez","Jerad Eickhoff","Gary Sanchez","Matt Holliday","Starlin Castro","Miguel Sano","Zack Cozart","Aaron Judge","Billy Hamilton","Aaron Hicks"
"17","Stephen Strasburg","Michael Pineda","Chris Iannetta","Wil Myers","Yangervis Solarte","Ryan Schimpf","Allen Cordoba","Billy Hamilton","Andrew Benintendi","Hunter Renfroe"
"18","Clayton Kershaw","Clayton Richard","Yasmani Grandal","Matt Holliday","Starlin Castro","Maikel Franco","Didi Gregorius","Aaron Judge","Kevin Kiermaier","Aaron Hicks"
"19","German Marquez","JC Ramirez","Sandy Leon","Mitch Moreland","Brandon Phillips","Josh Donaldson","Xander Bogaerts","Mookie Betts","Aaron Judge","Andrew Benintendi"
"20","Clayton Kershaw","Michael Pineda","Cameron Rupp","Tommy Joseph","Brad Miller","Maikel Franco","Freddy Galvis","Billy Hamilton","Andrew Benintendi","Michael Saunders"
