"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Stephen Strasburg","German Marquez","Yasmani Grandal","Matt Adams","Brandon Phillips","Nicholas Castellanos","Corey Seager","Matt Kemp","Ender Inciarte","Nick Markakis"
"2","Clayton Kershaw","Michael Fulmer","Yasmani Grandal","Miguel Cabrera","Dixon Machado","Nicholas Castellanos","Jose Iglesias","Billy Hamilton","Andrew Benintendi","Mikie Mahtook"
"3","Stephen Strasburg","German Marquez","Yasmani Grandal","Chris Davis","Brandon Phillips","Manny Machado","Corey Seager","Adam Jones","Mark Trumbo","Seth Smith"
"4","Clayton Kershaw","Michael Fulmer","Tyler Flowers","Matt Adams","Brandon Phillips","Maikel Franco","Corey Seager","Matt Kemp","Nick Markakis","Kole Calhoun"
"5","Clayton Kershaw","Michael Fulmer","Salvador Perez","Eric Hosmer","Brandon Phillips","Mike Moustakas","Alcides Escobar","Andrew Benintendi","Lorenzo Cain","Denard Span"
"6","Clayton Kershaw","Michael Fulmer","Yasmani Grandal","Tommy Joseph","Cesar Hernandez","Maikel Franco","Corey Seager","Aaron Altherr","Howie Kendrick","Denard Span"
"7","Clayton Kershaw","Michael Fulmer","Yasmani Grandal","Chris Davis","Jonathan Schoop","Manny Machado","Alcides Escobar","Adam Jones","Mark Trumbo","Kole Calhoun"
"8","Clayton Kershaw","German Marquez","Salvador Perez","Eric Hosmer","Joe Panik","Mike Moustakas","Corey Seager","Justin Upton","Jorge Bonifacio","Lorenzo Cain"
"9","Clayton Kershaw","Michael Pineda","Yasmani Grandal","Miguel Cabrera","Whit Merrifield","Mike Moustakas","Alcides Escobar","Andrew Benintendi","Lorenzo Cain","Alex Gordon"
"10","Clayton Kershaw","Michael Fulmer","Caleb Joseph","Adrian Gonzalez","Joe Panik","Manny Machado","Corey Seager","Adam Jones","Mark Trumbo","Seth Smith"
"11","Stephen Strasburg","Michael Pineda","Salvador Perez","Eric Hosmer","Brandon Phillips","Manny Machado","Corey Seager","Jorge Bonifacio","Brandon Moss","Lorenzo Cain"
"12","Michael Pineda","Michael Fulmer","Sandy Leon","Miguel Cabrera","Josh Rutledge","Pablo Sandoval","Corey Seager","Mookie Betts","Billy Hamilton","Andrew Benintendi"
"13","Stephen Strasburg","German Marquez","Salvador Perez","Eric Hosmer","Cesar Hernandez","Mike Moustakas","Alcides Escobar","Billy Hamilton","Giancarlo Stanton","Lorenzo Cain"
"14","Stephen Strasburg","Michael Pineda","Tyler Flowers","Matt Adams","Brandon Phillips","Manny Machado","Brandon Crawford","Matt Kemp","Nick Markakis","Denard Span"
"15","Clayton Kershaw","Michael Pineda","Cameron Rupp","Tommy Joseph","Brandon Phillips","Maikel Franco","Corey Seager","Andrew Benintendi","Howie Kendrick","Michael Saunders"
"16","Clayton Kershaw","Stephen Strasburg","Yasmani Grandal","John Hicks","Dixon Machado","Maikel Franco","Jose Iglesias","Justin Upton","Jarrod Dyson","Mikie Mahtook"
"17","Michael Fulmer","German Marquez","Yasmani Grandal","Joey Votto","Joe Panik","Eugenio Suarez","Zack Cozart","Adam Duvall","Billy Hamilton","Andrew Benintendi"
"18","Stephen Strasburg","German Marquez","Gary Sanchez","Miguel Cabrera","Dixon Machado","Nicholas Castellanos","Jose Iglesias","Mookie Betts","Giancarlo Stanton","Mikie Mahtook"
"19","Michael Pineda","Michael Fulmer","JT Realmuto","Miguel Cabrera","Dee Gordon","Nicholas Castellanos","Corey Seager","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"20","Clayton Kershaw","Michael Fulmer","Salvador Perez","Eric Hosmer","Whit Merrifield","Nicholas Castellanos","Corey Seager","Jorge Bonifacio","Brandon Moss","Denard Span"
