"Jose Altuve_HOU","George Springer_HOU","Carlos Correa_HOU","Giancarlo Stanton_MIA","Justin Bour_MIA","Marcell Ozuna_MIA","Marwin Gonzalez_HOU","Carlos Beltran_HOU","Christian Yelich_MIA","Kris Bryant_CHC","Josh Reddick_HOU","Whit Merrifield_KC","Anthony Rizzo_CHC","Alex Bregman_HOU","Mike Moustakas_KC","Evan Gattis_HOU","Dee Gordon_MIA","Eric Hosmer_KC","Javier Baez_CHC","Lorenzo Cain_KC","Ben Zobrist_CHC","JT Realmuto_MIA","Brian McCann_HOU","Jorge Bonifacio_KC","Kyle Schwarber_CHC","Jorge Soler_KC","Willson Contreras_CHC","Ian Happ_CHC","Yuli Gurriel_HOU","Martin Prado_MIA","Derek Fisher_HOU","Jason Heyward_CHC","Brandon Moss_KC","Paulo Orlando_KC","Billy Burns_KC","Cheslor Cuthbert_KC","Jake Marisnick_HOU","Norichika Aoki_HOU","Salvador Perez_KC","Miguel Montero_CHC","Derek Dietrich_MIA","Addison Russell_CHC","Ryan O'Hearn_KC","Jon Jay_CHC","Destin Hood_MIA","Jeimer Candelario_CHC","Albert Almora_CHC","Terrance Gore_KC","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Tommy La Stella_CHC","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","JT Riddle_MIA","Alex Gordon_KC","Raul Mondesi_KC","AJ Ellis_MIA","Mike Aviles_MIA","Alcides Escobar_KC","Juan Centeno_HOU","Tony Kemp_HOU","Miguel Rojas_MIA","Drew Butera_KC","Eloy Jimenez_CHC"
-8.93974358974359,-6.54285714285714,17.6186186186186,0,0,0,-0.293478260869565,9.77094474153298,0,0,47.0435540069686,0,0,14.176386913229,0,3.6600790513834,0,0,0,0,0,0,-5.63675213675214,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4583333333333,-7.23148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,48.0645645645646,0,0,1.72177419354839,0,0,-1.0518018018018,0,3.98571428571429,0,0,0,3.25985221674877,0,2.01098901098901,0,0,0,0,0,0,2.81422924901186,0,0,7.88181818181818,0,0,-0.0369318181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01008064516129,0,0,0,4.60435435435435,0,0,0,4.92727272727273,0
0,0,0,0,0,0,0,0,0,10.4477335800185,0,0,64.5714285714286,0,0,0,0,0,-3.71764705882353,0,6.03978978978979,0,0,0,2.7746806039489,0,24.0748663101604,6.6875,0,0,0,22.6216216216216,0,0,0,0,0,0,0,8.71666666666667,0,6.05749128919861,0,15.0416666666667,0,55,-11.1842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4212560386473,9.22646733111849,10.418118466899,0,0,0,4.93349753694581,5.56207827260459,0,0,14.176386913229,0,0,37.9144503546099,0,4.3448275862069,0,0,0,0,0,0,-3.82336182336182,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.92483660130719,7.9973544973545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.72177419354839,0,0,47.7309725158562,0,0,-4.28224101479915,0,11.8710801393728,0,0,0,10.0529100529101,0,4.43589743589744,0,0,0,0,0,0,15.2058823529412,7.25,0,-2.10714285714286,0,0,6.81858974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64871794871795,-12.8888888888889,0,0,0.399577167019027,0,0,0,28.7857142857143,0
5.7,36.9391534391534,19.2513227513227,0,0,0,20.8787878787879,-6.15151515151515,0,0,3.6600790513834,0,0,4.3448275862069,0,51.1895161290323,0,0,0,0,0,0,-0.318181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17032967032967,9.41911764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-5.09090909090909,21.2200929152149,11.5869565217391,0,0,3.28538390379278,0,0,0,0,0,0,0,47.113783533765,0,0,0,0,4.02062588904694,0,0,0,0,0,0,0,-4.13461538461539,0,0,0,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0,0,0.45,32.3333333333333,0,0,4.41666666666667,0,-3.64102564102564,23.7214285714286,0,0,17.8888888888889,0,0,0,0,11.6794871794872,0,0
0,0,0,0,0,0,0,0,0,0,0,-1.0518018018018,0,0,-4.28224101479915,0,0,32.9035294117647,0,6.37457482993197,0,0,0,6.63333333333333,0,1,0,0,0,0,0,0,9.59243697478992,0.718181818181818,0,6.28571428571429,0,0,6.4477335800185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23381642512077,0.777777777777778,0,0,5.61764705882353,0,0,0,25.7884615384615,0
0,0,0,0,0,0,0,0,0,8.77556818181818,0,0,-3.71764705882353,0,0,0,0,0,91,0,-0.306324110671937,0,0,0,25.8875661375661,0,-21.4230769230769,-6.2,0,0,0,-12.8695652173913,0,0,0,0,0,0,0,10.4166666666667,0,-12.6994301994302,0,0.25,0,-8.33333333333333,-5.87132352941176,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.98571428571429,0,0,11.8710801393728,0,0,6.37457482993197,0,33.0025510204082,0,0,0,5.17610837438424,0,-6.42857142857143,0,0,0,0,0,0,2.02139037433155,-0.354545454545455,0,0.974358974358974,0,0,8.55700483091787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49471458773784,9.94444444444444,0,0,-0.0446428571428571,0,0,0,15.5151515151515,0
0,0,0,0,0,0,0,0,0,18.8190476190476,0,0,6.03978978978979,0,0,0,0,0,-0.306324110671937,0,42.8798798798799,0,0,0,-1.24526515151515,0,0.665,3.7,0,0,0,16.3275862068966,0,0,0,0,0,0,0,-2.57575757575758,0,13.8528735632184,0,-1.96969696969697,0,0,10.4888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.36829268292683,9.68825910931174,7.55052264808362,0,0,5.21602787456446,0,0,0,0,0,0,0,4.02062588904694,0,0,0,0,37.0034843205575,0,0,0,0,0,0,0,9.82417582417582,0,0,0,0,0,0,0,0,0,0,4.205,0,0,0,0,0,0,0,3.95,-12,0,0,2.5,0,25.5879120879121,4.62745098039216,0,0,0,0,0,0,0,41.1363636363636,0,0
-10.9913793103448,0.506666666666667,-1.61083743842365,0,0,0,-3.09210526315789,-11.845,0,0,-5.63675213675214,0,0,-3.82336182336182,0,-0.318181818181818,0,0,0,0,0,0,50.0623655913978,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8928571428571,-3.44047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.25985221674877,0,0,10.0529100529101,0,0,6.63333333333333,0,5.17610837438424,0,0,0,41.5333333333333,0,-9.2,0,0,0,0,0,0,4.9,0,0,-9.28571428571429,0,0,5.54679802955665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71384615384615,0,0,0,0.666666666666667,0,0,0,-5.83333333333333,0
0,0,0,0,0,0,0,0,0,11.4666666666667,0,0,2.7746806039489,0,0,0,0,0,25.8875661375661,0,-1.24526515151515,0,0,0,39.7109634551495,0,-1.46296296296296,16.1474358974359,0,0,0,8.27896613190731,0,0,0,0,0,0,0,31.2380952380952,0,9.64349376114082,0,9.30952380952381,0,56.6666666666667,4.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.01098901098901,0,0,4.43589743589744,0,0,1,0,-6.42857142857143,0,0,0,-9.2,0,17.7428571428571,0,0,0,0,0,0,5.19047619047619,0,0,-4,0,0,4.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327272727272727,0,0,0,3.54285714285714,0,0,0,43.5,0
0,0,0,0,0,0,0,0,0,12.1663306451613,0,0,24.0748663101604,0,0,0,0,0,-21.4230769230769,0,0.665,0,0,0,-1.46296296296296,0,66.9376114081996,14.1333333333333,0,0,0,27.295,0,0,0,0,0,0,0,0,0,8.01851851851852,0,-0.319444444444444,0,-11.6666666666667,-9.64761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,20,0,0,6.6875,0,0,0,0,0,-6.2,0,3.7,0,0,0,16.1474358974359,0,14.1333333333333,79.8088235294118,0,0,0,-3.50909090909091,0,0,0,0,0,0,0,-7.52380952380952,0,25,0,-1.83333333333333,0,20,7.5,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19.8190476190476,5.68131868131868,-2.14761904761905,0,0,-8.96190476190476,0,0,0,0,0,0,0,-4.13461538461539,0,0,0,0,9.82417582417582,0,0,0,0,0,0,0,22.9238095238095,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,19.2777777777778,0,0,0,0,0,0,0,0,17.452380952381,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11.4864864864865,0,0,22.6216216216216,0,0,0,0,0,-12.8695652173913,0,16.3275862068966,0,0,0,8.27896613190731,0,27.295,-3.50909090909091,0,0,0,34.7027027027027,0,0,0,0,0,0,0,4.77564102564103,0,8.22727272727273,0,3.68181818181818,0,0,-8.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.81422924901186,0,0,15.2058823529412,0,0,9.59243697478992,0,2.02139037433155,0,0,0,4.9,0,5.19047619047619,0,0,0,0,0,0,49.6050420168067,7.05357142857143,0,0,0,0,18.2763440860215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73295454545455,-9.11111111111111,0,0,-2.89495798319328,0,0,0,9.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,0.718181818181818,0,-0.354545454545455,0,0,0,0,0,0,0,0,0,0,0,0,7.05357142857143,17.4181818181818,0,-36.8333333333333,0,0,11.5545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19090909090909,0.267857142857143,0,0,0.854545454545454,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.88181818181818,0,0,-2.10714285714286,0,0,6.28571428571429,0,0.974358974358974,0,0,0,-9.28571428571429,0,-4,0,0,0,0,0,0,0,-36.8333333333333,0,28.5428571428571,0,0,4.37362637362637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,-0.314285714285714,0,0,0,-13.1428571428571,0
1.09473684210526,-7.75,11.3382352941176,0,0,0,-0.549450549450549,-4.13333333333333,0,0,20.4583333333333,0,0,-8.92483660130719,0,0.17032967032967,0,0,0,0,0,0,37.8928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,82.2736842105263,25.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.8620689655172,15.3253968253968,-0.128306878306878,0,0,0,2.2843137254902,-17.6,0,0,-7.23148148148148,0,0,7.9973544973545,0,9.41911764705882,0,0,0,0,0,0,-3.44047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,25.35,29.5483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0.0369318181818182,0,0,6.81858974358974,0,0,6.4477335800185,0,8.55700483091787,0,0,0,5.54679802955665,0,4.23076923076923,0,0,0,0,0,0,18.2763440860215,11.5545454545455,0,4.37362637362637,0,0,48.1924144310823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04878048780488,11,0,0,2.27474560592044,0,0,0,0.75,0
0,0,0,0,0,0,0,0,0,25.2833333333333,0,0,8.71666666666667,0,0,0,0,0,10.4166666666667,0,-2.57575757575758,0,0,0,31.2380952380952,0,0,-7.52380952380952,0,0,0,4.77564102564103,0,0,0,0,0,0,0,47.1323529411765,0,9.63186813186813,0,44.5,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.05268817204301,9.85862068965517,-8.95643939393939,0,0,0.294507575757576,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,4.205,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,40.4223484848485,0,0,0,0,0,0,0,20.8333333333333,0,0,0,0,0,5.25,18.0291666666667,0,0,4.81944444444444,0,0,0,0,-17.0714285714286,0,0
0,0,0,0,0,0,0,0,0,19.3737804878049,0,0,6.05749128919861,0,0,0,0,0,-12.6994301994302,0,13.8528735632184,0,0,0,9.64349376114082,0,8.01851851851852,25,0,0,0,8.22727272727273,0,0,0,0,0,0,0,9.63186813186813,0,46.0725900116144,0,-3.6025641025641,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14.7463235294118,0,0,15.0416666666667,0,0,0,0,0,0.25,0,-1.96969696969697,0,0,0,9.30952380952381,0,-0.319444444444444,-1.83333333333333,0,0,0,3.68181818181818,0,0,0,0,0,0,0,44.5,0,-3.6025641025641,0,21.2647058823529,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,-8.33333333333333,0,0,0,0,0,56.6666666666667,0,-11.6666666666667,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18.1176470588235,0,0,-11.1842105263158,0,0,0,0,0,-5.87132352941176,0,10.4888888888889,0,0,0,4.35714285714286,0,-9.64761904761905,7.5,0,0,0,-8.3030303030303,0,0,0,0,0,0,0,22.2,0,23,0,8,0,0,31.1619047619048,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,62.5833333333333,24.2,10.0666666666667,0,0,29,0,0,0,0,0,0,0,0.45,0,0,0,0,3.95,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,20.8333333333333,0,0,0,0,0,0,0,40.6666666666667,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-30.5,0,0
0,0,0,-31.5,0,47.8333333333333,0,0,26.1666666666667,0,0,0,0,0,0,0,32.3333333333333,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.333333333333,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.5,-6,3.5,0,0,-10.25,0,0,0,0,0,0,0,4.41666666666667,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18.2416666666667,-3.84285714285714,-2.85,0,0,14.2916666666667,0,0,0,0,0,0,0,-3.64102564102564,0,0,0,0,25.5879120879121,0,0,0,0,0,0,0,19.2777777777778,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9833333333333,0,0,0,7.5,0,0,0,0,-18,0,0
0,0,0,27.5904761904762,-3.46491228070175,0.361471861471861,0,0,-11.1277056277056,0,0,0,0,0,0,0,23.7214285714286,0,0,0,0,4.62745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0291666666667,0,0,0,0,0,0,0,2,30,0,0,8,0,0,64.4177489177489,0,0,7.75,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.01008064516129,0,0,4.64871794871795,0,0,6.23381642512077,0,4.49471458773784,0,0,0,-1.71384615384615,0,-0.327272727272727,0,0,0,0,0,0,7.73295454545455,-1.19090909090909,0,7.14285714285714,0,0,7.04878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8415458937198,4,0,0,3.5256038647343,0,0,0,9.82222222222222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0.777777777777778,0,9.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,-9.11111111111111,0.267857142857143,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37.3888888888889,0,0,11.0555555555556,0,0,0,0,0
0,0,0,-4.51388888888889,24.5178571428571,23.4666666666667,0,0,0.533333333333333,0,0,0,0,0,0,0,17.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.75,0,0,15.2888888888889,0,0,0,0,3.75,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.60435435435435,0,0,0.399577167019027,0,0,5.61764705882353,0,-0.0446428571428571,0,0,0,0.666666666666667,0,3.54285714285714,0,0,0,0,0,0,-2.89495798319328,0.854545454545454,0,-0.314285714285714,0,0,2.27474560592044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5256038647343,11.0555555555556,0,0,12.5349019607843,0,0,0,8.7051282051282,0
-24.5,0,0,0,0,0,-38.5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-34.3846153846154,8.96969696969697,35.1142857142857,0,0,-5.32857142857143,0,0,0,0,0,0,0,11.6794871794872,0,0,0,0,41.1363636363636,0,0,0,0,0,0,0,17.452380952381,0,0,0,0,0,0,0,0,0,0,-17.0714285714286,0,0,0,0,0,0,0,-30.5,0,0,0,0,0,-18,0,0,0,3.75,0,0,0,0,52.2666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,4.92727272727273,0,0,28.7857142857143,0,0,25.7884615384615,0,15.5151515151515,0,0,0,-5.83333333333333,0,43.5,0,0,0,0,0,0,9.9,0,0,-13.1428571428571,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82222222222222,0,0,0,8.7051282051282,0,0,0,67.5897435897436,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
