"Kris Bryant_CHC","Anthony Rizzo_CHC","Mookie Betts_BOS","Paul Goldschmidt_ARI","Nolan Arenado_COL","Charlie Blackmon_COL","Kyle Schwarber_CHC","Trevor Story_COL","Carlos Gonzalez_COL","Ian Desmond_COL","Ben Zobrist_CHC","Hanley Ramirez_BOS","Jake Lamb_ARI","David Dahl_COL","Corey Seager_LAD","Xander Bogaerts_BOS","DJ LeMahieu_COL","AJ Pollock_ARI","Javier Baez_CHC","Jackie Bradley_BOS","Mark Reynolds_COL","Wil Myers_SD","Willson Contreras_CHC","Dustin Pedroia_BOS","Addison Russell_CHC","Yasmany Tomas_ARI","Mitch Moreland_BOS","Justin Turner_LAD","Hunter Pence_SF","Andrew Benintendi_BOS","Gerardo Parra_COL","David Peralta_ARI","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Buster Posey_SF","Jason Heyward_CHC","Logan Forsythe_LAD","Maikel Franco_PHI","Joc Pederson_LAD","Brandon Belt_SF","Eduardo Nunez_SF","Pablo Sandoval_BOS","Albert Almora_CHC","Brandon Drury_ARI","Chris Owings_ARI","Denard Span_SF","Stephen Cardullo_COL","Raimel Tapia_COL","Odubel Herrera_PHI","Joe Panik_SF","Miguel Montero_CHC","Jon Jay_CHC","Dustin Garneau_COL","Jeremy Hazelbaker_ARI","Yasmani Grandal_LAD","Tommy Joseph_PHI","Chase Utley_LAD","Franklin Gutierrez_LAD","Brandon Crawford_SF","Brock Holt_BOS","Tom Murphy_COL","Chris Herrmann_ARI","Kike Hernandez_LAD","Ryan Schimpf_SD","Ian Happ_CHC","Matt Szczur_CHC","Socrates Brito_ARI","Cody Bellinger_LAD","Chris Taylor_LAD","Michael Saunders_PHI","Yangervis Solarte_SD","Tommy La Stella_CHC","Chris Young_BOS","Trayce Thompson_LAD","Aaron Altherr_PHI","Christian Arroyo_SF","Jarrett Parker_SF","Manuel Margot_SD","Pat Valaika_COL","Austin Barnes_LAD","Cesar Hernandez_PHI","Freddy Galvis_PHI","Howie Kendrick_PHI","Andrew Toles_LAD","Nick Hundley_SF","Alex Dickerson_SD","Hunter Renfroe_SD","Sandy Leon_BOS","Marco Hernandez_BOS","Chase d'Arnaud_BOS","Steve Selsky_BOS","Tony Wolters_COL","Rhys Hoskins_PHI","Rob Segedin_LAD","Cory Spangenberg_SD","Mac Williamson_SF","Chris Iannetta_ARI","Cameron Rupp_PHI","Andre Ethier_LAD","Daniel Nava_PHI","Aaron Hill_SF","Kelby Tomlinson_SF","Daniel Descalso_ARI","Cristhian Adames_COL","Andrew Knapp_PHI","Scott Van Slyke_LAD","Travis Jankowski_SD","Christian Vazquez_BOS","Josh Rutledge_BOS","Deven Marrero_BOS","Alexi Amarista_COL","Nick Ahmed_ARI","Gorkys Hernandez_SF","Brock Stassi_PHI","Conor Gillaspie_SF","Eloy Jimenez_CHC","Andres Blanco_PHI","Christian Bethancourt_SD","Austin Hedges_SD","Erick Aybar_SD","Drew Stubbs_SF","Jeff Mathis_ARI","Michael Morse_SF","Luis Sardinas_SD","Allen Cordoba_SD","Tim Federowicz_SF","Jabari Blash_SD","Ty Kelly_PHI","Brett Eibner_LAD","Hector Sanchez_SD","Luis Torrens_SD","Chris Marrero_SF"
23.2857142857143,6.98571428571429,0,0,0,0,4.15714285714286,0,0,0,44.7428571428571,0,0,0,0,0,0,0,-4.65277777777778,0,0,0,-0.0833333333333333,0,19.1538461538462,0,0,0,0,0,0,0,0,0,0,22.1483516483516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17.025,0,0,0,0,0,0,0,0,21.2205882352941,0,0,0,9.875,0,0,0,0,0,0,0,4.89102564102564,0,0,8.84926470588235,0,0,16.5833333333333,0,0,0,0,0,0,0,0,0,0,0,13.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14.1428571428571,0,0,0,0,0,0,0,0,47.201581027668,0,0,0,0,-0.115789473684211,0,0,0,0,0,0,0,-0.980392156862745,0,0,0,0,0,19.2157894736842,0,0,0,0,0,0,0,0,0,0,0,10.6286549707602,-36.8625730994152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.51515151515152,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.965367965368,0,0,0,0,0,0,0,0,0,0,0,0,24.6783625730994,0,0,0,0,8.58771929824561,8.42857142857143,0,0,37.7909090909091,0,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.6428571428571,0,0,0,0,0,0,0,0,9.875,0,0,0,24.5166666666667,0,0,0,0,0,0,0,3.00757575757576,0,0,2.45833333333333,0,0,22.2190476190476,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.125,2.19642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-11.2285714285714,-0.44047619047619,0,0.989473684210526,2.19883040935673,0,0,0,0,0,0,0,43.4904761904762,0,0,0,17.2631578947368,0,0,0,0,0,0,0,0,0,-8.37619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1474358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,66.0543795872201,0,0,0,0,0,0,0,0,-0.115789473684211,0,0,0,0,68.604743083004,0,0,0,0,0,0,0,-15.8815789473684,0,0,0,0,0,10.3366013071895,0,0,0,0,0,0,0,0,0,0,0,14.8888888888889,-8.52619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41666666666667,0,0,0,0,0,0,0,0,0,0
0.80952380952381,16.7380952380952,0,0,0,0,8.9010989010989,0,0,0,-4.65277777777778,0,0,0,0,0,0,0,37.6666666666667,0,0,0,-13.2564102564103,0,-2.44505494505495,0,0,0,0,0,0,0,0,0,0,5.61538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.74025974025974,10.1731601731602,0,14.8571428571429,1.12631578947368,0,0,0,0,0,0,0,17.2631578947368,0,0,0,85.1168831168831,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77472527472528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3188405797101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,8.78260869565217,0,0,0,0,0,0,6.59288537549407,0,0,0,0,0,0,0,0,0.474308300395257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,0,0,0,15.2815789473684,-6.80714285714286,0,0,0,0,0,0,0,0,0,0,0,0
-6.07142857142857,29.0857142857143,0,0,0,0,6.64835164835165,0,0,0,-0.0833333333333333,0,0,0,0,0,0,0,-13.2564102564103,0,0,0,84.4095238095238,0,1.87142857142857,0,0,0,0,0,0,0,0,0,0,47.4358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.42307692307692,0,0,0,0,0,0,0,0,4.89102564102564,0,0,0,3.00757575757576,0,0,0,0,0,0,0,15.8958333333333,0,0,-4.2875,0,0,11.4208333333333,0,0,0,0,0,0,0,0,0,0,0,-5.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.375,3.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.8815789473684,-1.51052631578947,0,0,0,0,14.1169590643275,0,0,0,19.1538461538462,0,0,0,0,0,0,0,-2.44505494505495,0,0,0,1.87142857142857,0,72.9578947368421,0,0,0,0,0,0,0,0,0,0,12.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.25526315789474,0,0,0,0,0,0,0,0,-0.980392156862745,0,0,0,0,-15.8815789473684,0,0,0,0,0,0,0,83.9333333333333,0,0,0,0,0,61.6827366289283,0,0,0,0,0,0,0,0,0,0,0,23.9869281045751,36.3552631578948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87272727272727,0,0,0,0,0,0,0,0,0,0
0,0,21.3071895424837,0,0,0,0,0,0,0,0,8.84926470588235,0,0,0,2.45833333333333,0,0,0,0,0,0,0,-4.2875,0,0,52.4710526315789,0,0,3.66374269005848,0,0,0,0,0,0,0,0,0,0,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.02727272727273,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6783625730994,0,0,0,0,0,0,0,0,0,0,0,0,25.1026315789474,0,0,0,0,9.5,14.1754385964912,0,0,15.0555555555556,0,19.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9199134199134,0,0,0,0,0,11.9666666666667,0,0,0,0,2.14736842105263,16.0578947368421,0,0,0,0,3.73636363636364,0,0,0,8.45321637426901,0,0,0,0,0,0,0,0,16.4154411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,35.375,0,0,0,0,0,0,0,0,16.5833333333333,0,0,0,22.2190476190476,0,0,0,0,0,0,0,11.4208333333333,0,0,3.66374269005848,0,0,43.5087719298246,0,0,0,0,0,0,0,0,0,0,0,19.5769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366666666666667,1.69090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.10661764705882,21.9411764705882,0,1.56666666666667,6.97142857142857,0,0,0,0,0,0,0,-8.37619047619048,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,49.9926470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.9684210526316,0,0,0,0,0,0,0,0,19.2157894736842,0,0,0,0,10.3366013071895,0,0,0,0,0,0,0,61.6827366289283,0,0,0,0,0,88.5619047619048,0,0,0,0,0,0,0,0,0,0,0,27.5045955882353,5.27573529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.8181818181818,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58771929824561,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,21.3391812865497,0.0490196078431373,0,0,3.25,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5541666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,14.1754385964912,0,0,0,0,0.0490196078431373,58.7034632034632,0,0,7.15454545454545,0,-2.61818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
