"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,800149220,"wilson1 (2/4)",0,204.15,"1B Anthony Rizzo C Robinson Chirinos SS Elvis Andrus OF Delino DeShields 2B Rougned Odor 3B Joey Gallo OF Jacoby Ellsbury OF Aaron Judge P Charlie Morton P Carlos Rodón",NA,"Jaime García","47.68%",7.2
2,800147022,"underjones (6/6)",0,195.35,"P John Lackey 3B Adrián Béltre OF Shin-soo Choo C Robinson Chirinos 1B Miguel Cabrera 2B Ian Kinsler SS Elvis Andrus OF Justin Upton OF Mikie Mahtook P Charlie Morton",NA,"Yu Darvish","46.83%",6.1
3,800200444,"pkyanks211 (3/3)",0,194.25,"1B Anthony Rizzo OF Kyle Schwarber 2B Ian Happ C Robinson Chirinos SS Elvis Andrus 3B Joey Gallo OF Nomar Mazara P Jaime García OF Aaron Judge P Charlie Morton",NA,"Kyle Schwarber","38.59%",9
4,799884579,"ChipotleAddict (2/17)",0,194.15,"3B Adrián Béltre 2B Ian Kinsler SS Elvis Andrus OF Justin Upton C John Hicks OF Delino DeShields OF Mikie Mahtook 1B Joey Gallo P Charlie Morton P Carlos Rodón",NA,"Carlos Rodón","33.96%",15.1
5,800104807,"isupol",0,191.65,"P Eduardo Rodríguez 3B Adrián Béltre 1B Miguel Cabrera 2B Ian Kinsler SS Elvis Andrus OF Justin Upton C John Hicks OF Mikie Mahtook OF Nomar Mazara P Charlie Morton",NA,"Ben Zobrist","33.79%",7
6,799813619,"Awesemo (6/17)",0,191.15,"OF Ben Zobrist OF Aaron Judge P Charlie Morton P Carlos Rodón OF Carlos González 1B Mark Reynolds C Jonathan Lucroy 3B Freddie Freeman 2B DJ LeMahieu SS Trevor Story",NA,"Anthony Rizzo","29.67%",27
7,800197935,"BrandonAdams (16/17)",0,189.65,"2B Ben Zobrist 1B Anthony Rizzo OF Kyle Schwarber P Eduardo Rodríguez OF Shin-soo Choo C Robinson Chirinos SS Elvis Andrus 3B Joey Gallo OF Nomar Mazara P Charlie Morton",NA,"Charlie Blackmon","27.79%",11
8,800049109,"dahladino (1/12)",0,186.8,"OF Kyle Schwarber P Eduardo Rodríguez SS Elvis Andrus 3B Joey Gallo P Jaime García 1B Mark Reynolds OF Gerardo Parra C Jonathan Lucroy OF Charlie Blackmon 2B DJ LeMahieu",NA,"Joey Gallo","25.73%",21
9,799813629,"Awesemo (16/17)",0,182.15,"1B Anthony Rizzo OF José Bautista OF Shin-soo Choo SS Elvis Andrus OF Delino DeShields 2B Rougned Odor 3B Joey Gallo P Charlie Morton P Carlos Rodón C Jonathan Lucroy",NA,"Rougned Odor","23.50%",10
10,799884582,"ChipotleAddict (5/17)",0,179.15,"1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton P Charlie Morton P Carlos Rodón OF Carlos González C Jonathan Lucroy OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story",NA,"Charlie Morton","22.13%",30.05
11,800175723,"sandstorm",0,176.3,"3B Adrián Béltre C Robinson Chirinos SS Elvis Andrus 1B Joey Gallo P Jaime García OF Josh Reddick OF Marwin González 2B José Altuve OF George Springer P Carlos Rodón",NA,"Alex Avila","20.24%",5
