"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"2B","Jose Altuve",5200,"TOR@HOU 08:10PM ET",10.781,"HOU","TOR",NA,0,NA,NA,"x","x",NA
"1B/3B","Freddie Freeman",5200,"MIA@ATL 07:35PM ET",11.032,"ATL","MIA",NA,8.2,NA,NA,"3","3",0
"C","Kurt Suzuki",5000,"MIA@ATL 07:35PM ET",7.44,"ATL","MIA",NA,0,NA,NA,"x","x",NA
"2B","Dee Gordon",5000,"MIA@ATL 07:35PM ET",8.596,"MIA","ATL",NA,8.5,NA,NA,"1","1",0
"2B","Rougned Odor",4900,"TEX@MIN 08:10PM ET",7.398,"TEX","MIN",NA,9,NA,NA,"5","5",0
"SS","Carlos Correa",4900,"TOR@HOU 08:10PM ET",10.143,"HOU","TOR",NA,0,NA,NA,"x","x",NA
"OF","Giancarlo Stanton",4900,"MIA@ATL 07:35PM ET",9.817,"MIA","ATL",NA,10.8,NA,NA,"2","2",30
"OF","Marcell Ozuna",4900,"MIA@ATL 07:35PM ET",9.236,"MIA","ATL",NA,9.1,NA,NA,"4","4",3
"OF","Nelson Cruz",4800,"SEA@KC 08:15PM ET",8.33,"SEA","KC",NA,0,NA,NA,"x","x",NA
"1B","Justin Smoak",4800,"TOR@HOU 08:10PM ET",9,"TOR","HOU",NA,9.3,NA,NA,"4","4",4
"3B","Alex Bregman",4800,"TOR@HOU 08:10PM ET",7.549,"HOU","TOR",NA,8.9,NA,NA,"8","2",18
"OF","Nomar Mazara",4700,"TEX@MIN 08:10PM ET",7.464,"TEX","MIN",NA,8.7,NA,NA,"3","3",7
"OF","Christian Yelich",4700,"MIA@ATL 07:35PM ET",8.573,"MIA","ATL",NA,9.1,NA,NA,"3","3",0
"OF","Shin-Soo Choo",4600,"TEX@MIN 08:10PM ET",8.152,"TEX","MIN",NA,9.5,NA,NA,"1","1",5
"SS","Elvis Andrus",4600,"TEX@MIN 08:10PM ET",9.019,"TEX","MIN",NA,8.6,NA,NA,"2","2",17
