"Mookie Betts_BOS","Hanley Ramirez_BOS","Ryan Braun_MIL","Eric Thames_MIL","Xander Bogaerts_BOS","Andrew Benintendi_BOS","Jonathan Villar_MIL","Corey Dickerson_TB","Dustin Pedroia_BOS","Keon Broxton_MIL","Brad Miller_TB","Jackie Bradley_BOS","Mitch Moreland_BOS","Evan Longoria_TB","Eric Hosmer_KC","Mike Moustakas_KC","Lorenzo Cain_KC","Salvador Perez_KC","Hernan Perez_MIL","Travis Shaw_MIL","Colby Rasmus_TB","Pablo Sandoval_BOS","Domingo Santana_MIL","Alex Gordon_KC","Logan Morrison_TB","Chris Young_BOS","Steven Souza_TB","Kevin Kiermaier_TB","Tim Beckham_TB","Brock Holt_BOS","Sandy Leon_BOS","Wilson Ramos_TB","Jorge Soler_KC","Orlando Arcia_MIL","Whit Merrifield_KC","Nick Franklin_MIL","Christian Vazquez_BOS","Jett Bandy_MIL","Brandon Moss_KC","Matt Duffy_TB","Rickie Weeks_TB","Daniel Robertson_TB","Jesus Aguilar_MIL","Billy Burns_KC","Manny Pina_MIL","Mallex Smith_TB","Peter O'Brien_KC","Derek Norris_TB","Kirk Nieuwenhuis_MIL","Chase d'Arnaud_BOS","Andrew Susac_MIL","Steve Selsky_BOS","Marco Hernandez_BOS","Alcides Escobar_KC","Cheslor Cuthbert_KC","Jake Bauers_TB","Jorge Bonifacio_KC","Paulo Orlando_KC","Jesus Sucre_TB","Deven Marrero_BOS","Josh Rutledge_BOS","Peter Bourjos_TB","Raul Mondesi_KC","Curt Casali_TB","Ryan O'Hearn_KC","Terrance Gore_KC","Christian Colon_KC","Shane Peterson_TB","Drew Butera_KC"
-8.16483516483516,-27.2142857142857,0,0,3,-3.70952380952381,0,0,5.05769230769231,0,0,45.8625,-10.5,0,0,0,0,0,0,0,0,13.1333333333333,0,0,0,46.3333333333333,0,0,0,0,31.5714285714286,0,0,0,0,0,15.9722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98181818181818,0,0,0,0,0,0,0,-19.6666666666667,0,0,0,0,0,0,0,0
19.6923076923077,11.8804347826087,0,0,11.7771739130435,14.2393162393162,0,0,0.927536231884058,0,0,-10.5,48.765873015873,0,0,0,0,0,0,0,0,4.83333333333333,0,0,0,9.08928571428571,0,0,0,2.33333333333333,23.4428571428571,0,0,0,0,0,4.00641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5125,0,0,0,0,0,0,0,2.41666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.39384615384615,0,0,3.8974358974359,0,0,38.1397849462366,0,0,0,0,0,0,36.95,0,0,0,20.9891304347826,0,1.51709401709402,12,-8.5982905982906,0,0,0,0,0,0,0,0,0,0,0,12.4807692307692,5.58333333333333,0,0,0,-6,0,5.40909090909091,0,0,0,0,0,0,0,0,0,0,-5.19444444444444,0,0,5.21428571428571,0,0,0,0,0,7.45833333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9931034482759,-6.77666666666667,5.8743842364532,6.07407407407407,0,0,0,0,0,7.56403940886699,0,0,0,0,0,0,0,0,-30.5,0,-1.93333333333333,0,0,0,-0.623809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8344827586207,11.9,0,17.8076923076923,0.718181818181818,0,0,0,0,0.777777777777778,0,0,0,3.03333333333333,0,39.1428571428571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77666666666667,43.1066666666667,4.06521739130435,18.3735177865613,0,0,0,0,0,5.62166666666667,0,0,0,0,0,0,0,0,0,0,-13.4935897435897,0,0,0,13.3404761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02333333333333,-4.06666666666667,0,9.68181818181818,7.25,0,0,0,0,-12.8888888888889,0,0,0,2.66666666666667,0,-36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8743842364532,4.06521739130435,26.7093596059113,9.30687830687831,0,0,0,0,0,4.45502645502645,0,0,0,0,0,0,0,0,-17,0,1.87142857142857,0,0,0,-7.61842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6564039408867,2.44444444444444,0,-4.34090909090909,-0.354545454545455,0,0,0,0,9.94444444444444,0,0,0,-2,0,35.7333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07407407407407,18.3735177865613,9.30687830687831,60.5502645502646,0,0,0,0,0,5.68660968660969,0,0,0,0,0,0,0,0,-1.5,0,-9.11538461538461,0,0,0,17.4298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21693121693122,9.22222222222222,0,13.6363636363636,11.5545454545455,0,0,0,0,11,0,0,0,-5.1,0,11.5
0,0,-10.9230769230769,65.3566176470588,0,0,12.3088235294118,0,0,9.81818181818182,0,0,0,0,0,0,0,0,128.912280701754,-1.34166666666667,0,0,-24.2115384615385,0,0,0,0,0,0,0,0,0,0,15.85,0,0,0,-10,0,0,0,0,0,0,32.1071428571429,0,0,0,-10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-18.1515151515152,23.88,0,0,0.474358974358974,0,0,4.35,0,0,0,0,0,0,0,0,-1.34166666666667,71.7413793103448,0,0,-2.47857142857143,0,0,0,0,0,0,0,0,0,0,6.36,0,-17.85,0,-6.87142857142857,0,0,0,0,-2.66666666666667,0,0.28021978021978,0,0,0,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,79.05,0,0,29.1,0,0,36.95,0,0,0,0,0,0,120.3,0,0,0,69.4,0,-47.5,-2.1,-127.333333333333,0,0,0,0,0,0,0,0,0,0,0,52,-3.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
18.8653846153846,13.1818181818182,0,0,9.2,19.5769230769231,0,0,-5.72727272727273,0,0,13.1333333333333,4.83333333333333,0,0,0,0,0,0,0,0,33.8095238095238,0,0,0,5.21969696969697,0,0,0,0,-4.18055555555556,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.26190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.23421052631579,-6.77857142857143,0,0,-13.602766798419,0,0,-3.99473684210526,0,0,0,0,0,0,0,0,-24.2115384615385,-2.47857142857143,0,0,53.8097826086956,0,0,0,0,0,0,0,0,0,0,-7.71666666666667,0,0,0,-6.16025641025641,0,0,0,0,-16.6666666666667,0,5.9,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56403940886699,5.62166666666667,4.45502645502645,5.68660968660969,0,0,0,0,0,13.4581280788177,0,0,0,0,0,0,0,0,-17.5,0,6.06190476190476,0,0,0,7.10952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75738916256158,13.5555555555556,0,-0.318181818181818,-1.19090909090909,0,0,0,0,4,0,0,0,1,0,18.0666666666667
0,0,0,0,0,0,0,3.8596837944664,0,0,21.7119565217391,0,0,20.9891304347826,0,0,0,0,0,0,69.4,0,0,0,63.9433333333333,0,-1.61666666666667,2.21014492753623,-6.80952380952381,0,0,0,0,0,0,0,0,0,0,0,63.8666666666667,-2.11904761904762,0,0,0,-29.1666666666667,0,10.4883040935673,0,0,0,0,0,0,0,0,0,0,-17.6,0,0,2.5,0,0,0,0,0,-8.66666666666667,0
-18.0448717948718,11.8545454545455,0,0,20.4204545454545,15.7815934065934,0,0,8.40865384615385,0,0,46.3333333333333,9.08928571428571,0,0,0,0,0,0,0,0,5.21969696969697,0,0,0,34.8232142857143,0,0,0,0,46.175,0,0,0,0,0,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.04347826086957,0,0,27.7216666666667,0,0,1.51709401709402,0,0,0,0,0,0,-47.5,0,0,0,-1.61666666666667,0,41.5665024630542,4.15384615384615,-9.10769230769231,0,0,0,0,0,0,0,0,0,0,0,-1.2,1.32051282051282,0,0,0,-1.33333333333333,0,-1.37857142857143,0,0,0,0,0,0,0,0,0,0,41.9464285714286,0,0,-0.875,0,0,0,0,0,5.10714285714286,0
0,0,0,0,0,0,0,2.91692307692308,0,0,10.6880341880342,0,0,12,0,0,0,0,0,0,-2.1,0,0,0,2.21014492753623,0,4.15384615384615,40.3462365591398,8.91025641025641,0,0,0,0,0,0,0,0,0,0,0,8.93181818181818,1.0989010989011,0,0,0,-19.8333333333333,0,-0.00592885375494071,0,0,0,0,0,0,0,0,0,0,18,0,0,15.6428571428571,0,0,0,0,0,10.3035714285714,0
0,0,0,0,0,0,0,-16.0217391304348,0,0,-7.53166666666667,0,0,-8.5982905982906,0,0,0,0,0,0,-127.333333333333,0,0,0,-6.80952380952381,0,-9.10769230769231,8.91025641025641,80.6502463054187,0,0,0,0,0,0,0,0,0,0,0,-1.99358974358974,-11.5909090909091,0,0,0,-8.4,0,9.98616600790514,0,0,0,0,0,0,0,0,0,0,-2.2,0,0,3.875,0,0,0,0,0,-11.3571428571429,0
-5,0,0,0,0,-1.66666666666667,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6153846153846,25.5,0,0,34.5448717948718,53.6593406593407,0,0,29.2179487179487,0,0,31.5714285714286,23.4428571428571,0,0,0,0,0,0,0,0,-4.18055555555556,0,0,0,46.175,0,0,0,0,110.457142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.5,0,-17,-1.5,0,0,0,0,0,-17.5,0,0,0,0,0,0,0,0,13,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14.0952380952381,5.75230769230769,0,0,1.61538461538462,0,0,5.54112554112554,0,0,0,0,0,0,0,0,15.85,6.36,0,0,-7.71666666666667,0,0,0,0,0,0,0,0,0,0,45.7783251231527,0,-4.05,0,22.347619047619,0,0,0,0,2.66666666666667,0,1.46153846153846,0,0,0,-3.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93333333333333,-13.4935897435897,1.87142857142857,-9.11538461538461,0,0,0,0,0,6.06190476190476,0,0,0,0,0,0,0,0,-6,0,36.2666666666667,0,0,0,17.9583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333333333,4.73809523809524,0,-3.39090909090909,0,0,0,0,0,0,0,0,0,3,0,7.55
0,0,-6,-13.95,0,0,11,0,0,22.5,0,0,0,0,0,0,0,0,0,-17.85,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05,0,15.3,0,7.5,0,0,0,0,0,0,-31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66025641025641,-8.43589743589744,0,0,-9.68939393939394,7.38461538461539,0,0,14.9242424242424,0,0,15.9722222222222,4.00641025641026,0,0,0,0,0,0,0,0,6.5,0,0,0,23.75,0,0,0,9,0,0,0,0,0,0,73.1923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194444444444444,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0
0,0,45.8181818181818,2.38333333333333,0,0,9.325,0,0,-24.9358974358974,0,0,0,0,0,0,0,0,-10,-6.87142857142857,0,0,-6.16025641025641,0,0,0,0,0,0,0,0,0,0,22.347619047619,0,7.5,0,52.4044117647059,0,0,0,0,-25,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.623809523809524,13.3404761904762,-7.61842105263158,17.4298245614035,0,0,0,0,0,7.10952380952381,0,0,0,0,0,0,0,0,0,0,17.9583333333333,0,0,0,30.1619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8952380952381,0,0,-14.375,7.05357142857143,0,0,0,0,-9.11111111111111,0,0,0,-1.66666666666667,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28.2916666666667,0,0,0.388888888888889,0,0,12.4807692307692,0,0,0,0,0,0,52,0,0,0,63.8666666666667,0,-1.2,8.93181818181818,-1.99358974358974,0,0,0,0,0,0,0,0,0,0,0,54.0659340659341,10.4222222222222,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,-1.6,0,0,20.75,0,0,0,0,0,4.5,0
0,0,0,0,0,0,0,-4.88181818181818,0,0,-0.572727272727273,0,0,5.58333333333333,0,0,0,0,0,0,-3.5,0,0,0,-2.11904761904762,0,1.32051282051282,1.0989010989011,-11.5909090909091,0,0,0,0,0,0,0,0,0,0,0,10.4222222222222,27.7809523809524,0,0,0,-12,0,21.0694444444444,0,0,0,0,0,0,0,0,0,0,5.23333333333333,0,0,12.9107142857143,0,0,0,0,0,0,0
0,0,-5,0,0,0,-37.3333333333333,0,0,10.8333333333333,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,-16.6666666666667,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,-25,0,0,0,0,16.6666666666667,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.4358974358974,17.2884615384615,0,0,16.4395604395604,0,0,-21.1,0,0,0,0,0,0,0,0,32.1071428571429,0.28021978021978,0,0,5.9,0,0,0,0,0,0,0,0,0,0,1.46153846153846,0,-31.5,0,0,0,0,0,0,-15,0,41.1142857142857,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.5,0,0,19.6666666666667,0,0,-6,0,0,0,0,0,0,0,0,0,0,-29.1666666666667,0,-1.33333333333333,-19.8333333333333,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,90.3333333333333,0,21.5,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.53947368421053,0,0,0.714285714285714,0,0,5.40909090909091,0,0,0,0,0,0,15,0,0,0,10.4883040935673,0,-1.37857142857143,-0.00592885375494071,9.98616600790514,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,21.0694444444444,0,0,0,21.5,0,30.5797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,0,0,0,0,0,-7.57142857142857,0
0,0,-12.0833333333333,15.65,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,-10.8333333333333,22.75,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,-3.16666666666667,0,0,0,27.5,0,0,0,0,0,0,7,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.1,-3.1025641025641,0,0,-0.151515151515152,4.07142857142857,0,0,-0.0606060606060606,0,0,3.98181818181818,-1.5125,0,0,0,0,0,0,0,0,-8.26190476190476,0,0,0,13.6333333333333,0,0,0,-3.66666666666667,20.5,0,0,0,0,0,0.194444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8344827586207,-5.02333333333333,1.6564039408867,1.21693121693122,0,0,0,0,0,4.75738916256158,0,0,0,0,0,0,0,0,-10,0,0.933333333333333,0,0,0,-3.8952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6195402298851,-4.19090909090909,0,12.8141025641026,0.854545454545454,0,0,0,0,11.0555555555556,0,0,0,5.53333333333333,0,8.80952380952381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,-4.06666666666667,2.44444444444444,9.22222222222222,0,0,0,0,0,13.5555555555556,0,0,0,0,0,0,0,0,0,0,4.73809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19090909090909,26.6181818181818,0,-10,-36.8333333333333,0,0,0,0,0,0,0,0,-14.1666666666667,0,-12.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8076923076923,9.68181818181818,-4.34090909090909,13.6363636363636,0,0,0,0,0,-0.318181818181818,0,0,0,0,0,0,0,0,0,0,-3.39090909090909,0,0,0,-14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8141025641026,-10,0,42.8076923076923,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718181818181818,7.25,-0.354545454545455,11.5545454545455,0,0,0,0,0,-1.19090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854545454545454,-36.8333333333333,0,0,17.4181818181818,0,0,0,0,0.267857142857143,0,0,0,0,0,0
0,0,0,0,0,0,0,8.71428571428571,0,0,1.25,0,0,-5.19444444444444,0,0,0,0,0,0,18,0,0,0,-17.6,0,41.9464285714286,18,-2.2,0,0,0,0,0,0,0,0,0,0,0,-1.6,5.23333333333333,0,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,45.2777777777778,0,0,-7.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95,3.83333333333333,0,0,-3.4,17.25,0,0,0.5,0,0,-19.6666666666667,2.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.25,0,0,-4.2,0,0,5.21428571428571,0,0,0,0,0,0,0,0,0,0,2.5,0,-0.875,15.6428571428571,3.875,0,0,0,0,0,0,0,0,0,0,0,20.75,12.9107142857143,0,0,0,0,0,2.83333333333333,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,30,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,-12.8888888888889,9.94444444444444,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0555555555556,0,0,0,0.267857142857143,0,0,0,0,37.3888888888889,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
