"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","George Springer",5600,"SEA@HOU 08:10PM ET",10.814,"HOU","SEA",10.18,NA,10.03,NA,NA,NA,NA
"OF","Charlie Blackmon",5600,"SD@COL 08:40PM ET",10.645,"COL","SD",11.44,NA,11.23,NA,NA,NA,NA
"OF","Aaron Judge",5400,"NYY@MIN 08:10PM ET",11.352,"NYY","MIN",11.05,NA,9.96,NA,NA,NA,NA
"2B","Jose Altuve",5300,"SEA@HOU 08:10PM ET",10.562,"HOU","SEA",9.68,NA,10.62,NA,NA,NA,NA
"SS","Carlos Correa",5300,"SEA@HOU 08:10PM ET",10.241,"HOU","SEA",9.88,NA,9.68,NA,NA,NA,NA
"3B","Nolan Arenado",5200,"SD@COL 08:40PM ET",9.366,"COL","SD",9.48,NA,10.55,NA,NA,NA,NA
"3B","Kris Bryant",5200,"CHC@ATL 07:35PM ET",9.218,"CHC","ATL",8.67,NA,9.95,NA,NA,NA,NA
"OF","Mookie Betts",4900,"TOR@BOS 07:08PM ET",9.911,"BOS","TOR",7.97,NA,9.66,NA,NA,NA,NA
"1B/3B","Freddie Freeman",4800,"CHC@ATL 07:35PM ET",12.348,"ATL","CHC",7.33,NA,8.6,NA,NA,NA,NA
"1B","Anthony Rizzo",4800,"CHC@ATL 07:35PM ET",9.176,"CHC","ATL",9.86,NA,10.45,NA,NA,NA,NA
"2B","Brian Dozier",4700,"NYY@MIN 08:10PM ET",8.412,"MIN","NYY",8.44,NA,9.95,NA,NA,NA,NA
"OF","Starling Marte",4700,"MIL@PIT 07:05PM ET",7.769,"PIT","MIL",NA,NA,NA,NA,NA,NA,NA
"1B","Mark Reynolds",4700,"SD@COL 08:40PM ET",8.629,"COL","SD",9.55,NA,8.62,NA,NA,NA,NA
"3B","Miguel Sano",4600,"NYY@MIN 08:10PM ET",8.919,"MIN","NYY",8.99,NA,9.41,NA,NA,NA,NA
"C","Gary Sanchez",4600,"NYY@MIN 08:10PM ET",8.95,"NYY","MIN",8.05,NA,9.29,NA,NA,NA,NA
