"Place_lo","Place_hi","Payout"
"1","1","3000"
"2","2","1500"
"3","3","1000"
"4","4","750"
"5","5","600"
"6","6","500"
"7","8","400"
"9","10","300"
"11","15","250"
"16","20","200"
"21","25","150"
"26","30","100"
"31","40","75"
"41","50","60"
"51","75","50"
"76","100","40"
"101","150","30"
"151","225","25"
"226","325","20"
"326","450","15"
"451","650","12"
"651","1100","10"
"1101","1850","8"
"1851","3350","6"
