"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Max Scherzer","Aaron Nola","Salvador Perez","Carlos Santana","Jason Kipnis","Cory Spangenberg","Francisco Lindor","Michael Brantley","Carlos Gonzalez","Eric Young"
"2","Max Scherzer","Aaron Nola","Yadier Molina","Matt Carpenter","Jason Kipnis","Jedd Gyorko","Asdrubal Cabrera","Michael Brantley","Stephen Piscotty","Eric Young"
"3","Max Scherzer","Aaron Nola","Yan Gomes","Carlos Santana","Jose Ramirez","Jedd Gyorko","Asdrubal Cabrera","Bradley Zimmer","Carlos Gonzalez","Eric Young"
"4","Chris Archer","Aaron Nola","Martin Maldonado","Carlos Santana","Jason Kipnis","Jedd Gyorko","Francisco Lindor","Michael Brantley","David Peralta","Hunter Renfroe"
"5","Max Scherzer","Aaron Nola","Travis d'Arnaud","Matt Carpenter","Jason Kipnis","Yunel Escobar","Asdrubal Cabrera","Michael Conforto","Carlos Gonzalez","Juan Lagares"
"6","Max Scherzer","Aaron Nola","Martin Maldonado","Jay Bruce","Neil Walker","Jedd Gyorko","Asdrubal Cabrera","Michael Conforto","David Peralta","Eric Young"
"7","Max Scherzer","Aaron Nola","Martin Maldonado","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Asdrubal Cabrera","Denard Span","Carlos Gonzalez","Eric Young"
"8","Max Scherzer","Chris Archer","Martin Maldonado","Matt Carpenter","Danny Espinosa","Jedd Gyorko","Francisco Lindor","Carlos Gonzalez","Shane Robinson","Eric Young"
"9","Chris Archer","Aaron Nola","Yan Gomes","Matt Carpenter","Jose Ramirez","Jedd Gyorko","Francisco Lindor","Bradley Zimmer","Lonnie Chisenhall","David Peralta"
"10","Chris Archer","Aaron Nola","Salvador Perez","Matt Carpenter","DJ LeMahieu","Nolan Arenado","Francisco Lindor","Charlie Blackmon","Carlos Gonzalez","Eric Young"
"11","Chris Archer","Aaron Nola","Yasmani Grandal","Matt Carpenter","Jason Kipnis","Jedd Gyorko","Francisco Lindor","Dexter Fowler","Stephen Piscotty","Carlos Gonzalez"
"12","Chris Archer","Aaron Nola","Yasmani Grandal","Carlos Santana","Jose Ramirez","Nolan Arenado","Francisco Lindor","Michael Brantley","Curtis Granderson","Eric Young"
"13","Chris Archer","Jaime Garcia","Travis d'Arnaud","Carlos Santana","Jason Kipnis","Yunel Escobar","Francisco Lindor","Michael Brantley","Denard Span","Eric Young"
"14","Max Scherzer","Aaron Nola","Austin Hedges","Wil Myers","Yangervis Solarte","Jedd Gyorko","Francisco Lindor","David Peralta","Carlos Gonzalez","Hunter Renfroe"
"15","Max Scherzer","Aaron Nola","Yadier Molina","Matt Carpenter","Paul DeJong","Jedd Gyorko","Francisco Lindor","Tommy Pham","Carlos Gonzalez","Gregor Blanco"
"16","Max Scherzer","Aaron Nola","Caleb Joseph","Matt Carpenter","Jason Kipnis","Manny Machado","Francisco Lindor","Adam Jones","Seth Smith","Eric Young"
"17","Jaime Garcia","Aaron Nola","Yan Gomes","Carlos Santana","Jason Kipnis","Nolan Arenado","Francisco Lindor","Michael Conforto","Michael Brantley","Gregor Blanco"
"18","Chris Archer","Aaron Nola","Yan Gomes","Mark Reynolds","Jason Kipnis","Nolan Arenado","Asdrubal Cabrera","Gerardo Parra","Carlos Gonzalez","Gregor Blanco"
"19","Chris Archer","Ivan Nova","Yan Gomes","Carlos Santana","Jason Kipnis","Maikel Franco","Francisco Lindor","Michael Brantley","Carlos Gonzalez","Curtis Granderson"
"20","Max Scherzer","Aaron Nola","Jonathan Lucroy","Paul Goldschmidt","Jason Kipnis","Jake Lamb","Asdrubal Cabrera","David Peralta","Gregor Blanco","Eric Young"
