"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","James Paxton","Aaron Nola","Tucker Barnhart","Ryan Zimmerman","Daniel Murphy","Evan Longoria","Trea Turner","Bryce Harper","Michael Brantley","Brian Goodwin"
"2","Jaime Garcia","Aaron Nola","Tucker Barnhart","Cody Bellinger","Jose Altuve","Chase Headley","Carlos Correa","George Springer","Carlos Beltran","Josh Reddick"
"3","Jaime Garcia","Aaron Nola","Evan Gattis","Yuli Gurriel","Scooter Gennett","Alex Bregman","Carlos Correa","Bryce Harper","Michael Brantley","Carlos Beltran"
"4","Jaime Garcia","Aaron Nola","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Chris Owings","Bryce Harper","Michael Brantley","Carlos Beltran"
"5","Jaime Garcia","Aaron Nola","Tucker Barnhart","Carlos Santana","Jose Ramirez","Evan Longoria","Francisco Lindor","Bryce Harper","Michael Brantley","Bradley Zimmer"
"6","Chris Archer","Aaron Nola","Luke Maile","Kendrys Morales","Jason Kipnis","Josh Donaldson","Zack Cozart","Aaron Judge","Jose Bautista","Kevin Pillar"
"7","Chris Archer","Aaron Nola","Tucker Barnhart","Cody Bellinger","Josh Harrison","David Freese","Jordy Mercer","Bryce Harper","Gregory Polanco","Adam Frazier"
"8","Chris Archer","Aaron Nola","Evan Gattis","Yuli Gurriel","Scooter Gennett","Alex Bregman","Xander Bogaerts","George Springer","Domingo Santana","Norichika Aoki"
"9","Chris Archer","Jaime Garcia","Tucker Barnhart","Cody Bellinger","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Bryce Harper","Justin Upton","Alex Presley"
"10","Chris Archer","Ivan Nova","Tucker Barnhart","Cody Bellinger","Jose Altuve","Alex Bregman","Freddy Galvis","George Springer","Josh Reddick","Norichika Aoki"
"11","Chris Archer","Jaime Garcia","Travis d'Arnaud","Jay Bruce","Jason Kipnis","Jedd Gyorko","Asdrubal Cabrera","Michael Conforto","Kevin Pillar","Juan Lagares"
"12","Chris Archer","Mike Clevinger","Evan Gattis","Yuli Gurriel","Jason Kipnis","Alex Bregman","Carlos Correa","Domingo Santana","Carlos Beltran","Kevin Pillar"
"13","Max Scherzer","Ivan Nova","Luke Maile","Brandon Belt","Jason Kipnis","Josh Donaldson","Ryan Goins","Michael Conforto","Jose Bautista","Kevin Pillar"
"14","Max Scherzer","Jeff Locke","Evan Gattis","Yuli Gurriel","Jason Kipnis","Alex Bregman","Freddy Galvis","George Springer","Kevin Pillar","Norichika Aoki"
"15","Jesse Chavez","Ivan Nova","Evan Gattis","Cody Bellinger","Jose Altuve","Evan Longoria","Carlos Correa","Bryce Harper","Carlos Beltran","Josh Reddick"
"16","Chris Archer","Jeff Locke","Tucker Barnhart","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Chris Owings","Bryce Harper","Gerardo Parra","Brian Goodwin"
"17","Chris Archer","Aaron Nola","Tucker Barnhart","Jay Bruce","Neil Walker","Evan Longoria","Asdrubal Cabrera","Bryce Harper","Michael Conforto","Juan Lagares"
"18","Chris Archer","Jaime Garcia","Tucker Barnhart","Chris Carter","Starlin Castro","Chase Headley","Didi Gregorius","Bryce Harper","Michael Brantley","Aaron Hicks"
"19","James Paxton","Aaron Nola","Tucker Barnhart","Paul Goldschmidt","Brandon Drury","Jake Lamb","Chris Owings","Bryce Harper","Michael Brantley","David Peralta"
"20","Chris Archer","Aaron Nola","Mike Zunino","Cody Bellinger","Taylor Motter","Kyle Seager","Elvis Andrus","Bryce Harper","Nelson Cruz","Ben Gamel"
