"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Max Scherzer","Aaron Nola","Travis d'Arnaud","Matt Carpenter","Jason Kipnis","Jedd Gyorko","Asdrubal Cabrera","Michael Conforto","Curtis Granderson","Juan Lagares"
"2","Chris Archer","Aaron Nola","Salvador Perez","Carlos Santana","Jose Ramirez","Manny Machado","Francisco Lindor","Michael Brantley","Bradley Zimmer","Eric Young"
"3","Max Scherzer","Chris Archer","Martin Maldonado","CJ Cron","Danny Espinosa","Yunel Escobar","Asdrubal Cabrera","Michael Brantley","Carlos Gonzalez","Eric Young"
"4","Chris Archer","Aaron Nola","Yadier Molina","Matt Carpenter","Jason Kipnis","Jedd Gyorko","Francisco Lindor","Stephen Piscotty","Tommy Pham","David Peralta"
"5","Max Scherzer","Aaron Nola","Salvador Perez","Jay Bruce","Neil Walker","Manny Machado","Asdrubal Cabrera","Michael Conforto","Juan Lagares","Eric Young"
"6","Chris Archer","Jaime Garcia","Travis d'Arnaud","Jay Bruce","Jason Kipnis","Cory Spangenberg","Asdrubal Cabrera","Michael Conforto","Michael Brantley","Juan Lagares"
"7","Max Scherzer","Aaron Nola","Yadier Molina","Matt Carpenter","DJ LeMahieu","Jedd Gyorko","Asdrubal Cabrera","Dexter Fowler","Stephen Piscotty","Eric Young"
"8","Max Scherzer","Aaron Nola","Austin Hedges","Wil Myers","Yangervis Solarte","Jedd Gyorko","Chase d'Arnaud","Michael Conforto","Michael Brantley","Hunter Renfroe"
"9","Chris Archer","Aaron Nola","Travis d'Arnaud","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Asdrubal Cabrera","Charlie Blackmon","Carlos Gonzalez","Eric Young"
"10","Max Scherzer","Aaron Nola","Yan Gomes","Carlos Santana","Jose Ramirez","Cory Spangenberg","Asdrubal Cabrera","Bradley Zimmer","Lonnie Chisenhall","Curtis Granderson"
"11","Chris Archer","Aaron Nola","Martin Maldonado","Mark Reynolds","Jason Kipnis","Nolan Arenado","Trevor Story","Gerardo Parra","Carlos Gonzalez","Kevin Pillar"
"12","Chris Archer","Ivan Nova","Yan Gomes","Carlos Santana","Jose Ramirez","Jedd Gyorko","Asdrubal Cabrera","Michael Brantley","Bradley Zimmer","Hunter Renfroe"
"13","Max Scherzer","Chris Archer","Martin Maldonado","Matt Carpenter","Danny Espinosa","Jedd Gyorko","Andrelton Simmons","Michael Conforto","Shane Robinson","Eric Young"
"14","Max Scherzer","Aaron Nola","Caleb Joseph","Matt Carpenter","Jason Kipnis","Manny Machado","JJ Hardy","Michael Brantley","Adam Jones","Seth Smith"
"15","Chris Archer","Aaron Nola","Salvador Perez","Paul Goldschmidt","Jason Kipnis","Jake Lamb","Chris Owings","David Peralta","Carlos Gonzalez","Gregor Blanco"
"16","Max Scherzer","Aaron Nola","Tony Wolters","Mark Reynolds","Rougned Odor","Jedd Gyorko","Trevor Story","Gerardo Parra","Carlos Gonzalez","Gregor Blanco"
"17","Jaime Garcia","Aaron Nola","Evan Gattis","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Francisco Lindor","Michael Brantley","Gerardo Parra","Carlos Gonzalez"
"18","Chris Archer","Ivan Nova","Travis d'Arnaud","Brandon Belt","Jose Ramirez","Nolan Arenado","Asdrubal Cabrera","Michael Conforto","Curtis Granderson","Juan Lagares"
"19","Jaime Garcia","Ivan Nova","Travis d'Arnaud","Carlos Santana","Jose Ramirez","Nolan Arenado","Francisco Lindor","Michael Brantley","Bradley Zimmer","David Peralta"
"20","Chris Archer","Aaron Nola","Travis d'Arnaud","Eric Thames","Wilmer Flores","Manny Machado","Francisco Lindor","Michael Conforto","Curtis Granderson","Juan Lagares"
