"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B/OF","Cody Bellinger",5600,"LAD@SD 10:10PM ET",10.698,"LAD","SD",6.06,8.6,9.23,NA,"4","4",0
"1B","Paul Goldschmidt",5500,"COL@ARI 10:10PM ET",11.313,"ARI","COL",10.2,9.8,9.79,NA,"3","3",14
"SS","Corey Seager",5400,"LAD@SD 10:10PM ET",8.88,"LAD","SD",7.35,8.1,1.96,NA,"x","2",20
"3B","Jake Lamb",5100,"COL@ARI 10:10PM ET",9.948,"ARI","COL",9.81,9.4,7.99,NA,"4","4",2
"2B","Robinson Cano",5000,"SEA@LAA 10:07PM ET",8.778,"SEA","LAA",8.68,8.7,7.67,NA,"3","3",0
"OF","Nelson Cruz",4700,"SEA@LAA 10:07PM ET",8.269,"SEA","LAA",8.49,8.5,7.69,NA,"4","4",3
"SS","Jean Segura",4700,"SEA@LAA 10:07PM ET",9.118,"SEA","LAA",7.37,8.5,7.97,NA,"1","1",0
"3B","Justin Turner",4700,"LAD@SD 10:10PM ET",9.414,"LAD","SD",8.35,9.1,8.51,NA,"3","3",16
"OF/SS","Chris Owings",4600,"COL@ARI 10:10PM ET",8.184,"ARI","COL",7.36,7.5,7.04,NA,"5","5",9
"3B","Nolan Arenado",4600,"COL@ARI 10:10PM ET",9.159,"COL","ARI",8.96,7.7,7.77,NA,"3","3",8
"OF","Mike Trout",4500,"SEA@LAA 10:07PM ET",12.02,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"OF","AJ Pollock",4500,"COL@ARI 10:10PM ET",9.135,"ARI","COL",NA,0,NA,NA,"x","x",NA
"OF","Ben Gamel",4400,"SEA@LAA 10:07PM ET",8.614,"SEA","LAA",NA,7.2,6.74,NA,"2","2",0
"OF","Charlie Blackmon",4400,"COL@ARI 10:10PM ET",10.395,"COL","ARI",8.52,8.8,7.8,NA,"1","1",0
"1B","Wil Myers",4400,"LAD@SD 10:10PM ET",8.456,"SD","LAD",8.92,6.9,8.39,NA,"3","3",0
"OF","Joc Pederson",4400,"LAD@SD 10:10PM ET",7.074,"LAD","SD",5.88,0,6.6,NA,"x","x",NA
"1B","Mark Reynolds",4300,"COL@ARI 10:10PM ET",9.026,"COL","ARI",6.9,7.1,6.77,NA,"4","4",0
"2B/OF","Chris Taylor",4300,"LAD@SD 10:10PM ET",8.031,"LAD","SD",NA,9.9,8.17,NA,"1","1",27
"OF","Cameron Maybin",4200,"SEA@LAA 10:07PM ET",9.375,"LAA","SEA",6.93,7.6,9.78,NA,"1","1",8
"OF","Jarrod Dyson",4200,"SEA@LAA 10:07PM ET",7.068,"SEA","LAA",6.33,7.2,6.01,NA,"8","8",0
"3B","Kyle Seager",4200,"SEA@LAA 10:07PM ET",7.308,"SEA","LAA",7.66,8.1,6.9,NA,"5","5",0
"OF","Mitch Haniger",4200,"SEA@LAA 10:07PM ET",9.842,"SEA","LAA",7.11,7.6,6.09,NA,"7","7",3
"SS","Andrelton Simmons",4200,"SEA@LAA 10:07PM ET",7.542,"LAA","SEA",6.76,6.2,7.42,NA,"6","5",14
"OF","David Peralta",4100,"COL@ARI 10:10PM ET",7.761,"ARI","COL",8.93,9.4,8.37,NA,"2","2",14
"3B","Yunel Escobar",4000,"SEA@LAA 10:07PM ET",6.938,"LAA","SEA",7.19,6,7.66,NA,"5","4",7
"1B","Danny Valencia",4000,"SEA@LAA 10:07PM ET",6.757,"SEA","LAA",6.06,6.9,6.09,NA,"6","6",5
"OF","Kole Calhoun",3900,"SEA@LAA 10:07PM ET",6.963,"LAA","SEA",6.83,7,8.39,NA,"2","2",2
"1B","CJ Cron",3900,"SEA@LAA 10:07PM ET",4.8,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"OF","Carlos Gonzalez",3900,"COL@ARI 10:10PM ET",5.87,"COL","ARI",NA,0,NA,NA,"x","x",NA
"2B/OF","Daniel Descalso",3900,"COL@ARI 10:10PM ET",5.031,"ARI","COL",6.41,8,1.5,NA,"7","1",10
"1B","Adrian Gonzalez",3900,"LAD@SD 10:10PM ET",4.9,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Hunter Renfroe",3900,"LAD@SD 10:10PM ET",7.077,"SD","LAD",6.5,6.3,7.3,NA,"4","4",0
"OF","Yasiel Puig",3900,"LAD@SD 10:10PM ET",7.792,"LAD","SD",6.98,0,1.89,NA,"x","x",NA
"OF","David Dahl",3800,"COL@ARI 10:10PM ET",0,"COL","ARI",NA,0,NA,NA,"x","x",NA
"2B/OF","Kike Hernandez",3800,"LAD@SD 10:10PM ET",5.347,"LAD","SD",NA,7.6,8.21,NA,"2","7",NA
"1B/OF","Ian Desmond",3700,"COL@ARI 10:10PM ET",7.673,"COL","ARI",6.7,0,6.77,NA,"x","x",NA
"2B","DJ LeMahieu",3700,"COL@ARI 10:10PM ET",7.185,"COL","ARI",6.53,0,6.71,NA,"x","x",NA
"OF","Yasmany Tomas",3700,"COL@ARI 10:10PM ET",6.896,"ARI","COL",NA,0,NA,NA,"x","x",NA
"1B/2B","Chase Utley",3700,"LAD@SD 10:10PM ET",5.29,"LAD","SD",5.77,0,1.6,NA,"x","x",NA
"C","Mike Zunino",3600,"SEA@LAA 10:07PM ET",6.737,"SEA","LAA",5.85,0,5.03,NA,"x","x",NA
"OF","Guillermo Heredia",3600,"SEA@LAA 10:07PM ET",5.55,"SEA","LAA",6.06,0,1.37,NA,"x","x",NA
"OF","Gregor Blanco",3600,"COL@ARI 10:10PM ET",6.512,"ARI","COL",7.26,0,7.87,NA,"x","x",NA
"2B","Brandon Drury",3600,"COL@ARI 10:10PM ET",6.887,"ARI","COL",6.42,6.8,6.71,NA,"6","6",0
"OF","Manuel Margot",3600,"LAD@SD 10:10PM ET",6.98,"SD","LAD",6.28,6.2,7.62,NA,"2","2",20
"OF","Leonys Martin",3500,"SEA@LAA 10:07PM ET",3.867,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"OF","Gerardo Parra",3500,"COL@ARI 10:10PM ET",6.26,"COL","ARI",NA,0,NA,NA,"x","x",NA
"C/OF","Chris Herrmann",3500,"COL@ARI 10:10PM ET",4.276,"ARI","COL",6.8,0,1.55,NA,"x","x",NA
"OF","Franklin Gutierrez",3500,"LAD@SD 10:10PM ET",2.806,"LAD","SD",NA,0,NA,NA,"x","x",NA
"C","Yasmani Grandal",3500,"LAD@SD 10:10PM ET",6.588,"LAD","SD",7.03,0,6.5,NA,"x","x",NA
"3B","Ryan Schimpf",3500,"LAD@SD 10:10PM ET",6.377,"SD","LAD",NA,0,NA,NA,"x","x",NA
"OF","Peter O'Brien",3500,"LAD@SD 10:10PM ET",0,"LAD","SD",NA,0,NA,NA,"x","x",NA
"1B","Jefry Marte",3400,"SEA@LAA 10:07PM ET",4.179,"LAA","SEA",NA,0,1.73,NA,"x","x",NA
"2B/SS","Taylor Motter",3400,"SEA@LAA 10:07PM ET",5.636,"SEA","LAA",5.63,0,1.46,NA,"x","x",NA
"SS","Trevor Story",3400,"COL@ARI 10:10PM ET",6.279,"COL","ARI",6.74,6.2,6.22,NA,"6","5",16
"2B","Yangervis Solarte",3400,"LAD@SD 10:10PM ET",7.127,"SD","LAD",NA,0,NA,NA,"x","x",NA
"2B","Jose Pirela",3400,"LAD@SD 10:10PM ET",9,"SD","LAD",6.83,6.5,7.31,NA,"1","1",0
"SS","Erick Aybar",3300,"LAD@SD 10:10PM ET",4.971,"SD","LAD",4.96,4.4,5.5,NA,"8","7",3
"1B","Albert Pujols",3200,"SEA@LAA 10:07PM ET",6.816,"LAA","SEA",6.97,7.4,8.62,NA,"3","3",3
"OF","Eric Young",3200,"SEA@LAA 10:07PM ET",7.414,"LAA","SEA",5.17,0,1.92,NA,"x","x",NA
"OF","Ben Revere",3200,"SEA@LAA 10:07PM ET",3.87,"LAA","SEA",5.1,5.1,6.61,NA,"7","8",12
"SS","Jack Reinheimer",3200,"COL@ARI 10:10PM ET",0,"ARI","COL",NA,0,NA,NA,"x","x",NA
"3B/SS","Dawel Lugo",3200,"COL@ARI 10:10PM ET",0,"ARI","COL",NA,0,NA,NA,"x","x",NA
"SS","Domingo Leyba",3200,"COL@ARI 10:10PM ET",0,"ARI","COL",NA,0,NA,NA,"x","x",NA
"2B/3B","Logan Forsythe",3200,"LAD@SD 10:10PM ET",5.574,"LAD","SD",6.97,8.7,7.25,NA,"5","6",22
"OF","Trayce Thompson",3200,"LAD@SD 10:10PM ET",4,"LAD","SD",NA,7.6,1.78,NA,"x","8",4
"OF","Alex Dickerson",3200,"LAD@SD 10:10PM ET",0,"SD","LAD",NA,0,NA,NA,"x","x",NA
"C","Austin Barnes",3200,"LAD@SD 10:10PM ET",6.357,"LAD","SD",6.02,9.1,6.76,NA,"6","5",8
"C","Chris Iannetta",3100,"COL@ARI 10:10PM ET",6.946,"ARI","COL",5.84,0,5.93,NA,"x","x",NA
"OF","Rey Fuentes",3100,"COL@ARI 10:10PM ET",4.059,"ARI","COL",NA,5,NA,NA,"x","7",NA
"OF","Jeremy Hazelbaker",3100,"COL@ARI 10:10PM ET",3.242,"ARI","COL",NA,0,NA,NA,"x","x",NA
"1B","Christian Walker",3100,"COL@ARI 10:10PM ET",0,"ARI","COL",NA,0,NA,NA,"x","x",NA
"SS","Nick Ahmed",3100,"COL@ARI 10:10PM ET",5.962,"ARI","COL",NA,0,NA,NA,"x","x",NA
"SS","Ketel Marte",3100,"COL@ARI 10:10PM ET",2.333,"ARI","COL",NA,0,1.49,NA,"x","x",NA
"OF","Andrew Toles",3100,"LAD@SD 10:10PM ET",6.094,"LAD","SD",NA,0,NA,NA,"x","x",NA
"3B/OF","Cory Spangenberg",3100,"LAD@SD 10:10PM ET",5.527,"SD","LAD",5.62,0,6.74,NA,"x","x",NA
"OF","Franchy Cordero",3100,"LAD@SD 10:10PM ET",5.926,"SD","LAD",NA,0,NA,NA,"x","x",NA
"2B","Willie Calhoun",3100,"LAD@SD 10:10PM ET",0,"LAD","SD",NA,0,NA,NA,"x","x",NA
"C","Martin Maldonado",3000,"SEA@LAA 10:07PM ET",5.5,"LAA","SEA",5.54,5.2,5.68,NA,"8","7",2
"SS","Pat Valaika",3000,"COL@ARI 10:10PM ET",3.471,"COL","ARI",NA,0,NA,NA,"x","x",NA
"3B/OF","Rob Segedin",3000,"LAD@SD 10:10PM ET",2.5,"LAD","SD",NA,0,1.69,NA,"x","x",NA
"OF","Alex Verdugo",3000,"LAD@SD 10:10PM ET",0,"LAD","SD",NA,0,NA,NA,"x","x",NA
"2B/3B","Cliff Pennington",2900,"SEA@LAA 10:07PM ET",3.723,"LAA","SEA",4.98,0,5.16,NA,"x","x",NA
"2B/SS","Shawn O'Malley",2900,"SEA@LAA 10:07PM ET",0,"SEA","LAA",NA,0,1.4,NA,"x","x",NA
"2B","Danny Espinosa",2900,"SEA@LAA 10:07PM ET",4.736,"LAA","SEA",5.29,0,1.6,NA,"x","x",NA
"C","Dustin Garneau",2900,"COL@ARI 10:10PM ET",4.318,"COL","ARI",NA,0,NA,NA,"x","x",NA
"OF","Stephen Cardullo",2900,"COL@ARI 10:10PM ET",2,"COL","ARI",NA,0,NA,NA,"x","x",NA
"OF","Socrates Brito",2900,"COL@ARI 10:10PM ET",0,"ARI","COL",NA,0,NA,NA,"x","x",NA
"OF","Raimel Tapia",2900,"COL@ARI 10:10PM ET",5.321,"COL","ARI",5.89,7.5,1.48,NA,"7","2",3
"OF","Andre Ethier",2900,"LAD@SD 10:10PM ET",0,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Travis Jankowski",2900,"LAD@SD 10:10PM ET",3.765,"SD","LAD",NA,0,NA,NA,"x","x",NA
"C","Carlos Ruiz",2800,"SEA@LAA 10:07PM ET",3.71,"SEA","LAA",4.67,4.4,1.17,NA,"x","9",0
"OF","Boog Powell",2800,"SEA@LAA 10:07PM ET",2.05,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"SS","David Fletcher",2800,"SEA@LAA 10:07PM ET",0,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"1B/OF","Scott Van Slyke",2800,"LAD@SD 10:10PM ET",2.276,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Matt Szczur",2800,"LAD@SD 10:10PM ET",2.889,"SD","LAD",NA,0,1.57,NA,"x","x",NA
"C","Austin Hedges",2800,"LAD@SD 10:10PM ET",5.543,"SD","LAD",5.67,4.9,1.5,NA,"6","5",3
"1B/3B","Luis Valbuena",2700,"SEA@LAA 10:07PM ET",4.776,"LAA","SEA",6.7,6.3,7.42,NA,"4","6",7
"C","Tuffy Gosewisch",2700,"SEA@LAA 10:07PM ET",0.909,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"2B","Nolan Fontana",2700,"SEA@LAA 10:07PM ET",3,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"C","Tom Murphy",2700,"COL@ARI 10:10PM ET",1.625,"COL","ARI",NA,0,NA,NA,"x","x",NA
"OF","Jordan Patterson",2700,"COL@ARI 10:10PM ET",0,"COL","ARI",NA,0,NA,NA,"x","x",NA
"SS","Chase d'Arnaud",2700,"LAD@SD 10:10PM ET",3.03,"SD","LAD",NA,4.9,1.6,NA,"x","8",0
"C","Juan Graterol",2600,"SEA@LAA 10:07PM ET",2.95,"LAA","SEA",4.79,0,1.5,NA,"x","x",NA
"C","Christian Bethancourt",2600,"LAD@SD 10:10PM ET",0.375,"SD","LAD",NA,0,NA,NA,"x","x",NA
"OF","Allen Cordoba",2600,"LAD@SD 10:10PM ET",3.587,"SD","LAD",5.29,0,1.73,NA,"x","x",NA
"2B","Luis Urias",2600,"LAD@SD 10:10PM ET",0,"SD","LAD",NA,0,NA,NA,"x","x",NA
"C","Carlos Perez",2500,"SEA@LAA 10:07PM ET",0.833,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"1B","Daniel Vogelbach",2500,"SEA@LAA 10:07PM ET",2.429,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"OF","Kyle Lewis",2500,"SEA@LAA 10:07PM ET",0,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"OF/SS","Alexi Amarista",2500,"COL@ARI 10:10PM ET",3.818,"COL","ARI",NA,5.9,5.12,NA,"x","6",0
"C","Tony Wolters",2500,"COL@ARI 10:10PM ET",5.471,"COL","ARI",5.18,5.2,4.68,NA,"8","8",3
"SS","Jose Rondon",2500,"LAD@SD 10:10PM ET",0,"SD","LAD",NA,0,NA,NA,"x","x",NA
"1B/2B","Mike Freeman",2400,"LAD@SD 10:10PM ET",1.45,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Shane Robinson",2300,"SEA@LAA 10:07PM ET",2.5,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"C","Ryan Hanigan",2300,"COL@ARI 10:10PM ET",5.467,"COL","ARI",NA,0,1.14,NA,"x","x",NA
"2B/SS","Cristhian Adames",2300,"COL@ARI 10:10PM ET",0.333,"COL","ARI",NA,0,NA,NA,"x","x",NA
"OF","Mike Tauchman",2300,"COL@ARI 10:10PM ET",3,"COL","ARI",NA,0,1.46,NA,"x","x",3
"OF","Jabari Blash",2300,"LAD@SD 10:10PM ET",3.286,"SD","LAD",NA,0,NA,NA,"x","x",NA
"SS","Carlos Asuaje",2300,"LAD@SD 10:10PM ET",3.778,"SD","LAD",5.42,4,5.73,NA,"7","6",0
"3B","Kaleb Cowart",2200,"SEA@LAA 10:07PM ET",16,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"2B","Ildemaro Vargas",2200,"COL@ARI 10:10PM ET",0,"ARI","COL",NA,0,1.51,NA,"x","x",NA
"3B","DJ Peterson",2100,"SEA@LAA 10:07PM ET",0,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"SS","Tyler Smith",2100,"SEA@LAA 10:07PM ET",2.1,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"C","Jeff Mathis",2000,"COL@ARI 10:10PM ET",3.59,"ARI","COL",3.92,4.3,1.3,NA,"8","8",12
"OF","Brett Eibner",2000,"LAD@SD 10:10PM ET",3.294,"LAD","SD",NA,0,NA,NA,"x","x",NA
"C","Hector Sanchez",2000,"LAD@SD 10:10PM ET",2.727,"SD","LAD",NA,0,1.58,NA,"x","x",NA
"C","Luis Torrens",2000,"LAD@SD 10:10PM ET",2.031,"SD","LAD",4.24,0,4.71,NA,"x","x",NA
