"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,6900,58.1159420289855,40.1,"Joe Ross","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,7.33333333333333,0,0,1,4,0,0
2,1,3200,125,40,"Chris Iannetta","ARI",NA,"C",2,3,1,7,0,5,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,4700,80.8510638297872,38,"Gary Sanchez","NYY",NA,"C",6,3,2,5,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,8200,39.2073170731707,32.15,"Edinson Volquez","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,0,0,0,3,2,1
5,3,8900,36.123595505618,32.15,"Michael Pineda","NYY",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,0,0,0,4,2,0
6,3,2600,123.076923076923,32,"Derek Norris","TB",NA,"C",8,2,2,3,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,4,5500,58.0909090909091,31.95,"R.A. Dickey","ATL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,7,0,0,1,3,0,0
8,4,5400,55.5555555555556,30,"Trea Turner","WAS",NA,"SS",1,2,0,0,3,4,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,5,11200,24.4196428571429,27.35,"Lance McCullers","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,7,0,0,1,2,2,0
10,5,5000,54,27,"Joey Votto","CIN",NA,"1B",3,2,1,2,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,6200,40.8870967741936,25.35,"Scott Feldman","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7,0,0,0,4,0,0
12,6,2800,85.7142857142857,24,"Peter Bourjos","TB",NA,"OF",9,2,1,1,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,7,3500,68.5714285714286,24,"Eric Sogard","MIL",NA,"2B/SS",1,2,1,1,0,5,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,7,7900,29.873417721519,23.6,"Jake Odorizzi","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,6.66666666666667,0,0,3,8,1,0
15,8,3900,58.974358974359,23,"Avisail Garcia","CHW",NA,"OF",4,2,1,3,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,9,2900,79.3103448275862,23,"Derek Dietrich","MIA",NA,"3B",6,2,0,3,0,4,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,10,2800,82.1428571428571,23,"Stephen Drew","WAS",NA,"SS/3B",6,2,1,2,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,11,4000,55,22,"Nick Castellanos","DET",NA,"3B",7,1,1,2,0,4,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,12,5400,40.7407407407407,22,"Bryce Harper","WAS",NA,"OF",3,1,0,1,1,4,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,13,3900,56.4102564102564,22,"Todd Frazier","NYY",NA,"3B",5,1,1,2,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,14,3100,67.741935483871,21,"Daniel Descalso","ARI",NA,"2B/OF",5,1,1,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,15,4600,45.6521739130435,21,"Travis Shaw","MIL",NA,"3B",4,1,0,1,1,3,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,16,3500,60,21,"Joe Panik","SF",NA,"2B",3,1,1,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,8,7000,28.7857142857143,20.15,"Patrick Corbin","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,5.66666666666667,0,0,3,8,3,0
25,17,4800,41.6666666666667,20,"Eduardo Nunez","SF",NA,"3B/OF",2,0,0,2,2,6,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,18,5200,38.4615384615385,20,"Eric Thames","MIL",NA,"1B/OF",2,2,1,1,0,4,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,19,2700,74.0740740740741,20,"Austin Slater","SF",NA,"OF",8,2,1,1,0,2,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,20,4200,47.6190476190476,20,"Ian Kinsler","DET",NA,"2B",1,2,0,0,1,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,9,7200,27.6388888888889,19.9,"Tyler Chatwood","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,0,0,1,4,2,0
30,10,5900,32.7966101694915,19.35,"Jason Hammel","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,7,0,0,1,4,0,0
31,21,2600,73.0769230769231,19,"Danny Espinosa","LAA",NA,"2B",8,1,0,3,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,22,4000,47.5,19,"Matt Carpenter","STL",NA,"1B",1,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,23,3400,55.8823529411765,19,"Andrelton Simmons","LAA",NA,"SS",1,2,0,2,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,24,2400,79.1666666666667,19,"Eric Young","LAA",NA,"OF",7,3,0,1,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,25,4700,40.4255319148936,19,"Brett Gardner","NYY",NA,"OF",1,1,1,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,11,5700,32.8070175438597,18.7,"Kyle Gibson","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,0,0,1,5,3,0
37,26,4100,43.9024390243902,18,"DJ LeMahieu","COL",NA,"2B",2,1,1,3,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,12,5800,30.4310344827586,17.65,"Christian Bergman","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,0,0,1,4,2,0
39,27,4300,39.5348837209302,17,"Christian Yelich","MIA",NA,"OF",3,1,0,1,0,5,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,28,4000,40,16,"Chris Owings","ARI",NA,"SS/OF",4,1,0,2,0,5,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,29,2100,76.1904761904762,16,"Adam Engel","CHW",NA,"OF",1,0,0,0,2,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,30,5500,29.0909090909091,16,"Jose Altuve","HOU",NA,"2B",3,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,31,4800,33.3333333333333,16,"Charlie Blackmon","COL",NA,"OF",1,1,0,1,0,3,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,32,4600,32.6086956521739,15,"Domingo Santana","MIL",NA,"OF",5,0,0,1,1,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,33,4500,33.3333333333333,15,"Adam Duvall","CIN",NA,"OF",4,1,0,1,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,34,5200,28.8461538461538,15,"Aaron Judge","NYY",NA,"OF",3,2,0,0,0,4,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,13,5000,28.3,14.15,"Ubaldo Jimenez","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,3,0,0,1,1,0,0
48,35,3400,41.1764705882353,14,"Jason Castro","MIN",NA,"C",7,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,36,4900,28.5714285714286,14,"Kris Bryant","CHC",NA,"3B",2,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,37,5400,25.9259259259259,14,"Paul Goldschmidt","ARI",NA,"1B",3,1,0,1,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,38,3400,41.1764705882353,14,"Colby Rasmus","TB",NA,"OF",6,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,39,4500,31.1111111111111,14,"Michael Taylor","WAS",NA,"OF",7,0,0,2,1,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,40,3900,33.3333333333333,13,"Scooter Gennett","CIN",NA,"2B/OF",6,0,0,1,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,41,3200,40.625,13,"Gregor Blanco","ARI",NA,"OF",1,3,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,42,3700,32.4324324324324,12,"Tim Anderson","CHW",NA,"SS",6,0,0,0,1,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,43,4000,30,12,"Denard Span","SF",NA,"OF",1,1,0,1,0,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,44,3600,33.3333333333333,12,"Kole Calhoun","LAA",NA,"OF",2,1,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,45,2600,46.1538461538462,12,"Tyler Moore","MIA",NA,"1B/OF",7,0,0,2,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,46,2300,52.1739130434783,12,"Ehire Adrianza","MIN",NA,"2B/SS",9,1,0,0,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,47,4200,28.5714285714286,12,"Starlin Castro","NYY",NA,"2B",5,1,0,2,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,48,4100,29.2682926829268,12,"Wil Myers","SD",NA,"1B",3,2,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,49,4700,25.531914893617,12,"Kevin Kiermaier","TB",NA,"OF",6,0,0,1,1,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,50,3900,25.6410256410256,10,"Tyler Flowers","ATL",NA,"C",6,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,51,3600,27.7777777777778,10,"Hunter Renfroe","SD",NA,"OF",4,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,52,4400,22.7272727272727,10,"Mark Trumbo","BAL",NA,"OF",3,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,53,4700,21.2765957446809,10,"Matt Holliday","NYY",NA,"1B",4,1,0,0,0,1,0,0,0,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,54,2400,41.6666666666667,10,"Jose Pirela","SD",NA,"OF",1,0,0,0,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,55,5500,18.1818181818182,10,"Carlos Correa","HOU",NA,"SS",4,1,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,56,3800,26.3157894736842,10,"Lorenzo Cain","KC",NA,"OF",3,1,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,57,4600,21.7391304347826,10,"Matt Kemp","ATL",NA,"OF",4,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,58,3500,28.5714285714286,10,"Jarrod Dyson","SEA",NA,"OF",7,1,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,59,3300,30.3030303030303,10,"Brandon Phillips","ATL",NA,"2B",2,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,60,4200,23.8095238095238,10,"Dee Gordon","MIA",NA,"2B",1,1,0,0,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,61,3400,29.4117647058824,10,"Nick Hundley","SF",NA,"C",6,0,0,1,0,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,14,4000,24.125,9.65,"Will Harris","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,1,0,0
76,15,8000,11.8125,9.45,"Mike Leake","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,2,10,2,1
77,16,10800,8.56481481481481,9.25,"Johnny Cueto","SF",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,2,6,4,0
78,17,4000,23.125,9.25,"Juan Minaya","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2.33333333333333,0,0,0,0,0,0
79,18,5000,18.3,9.15,"Ben Lively","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,7,0,0,3,9,2,0
80,19,5600,16.1607142857143,9.05,"Clayton Richard","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,4,6,1,0
81,20,9700,9.3298969072165,9.05,"Jon Lester","CHC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,4,6,1,0
82,62,3100,29.0322580645161,9,"C.J. Cron","LAA",NA,"1B",5,1,0,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,63,2900,31.0344827586207,9,"Aaron Hill","SF",NA,"2B/3B",9,1,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,64,2800,32.1428571428571,9,"Gorkys Hernandez","SF",NA,"OF",7,1,0,0,0,5,3,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,65,3400,26.4705882352941,9,"Jeremy Hazelbaker","ARI",NA,"OF",3,1,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,66,4000,22.5,9,"David Peralta","ARI",NA,"OF",9,1,0,2,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
