"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Davante Adams",2,0,6600,21.3,-0.07,-0.01,-0.02,0,0,0,0,0,7.7,8,6.5,1.3,8.3,15.3,16,10,5,27,10.1,31.3,6,19,7.2,24.6,14.1,55,85,6,0.197674418604651,1,2,2,0
"Michael Thomas",12,0,6600,26.8,-0.12,-0.04,0.03,0,0,0,0,0,6.3,7.4,7.6,1,9.2,14,15.5,12,9,22,13.3,34.8,4,13,11.8,6,24.3,59,77,5,0.182033096926714,1,1,2,6.35856838093131
"Michael Crabtree",4,0,6500,26,0.11,-0.23,0.06,0,0,0,0,0,9.7,8.8,8.1,1,6.8,10,15.6,13,5.6,25.6,15.1,22,23,24,3.5,0,4.7,56,96,7,0.236453201970443,2,2,1,4.78014603756649
"Donte Moncrief",4,0,6400,20.8,0.08,-0.1,-0.08,0.3,0.2,0,0,-1,7.3,6.4,7.9,1.2,6.4,14.1,12.5,13,6.3,18.7,13.6,16.5,15,4,13.7,0,14.5,19,32,5,0.0824742268041237,6,6,2,0
"Devonta Freeman",1,0,6400,26.3,-0.21,-0.09,-0.31,13.3,14.5,14.7,2.9,4.6,3.7,3.9,2.8,1.1,6.5,15.1,15.6,29,7.3,23.9,12.9,21.7,1,1,0,11.1,12.5,33,41,2,0.116477272727273,3,3,4,2.70677843170202
"Doug Baldwin",26,0,6400,25.5,0.07,0.07,0.05,0,0.1,0,0,-4,6.3,7,6.8,0.9,10.5,22.3,16.8,12,6.9,26.6,15.2,10.4,27,27,22,29.9,14.9,56,79,5,0.249211356466877,1,1,1,28.5534708913907
"DeAndre Hopkins",2,0,6300,21.5,0.1,-0.18,0.03,0,0,0,0,0,8.7,9.5,9.2,0.5,5.7,9.7,12.5,15,5.5,19.5,15.7,12,24,17,10.8,9.8,0,50,97,3,0.265027322404372,1,1,1,4.04698045104466
"Emmanuel Sanders",4,0,6200,21.8,0.01,0.14,0.13,0,0,0.2,0,0,10,9.5,8.3,1.5,7,10.3,14.2,14,5.4,23,14.2,32.2,12,27,0,10.4,9.7,54,95,3,0.272988505747126,2,2,2,3.44568682960653
"Jordan Reed",7,1,6200,23.8,0.04,-0.21,0.07,0,0,0,0,0,7.7,8.6,7.8,0.9,7.8,14.6,15.1,13,7.5,22.6,15.2,31.5,11,21,12.9,6.1,0,51,70,3,0.17632241813602,1,2,2,0
"Brandon Marshall",7,0,6100,19.5,0.02,-0.03,-0.1,0,0,0,0,0,8,9.2,9.6,1.7,6.5,8.9,12.2,16,4.6,19.8,16.3,18.7,10,7,0,5.5,10.5,45,95,3,0.272206303724928,1,1,1,3.50375303358694
"Spencer Ware",11,0,6100,18.3,-0.2,0.16,0.1,12.3,14.7,18.6,2,4.9,2.3,3.1,3,0.2,12.1,9.1,15.7,35,5.6,25.8,18.8,11.6,2,26,10.5,10.2,0,23,28,1,0.0777777777777778,5,7,5,5.85788030704898
"Tyrell Williams",4,1,6000,24,-0.16,0.05,-0.22,0,0,0,0,0,8,7.1,5.7,1.2,10.1,15.5,14.8,9,6.1,23.5,10.4,21,8,3,0,26.5,18.5,44,67,4,0.179624664879357,1,1,2,2.49408171382507
"Steve Smith",5,0,6000,22.8,-0.01,0.16,-0.11,0,0,0,0,0,7.7,7.9,7.2,0.8,8.2,17.2,14.8,12,6.8,22.9,13,6,22,6,23.9,17,10.7,45,65,3,0.155875299760192,3,3,2,6.92072580628008
"LeGarrette Blount",3,0,5900,28.5,0.04,-0.2,-0.01,19.3,20.1,16.4,4.3,4,0,0.6,0.3,0,5.2,16.9,17.2,27,9.8,24.7,8.4,6.7,18,19,15.4,24.9,0,6,6,0,0.0174418604651163,8,8,8,7.36972857771832
"Jarvis Landry",3,0,5900,25.8,-0.01,0.68,0.11,0,0.3,0.7,0,6,5.7,8.2,7.3,0.6,8.4,10.5,15,13,7.4,22.5,14.3,8.7,32,30,13.8,11.3,6.3,64,85,2,0.282392026578073,1,1,2,4.89691653568094
"Greg Olsen",24,0,5800,22.5,0.09,0.09,0.14,0,0,0,0,0,7.3,8.5,8.4,1,8.8,10.8,15.4,14,6.8,24.1,17.3,8.5,25,25,7.3,8.9,16.2,54,85,3,0.230978260869565,1,1,2,15.7097795823913
"Jamison Crowder",7,0,5800,23.8,0.04,-0.21,0.06,0.3,0.2,0.4,0,-1,7.3,6.6,6.2,1.2,9.7,21.8,16.2,11,9.4,22.9,13.2,16.8,11,16,22.2,14.4,0,47,66,6,0.16624685138539,3,4,1,0
"Lamar Miller",10,1,5800,21.5,0.1,-0.18,0.24,18.7,19.2,15.7,1.8,4.3,2,3.1,2.6,0.4,4.3,15,15.3,30,6.3,24.2,12.7,9.5,24,28,22.3,8.3,0,25,32,1,0.087431693989071,5,5,4,12.064795928134
"Rishard Matthews",11,0,5800,24,-0.02,-0.07,0.17,0,0,0,0,0,9.3,6,6.4,0.6,9.2,21.3,13.1,11,6.6,19.7,14.1,15.4,17,31,24.2,15.3,24.3,45,65,6,0.177111716621253,2,3,1,17.6821162472642
"Randall Cobb",1,0,5700,21.3,-0.07,-0.01,-0.02,0,1.1,0.6,0.2,3.3,5,7.8,7.5,1.3,7.4,9.3,13.8,13,5.9,21.7,13.1,10.1,6,19,11.4,7.1,9.4,50,75,4,0.174418604651163,3,3,3,0
"Todd Gurley",9,0,5700,19.3,0.12,-0.04,0.16,17.7,18.7,18.2,2.3,3.2,2.7,3.5,1.9,0.7,5.8,11.1,12.8,34,7.9,17.7,12.4,12.9,26,30,13.6,8.2,11.4,28,37,0,0.106936416184971,5,5,5,11.0842640587213
"Thomas Rawls",19,0,5700,25.5,0.07,0.07,0.04,11,11,15.6,1.3,2.5,3.3,3.3,3.4,0.3,7.2,8.1,8.1,32,4.1,12.2,11.6,3.8,27,22,11.8,0,0,9,10,0,0.0315457413249211,7,8,5,21.3026397789656
"Devontae Booker",7,0,5600,21.8,0.01,0.14,-0.1,17.7,10.4,15.6,1.8,3.8,3.7,2.4,2.9,0.5,5,11.1,7.8,31,2,13.7,14.2,11.1,12,15,0,10.8,4,17,25,0,0.0718390804597701,5,5,8,2.09484997437005
"Terrelle Pryor",4,0,5600,20.3,0.05,-0.13,-0.04,0,0.7,1.1,0.1,2.6,8.7,9.3,9.2,0.6,7.1,13.4,15.5,18,6,25,14.7,22.1,9,11,14.7,9.8,15.7,58,102,4,0.255,1,1,1,8.64271843421184
"Rashad Jennings",26,0,5600,26.8,0.05,0.35,0.36,15.7,14.3,16.1,1,3.4,5,3.7,3.3,0,5.3,14.9,11.4,32,5.1,17.7,16,7.9,31,31,23.9,13.9,6.9,20,26,0,0.0654911838790932,5,5,8,20.9416934487284
"Tyler Eifert",7,0,5600,19.3,-0.1,-0.29,-0.28,0,0,0,0,0,7.7,6.3,6.6,1,9.8,15.8,12.3,11,0.9,23.8,14.5,17.8,5,2,6.7,12.6,0,17,25,1,0.0681198910081744,5,6,3,3.22107909552848
"Golden Tate",11,0,5600,22,-0.14,-0.05,-0.27,0.7,0.8,0.4,0.1,-0.3,8.3,7.8,8.2,0.7,6.9,13.4,12.2,15,2.1,22.3,15.4,12.7,3,2,4.1,0,25,52,83,3,0.227397260273973,1,1,4,0
"Sterling Shepard",11,0,5500,26.8,0.05,0.35,0.12,0,0,0,0,0,8,7.2,6.8,0.7,6.6,15.1,12.5,11,6.4,18.5,12.8,2.2,31,26,16,15.2,14,46,73,5,0.183879093198992,2,2,2,11.6289803532042
"Matt Forte",4,0,5500,19.5,0.02,-0.03,-0.02,19,18.9,16,3,3.9,2.7,3.4,2.4,0.4,5.3,17.8,16.7,31,5.7,27.7,12.9,8,10,16,0,12.9,16.7,24,34,1,0.0974212034383954,4,5,5,6.31858139797045
"Cole Beasley",7,0,5500,29.3,0.06,0.05,0.01,0,0.1,0,0,7,7,6.7,5.6,0.7,8.8,14.3,14.3,9,9.7,18.9,10.6,10.6,19,14,16.9,8.3,17.6,53,71,5,0.217125382262997,1,1,2,0
"Latavius Murray",0,0,5500,26,0.11,-0.23,-0.11,14.3,12.6,11.5,2,4.2,4.3,3.6,2.8,0.6,5.6,20.3,16.6,23,7.5,25.7,10.8,17.8,23,4,14.2,0,34.7,24,31,1,0.0763546798029557,4,5,6,1.10410866249923
"Tim Hightower",2,0,5400,26.8,-0.12,-0.04,-0.16,14.3,8.8,9.2,1.6,4.2,4,1.7,2.1,0.4,6.6,15.1,7.1,17,-0.5,14.6,9.4,18.5,4,7,20.6,7.5,17.2,14,17,0,0.0401891252955083,8,8,10,1.7511320782809
"Theo Riddick",5,0,5400,22,-0.14,-0.05,-0.08,9.7,9.9,11,0.6,3.9,8,7,5.8,1.3,6.1,17.4,17.3,29,8.8,25.7,16,10.8,3,12,16.3,0,8.6,45,58,4,0.158904109589041,2,4,2,0
"Kenny Britt",2,0,5400,19.3,0.12,-0.04,0.03,0,0,0,0,0,7.7,7.1,7.2,0.5,10.4,15,14.6,12,6.1,23.1,11.5,16.2,26,15,9.3,20.9,14.9,50,76,3,0.219653179190751,1,1,1,5.38037617541524
"Jordan Howard",0,0,5300,17.5,0.09,-0.14,-0.07,19.3,14.6,13.4,1.9,5.2,4,3.6,2.6,0.6,6.2,18.7,15.1,29,5,25.3,12.4,15.7,19,10,10.9,12,0,21,35,1,0.0980392156862745,5,6,4,3.65349152297231
"Mike Wallace",3,0,5300,22.8,-0.01,0.16,-0.11,0.3,0.4,0.3,0,8,7,8.2,6.2,0.8,9,15.9,15.7,10,9.3,22.1,10.2,8.6,22,6,12.5,9.9,25.4,49,86,4,0.206235011990408,2,1,1,5.45801047744032
"Jimmy Graham",18,0,5300,25.5,0.07,0.07,0.01,0,0,0,0,0,5.7,6.3,6.6,0.9,10.1,18.6,14.1,11,4.7,23.5,12.1,11.7,27,21,13.6,8.8,33.3,46,65,4,0.205047318611987,2,2,2,12.9219637011781
"Willie Snead",4,0,5200,26.8,-0.12,-0.04,0.03,0,0,0,0,0,6.3,7,7.2,0.8,8.8,11.9,14.3,11,4.4,24.1,13.9,14.8,4,13,7.3,21.7,6.6,48,65,4,0.153664302600473,3,3,3,7.16022231060952
"Frank Gore",6,0,5200,20.8,0.08,-0.1,0.23,15.3,16.3,13.7,1.8,3.9,3,3.5,3.2,0.5,5.7,17.1,15.7,29,11.9,19.5,12.3,4.1,15,30,16.1,0,21.1,30,38,3,0.0979381443298969,3,3,4,0
"Derrick Henry",0,0,5200,24,-0.02,-0.07,-0.21,8.7,6.9,5.9,0.9,4.1,2,1.2,1.2,0.2,9.7,7.7,5.7,12,0,11.3,5.5,12,17,5,0,3.1,0,9,11,0,0.0299727520435967,7,9,10,0.104434088477581
"Sam Bradford",1,1,5100,20,0.01,-0.01,0.19,0.3,1.2,1.9,0.1,-0.3,0.3,0.1,0,0,5,16.1,15,58,10.5,19.5,15.9,8,23,30,0,0,0,1,1,0,0.00280112044817927,12,13,5,0
"Brock Osweiler",0,0,5100,21.5,0.1,-0.18,0.08,2.7,2.1,2.4,0.3,4.2,0.3,0.1,0,0.1,-6,13.1,12.9,65,8.7,17.1,16.3,15.1,24,17,15,14.3,0,1,1,0,0.00273224043715847,12,14,8,0.398380952583521
"Alfred Morris",2,0,5100,29.3,0.06,0.05,0.07,7.7,5.9,4.5,0.5,3.5,0.3,0.4,0.7,0,2,2.9,3.6,8,0.7,6.5,4.3,1.2,19,20,0.3,2.9,5.6,2,4,0,0.0122324159021407,12,9,8,0
"Will Fuller",0,0,5100,21.5,0.1,-0.18,0.03,0,0,0,0,0,5,6.9,5.8,0.5,7.1,4.1,11.1,9,0.7,21.5,10.5,10,24,17,2.7,0,0,26,55,2,0.150273224043716,4,2,3,1.11197844106068
"Mark Ingram",0,0,5000,26.8,-0.12,-0.04,-0.16,11,12.2,11.7,1.7,4.7,2.7,3.4,3,0.7,6.7,17.6,14.2,23,4.3,24.2,12,32.7,4,7,10.5,8.3,34.1,29,34,3,0.0803782505910166,5,5,4,0.356267002443885
"Jonathan Stewart",4,0,5000,22.5,0.09,0.09,0.02,15.3,15.7,16.7,2.9,3.3,1.7,1.6,1,0.1,3.6,6.3,10.5,29,2,19,12.5,21.6,25,21,10.9,3.9,4.2,5,12,0,0.0326086956521739,9,8,8,4.34199079873998
"Alex Smith",0,0,5000,18.3,-0.2,0.16,-0.26,2.7,2.8,4.4,0.7,2.2,0,0,0,0,0,13.3,15.1,60,7,23.1,15.5,15,2,1,20.4,9.4,0,0,1,0,0.00277777777777778,15,15,6,0.0995420639664109
"Charcandrick West",0,0,5000,18.3,-0.2,0.16,0.1,5,5.3,5.2,0.3,3.8,3.3,3,2.4,0.3,4.7,7.2,5.9,12,2.9,8.9,6.7,0.8,2,26,7.2,4,10.4,23,29,0,0.0805555555555556,5,6,6,0.115707014525059
"Jordan Matthews",8,0,5000,25.8,0.08,-0.14,0.1,0,0,0,0,0,10,8.5,8.4,0.8,7.5,13,13.8,15,6.9,20.6,18.4,8.7,29,32,10.9,13.3,14.8,53,87,3,0.247159090909091,1,1,1,0
"Sammy Watkins",2,0,5000,26,-0.15,0.06,-0.06,0,0,0,0,0,5.5,5.5,5.1,0.5,5.7,6.2,6.2,9,3.1,9.2,9.6,11,15,9,0,0,0,6,10,0,0.033112582781457,9,9,7,1.70476419378373
"Doug Martin",4,0,4900,20.5,-0.02,-0.08,-0.07,15.7,16.3,18.7,2.8,2.8,2,2.8,2.6,0.3,8.1,9.1,10.5,35,4.9,16.1,13.2,10,6,12,13.5,11.6,0,9,11,0,0.0278481012658228,8,9,9,3.06900094224646
"Travis Benjamin",1,0,4900,24,-0.16,0.05,-0.22,0,0.1,0,0,-1,5,6.6,5.1,0.8,8.7,8.1,12.4,8,2.9,21.8,9.1,1.8,8,3,0,0,1.5,39,61,3,0.163538873994638,2,3,4,0.876735871088773
"Delanie Walker",9,0,4900,24,-0.02,-0.07,-0.15,0,0.1,0,0,3,8.7,6.8,5.6,0.6,8.9,17.7,14,9,5.4,22.6,11.7,14,17,6,7.6,30.4,15.2,48,70,5,0.190735694822888,1,2,2,11.444359602087
"DeSean Jackson",5,0,4800,23.8,0.04,-0.21,0.06,0,0,0,0,0,7,6.9,6.6,0.8,7.5,10.5,10.6,11,4.3,17,12.7,24.8,11,16,15.1,0,0,34,68,2,0.171284634760705,4,3,3,0
"Tyreek Hill",1,0,4800,18.3,-0.2,0.16,-0.38,1.3,1,0.5,0.1,6.5,7.7,4.6,7.1,0.7,8.2,12.1,10.4,12,3.9,16.9,12.3,32.5,2,1,10.1,20.1,6.2,36,45,4,0.125,2,4,1,1.61777123617205
"Carlos Hyde",6,0,4800,18.8,-0.08,0.18,-0.16,15.3,17.6,17.1,3.1,3.8,1.3,2.3,2.2,0.3,5,6.9,14.7,32,5,24.5,14.2,20.5,12,8,14,1.4,0,16,18,0,0.0580645161290323,6,6,6,8.372806299226
"Cameron Meredith",3,0,4700,17.5,0.09,-0.14,0.21,0,0.1,0,0.1,6,2.7,5.6,5.9,0.6,9.6,8.1,11.6,11,0.9,22.3,10.7,3.9,19,21,8.9,12,0,34,52,2,0.145658263305322,3,3,2,4.55936684441022
"Tevin Coleman",1,0,4700,26.3,-0.21,-0.09,-0.31,6.3,8.4,8.8,1.6,4,3,3.4,3.5,0.6,13.8,15.5,16.3,20,6,26.7,9.8,9.3,1,1,0,0,0,19,24,1,0.0681818181818182,5,5,9,2.61361726927192
"DeVante Parker",16,1,4700,25.8,-0.01,0.68,0.11,0,0,0,0,0,7.3,6.4,6,0.6,8.4,14.3,11.6,10,4.1,19.2,11.8,9.4,32,30,21.9,18.3,2.8,39,58,2,0.192691029900332,2,2,2,24.0404719314776
"Chris Hogan",1,0,4700,28.5,0.04,-0.2,0.06,0,0.1,0,0,2,3,3.3,3.5,0.2,13,7.5,8,6,0.2,15.9,6.3,11,18,19,0,0,0,19,35,2,0.101744186046512,5,5,5,0.289692929748401
"Ty Montgomery",0,0,4700,21.3,-0.07,-0.01,-0.02,4.7,3.1,4.7,0.7,5.2,3,3.8,2.2,0.9,7.1,7.8,7.3,11,-1.6,16.1,7.4,3.4,6,19,7.4,4,12.1,30,36,1,0.0837209302325581,4,5,5,0
"Bilal Powell",2,0,4600,19.5,0.02,-0.03,-0.02,5.3,4,4,0.4,6.8,4.7,4.8,4,0.7,5,15.3,9.8,14,3.5,16.2,8.8,5.3,10,16,0,21.9,9.1,36,47,0,0.134670487106017,3,3,7,0.466443902304144
"Brandon LaFell",4,0,4600,19.3,-0.1,-0.29,0.06,0,0.1,0,0,-2,4.3,5.5,7.4,0.9,7.6,3.6,9.9,13,2.1,17.6,11.5,6.8,5,29,7.2,1.9,0,33,57,4,0.155313351498638,3,2,1,5.76812229210491
"Eli Rogers",4,0,4500,29.3,0.14,0.06,0.05,0,0,0,0,0,7,5.9,5.9,0.9,7.3,13.2,10.3,10,3.5,17.1,10.2,5.6,29,19,6,14.2,19.3,27,41,2,0.0995145631067961,4,4,4,0
"Darren Sproles",1,0,4500,25.8,0.08,-0.14,-0.07,5.7,6.3,9,1.1,5.1,6.7,4.8,3.7,0.9,6.3,9.6,10.5,22,3.1,18,11.5,10.4,29,17,3.1,15.6,10.1,34,48,1,0.136363636363636,3,4,4,0
"Martellus Bennett",1,0,4500,28.5,0.04,-0.2,0,0,0.1,0,0,6,4.7,4.9,3.5,0.6,10.6,10,12.4,6,1.9,23,6.4,5.6,18,14,2.4,20.2,0,40,55,4,0.159883720930233,3,3,1,3.33380835600326
"James White",0,0,4400,28.5,0.04,-0.2,-0.01,1.3,2.8,1.3,0,4,5,5.3,4,0.4,6.7,10.3,11,9,3.8,18.1,9.2,6.2,18,19,18.3,7.7,0,42,59,4,0.171511627906977,2,2,1,2.25096936529172
"James Starks",3,0,4400,21.3,-0.07,-0.01,-0.11,9.3,6.7,12.3,0.8,2.5,5.3,3.3,2.6,0.3,5.3,13.2,7.8,24,1,14.5,11.9,11.8,6,10,18.1,13.4,0,14,20,2,0.0465116279069767,6,7,4,0
"Rob Kelley",5,0,4300,23.8,0.04,-0.21,-0.17,22.3,10.5,14.4,1.9,5,1.7,0.8,1.6,0.3,-0.2,20,9.7,27,-1.7,21,10.4,6.2,11,5,34.7,10.5,0,2,6,1,0.0151133501259446,10,9,6,0
"Wendell Smallwood",2,0,4300,25.8,0.08,-0.14,-0.07,9.3,6.3,13.2,0.7,4.4,2,1,1.2,0.1,5,7.1,5.1,25,-0.4,10.6,9.7,5.7,29,17,11.9,7,2.5,5,9,0,0.0255681818181818,9,9,8,0
"Michael Floyd",1,0,4300,22.8,0.13,-0.03,0.1,0,0,0,0,0,6,6,6.7,1.2,7,11.2,9.4,10,4.3,14.5,12.3,5.1,30,28,4.1,18.1,0,28,56,3,0.132387706855792,4,4,2,0.669781964594504
"Mohamed Sanu",7,0,4300,26.3,-0.21,-0.09,-0.09,0,0,0,0,0,6.3,5.9,6.1,1,7.3,13.1,10.1,10,2.6,17.6,11.7,15,1,5,0,3.4,12.4,41,63,3,0.178977272727273,2,2,2,4.79822525858603
"Corey Coleman",5,0,4200,20.3,0.05,-0.13,-0.04,0,0,0.2,0,0,8,7.4,7.3,0.6,7.3,6.6,11.8,13,1.3,22.3,12.6,12.8,9,11,7.9,4.7,7.1,17,37,2,0.0925,6,5,3,5.9333876418953
"Antonio Gates",5,0,4200,24,-0.16,0.05,-0.28,0,0,0,0,0,9,7.1,5.5,1.9,5.1,16,11,9,5.8,16.2,10.2,0,8,5,0,16.3,18.5,30,57,5,0.152815013404826,5,4,1,6.01166003407401
"J.J. Nelson",1,0,4200,22.8,0.13,-0.03,0.1,0,0.4,0.7,0.1,9,7.7,4.5,5.6,0.4,6.8,10.9,7,10,-2.2,16.2,10.9,5,30,28,1,3.9,0,19,38,2,0.0898345153664303,5,5,3,1.34956067492923
"Chris Ivory",2,1,4200,17.5,-0.01,0.01,-0.08,14.7,10.5,9.2,1.1,3.6,3.7,2.5,1,0,5.3,12.1,7.9,18,2.5,13.3,5.8,12.5,13,14,16.4,6.1,13.7,15,20,0,0.0468384074941452,7,7,10,3.36209701948089
"Tavon Austin",2,0,4200,19.3,0.12,-0.04,0.03,1.7,1.8,2,0.3,4.5,3.7,7.5,6.5,0.8,4.7,3.9,9.6,15,1.9,17.2,11.6,15.5,26,15,3.9,4.9,2.8,40,74,2,0.213872832369942,2,2,3,1.62734258847652
"Marvin Jones",6,0,4100,22,-0.14,-0.05,-0.27,0,0.1,0,0,3,4.7,6.6,4.8,0.9,10.2,3.4,13.6,8,2,25.2,9.1,9.4,3,2,2.5,0,1.5,38,76,4,0.208219178082192,4,2,2,0
"Quincy Enunwa",1,0,4100,19.5,0.02,-0.03,-0.1,0,0,0,0,0,7,6.9,6.8,0.8,7.7,8.2,10.9,11,4.9,17,9.2,24.9,10,7,0,1.7,3.5,38,70,3,0.200573065902579,2,2,1,1.33211954406332
