"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Tyrell Williams",15,0,5700,26.3,-0.08,0.26,0.02,0,0,0,0,0,7.7,6.7,6.4,1.3,9.9,14.6,13.5,10,5.3,21.7,12.1,26.5,18,26,18.5,1.4,24,39,58,3,0.175757575757576,1,2,2,6.54616811540879
"Terrance West",5,0,5700,25.8,0.08,0.36,0.32,15.3,13.9,14.5,1.8,4,3,2.3,1.9,0.4,3.6,11,10.4,26,1.1,19.7,13,8.7,32,31,3.7,0,1,12,20,0,0.0589970501474926,7,7,5,0
"Travis Kelce",18,0,5600,20.5,0.16,-0.28,0.32,0,0,0,0,0,6.7,6.5,6.4,1.4,8.4,13.8,12.9,11,5.6,20.3,13.4,8.1,26,30,10.8,26.1,4.4,39,53,3,0.182758620689655,1,2,2,7.87805696511947
"Carlos Hyde",1,0,5500,16.3,-0.19,-0.05,-0.26,17,18.2,13.9,3.8,3.9,2.3,2.3,2,0.2,4.7,14.5,17.1,27,7.6,26.6,10.4,1.4,1,5,0,0,0,13,14,0,0.056,5,6,6,0.168125629193559
"Will Fuller",0,1,5500,19.5,-0.13,0.08,0,0,0,0,0,0,5.7,7.3,0,0.6,7.3,3.6,12.3,0,1.7,22.9,0,0,20,20,0,3.3,6.2,25,51,2,0.171717171717172,3,2,3,0.122133815736354
"Steve Smith",0,0,5500,25.8,0.08,0.36,0.12,0,0,0,0,0,7,7.8,6.6,0.5,7.6,14.9,13,11,4.6,21.3,12.5,17,32,25,10.7,0,0,32,48,1,0.141592920353982,3,3,2,0
"Alex Smith",4,0,5400,20.5,0.16,-0.28,0.15,3,2.7,3.7,0.6,1.6,0,0,0,0,0,12,15.1,65,6.3,23.9,17.9,9.4,26,27,0,10,17.3,0,1,0,0.00344827586206897,15,14,6,0.596019834395404
"Cole Beasley",3,0,5400,23.8,0.08,-0.08,-0.1,0,0.1,0,0,7,6.3,6.5,5.8,0.8,9.6,16.9,14.7,9,10.1,19.3,10.2,8.3,15,4,17.6,9.3,0,43,56,4,0.217898832684825,1,1,1,8.35671250517408
"Mark Ingram",10,0,5400,26.5,-0.24,0.19,0.23,11.3,13,12.3,2.1,4.8,2,3.5,2.4,0.8,6,16.9,15.4,22,4.5,26.3,12.1,8.3,3,26,34.1,-0.5,17.2,24,28,3,0.08,5,6,3,8.15502988616175
"Todd Gurley",3,0,5300,20,0.08,-0.25,0.12,13.7,18.3,17.5,2.8,3.1,5.3,4,2.9,0.9,6.1,13.4,13.3,36,8.1,18.5,12.6,8.2,21,18,11.4,0,15.2,25,32,0,0.112676056338028,4,5,5,2.72884759846081
"Jimmy Graham",13,0,5300,21,0,-0.06,-0.08,0,0,0,0,0,7.7,6.8,7.1,0.9,10.1,16.7,14.8,12,4.3,25.3,11.8,8.8,9,12,33.3,6.4,10.3,39,55,3,0.202952029520295,2,2,1,5.79019897421222
"Willie Snead",1,0,5300,26.5,-0.24,0.19,-0.41,0,0,0,0,0,8.7,7.3,6.3,0.6,9.3,12,14.2,10,3.6,24.8,11.9,21.7,3,1,6.6,11.6,17.7,38,51,2,0.145714285714286,3,3,4,2.36261649130159
"Tyler Eifert",5,0,5200,24.5,0.09,-0.13,-0.01,0,0,0,0,0,7,7,5.4,1,7.9,15.1,15.1,9,-3.5,33.6,10.7,12.6,12,8,0,28.2,1.9,11,15,1,0.0501672240802676,6,6,3,0
"Charcandrick West",0,0,5200,20.5,0.16,-0.28,-0.18,10.3,6.6,5.7,0.3,3.9,3.3,3,2.2,0.3,3.8,6.7,6,13,2.6,9.3,5.9,4,26,6,10.4,8,1.8,17,22,0,0.0758620689655172,6,7,6,0.286682303883242
"Corey Coleman",0,0,5100,18.3,-0.09,-0.29,0.06,0,0,0.2,0,0,6.7,6.7,7,1,10.7,15.5,15.5,13,2.5,28.4,12.2,4.7,7,29,7.1,0,0,10,19,2,0.0581039755351682,7,7,3,0
"Bilal Powell",0,0,5000,19,-0.06,-0.08,-0.22,5.3,4,4.3,0.4,6.5,2.3,4.6,3.9,0.8,4.6,8.6,8.5,13,3.5,13.5,8.7,21.9,10,7,9.1,14.9,1.8,29,40,0,0.126182965299685,3,3,7,0.16710358889451
"Sam Bradford",1,0,5000,19.8,0,0.15,-0.13,0.3,1.4,2.1,0,-0.2,0.3,0.1,0,0,5,13.1,14.7,56,11,18.4,14.5,22.3,16,9,0,0,0,1,1,0,0.00352112676056338,12,12,5,0.150410264010043
"Derrick Henry",0,0,5000,22.8,0.02,-0.3,-0.23,6.3,6.6,7.1,1,4.2,2.7,1.4,1.8,0.3,9.7,8.2,6,16,0,12,6.6,3.1,13,3,0,19.7,0.3,9,11,0,0.0364238410596026,7,7,9,0.119749055038574
"Blaine Gabbert",0,0,5000,16.3,-0.19,-0.05,-0.28,9,7.8,0,1.2,4.4,0,0.2,0,0,-16,13.7,15.6,1,8.9,22.4,0,0,1,2,0,0,0,1,1,0,0.004,13,13,6,0.000851700249207493
"Jamison Crowder",6,0,5000,22.3,-0.14,-0.14,-0.29,0.3,0.1,0,0,-9,8.7,7.1,6.5,1.3,8.7,20.9,15.6,11,8.4,22.8,13.1,14.4,2,2,0,28.7,20.8,40,56,4,0.169184290030211,2,4,1,11.977460604605
"Kenny Britt",9,0,4900,20,0.08,-0.25,0.18,0,0,0,0,0,7.3,6.8,6.7,0.6,10.8,19.3,14.4,12,5.3,23.5,11.1,20.9,21,21,14.9,0,7.3,38,58,3,0.204225352112676,1,2,1,10.4634782416137
"Jonathan Stewart",7,0,4900,23.5,-0.02,0.16,-0.03,19.7,15.8,16.7,3.2,3.7,1,1.2,1.5,0.2,5.3,16.2,11.7,30,2,21.5,13.2,3.9,11,19,4.2,24,0,4,7,0,0.0235690235690236,9,8,8,8.0538478965559
"John Brown",3,0,4900,30.3,-0.08,0.79,-0.01,0,0,0.3,0,0,5,7,4.7,0.6,7.1,9.1,10.3,7,1,19.6,9.8,6,31,27,0,14.9,0,28,51,1,0.152694610778443,3,3,4,2.46533154135601
"Alfred Morris",0,0,4900,23.8,0.08,-0.08,0.17,7.7,6.6,5.6,0.6,3.6,0,0.4,0.4,0,0.7,2.1,4.1,10,1.1,7,4.1,2.9,15,29,5.6,0.6,0,1,3,0,0.0116731517509728,10,9,7,0.0521240552514986
"LeGarrette Blount",2,0,4900,28.5,-0.03,-0.08,-0.15,18.3,20.1,10.4,3.8,3.8,1,0.8,0.3,0,5.2,18.2,16.5,17,8.6,24.4,5.6,24.9,6,9,0,10.3,29.4,6,6,0,0.0222222222222222,7,8,7,7.32325942278571
"Alfred Blue",0,0,4800,19.5,-0.13,0.08,-0.05,7.3,4.9,5.1,0.4,5.2,1,0.5,0.3,0.1,1,3.6,2.6,8,0.8,4.4,3.7,2.3,20,16,0,4.1,5.3,1,4,0,0.0134680134680135,11,11,5,0.0384968512641787
"Quincy Enunwa",0,0,4700,19,-0.06,-0.08,0.04,0,0,0,0,0,6.3,7,6.7,0.9,8.4,12.7,12,11,6.5,17.4,8.9,1.7,10,18,3.5,19.3,15.3,37,65,3,0.205047318611987,2,2,1,3.02711302573327
"Delanie Walker",18,0,4600,22.8,0.02,-0.3,-0.01,0.3,0.1,0,0,3,7.3,6.4,5.6,0.5,8.8,16.1,12.8,10,5.8,19.7,11.8,30.4,13,21,15.2,11.8,21.4,35,53,4,0.175496688741722,1,2,2,9.02683026125053
"Giovani Bernard",1,0,4600,24.5,0.09,-0.13,-0.11,14.3,9.6,8.6,1.6,3.9,2.7,4.8,4.2,0.6,7.3,14.2,13.6,20,6.3,20.8,10.9,6.6,12,16,0,13.6,15.7,36,43,1,0.1438127090301,2,3,3,0
"Mohamed Sanu",2,0,4600,23.3,-0.1,-0.01,-0.07,0,0,0,0,0,7,6.3,5.7,1.1,7.3,13.1,10.8,10,3.2,18.4,11.5,3.4,7,14,12.4,23.4,3.6,39,61,3,0.190625,2,2,2,6.48740079821347
"Tim Hightower",4,0,4600,26.5,-0.24,0.19,0.23,18,8.5,11.5,1.8,4.1,1.7,0.8,2,0.4,3.5,12.3,5.3,20,-1.3,12,11,7.5,3,26,17.2,14.2,5.4,4,6,0,0.0171428571428571,11,11,10,1.74598551087536
"James White",0,0,4500,28.5,-0.03,-0.08,-0.15,3,3.3,3.9,0,4.1,6.3,5.4,1.3,0.4,6,14.2,10.4,8,2.9,18,4.6,7.7,6,9,0,4.9,11.2,31,48,3,0.177777777777778,3,2,2,2.83190332861491
"Chris Hogan",0,0,4500,28.5,-0.03,-0.08,-0.06,0,0.1,0,0,2,2.3,3.4,3.9,0.3,14.5,9.2,9,6,1.3,16.8,6.7,0,6,9,0,19.1,3.5,19,32,2,0.118518518518519,5,4,5,0.793103272062017
"Sterling Shepard",6,0,4500,23.5,0.04,0.08,-0.14,0,0,0,0,0,7,6.8,6.4,0.4,7.1,9.6,11.7,11,5.1,18.3,11.6,15.2,24,6,14,0,8.2,36,55,3,0.17515923566879,2,2,2,0
"Allen Hurns",1,0,4400,22.5,-0.23,0.17,-0.27,0,0,0,0,0,7.3,7.5,5.9,1.4,7.4,10.4,10.9,11,4.6,17.2,10.3,3.3,5,3,0,22.8,8.5,31,63,2,0.184210526315789,3,2,3,0.465880036316499
"Jeremy Hill",2,0,4400,24.5,0.09,-0.13,-0.11,14,13,13.4,2,5,1.3,1.4,1.4,0.1,5.5,16.5,12.2,24,2.7,21.7,9.3,10.6,12,16,0,14.3,30.2,8,12,0,0.040133779264214,8,7,5,0
"Cameron Meredith",3,0,4400,23.8,0.12,0.09,0.1,0,0.2,0,0.2,6,6.3,6.5,6.1,0.8,8.5,10.3,12,10,-0.7,24.6,11.9,12,29,30,0,3.4,2.2,29,43,1,0.14527027027027,4,3,3,4.28677769431115
"DeVante Parker",3,0,4300,22.3,0.12,-0.21,0.1,0,0,0,0,0,5,5.7,6,0.4,7.6,5.2,9.2,10,2.5,15.8,11.3,18.3,22,17,2.8,0,5,25,39,1,0.161825726141079,2,2,3,1.19476510958827
"Darren Sproles",21,0,4300,25.3,0.16,-0.15,0.25,10.3,7.4,11.8,1.4,4.8,6.3,4.6,4.1,1,6.5,10.8,10.8,26,3.1,18.6,13.2,15.6,30,20,10.1,15.3,6.9,25,37,1,0.138576779026217,3,4,2,26.4013450050335
"J.J. Nelson",18,0,4200,30.3,-0.08,0.79,-0.01,1,0.5,0.3,0.2,9,7,4.2,6.3,0.5,8.6,15.2,8.5,10,-1.8,18.8,12.6,3.9,31,27,0,27.9,11.8,16,27,2,0.0808383233532934,5,5,3,20.1559974176448
"Rishard Matthews",12,0,4200,22.8,0.02,-0.3,-0.02,0,0,0,0,0,7,5.3,5.1,0.7,8.8,15.3,11.7,9,5.7,17.6,11.2,15.3,13,24,24.3,13.8,7.7,33,47,5,0.155629139072848,3,3,1,16.0639184003025
"Isaiah Crowell",0,0,4200,18.3,-0.09,-0.29,-0.22,9.7,12.3,12.3,2,4.7,3.3,2.6,2,0.1,8.9,14,14,25,6.5,21.6,9.8,8.3,7,1,10.7,14.3,16.9,19,24,0,0.073394495412844,5,6,5,0
"James Starks",0,0,4200,25.8,0.05,-0.1,-0.06,6.7,6,5.8,1,1.8,3,2.5,1.1,0,5,4.3,3.8,13,0.8,6.8,5,13.4,19,14,0,0,0,6,10,0,0.0302114803625378,7,8,8,0.191973236171369
"DuJuan Harris",0,0,4100,16.3,-0.19,-0.05,-0.26,10.5,10.5,8.5,0.5,4.7,4,4,2.3,0.5,12.6,16,16,18,4.3,27.6,8.1,1.4,1,5,24.2,0,0,7,9,1,0.036,8,8,4,1.25421378698295
"Tavon Austin",7,0,4100,20,0.08,-0.25,0.18,1.7,1.8,2,0.4,4.5,7,8.3,7.7,0.9,4.8,10.4,10.9,17,2.8,19,13.6,4.9,21,21,2.8,0,22.7,37,65,2,0.22887323943662,2,1,3,4.16311081812623
"Kendall Wright",0,0,4100,22.8,0.02,-0.3,-0.02,0.3,0.2,0,0,15,4.7,4.5,4.1,0.2,11.7,10.5,11.2,7,-0.3,22.7,7.3,8.8,13,24,8.4,19.9,3.2,19,26,2,0.0860927152317881,5,6,4,2.7230560367662
"Kapri Bibbs",3,0,4000,23.5,0.18,0.01,0.25,2.3,1.6,7.5,0.2,4.5,0.3,0.6,1.5,0,25,5.6,3.8,15,-2.4,10.1,7.1,2.2,27,31,15,0.4,0,2,3,1,0.00961538461538462,11,11,4,1.44431328260607
"Dennis Pitta",1,0,4000,25.8,0.08,0.36,0.82,0,0,0,0,0,7.7,7.5,5.5,0.6,5.8,7,9.7,9,3.9,15.6,9.4,8.6,32,32,3.4,0,8,40,61,0,0.179941002949853,1,2,5,0
"Chris Thompson",0,0,4000,22.3,-0.14,-0.14,-0.18,9.3,5.6,5.9,0.4,4.6,5,3.9,3.7,0.4,6.8,12.3,10.1,16,5.7,14.5,9,5.6,2,10,0,9.1,18.3,27,31,1,0.0936555891238671,5,5,3,0.290429784979755
"Sammie Coates",1,0,4000,26.8,-0.02,-0.2,-0.05,0,0.3,0,0,2.5,3.3,5.1,4.8,0.5,10.4,0.5,9.7,8,-1.7,21.2,8.4,0,8,8,0,0,1.4,20,39,2,0.120743034055728,4,3,4,5.05807743999346
"Jason Witten",13,0,4000,23.8,0.08,-0.08,-0.01,0,0,0,0,0,7,6.9,5.7,1.5,7.7,16.1,11.9,9,3.8,20.1,10.6,11.9,15,19,30.4,9.6,0,38,56,2,0.217898832684825,2,1,4,8.1700198105478
"Brandon LaFell",0,0,4000,24.5,0.09,-0.13,0,0,0.1,0,0,-2,4,5.5,5.8,1,8.6,9.7,11.2,9,3.1,19.3,8,1.9,12,20,0,1.6,18.3,28,47,4,0.157190635451505,3,2,1,0
"Duke Johnson",0,0,4000,18.3,-0.09,-0.29,-0.22,5,5.3,7.1,0.3,5.2,5,5.4,4,0.3,6.4,10.5,10.8,19,6,15.6,10.9,6.1,7,1,6.6,17.6,7.3,37,50,0,0.152905198776758,2,3,5,0
"Knile Davis",0,0,4000,20.5,0.16,-0.28,-0.18,2.7,1.8,0.2,0.4,1.4,1,1.2,0.3,0,4.2,1.9,1.8,1,0.2,3.3,0,0,26,6,0,0,0,3,4,0,0.0137931034482759,10,10,6,0.0102204029904899
"Kamar Aiken",0,0,3900,25.8,0.08,0.36,0.12,0,0,0,0,0,4.7,3.1,2.1,0.1,6.2,6.9,3.7,3,-0.1,7.5,3.7,3.5,32,25,1.9,0,8.5,16,29,0,0.0855457227138643,6,5,5,0
"Peyton Barber",1,0,3900,21.3,-0.04,-0.06,-0.28,8,6.8,6.1,0.8,4.5,1.7,1.3,1.4,0.5,4.8,8,6.2,12,-0.8,13.1,5.3,3.8,14,4,9.5,0.1,14.4,4,5,0,0.0157232704402516,9,10,7,0.503695527381311
"Damien Williams",0,0,3900,22.3,0.12,-0.21,0.37,5,3,3.6,0.6,4.4,2,2.1,1.7,0.6,9.1,8.1,7.4,9,4.4,10.5,5,15,22,28,6.9,0,7.6,12,16,1,0.0663900414937759,4,4,3,0.056041876397853
