"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Emmanuel Sanders",8,0,6000,17.3,0.02,0.15,0.13,0.3,0.1,0.3,0,4,9.7,9.6,8.9,1.3,7.5,14.7,15.6,15,5.4,25.8,15.8,3.6,15,25,7.8,30,6.2,78,136,5,0.271457085828343,2,2,1,0
"Bilal Powell",6,0,6000,14,0.03,-0.19,-0.07,15.3,6.7,15.5,0.9,5.7,6,4.9,5.7,0.7,5.2,21.8,12.1,36,1.3,22.8,16.7,9.4,7,7,27.2,37.9,0.3,55,70,0,0.140845070422535,2,3,7,10.7757329241608
"Dontrelle Inman",11,0,6000,25.3,0,0.44,-0.01,0,0,0,0,0,6.7,5.9,6.7,0.4,8.7,14.6,10.9,11,2.2,19.6,13,7.4,31,24,11.8,19.1,12.9,53,89,4,0.183505154639175,2,2,4,7.28906583379486
"Tyreek Hill",7,0,5900,20.8,-0.22,0.18,-0.38,1.3,1.1,1.3,0.2,10.5,5,5.1,7,0.8,7.7,16.3,13.2,13,4.7,21.8,13.3,15.5,1,1,12.8,23.8,12.2,57,72,6,0.149068322981366,2,2,1,0
"Ty Montgomery",17,0,5900,25.3,-0.12,-0.02,-0.06,10.3,4.6,11.6,0.8,6.5,3.3,3.5,4.1,0.7,6.8,19.5,9.8,26,-0.8,20.4,14.2,8,3,2,33.3,17.6,7.6,39,48,1,0.0867992766726944,4,4,5,15.5214679365541
"Stefon Diggs",4,0,5900,19.3,0.08,-0.11,0.12,0,0.3,0.2,0.1,3.3,6,8.8,7.9,0.8,8.2,8.6,15.8,14,5,26.6,14.4,12.9,19,28,3.3,8.5,13.9,82,108,2,0.2109375,1,2,3,1.93411172951036
"Tyrell Williams",7,0,5800,25.3,0,0.44,-0.01,0,0,0,0,0,6,7.4,6.7,0.9,9,9.2,14,11,6,22,13.1,16.4,31,24,6,8.8,12.7,61,97,6,0.2,1,1,2,5.187895515748
"Lamar Miller",1,1,5700,22,-0.02,0.09,0.03,19,19.1,0,2.2,4,1.3,2.8,0,0.4,4.8,14,14.6,0,6,23.1,0,0,18,19,16.9,22.2,2.8,32,40,1,0.0778210116731518,5,5,5,0.179088622765364
"Kenny Britt",3,1,5700,22.8,0.01,0.63,0.09,0,0,0,0,0,8.7,7.6,7.3,0.8,9.2,13,14.3,12,7.1,21.6,12.9,2.5,32,31,9,15.2,14.7,68,111,5,0.227926078028747,1,1,1,5.6230195839878
"LeGarrette Blount",3,0,5600,31,0.02,-0.08,-0.01,17.7,18.9,14.3,3.6,4,0.3,0.6,0.3,0,4.8,12.9,15.6,23,8.5,22.6,8.6,17,26,16,9.1,14.9,14.8,7,8,0,0.0155642023346304,9,9,8,8.92810125203149
"Jay Ajayi",14,1,5600,19.8,-0.05,0.15,0.05,17,16.3,19.2,1.9,4.8,3.3,2.4,2.1,0.4,4.1,9,14.3,38,4.2,24.5,14.6,30.9,13,23,5.1,7.3,14.7,25,34,1,0.0829268292682927,4,4,7,10.6595182538746
"Jamison Crowder",2,0,5600,26,-0.08,0.07,0.11,0,0.1,0.5,0,-1,6,6.7,5.1,1.1,8.8,8.1,14.5,9,7.7,21.3,12,1.3,12,29,5.4,5.7,13.2,59,89,7,0.174852652259332,3,2,1,4.816326345321
"Jarvis Landry",2,0,5500,19.8,-0.05,0.15,-0.09,0.3,0.3,0.6,0,4.3,8,8.1,7,0.6,9.1,19.6,15.5,14,8.5,22.5,12.9,5.9,13,9,22.8,16.3,19.6,86,115,3,0.280487804878049,1,1,4,4.58185416874733
"Kelvin Benjamin",1,0,5500,23,0.1,-0.06,0.06,0,0,0,0,0,5.7,7.4,7.6,0.8,7.6,3.3,11.7,13,3.2,20.2,12.9,16.3,30,19,4,2.1,3.8,51,99,5,0.215686274509804,2,2,1,2.18015997675707
"Willie Snead",6,0,5500,28,0.04,0.07,0,0,0,0,0,0,8.3,7.3,6.6,0.8,8.3,12,13.8,10,5.4,22.2,13.7,4.1,21,16,15.6,14.5,5.8,70,96,4,0.16243654822335,3,3,3,5.00472122098038
"DeSean Jackson",8,1,5500,26,-0.08,0.07,0.11,0,0,0,0,0,6,6.8,7,0.8,9.7,16.7,13.1,11,5.5,20.8,14,19.4,12,29,21.1,22.2,6.9,42,84,4,0.165029469548134,4,3,3,10.2913538101161
"Jordan Reed",0,1,5500,26,-0.08,0.07,-0.15,0,0,0,0,0,4.7,7.5,0,1,7.8,11.7,14.1,0,4.1,24.2,0,0,12,7,1.6,2,0,62,84,5,0.165029469548134,2,3,2,0.121208269400133
"Donte Moncrief",5,1,5400,24.3,0.05,0.08,0.05,0,0.1,0,0,-1,7,6.6,6.6,1.3,5.2,9.7,11.4,11,4.7,18.2,13,11,24,17,0,0,12.6,29,53,7,0.1,5,4,1,2.94395365940022
"Theo Riddick",0,0,5400,20,0.08,-0.26,-0.21,5.7,9.2,0,0.7,3.9,7,6.7,0,1.4,5.5,13.3,16.2,0,8.4,24,0,0,11,2,0,0,12.7,55,69,5,0.133204633204633,3,4,2,0
"Davante Adams",6,0,5400,25.3,-0.12,-0.02,-0.2,0,0,0,0,0,6.3,7.5,8,1.2,8.8,10.2,15.9,13,4.5,27.3,12.7,14.4,3,2,4.5,23.4,2.7,67,110,9,0.198915009041591,2,2,2,9.71118838579639
"Doug Martin",2,0,5400,25,0.11,-0.08,0.16,18.7,18,0,2.9,2.9,1,2,0,0.1,8.4,11.5,10.8,0,5.7,15.9,0,0,29,30,4.2,16.5,13.8,14,16,0,0.031434184675835,7,8,9,3.45375473257007
"Zach Ertz",2,0,5300,22.3,0.06,-0.17,0.07,0,0,0,0,0,12,7.3,7.2,1,7.3,20.4,11.9,11,4.6,19.1,12,5.3,6,15,14,24.2,22.9,67,91,3,0.170411985018727,2,2,1,0
"Jeremy Hill",3,0,5300,19,-0.16,-0.05,-0.02,22.7,15.4,17.5,3.1,3.9,2.7,1.9,3.7,0.2,6.4,16.9,13,34,4.9,21,16,0.8,4,18,12.1,26.2,12.5,22,28,0,0.0562248995983936,6,7,6,2.0244504771157
"Spencer Ware",8,1,5300,20.8,-0.22,0.18,0.05,17.3,15.5,18.4,2.1,4.3,3,3,2.5,0.2,10.9,13.3,14.8,33,6,23.6,16.8,10.2,1,24,12.5,7.3,20.2,32,40,2,0.082815734989648,5,6,3,0
"Matt Forte",0,1,5300,14,0.03,-0.19,-0.07,5.3,15.6,0,2.2,3.7,1.7,3.1,0,0.3,6.1,5.2,13.6,0,2.9,24.3,0,0,7,7,3.8,0.8,10.9,31,43,1,0.0865191146881288,5,5,6,0.0111221071172406
"Brandon Marshall",0,1,5300,14,0.03,-0.19,-0.07,0,0,0,0,0,8,8.9,8.2,1.4,6.1,5.7,11.3,14,4,18.6,14,4.8,7,8,2.6,6.3,8.3,60,129,4,0.259557344064386,1,1,1,0.201786800555651
"Malcolm Mitchell",9,0,5200,31,0.02,-0.08,0.07,0,0,0,0,0,5.3,3.9,6,0.9,8.7,10.9,8.2,9,0.3,16.1,11.9,5.9,26,20,2.4,14.1,16.2,30,46,4,0.0894941634241245,5,5,2,6.52436422404009
"Jonathan Stewart",4,0,5200,23,0.1,-0.06,0.18,20,17,16.3,3.3,3.8,1.7,1.5,1.2,0.3,3,12,11.9,29,4,19.8,12.3,6.2,30,27,18,12.6,5.3,7,19,0,0.0413943355119826,9,7,8,10.0083075330712
"Greg Olsen",18,0,5200,23,0.1,-0.06,0.27,0,0,0,0,0,7.7,8.1,8.5,0.9,8.8,11.1,14,14,6.2,21.8,15.7,11.9,30,28,14.5,12.7,6,66,107,3,0.233115468409586,1,1,4,16.7451267012284
"DeAndre Hopkins",20,0,5200,22,-0.02,0.09,-0.16,0,0,0,0,0,9.7,9.6,8.6,0.6,5.9,12.3,12.4,14,6.1,18.7,14.7,7.3,18,5,16.7,5.3,14.8,68,140,4,0.272373540856031,1,1,1,21.0911468027347
"Rob Kelley",4,1,5200,26,-0.08,0.07,-0.23,13,11.4,18.9,2,4.3,2.3,1.3,1.4,0.2,5.1,12.9,10.2,33,0.6,19.7,14.6,10.2,12,5,15.5,16.8,6.3,6,12,1,0.0235756385068762,10,8,6,4.43545092199998
"Mohamed Sanu",2,0,5100,26,0.14,-0.21,0.1,0.3,0.1,0,0.1,5,4.7,5.6,6,0.8,7.7,9,9.8,10,2.9,16.8,11.8,8.6,27,26,7.4,0,4.6,54,78,3,0.163522012578616,2,2,3,1.16986408331139
"Thomas Rawls",4,1,5100,26.3,-0.09,-0.08,-0.17,16,13.3,15.1,2,3.5,1.7,2.3,2.7,0.1,6,14,10,31,1.7,18.4,12.5,0.8,8,9,5.9,8.4,27.8,13,16,0,0.0356347438752784,6,8,7,3.55294576951362
"Steve Smith",2,0,5100,20.5,0.02,-0.18,-0.11,0,0,0,0,0,7.7,7.5,8.2,0.9,7.6,11,13.1,13,6.1,20.2,14.7,22.9,9,3,12,9.7,11.3,62,93,4,0.160899653979239,3,3,1,0
"Jordan Matthews",0,0,5100,22.3,0.06,-0.17,-0.05,0,0,0,0,0,8.3,8.5,9.6,0.9,7.2,11.1,13.2,15,6.9,19.5,16.7,3.2,6,9,8.7,15.9,0,71,113,3,0.211610486891386,1,1,1,0
"Sammy Watkins",1,0,5000,24.3,-0.02,0.23,0.02,0,0,0,0,0,6.3,5.5,7.5,0.7,7.4,8.1,7.9,12,3.1,12.8,14.4,31.4,23,22,2,15.4,6.8,16,32,1,0.078239608801956,5,5,4,1.56322350441707
"Sam Bradford",0,0,5000,19.3,0.08,-0.11,0.06,2,1.3,1.8,0.1,1.4,0,0.1,0,0,5,14,14.2,61,9.7,18.7,15.3,29.8,19,12,0,0,0,1,1,0,0.001953125,11,13,6,0.186352039658256
"Tevin Coleman",0,0,5000,26,0.14,-0.21,-0.07,11.3,9.2,8.6,1.8,3.8,2.3,3,2.3,0.8,10.9,11,14.2,18,5,23.4,8.1,22.5,27,8,8.6,19.5,4.9,27,35,2,0.0733752620545073,5,5,7,1.39366811632362
"Alex Smith",0,0,5000,20.8,-0.22,0.18,-0.28,3.7,2.9,4.4,0.6,1.8,0.3,0.1,0,0,3,13.4,14.7,61,8,21.3,16.2,23.4,1,1,12.6,14.2,13.5,1,2,0,0.0041407867494824,15,15,6,0
"Travis Kelce",8,0,5000,20.8,-0.22,0.18,-0.1,0,0.1,0,0.1,-5,7,7.4,6.9,1.1,9.3,16.7,14.5,11,7.2,21.8,12.3,36,1,8,7.1,18.1,25,73,107,3,0.221532091097308,1,1,2,0
"Derrick Henry",0,0,4900,24,-0.14,0.03,-0.02,9.7,7.6,6.5,1.4,4.5,0.3,1,1.1,0.2,9.3,11.8,7.2,13,1,13.4,5.6,5.5,10,15,17.8,5.7,0,10,12,0,0.0269662921348315,8,9,10,0.877738535150398
"Kyle Rudolph",10,0,4900,19.3,0.08,-0.11,0.11,0,0,0,0,0,10,7.7,5.8,1.3,6.2,14.7,12.1,10,6.7,17.4,10.7,11.3,19,21,17.7,16,10.5,67,114,7,0.22265625,2,1,1,6.49281375691159
"Terrelle Pryor",3,0,4900,20.8,0.05,-0.11,-0.05,0,0.6,0,0.1,2.6,7.7,8.9,8.7,0.8,7,9.8,14.2,15,4.6,23.9,13.5,6.6,22,10,5.9,1.3,0,70,126,4,0.254032258064516,1,1,1,1.31876412961567
"Pierre Garcon",12,0,4900,26,-0.08,0.07,0.11,0,0,0,0,0,8.7,7.3,7.7,0.9,8.3,15.5,12.7,12,6.9,18.4,14.9,13.4,12,29,14.8,16.9,14.8,65,95,3,0.18664047151277,1,1,4,6.2322386758791
"Cole Beasley",1,0,4900,26.5,0.01,-0.08,-0.01,0,0.1,0,0,7,5.3,6.4,5.6,0.6,8.5,7.1,12.5,9,7.5,17.5,10.1,6.5,17,13,8.8,8.1,4.3,69,94,5,0.211711711711712,1,1,2,0
"Rishard Matthews",7,0,4900,24,-0.14,0.03,-0.1,0,0,0,0,0,6.7,6.1,5.7,0.6,9.3,11.8,12.9,9,6.4,19.3,11,12.1,10,6,16.5,3.6,0,55,88,8,0.197752808988764,2,1,1,6.03862321932795
"Travis Benjamin",1,0,4800,25.3,0,0.44,-0.01,0.3,0.2,0,0,-1.5,3.3,5.5,4.3,0.5,8.5,5.9,10.1,7,1,19.1,8,10.5,31,24,13.6,-0.2,4.4,44,73,4,0.150515463917526,3,3,4,1.67603344803479
"Frank Gore",8,0,4800,24.3,0.05,0.08,0.04,18.7,16.7,16.9,2.1,3.8,2.3,3.1,3,0.4,5.8,13.9,14.5,33,9.6,19.4,15,8.5,24,25,18.5,15.4,7.9,37,48,4,0.0905660377358491,3,5,4,9.30375609446074
"Brandon LaFell",0,0,4800,19,-0.16,-0.05,-0.13,0,0.1,0,0,-2,7.3,6.1,7.2,1.1,7.7,13.9,10.5,12,3.1,17.9,12.4,28,4,4,16.1,5.2,20.5,51,91,5,0.182730923694779,2,2,1,1.74866761696371
"Tyler Eifert",0,0,4800,19,-0.16,-0.05,-0.28,0,0,0,0,0,3.7,5.9,0,1.3,8.4,11.4,12.7,0,3.2,22.1,0,0,4,4,1.9,21.8,10.5,30,47,5,0.0943775100401606,5,5,1,0.106908417392252
"Mike Wallace",6,0,4800,20.5,0.02,-0.18,-0.11,0,0.4,0.2,0,6.2,6.7,7.6,7.4,0.6,9.1,10,14,12,7.9,20,12.6,6.1,9,3,8,10.2,11.9,65,108,4,0.186851211072664,2,1,1,0
"Robby Anderson",2,0,4800,14,0.03,-0.19,-0.07,0.7,0.3,0,0,14,9.7,5.7,7.5,0.3,8,17.1,9,13,3.5,14.5,11.7,0,7,8,18,17.1,16.1,40,66,3,0.132796780684105,4,4,3,2.12114471450232
"Cameron Meredith",12,0,4700,23,0.08,0.07,-0.02,0,0.1,0,0.1,6,8.3,6.6,6.2,0.9,8.8,17.1,12.3,10,2.6,22,12.3,31.5,28,11,22.4,19.2,9.7,56,87,3,0.169921875,1,1,2,11.2471740768651
"Sterling Shepard",0,0,4600,20.3,-0.02,-0.03,0.09,0,0.1,0,0,22,5.7,6.4,6.7,0.6,6.7,11.5,11.5,12,5.6,17.5,11.9,19.3,12,31,15.6,6.9,12.1,58,91,7,0.173333333333333,2,2,2,0
"Allen Robinson",13,0,4600,20,0.1,-0.15,0.19,0,0,0,0,0,7,9,8.6,1.2,5.2,4.1,11.8,14,3.2,20.5,13.3,26.7,20,30,3.5,2.7,6.1,59,134,6,0.23758865248227,1,1,1,12.5943109287186
"Adam Thielen",3,0,4600,19.3,0.08,-0.11,0.12,0,0.1,0,0,11,5,5.4,5.8,0.5,10,10.6,11.1,10,4.1,18.2,12.7,47.6,19,28,0,17.1,14.6,57,78,3,0.15234375,3,3,2,2.1511063091855
"Adrian Peterson",0,1,4600,19.3,0.08,-0.11,-0.07,12.3,12.3,0,1,1.9,2,2,0,0,1.3,3.3,3.3,0,2.2,4.5,0,0,19,10,2.3,0,0,3,6,0,0.01171875,10,10,6,0.0567454444757175
"Jimmy Graham",0,0,4500,26.3,-0.09,-0.08,-0.51,0.3,0.1,0,0,0,5,6.1,5.8,1.1,9.6,8.3,12.7,10,3.8,21.6,10,12.3,8,1,4.1,2.6,18.3,60,86,5,0.191536748329621,2,2,2,3.01953859144188
"Ted Ginn",6,0,4500,23,0.1,-0.06,0.06,1,0.9,0,0.1,6.2,6,5.6,5.7,0.1,8.3,13.5,10.3,9,3.4,17.3,9.9,5.9,30,19,16.4,4.6,19.6,44,72,4,0.156862745098039,3,3,2,8.54200524781871
"Mike Gillislee",1,0,4500,24.3,-0.02,0.23,-0.02,6.3,5.8,4.1,0.9,5.9,0,0.8,0.6,0.2,4,10,8,8,2.4,13.6,3.6,9.1,23,14,9.7,3.4,16.9,9,11,1,0.0268948655256724,7,10,4,0.167512552092318
"Rashad Jennings",0,0,4400,20.3,-0.02,-0.03,-0.04,13,14,14.6,0.8,3.2,2.7,3.3,2.9,0.1,5.3,9.6,10.6,30,4.7,16.5,13.3,9.1,12,13,3.8,7.7,17.3,30,36,1,0.0685714285714286,4,5,4,0
"Antonio Gates",15,0,4400,25.3,0,0.44,0.47,0,0,0,0,0,5,6.5,5.8,1.4,5.5,7,9.9,10,4.8,15,11.5,23.4,31,32,2.1,11.1,7.7,40,71,5,0.14639175257732,5,4,3,6.99421650429904
"J.J. Nelson",1,0,4400,17.3,-0.06,-0.12,0.02,0.3,0.3,0.8,0.1,20.8,5,4.6,6,0.5,6.6,15.1,8.9,11,0.4,17.3,11.8,25.2,2,18,14.8,19.4,11.2,28,57,5,0.109826589595376,5,4,2,1.16055783041737
"Terrance West",1,0,4400,20.5,0.02,-0.18,0.14,8.3,12.7,8.9,1.7,4.1,3.7,2.6,1.5,0.5,5.2,14.9,11.3,17,3.5,19,6.8,8.5,9,28,16.2,6.6,21.8,28,39,1,0.0674740484429066,6,7,6,0
"Jeremy Maclin",1,0,4400,20.8,-0.22,0.18,-0.38,0,0.1,0,0,-1,4,6.7,6,0.7,7.1,5.6,9.6,9,4.2,15,10.7,3.9,1,1,14.2,2.6,0,37,65,2,0.134575569358178,4,4,3,0
"Mark Ingram",13,0,4400,28,0.04,0.07,0.01,10.3,11.9,12.3,1.8,5.1,3.7,3.4,2.9,0.6,6.1,8.3,14.3,24,4,24.6,13.2,25.3,21,21,11.2,3.3,10.3,38,47,4,0.0795262267343486,5,6,3,11.3463651138087
"Alfred Blue",2,0,4300,22,-0.02,0.09,0.03,7.3,5.7,13.6,0.7,4.7,1.3,0.7,0.8,0.1,1.4,4.7,3.1,23,1,5.2,10.6,19,18,19,1.5,6.5,6.1,5,8,0,0.0155642023346304,10,10,8,1.44451203457386
"Marqise Lee",3,0,4300,20,0.1,-0.15,0.19,0.7,0.4,0,0,5.8,6.7,6.4,8.2,0.5,8.2,10.9,10.9,13,5.5,16.4,12,17.5,20,30,6,19.3,7.4,56,93,2,0.164893617021277,2,2,4,5.14908163172661
"Delanie Walker",14,0,4300,24,-0.14,0.03,-0.14,0.3,0.2,0,0.1,5.5,6,6.6,5.2,0.8,8.6,10.4,13.2,9,5.4,21,10.5,11.3,10,12,11.5,5.8,0,59,87,6,0.195505617977528,1,2,2,12.5548160993635
"Chris Hogan",3,0,4200,31,0.02,-0.08,0.07,0.7,0.2,0,0,3,4.7,3.8,4.8,0.4,12.9,14.2,9.7,8,1.1,18.3,9.1,3.2,26,20,2.8,27.6,12.3,33,53,4,0.103112840466926,4,4,2,4.4924233482536
"Marvin Jones",0,0,4200,20,0.08,-0.26,0.07,0,0.1,0,0,3,7,6.7,6.8,0.8,9.6,9.1,12.5,11,2.3,22.8,12.6,2.6,11,15,7.1,10.7,0,49,100,4,0.193050193050193,4,2,3,0
"DeVante Parker",1,0,4200,19.8,-0.05,0.15,-0.09,0,0,0,0,0,3.3,5.7,5.7,0.6,8.3,6.2,10.2,10,3.2,17.2,10.7,18.5,13,9,2.7,3.4,12.4,48,73,4,0.178048780487805,2,2,2,0.490961585603908
"Kenneth Dixon",3,0,4200,20.5,0.02,-0.18,0.14,8.7,6.6,9.7,0.4,4.3,5.3,3.4,3.8,0.2,4.2,14.5,8,22,1.2,14.9,10.7,6.8,9,28,9.6,22.1,11.7,26,33,1,0.0570934256055363,8,8,6,0
"Isaiah Crowell",6,0,4100,20.8,0.05,-0.11,0.12,11.3,11.6,13.6,1.6,4.6,3.7,3.1,2.9,0.3,6.8,10.9,12.5,29,5.5,19.4,12.8,21.8,22,26,2.8,15.8,0,34,45,0,0.0907258064516129,4,6,8,2.96188521985455
"Tyler Boyd",0,0,4100,19,-0.16,-0.05,-0.13,0.7,0.2,0.3,0,14.3,5,5.3,6.4,0.6,7.3,9.6,8.1,11,2.9,13.2,11.2,4.5,4,4,3.3,14.9,10.6,51,74,1,0.14859437751004,2,3,4,0.752671575525917
"Charcandrick West",0,0,4100,20.8,-0.22,0.18,0.05,2.3,4.5,4.7,0.4,3.4,0,2.2,1.7,0.3,4.5,2.3,4.7,10,1.2,8.1,5.1,4.8,1,24,0.5,6.4,0,23,30,0,0.062111801242236,7,7,6,0
"Anquan Boldin",2,0,4100,20,0.08,-0.26,0.07,0,0,0,0,0,5.3,5.9,7.2,1.3,6,8.7,10.7,12,5.4,16,13.2,8.3,11,15,4.3,13.9,8,61,86,8,0.166023166023166,2,3,1,0
"Martellus Bennett",6,0,4100,31,0.02,-0.08,0.15,0,0.1,0,0,5,4,4.7,4.4,0.6,9.8,8.3,11.1,7,1.5,20.6,8.6,9.9,26,25,5.5,17,2.4,51,72,5,0.140077821011673,3,3,1,5.36357941184482
"Aldrick Robinson",0,0,4100,26,0.14,-0.21,0.1,0,0,0,0,0,4.7,2.6,0.7,0.3,9.4,11.7,5.4,1,-0.7,11.5,1.3,2.5,27,26,18.1,7.2,9.8,18,30,2,0.0628930817610063,8,6,7,0.491869512715519
"Dion Lewis",9,0,4100,31,0.02,-0.08,-0.01,8.7,7.4,10,0.8,4.9,3,4.2,3.8,0.2,4,7.7,8.2,22,4.7,11.6,12.7,6.7,26,16,12.4,2.9,7.8,14,21,0,0.0408560311284047,8,8,8,5.05284135789579
"Jerick McKinnon",0,0,4000,19.3,0.08,-0.11,-0.07,8.7,10.2,12.7,1.2,3,7,3.3,2.9,0.3,4.6,15.2,8.4,27,2.4,14.4,11.4,13.5,19,10,16.1,12.9,16.5,37,45,1,0.087890625,5,5,5,1.36733823008689
"Randall Cobb",1,1,4000,25.3,-0.12,-0.02,-0.2,0,0.8,0,0.2,3.3,2.3,6.5,0,1,7.3,5.7,11.6,0,3.9,19.3,0,0,3,2,0,6.3,10.9,62,89,5,0.160940325497288,3,3,3,0.18589807610245
"Jeremy Langford",0,0,4000,23,0.08,0.07,0.15,1.7,4.5,2.1,0.7,3.4,0.7,2.2,1.8,0,4.4,1.6,5.7,6,0.6,10.8,3.5,9.3,28,29,3.2,1.5,0.2,16,23,0,0.044921875,9,9,10,0.0338202849075276
"Tavon Austin",1,0,4000,22.8,0.01,0.63,0.09,1.7,1.8,2.3,0.2,5.7,6.7,7.3,6.6,0.7,5,12.4,10.2,14,3.1,17.4,11.4,12,32,31,5.7,15.9,0,54,94,3,0.193018480492813,2,2,2,2.37695317819885
"Tim Hightower",0,0,4000,28,0.04,0.07,0.01,6.3,8.7,9.8,1.8,4,2,1.8,2.1,0.4,7.6,8.9,8.3,18,0.3,16.2,10.6,5,21,21,19.8,4.9,1.9,21,25,1,0.0423011844331641,8,8,8,0.723844889732252
"Quincy Enunwa",0,0,4000,14,0.03,-0.19,-0.07,0,0,0,0,0,6,6.6,6.4,0.9,8.1,6.4,11,11,4,17.9,8.7,5.2,7,8,11.4,5.9,2,51,93,4,0.187122736418511,3,2,1,0.43103839623755
"Damien Williams",0,0,3900,19.8,-0.05,0.15,0.05,3,2.5,5.2,0.7,3.3,1.7,1.8,1.5,0.5,7.3,3.9,6.3,12,1.8,10.9,5.5,7.1,13,23,0,8.8,2.9,19,25,3,0.0609756097560976,6,6,4,0.017477596898521
"Kenny Stills",0,0,3900,19.8,-0.05,0.15,-0.09,0,0,0,0,0,5,4.7,3.9,0.3,9.8,12.7,10.4,7,2.9,17.8,6.6,12.5,13,9,12.2,21.7,4.1,37,65,7,0.158536585365854,3,3,1,1.06250170236333
"Cameron Brate",21,1,3900,25,0.11,-0.08,-0.05,0,0,0,0,0,7.3,5.7,4.8,1.1,8.1,15.9,11.6,8,5,18.3,10.2,8.2,29,19,18.3,8.7,20.6,57,83,9,0.163064833005894,2,2,2,25.5751718252059
"Allen Hurns",0,1,3900,20,0.1,-0.15,0.19,0,0,0,0,0,5.3,6.9,0,1.1,6.3,4.5,9.2,0,2.9,15.4,0,0,20,30,0,0,0,35,78,3,0.138297872340426,4,3,3,0.00499359911386314
"Cordarrelle Patterson",0,0,3900,19.3,0.08,-0.11,0.12,0.7,0.5,0.5,0,6.1,5,4.6,4,0.5,6.3,6.1,8,8,2.2,13.7,7.3,3.3,19,28,9.9,4.8,3.6,50,67,2,0.130859375,4,4,3,0.295076311273731
"Corey Coleman",1,0,3900,20.8,0.05,-0.11,-0.05,0.3,0.1,0,0,1,7.3,7.4,6.9,0.4,6.1,8,10.4,12,1.9,18.9,11.8,3.5,22,10,5.4,5.7,0,26,60,3,0.120967741935484,6,4,2,1.68987933648687
"Phillip Dorsett",0,0,3900,24.3,0.05,0.08,0.05,0.3,0.2,0.2,0,5,3.3,4.2,3.9,0.5,8.6,5.9,6.7,7,2.7,10.7,8,1.8,24,17,12,4.9,0.7,28,55,2,0.10377358490566,6,3,6,0.30370161883404
"Darren Sproles",1,0,3900,22.3,0.06,-0.17,-0.09,5,6,6.3,1.2,4.7,5.3,4.9,4.7,0.8,6.3,13.1,11.1,17,4.4,17.8,10.3,14.3,6,10,0,12,16.9,48,65,2,0.121722846441948,3,5,3,0
"Will Fuller",4,0,3900,22,-0.02,0.09,-0.16,0.3,0.1,0,0.1,-3,6,6.6,5,0.5,7.2,7.7,10.2,8,1.6,18.7,9.2,6.9,18,5,7.9,4.2,10.9,41,79,2,0.153696498054475,4,2,3,0
"John Brown",0,0,3900,17.3,-0.06,-0.12,0.02,0,0.1,0,0,10,3,5.5,4.5,0.3,7.3,7.3,8.3,7,-0.4,17.1,8.6,2.2,2,18,19.1,0,0,37,69,2,0.132947976878613,3,3,4,0.0569724262536204
"Charles Sims",1,0,3800,25,0.11,-0.08,0.16,7.3,8,7.3,1,2.9,4,4.7,2.8,0,5.7,5.8,10.1,16,2.4,17.8,9.4,8.2,29,30,4.9,8,0,20,27,1,0.0530451866404715,4,7,5,1.24317919757402
"T.J. Yeldon",0,1,3800,20,0.1,-0.15,-0.2,13,9.1,7.4,0.7,3.6,7.7,4.9,4.3,0.6,4.6,12.8,9.9,19,4.7,15,10.7,0.5,20,4,11.2,16,11.2,52,71,1,0.125886524822695,3,4,6,0.423321015788852
"Eli Rogers",4,0,3800,26,-0.04,-0.24,0.03,0,0,0,0,0,4,5,5.4,0.5,8.2,8.8,9.4,9,2.8,16.1,9.2,13,5,23,18.5,5,2.8,39,55,3,0.101663585951941,3,3,2,0
"Ladarius Green",0,1,3800,26,-0.04,-0.24,-0.13,0,0,0,0,0,8.3,5.7,0,0.7,8.9,14.2,9.6,0,0.5,18.6,0,0,5,6,12.2,4.5,26,18,33,1,0.0609981515711645,6,6,6,0
"James White",1,0,3800,31,0.02,-0.08,-0.01,2.7,2.6,1.4,0.2,4,5.3,5.6,3.2,0.5,6.4,8.5,10.1,7,3.8,16.3,7.9,13.6,26,16,6.5,11.4,7.5,58,86,4,0.167315175097276,2,2,2,0.606041347000663
"Chris Thompson",0,0,3700,26,-0.08,0.07,-0.23,2.3,4.4,4.5,0.3,5.3,3.3,3.8,3.6,0.4,5.6,8,8.7,13,4.7,12.7,9,16.7,12,5,8.6,9.8,5.5,37,46,1,0.0903732809430255,6,6,6,0.0687754787045696
"Devontae Booker",2,0,3700,17.3,0.02,0.15,-0.02,9,11.1,10.9,1.5,3.4,2.3,2.4,2.3,0.4,5.1,6.4,7.8,21,2.5,13,10.3,12.1,15,20,5.3,3.1,10.7,23,34,0,0.0678642714570858,3,3,8,0
