"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"DeAndre Hopkins",1,0,6900,15.8,-0.23,0.07,-0.47,0,0,0,0,0,10,9.5,8.5,0.7,6.2,11.4,14.6,14,6,23.2,14.7,8.6,4,1,16.1,16.6,1.4,31,56,3,0.25,1,1,1,0
"Alshon Jeffery",3,0,6900,19.5,0.09,-0.31,-0.03,0,0,0,0,0,8,7.3,8.6,0.7,11.1,12.2,13.5,16,9.9,17,16.1,6.3,20,32,16.3,12.7,7.6,29,46,0,0.19327731092437,3,1,5,0
"Jarvis Landry",11,0,6800,21.8,0,-0.02,0.01,0.3,0.5,1.1,0,6,7.3,9.5,8.6,0.5,8.7,11.7,17.2,18,8.4,26,16.3,14.8,8,12,16.1,6,13.1,43,58,1,0.315217391304348,1,1,2,5.09470907357232
"Russell Wilson",6,0,6700,20.3,-0.2,-0.01,-0.15,4,4.2,5.4,0,1.7,0,0,0,0,0,17.5,15.6,62,9.1,22,18.7,9.7,2,5,11.5,0,26.9,0,0,0,0,12,13,5,0.454097185781694
"Jeremy Maclin",18,0,6700,28.5,0.19,0.12,0.01,0,0.2,0.3,0,-1,6,8,7,0.4,7.3,9.4,11.6,12,7.6,15.7,15.6,8,32,24,7.9,0,12.8,23,40,1,0.211640211640212,2,1,3,7.16264805630478
"Christine Michael",8,0,6700,20.3,-0.2,-0.01,-0.21,18.7,16.2,16.5,3,4.4,4,4,1.8,0.4,4.3,23.8,18.2,29,10,26.4,12.4,8.5,2,3,23.3,0,20,15,20,1,0.116279069767442,4,5,2,2.0121977364562
"Michael Crabtree",14,0,6600,23,-0.11,-0.02,-0.02,0,0,0,0,0,7.7,8,7.1,0.8,7.6,16.8,17.1,12,6.9,27.3,11.8,23.6,17,25,3,13.7,33.8,32,48,5,0.205128205128205,2,2,1,11.0214532335027
"Emmanuel Sanders",5,0,6600,24.3,-0.22,0.2,-0.18,0,0,0.3,0,0,9.3,9.5,7.4,1.7,7.2,15.3,16.4,14,5.3,27.5,13.4,12.6,6,3,8,15,22.8,36,57,3,0.270142180094787,1,1,1,0
"Julian Edelman",10,0,6500,28.3,0.13,-0.04,0.01,0.7,1.3,0.2,0.2,4.9,7,7.5,8,1,5.8,6.3,9.7,13,5,14.3,14.9,14,18,5,7.8,8.5,2.7,30,48,0,0.234146341463415,1,1,6,4.0013230889226
"Doug Baldwin",3,0,6400,20.3,-0.2,-0.01,-0.03,0.3,0.2,0,0,-4,6.3,7.2,7.1,1,10,16.5,15.7,11,3.5,28,14.9,12.9,2,9,7.1,0,9.4,28,38,2,0.22093023255814,1,1,1,1.81250931573026
"Melvin Gordon",25,0,6400,24,0.13,-0.1,0.32,20.7,19.3,17.1,4.5,3.4,3.3,3.3,2.8,0.7,6.1,16.3,18.1,32,12.3,23.9,14.2,36.1,28,26,9.4,14.7,24.9,14,20,1,0.0966183574879227,4,5,5,10.2933459652934
"Todd Gurley",3,0,6300,20.8,0.04,-0.08,-0.04,18.7,19.8,21,3.3,2.9,4.7,3.3,3.4,1,6.7,15.2,13.3,39,7.3,19.4,16.4,15.2,16,14,13.7,18.8,13.2,15,20,0,0.106382978723404,5,5,5,0
"Demaryius Thomas",4,0,6300,24.3,-0.22,0.2,-0.18,0,0,0,0,0,8,7.3,7.2,1.3,9.5,14.9,15.6,13,9,22.2,13.2,16,6,3,7.5,15.9,21.4,32,54,3,0.255924170616114,2,2,1,0
"Terrelle Pryor",6,0,6200,17.5,-0.02,0.03,-0.05,1.3,1.3,1.6,0.2,2.6,9.3,9.8,6.7,1,7,18,17.5,15,5.9,29.1,12.5,3.8,21,13,28.8,10.3,15,35,62,3,0.281818181818182,1,1,1,1.63732254171916
"C.J. Anderson",6,0,6200,24.3,-0.22,0.2,-0.03,13.3,15.7,15.1,3.2,3.5,3.3,4,2.3,0.3,5.3,10.8,14.3,31,5.5,23.1,12.7,19.7,6,19,11.1,9.2,12.2,17,25,2,0.118483412322275,3,3,3,0
"Travis Benjamin",2,0,6100,24,0.13,-0.1,0.02,0,0.2,0,0,-1,7.7,7.3,6.7,0.8,9.3,11.1,14.5,11,3.9,25.1,12,9.4,28,14,3.7,21.7,7.8,31,47,2,0.227053140096618,1,1,2,1.807404805998
"Alex Smith",19,0,6100,28.5,0.19,0.12,0.08,2.3,2.6,4.5,0.8,1.2,0,0,0,0,0,13.6,15.7,60,5.3,26,20.5,17.3,32,26,8.9,0,18.7,0,1,0,0.00529100529100529,14,14,4,1.79923759042639
"Stefon Diggs",3,0,6000,20.8,-0.14,0,-0.23,0.3,0.5,0.2,0.3,-1,8.3,8.5,8.3,0.5,10.9,17.9,18.5,15,5.5,31.5,15.5,3.8,5,4,0,0,9.6,25,35,1,0.213414634146341,1,2,2,1.89928598117865
"Lamar Miller",6,0,6000,15.8,-0.23,0.07,0.08,17,20.8,19.4,1.7,4.2,3.3,3.5,3.1,0.5,5.3,17.7,16.4,36,5.6,27.1,16.2,9.7,4,20,35.8,3.4,13.8,18,22,1,0.0982142857142857,4,5,4,0
"Jordan Howard",1,0,6000,19.5,0.09,-0.31,-0.4,18,13.2,13.2,2.2,5,3.7,3.8,4.2,0.8,6.7,19.8,15.6,32,6.9,24.3,13.6,2.2,20,1,12,28.3,19.2,15,22,1,0.092436974789916,6,6,3,0
"Willie Snead",5,0,5900,22.5,-0.07,0.11,-0.04,0,0,0,0,0,5.3,6.3,7.6,0.5,11.8,9.5,15.9,12,2,29.8,15.9,17.7,13,22,8.7,0,3.3,19,25,2,0.113122171945701,3,4,3,4.90237114686083
"Devonta Freeman",31,0,5900,28.5,0.13,-0.21,0.42,16,15,13.9,2.7,5,4.3,3.7,4,1.3,5.8,14.6,16,29,5.4,26.5,16.2,15,22,27,8,21.3,14.4,17,22,1,0.104265402843602,5,5,5,21.7805346667674
"Mike Wallace",17,0,5800,19.3,0.16,-0.19,0.22,0.3,0.5,0.2,0,6.3,10,8,7.3,1.2,7.7,12.6,14,12,9,19,12.8,25,25,31,13.7,13.3,10.7,26,51,3,0.193181818181818,3,1,1,10.0048390752262
"Jimmy Graham",14,0,5800,20.3,-0.2,-0.01,-0.59,0,0,0,0,0,8.7,6.2,6.7,0.6,11.5,19.7,13.7,11,4.6,22.8,12.2,10.3,2,1,14.9,0,20.3,22,31,1,0.180232558139535,2,2,2,2.39095235858977
"Spencer Ware",36,0,5800,28.5,0.19,0.12,0.26,19,15.6,13.8,2.4,5.3,2.7,3.8,3.6,0.4,12.2,15.1,18.5,28,6.1,30.9,17.7,21.1,32,32,27.3,0,9.6,14,19,0,0.100529100529101,4,4,4,32.4771369009092
"Randall Cobb",4,0,5800,27,-0.07,0.03,0.09,0.3,1,1.7,0.2,2.4,8.3,8,6.6,1,7.3,15.1,13.5,14,6.2,20.8,12.2,28.6,14,19,18.3,22.8,0,30,43,2,0.226315789473684,1,2,3,0
"Jamaal Charles",5,0,5700,28.5,0.19,0.12,0.26,5.5,5.5,6.5,2,3.6,1.5,1.5,1.8,0.5,4.7,6.7,6.7,13,-1.8,15.2,8.1,0,32,32,12.7,0,0.7,2,3,0,0.0158730158730159,9,10,4,0.874504607330484
"DeSean Jackson",9,0,5700,25.5,0.07,0.03,0.18,0,0,0,0,0,6,6.8,6.1,0.7,8.1,5.8,10.7,11,3.1,18.3,13.1,8.5,29,28,9.5,6.5,1.5,22,47,1,0.202586206896552,4,1,3,3.10905478772386
"Will Fuller",0,0,5700,15.8,-0.23,0.07,-0.47,0,0,0,0,0,7.3,8,6.4,0.8,8.2,11.5,15.3,10,4.1,26.6,11.8,6.2,4,1,0,1.4,27.1,20,40,2,0.178571428571429,2,2,2,0
"Jordan Matthews",1,0,5600,18.3,-0.09,-0.26,-0.39,0,0,0,0,0,4.7,7.4,7.5,0.8,9.3,10.3,14.3,13,6.8,21.7,15.2,4,1,2,10.5,10.5,0,22,37,2,0.243421052631579,1,1,1,1.03539875409126
"Mark Ingram",7,0,5400,22.5,-0.07,0.11,-0.14,16.3,14,14.8,2.2,3.9,5.3,4.4,3.6,0.6,6.1,17.7,14.5,29,7.1,22,15.8,17.2,13,18,8,0,22.5,17,21,1,0.0950226244343891,5,6,5,3.32099403180722
"Travis Kelce",27,0,5300,28.5,0.19,0.12,-0.11,0,0,0,0,0,6,6.4,7,1.6,7.9,13.5,12.4,11,6.8,18.1,14.7,4.4,32,19,6.2,0,13.3,25,32,2,0.169312169312169,1,2,1,7.31496662671537
"Sammie Coates",0,1,5100,20.8,0.02,-0.12,-0.02,0.3,0.3,0,0,2.5,7.7,5.8,4.8,0.7,12,16.2,12.8,8,0.9,24.6,7.6,1.4,10,8,0,34.9,13.8,19,32,2,0.140350877192982,4,2,3,0.892268301198743
"Sterling Shepard",1,0,5100,23.8,-0.02,0.1,0.24,0,0,0,0,0,7.3,6.8,7,0.3,7.4,5.6,11.9,11,4.3,19.4,12.2,8.2,15,26,6.5,3.4,7,28,41,2,0.170124481327801,2,2,2,0
"Sam Bradford",1,0,5100,20.8,-0.14,0,-0.39,2.7,2.3,1.9,0,-0.1,0,0,0,0,0,14.8,15.9,57,11.9,19.8,14.1,9.9,5,1,0,0,0,0,0,0,0,12,13,5,0.752200554145577
"Allen Hurns",20,1,5000,24.5,0.21,0.26,0.26,0,0,0,0,0,7.7,7.6,6.3,1.4,7.9,11,11.2,11,9.3,13.1,14,8.5,30,30,12.4,0,12.7,20,38,1,0.190954773869347,3,2,2,8.96270236828834
"Matt Forte",1,0,5000,21.3,-0.1,-0.34,-0.23,11.7,17,12.8,2.7,3.5,2.7,3.7,3.4,0.2,4.2,5.8,13.4,28,1.7,25,11.7,33.4,7,2,3.2,8,6.3,14,21,0,0.092511013215859,4,4,5,1.38842664717425
"Delanie Walker",31,1,4900,26.3,0.15,0.12,0.14,0,0,0,0,0,6,5.8,5.8,0.4,8.5,8.7,10.7,10,3,18.4,12.3,21.4,26,22,3.1,17.6,5.4,18,30,2,0.153061224489796,4,2,2,8.92615407860537
"Tevin Coleman",11,1,4900,28.5,0.13,-0.21,0.42,6.3,8.5,8.6,1.8,3.3,4,3.8,2.7,0.7,13.9,12.8,16.7,19,5.4,28,9,14.4,22,27,2.7,29.3,6.3,18,23,1,0.109004739336493,4,4,5,9.6328224059392
"LeGarrette Blount",17,0,4900,28.3,0.13,-0.04,0.35,14.7,19.8,13,3.7,3.7,1.7,0.8,1.2,0,4.8,11.2,15.4,23,8.7,22.1,9.5,29.4,18,27,15,9.7,8.8,5,5,0,0.024390243902439,8,8,6,8.7754689513091
"Golden Tate",22,0,4900,24.5,-0.02,0.18,-0.01,1.3,1,0.4,0.2,0.5,6.3,6.8,7.4,0.5,7.3,14.8,11,13,-0.5,22.6,14.5,15.3,16,11,33.8,7.5,3.1,25,44,2,0.200913242009132,4,2,4,16.33626876673
"Terrance West",5,0,4800,19.3,0.16,-0.19,0.05,18.3,14.7,15.4,2.2,4.7,3,2.5,2.1,0.5,3.9,19.8,13,28,3.8,22.3,13,1,25,20,28.3,10.9,20.3,11,17,0,0.0643939393939394,6,7,5,4.57690760633204
"Chris Hogan",2,0,4800,28.3,0.13,-0.04,0.01,0.3,0.2,0,0,2,2.7,3.5,4.6,0.2,13.1,7.8,8.3,7,0.8,15.8,7.9,3.5,18,5,4.9,18.6,0,13,24,1,0.117073170731707,4,4,4,3.03187460057211
"Giovani Bernard",7,0,4800,29,0.12,0.12,0.06,11.3,8.2,8,1.7,3.4,5,5.8,4.3,0.8,7.3,12.1,13.2,21,4.7,21.7,12.6,15.7,31,22,13.4,15.6,7.2,33,39,1,0.173333333333333,2,2,3,5.94654965769158
"Frank Gore",3,0,4700,22.3,-0.03,-0.16,-0.2,17.3,16.7,13.2,1.2,4.3,3,3.5,2.1,0.2,3.4,14.7,14.4,27,10.5,18.3,10.6,19.3,9,10,14.8,8.9,20.5,17,23,1,0.0942622950819672,5,6,4,1.36024975345218
"Michael Thomas",3,0,4700,22.5,-0.07,0.11,-0.04,0,0,0,0,0,8.3,7.2,6.8,1.4,8.5,17.8,14.9,11,10.5,19.4,12.2,26,13,22,18.8,0,14.4,27,36,3,0.16289592760181,1,2,1,12.108917986863
"Cameron Meredith",7,0,4700,19.5,0.09,-0.31,-0.03,0.3,0.3,0,0.3,6,10.7,8.8,7.3,1.3,8.4,20.9,16.5,14,3.1,30,14.3,2.2,20,32,25.3,30.6,6.8,26,37,1,0.15546218487395,4,4,3,0
"James White",12,0,4600,28.3,0.13,-0.04,0.35,5.3,4,4.9,0,3.8,6.7,5.5,4.8,0.3,6.4,16.9,11.2,15,2.7,19.7,11.8,11.2,18,27,26.6,12.9,11.2,26,35,2,0.170731707317073,3,3,2,11.1523328630378
"Quincy Enunwa",1,0,4600,21.3,-0.1,-0.34,0.18,0,0,0,0,0,6.3,7.3,6.9,0.7,7.6,9.4,11.6,12,7.1,16.1,8.7,15.3,7,29,7.2,9.1,12,30,45,1,0.198237885462555,1,2,3,1.43069198775734
"DeVante Parker",2,0,4500,21.8,0,-0.02,0.01,0,0,0,0,0,4.3,6.4,6.1,0.6,8.6,6.9,11.3,11,4.5,18.1,11.6,5,8,12,7.8,9,4,20,31,1,0.168478260869565,2,2,2,0.857149274240806
"Martellus Bennett",6,0,4500,28.3,0.13,-0.04,0.06,0,0.2,0,0,6,6.3,5.5,5.7,0.8,11,19.8,15.5,9,4.2,26.8,10.3,1.5,18,18,9.8,30.7,18.9,27,38,4,0.185365853658537,2,2,1,2.49467599634925
"Jay Ajayi",6,0,4500,21.8,0,-0.02,-0.03,14.7,11.2,13.3,2.6,5.7,1.7,1.8,1.4,0.4,5.2,17.8,14,27,1.2,26.7,9,31.6,8,16,36.7,10.2,6.6,8,10,1,0.0543478260869565,5,7,2,4.46562929416881
"Tyler Eifert",5,0,4400,29,0.12,0.12,1.03,0,0,0,0,0,0,0,2.4,0,0,0,0,4,0,0,5.1,1.9,31,32,0,0,0,0,0,0,0,10,11,4,0.924937163485196
"Latavius Murray",2,0,4400,23,-0.11,-0.02,-0.23,8.7,10,11,1,4.3,3,2.8,2,0.3,5.7,12.4,12.9,21,5.5,20.2,9.8,20.3,17,11,0,0,4.4,10,12,0,0.0512820512820513,7,7,6,0.19805497761162
"Mohamed Sanu",7,0,4400,28.5,0.13,-0.21,0.06,0,0,0,0,0,6.3,6,5.4,1.2,6.7,8.7,9.7,9,2.8,16.6,11.2,3.6,22,16,15.7,6.3,4.2,21,37,2,0.175355450236967,2,2,2,4.41989288696778
"Tyrell Williams",23,0,4400,24,0.13,-0.1,0.02,0,0,0,0,0,5.7,6.2,7.1,1.5,10.4,13.5,12.9,11,5.9,20,13.1,24,28,14,5.8,25.7,9,24,36,2,0.173913043478261,2,2,2,13.528788413988
"Jamison Crowder",18,0,4300,25.5,0.07,0.03,0.18,0.3,0.2,0,0,-9,3.3,5.8,5.8,1.5,8.1,10,12.6,10,7.8,17.3,12,20.8,29,28,13.3,12.5,4.1,24,34,3,0.146551724137931,3,4,1,10.2931417849041
"Jacquizz Rodgers",44,0,4300,22,-0.15,0.66,0.39,13.7,10.8,14.5,0.8,4,3,2.5,5.6,0.5,4,9.4,7.8,31,-1,16.5,15.1,20.3,24,30,0,0,0,7,10,0,0.0480769230769231,6,6,5,33.9666328407822
"Jerick McKinnon",2,1,4300,20.8,-0.14,0,-0.13,18,11.4,13.6,1.8,3.1,3.3,2.6,2.8,0.2,1.8,10.6,7,29,0,14,11.1,5.8,5,17,0,5.6,18.5,7,13,0,0.0792682926829268,5,6,5,2.04792930458201
"Kenny Britt",3,0,4300,20.8,0.04,-0.08,0.1,0,0,0,0,0,6,6.7,5.7,0.5,12.3,20.1,15.5,9,5.3,25.8,8.9,7.3,16,18,35.6,12.5,12.2,30,43,2,0.228723404255319,1,2,2,0
"Matt Jones",11,0,4200,25.5,0.07,0.03,-0.06,17.3,14.8,13,2.5,4.9,1.3,1.3,1.7,0,9.1,18,13.6,26,5.2,22,10.7,1.7,29,8,22.5,6.6,24.8,9,11,0,0.0474137931034483,7,7,7,7.85134850938107
"Arian Foster",1,0,4200,21.8,0,-0.02,-0.03,6.3,6.3,3.3,1,2.6,2.3,2.3,2.7,0.3,10.6,5.8,5.8,11,-0.6,12.2,6.3,1.9,8,16,3.5,0,0,5,7,0,0.0380434782608696,9,8,8,0.0385900935758724
"Rashad Jennings",1,0,4200,23.8,-0.02,0.1,-0.03,13.3,13.3,11.7,0.3,2.9,2.7,2.7,2.1,0,4.5,7.4,7.4,23,6,8.8,10.4,12.9,15,15,7.5,0,0,7,8,0,0.033195020746888,8,8,6,0
"T.J. Yeldon",5,0,4100,24.5,0.21,0.26,0.28,8.7,10.8,8.4,1.2,3.3,3.3,5,3.3,0.2,4.1,8,10.6,21,4.4,16.7,11.2,3.8,30,29,3.6,0,15.7,20,27,0,0.135678391959799,3,4,7,0.755263259984931
"Jeremy Hill",9,0,4000,29,0.12,0.12,0.06,12.7,12.5,13.1,1.7,3.6,1,1.3,1.4,0.2,5,4.5,8.9,24,1.9,15.8,10.8,30.2,31,22,5.1,1.2,7.1,5,9,0,0.04,7,6,4,2.86771356758269
"Dennis Pitta",11,0,4000,19.3,0.16,-0.19,0.3,0,0,0,0,0,7.7,7.8,6.9,0.7,6.3,9.1,11.1,11,4.9,17.2,12.9,8,25,25,9.6,12.9,4.7,34,48,0,0.181818181818182,1,2,5,3.53395417783704
"Jeremy Kerley",4,0,4000,23,0.03,-0.02,-0.09,0,0,0,0,0,9.7,8.7,5.7,0.7,6.1,17.1,12.4,10,2.6,22.2,9.7,3.5,23,27,3.2,27.2,20.8,29,53,2,0.299435028248588,1,1,1,2.66128719401016
"Tavon Austin",2,0,4000,20.8,0.04,-0.08,0.1,2.3,2,2.4,0.5,4.3,6.7,8.2,5.4,0.8,4.9,8,10.2,13,3.1,17.3,11.5,22.7,16,18,5.6,15.5,2.8,26,51,1,0.271276595744681,2,1,3,0
"Anquan Boldin",5,0,4000,24.5,-0.02,0.18,-0.01,0,0,0,0,0,7,6.2,5.9,1.2,6.6,12.6,11.9,10,7,16.8,10.8,11.8,16,11,20,8.8,9.1,31,39,4,0.178082191780822,1,3,1,3.57662787919871
"Isaiah Crowell",4,0,4000,17.5,-0.02,0.03,0.14,12.3,13.7,15.6,1.7,5.2,3,2.2,1,0,7,12,14.1,30,4.7,23.4,13.7,16.9,21,23,5.6,5,25.4,10,14,0,0.0636363636363636,6,6,5,2.96857867989211
"Ryan Mathews",2,0,3900,18.3,-0.09,-0.26,-0.27,7.3,10.6,11.4,2.4,3.9,1.7,1.2,1.9,0.4,6,7.7,10.6,23,3,18.3,8.5,8.3,1,9,6,17.5,0,6,6,1,0.0394736842105263,7,8,2,0.21010162057975
"Duke Johnson",3,0,3900,17.5,-0.02,0.03,0.14,5.7,5.5,7.8,0.3,5.3,5.7,5.7,2.7,0.5,5.6,11.7,11,19,6.3,15.6,10.9,7.3,21,23,17.4,4.2,13.4,25,36,0,0.163636363636364,2,2,5,1.05275408718094
"DeAndre Washington",1,0,3900,23,-0.11,-0.02,-0.23,8,7,5.4,0.7,5.2,3.3,2.2,1.7,0,5.1,7.2,6.4,12,4.1,8.7,6.1,3.2,17,11,4.9,10.2,6.6,11,13,0,0.0555555555555556,6,6,6,0.109032327881036
"Julius Thomas",6,1,3900,24.5,0.21,0.26,0.25,0,0,0,0,0,5.3,5.3,5.3,0,8.4,6.4,9.2,9,2.7,15.6,9.8,11,30,26,4.8,0,0,14,22,1,0.110552763819095,5,5,2,1.12870919199695
"Michael Floyd",2,0,3900,22.8,-0.13,-0.29,-0.24,0,0,0,0,0,4,6,5.9,1.2,5.3,7.6,8.5,10,4.1,12.9,11.1,11.5,3,7,10.2,0,12.6,14,35,3,0.148305084745763,4,3,2,0.829993282465192
"Victor Cruz",0,0,3900,23.8,-0.02,0.1,0.24,0,0,0,0,0,6,5.5,4.5,0.8,8.4,5.4,8.6,7,3.7,13.5,7.8,10.5,15,26,6.1,0,10,19,34,1,0.141078838174274,3,3,3,0
"Brandon LaFell",7,0,3900,29,0.12,0.12,0.08,0,0.2,0,0,-2,7.3,6.2,5.3,1.3,7.8,14.8,11.6,9,3.7,19.5,8.9,18.3,31,21,9.3,26.8,8.4,23,39,3,0.173333333333333,3,2,1,4.00826522215847
"Zach Miller",1,0,3800,19.5,0.09,-0.31,-0.03,0,0,0,0,0,7,6.5,4.8,1.2,6.8,12,12.6,9,4.4,20.8,10.2,6,20,25,9.6,14.3,12.1,31,39,3,0.163865546218487,1,2,1,0
"Coby Fleener",3,0,3800,22.5,-0.07,0.11,-0.48,0.3,0.2,0,0.2,2,7.7,7,6.1,0.6,6.8,19.1,12.8,10,0.4,25.2,11,6.4,13,7,25.6,0,4.9,19,35,2,0.158371040723982,3,3,3,4.06931515855628
"Darren Sproles",1,0,3800,18.3,-0.09,-0.26,-0.27,3.7,5.6,5.5,1.2,4.1,3.7,3.6,3.8,0.4,10.4,14,10.9,16,1.1,20.7,8.8,6.9,1,9,3.4,10.8,0,15,18,1,0.118421052631579,3,4,2,0.351190269579368
"Torrey Smith",6,0,3800,23,0.03,-0.02,-0.09,0,0,0,0,0,3.3,5,5.2,0.5,6.1,6,7,9,0.1,14,10.6,2.7,23,27,16.6,0,1.3,12,29,2,0.163841807909605,4,2,1,1.39455205885296
"Adam Thielen",1,0,3700,20.8,-0.14,0,-0.23,0,0,0,0,0,5,5,3,0.4,10.9,12.9,11.2,5,1.3,21.2,6.4,7.2,5,4,0,28.7,4.1,21,26,1,0.158536585365854,2,3,2,2.36726743343209
"Pierre Garcon",19,0,3700,25.5,0.07,0.03,0.18,0,0,0,0,0,7.7,7.2,5.8,1.3,7.1,12.7,10.8,10,6.5,15,10.1,4.2,29,28,13.7,16.6,7.9,28,45,1,0.193965517241379,2,3,3,10.9020077057679
"Bilal Powell",1,0,3700,21.3,-0.1,-0.34,-0.23,3.7,3.3,5.7,0.2,6,7,5.7,3,1,4.6,10.1,8.4,15,3.6,13.2,8.3,1.8,7,2,5.2,11.1,14,24,33,0,0.145374449339207,3,3,5,0.206222193183234
