"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Davante Adams",10,0,6700,22.5,0.02,0.08,-0.01,0,0,0,0,0,10.3,8.2,6.7,1.2,8.4,19.4,17,11,5.8,28.2,10.3,7.2,17,13,24.6,14.1,19.4,52,79,6,0.204663212435233,1,2,2,11.5677942671448
"Michael Thomas",1,0,6600,24.5,0.1,-0.26,0.03,0,0,0,0,0,6.7,7.7,7.4,1,8.9,14.2,15.9,11,9.1,22.7,14.2,11.8,21,22,6,24.3,12.3,54,71,5,0.188328912466843,1,1,2,0
"Jarvis Landry",0,0,6600,19,-0.1,-0.04,0,0,0.3,0.6,0,6,6.7,8.6,8.3,0.6,8.6,10.8,15.1,15,7.1,23.1,14.9,13.8,6,8,11.3,6.3,0,58,79,1,0.29811320754717,1,1,4,0.794764803212236
"Greg Olsen",4,0,6500,28,0.15,0.01,-0.01,0,0,0,0,0,6,8.7,7.6,1,9.1,9.1,16.4,12,7.7,25,16.2,7.3,28,21,8.9,16.2,2.1,50,78,3,0.232142857142857,1,1,2,0
"DeAndre Hopkins",1,0,6500,19.5,0.11,0.07,0.09,0,0,0,0,0,10.7,9.9,9.4,0.6,5.4,8.9,12.7,15,5.3,20.1,16.7,10.8,25,25,9.8,0,8.4,45,90,3,0.276073619631902,1,1,1,0
"Michael Crabtree",0,0,6500,26,-0.2,0.13,-0.22,0,0,0,0,0,11,9,7.5,1.1,7.4,16.7,17,12,7.3,26.6,13.1,3.5,6,3,0,4.7,21.8,53,87,7,0.232620320855615,2,2,1,0
"LeGarrette Blount",34,0,6400,31,-0.03,0.68,0.44,21,20.2,19.8,4.1,3.7,0.3,0.7,0.3,0,5.2,21.5,17.4,30,9.5,25.3,15.4,15.4,31,32,24.9,0,10.3,6,6,0,0.0197368421052632,8,8,7,28.692561920196
"Julian Edelman",17,0,6300,31,-0.03,0.68,0.06,0.3,1,0.3,0.1,4.3,9,8,9.5,0.9,6.3,14.5,11.3,14,6.8,15.7,19.1,22.9,31,29,15.9,0,13.7,51,76,1,0.25,1,1,6,14.8568062237081
"Russell Wilson",15,0,6100,24.8,-0.09,-0.06,-0.18,3,3.4,4.8,0.1,1.9,0,0.1,0,0,-1,22,17.1,66,9,25.1,18.6,25.3,5,6,29.5,26.3,10.2,1,1,0,0.0032258064516129,12,14,5,4.16459308977844
"Donte Moncrief",19,0,6100,28.3,0.09,-0.12,0.2,0.3,0.3,0,0,-1,6,6.3,8.3,1,6.8,10.1,12.2,14,5.1,19.3,15.2,13.7,19,20,0,14.5,14,15,25,4,0.0694444444444444,7,7,2,13.393179952446
"Steve Smith",8,0,6000,18.8,0.04,-0.23,0.02,0,0,0,0,0,5.7,7.7,7.9,0.7,7.7,11.2,13.5,13,5.8,21.3,13.8,23.9,12,14,17,10.7,0,37,56,2,0.147368421052632,3,3,2,4.39258021020753
"Spencer Ware",29,0,6000,26,0.07,0.1,0.07,12.3,14.4,18.9,1.8,5,2.3,3.3,2.7,0.3,12.5,12.7,16.3,35,5.7,26.9,18.5,10.5,28,26,10.2,0,6.7,21,26,1,0.0792682926829268,5,6,4,18.6928171296592
"Jonathan Stewart",2,0,5900,28,0.15,0.01,0.21,17.7,15.3,17.1,2.7,3.6,1,1.2,1.1,0.2,4.6,10.7,10.4,29,1.2,19.7,13,10.9,28,29,3.9,4.2,24,4,8,0,0.0238095238095238,9,8,8,0
"Jordan Reed",26,0,5900,25.5,0.03,-0.2,0.21,0,0,0,0,0,9.3,9,7,1,7.2,14.8,15.4,12,7.2,23.5,14.7,12.9,25,27,6.1,0,24.9,46,64,3,0.175342465753425,1,2,2,13.6254205639278
"Randall Cobb",4,0,5900,22.5,0.02,0.08,-0.01,1.7,1.3,0.5,0.3,3.3,8.3,8.1,7.8,1.5,6.7,15,14.1,13,5.7,22.5,13.4,11.4,17,13,7.1,9.4,0,47,69,4,0.178756476683938,3,3,3,3.98934925840384
"Jordan Howard",1,0,5800,17.3,0.06,-0.14,-0.11,16,14.3,14.5,2.1,5.3,1.7,3,1.8,0.6,7.4,15.8,15.7,27,4.9,26.4,11.8,10.9,9,16,12,0,33.2,19,26,1,0.08,6,6,4,3.32197651222241
"Lamar Miller",3,0,5800,19.5,0.11,0.07,0.03,14.3,18.7,14.9,1.4,4.3,2.3,3.1,2.5,0.3,4.4,10.8,14.5,29,5.4,23.6,13,22.3,25,25,8.3,0,14.3,23,29,1,0.0889570552147239,5,5,4,0
"Doug Baldwin",15,0,5700,24.8,-0.09,-0.06,-0.03,0,0.1,0,0,-4,6.7,7.2,6.4,1,9.7,18,16.2,11,5.9,26.5,13.6,22,5,19,29.9,14.9,9.1,52,72,5,0.232258064516129,1,1,1,16.2644990876262
"Delanie Walker",32,0,5700,25.3,0.13,0.07,0.29,0.3,0.1,0,0,3,8.3,6.9,5.8,0.7,9.2,19.1,14.7,10,5.9,23.5,12.3,7.6,29,27,30.4,15.2,11.8,44,64,5,0.194528875379939,1,2,2,17.7508815360207
"Terrelle Pryor",6,0,5600,18.8,0.09,-0.04,-0.08,0,0.8,1.1,0.1,2.6,9.7,9.2,9.6,0.7,6.8,15.5,15.5,18,5.5,25.6,16.2,14.7,20,4,9.8,15.7,21.1,53,92,4,0.257703081232493,1,1,1,6.4855104827287
"Jimmy Graham",8,0,5600,24.8,-0.09,-0.06,-0.49,0,0,0,0,0,5.7,6.4,6.6,0.8,10.2,16.2,14.1,11,4.1,24.1,11.8,13.6,5,3,8.8,33.3,6.4,43,60,3,0.193548387096774,2,2,2,2.14056937231233
"Latavius Murray",4,1,5500,26,-0.2,0.13,-0.02,16.3,12.7,13.3,2.1,4.4,4.3,3.4,2.6,0.6,4.3,22.4,16.9,25,7.1,26.8,12.4,14.2,6,20,0,34.7,12.1,19,26,1,0.0695187165775401,5,5,6,0
"Mike Wallace",2,0,5500,18.8,0.04,-0.23,0.02,0,0.3,0.2,0,6.3,8,8,6.8,0.9,9.3,20.1,16,11,9.3,22.7,10.7,12.5,12,14,9.9,25.4,0,44,75,4,0.197368421052632,2,1,1,5.88130207868108
"Jordan Matthews",2,0,5400,18.3,-0.01,-0.1,-0.09,0,0,0,0,0,11.3,8.3,8.3,0.9,7.7,17.2,14.1,14,6.9,21.3,16.3,10.9,8,6,13.3,14.8,23.5,48,77,3,0.253289473684211,1,1,1,1.20224924606871
"Jamison Crowder",25,0,5400,25.5,0.03,-0.2,0,0.3,0.2,0.5,0,-1,9.3,7,5.5,1.2,8.5,21.3,15.5,10,8.7,22.2,12.9,22.2,25,29,14.4,0,28.7,44,62,5,0.16986301369863,2,3,1,18.1943079782732
"Doug Martin",2,0,5400,19,-0.02,0.14,-0.08,13.7,13.7,16.4,2,2.9,2.3,2.3,2.9,0,6.7,9.5,9.5,31,3.1,15.9,13.2,13.5,10,14,11.6,0,0,6,7,0,0.0198300283286119,8,9,8,2.7456284745705
"Tyler Eifert",17,0,5400,25.3,0.01,0.02,-0.05,0,0,0,0,0,6.3,6.3,5.1,1,10.9,14.2,14.2,9,1,27.5,11.1,6.7,14,17,12.6,0,28.2,11,15,1,0.0501672240802676,6,6,3,4.88236970493533
"Mark Ingram",1,1,5300,24.5,0.1,-0.26,-0.19,9.7,12.8,11.8,1.9,4.8,1.3,3.3,2.9,0.8,6,14,14.6,23,4.2,25.1,11.1,10.5,21,3,8.3,34.1,-0.5,26,30,3,0.0795755968169761,5,6,4,0
"Derrick Henry",2,0,5300,25.3,0.13,0.07,0.08,8.7,6.9,7.3,0.9,4.1,2,1.2,1.9,0.2,9.7,7.7,5.7,16,0,11.3,7.9,0,29,25,3.1,0,19.7,9,11,0,0.033434650455927,7,8,10,0.323903343669317
"Alex Smith",6,0,5300,26,0.07,0.1,0.11,3.3,2.9,4.5,0.6,1.9,0,0,0,0,0,12.2,14.4,59,6,22.7,17.9,20.4,28,27,9.4,0,10,0,1,0,0.00304878048780488,15,15,6,0.745849656105248
"Will Fuller",0,1,5300,19.5,0.11,0.07,0.09,0,0,0,0,0,5.7,7.3,6,0.6,7.3,3.6,12.3,10,1.7,22.9,11.2,2.7,25,25,0,0,3.3,25,51,2,0.156441717791411,4,2,3,0
"Cole Beasley",2,0,5300,25.8,-0.13,-0.33,0,0,0.1,0,0,7,7.3,6.8,5.3,0.7,8.7,11.7,14,9,9.2,18.8,9.4,16.9,3,24,8.3,17.6,9.3,48,65,4,0.224913494809689,1,1,1,3.61397867299586
"Golden Tate",23,0,5300,26.3,-0.18,0.16,-0.06,0.3,0.8,0.5,0.1,0.6,11,8.2,8.4,0.8,6.9,17.2,13.1,15,2.8,23.3,16.7,4.1,17,9,0,25,11.2,49,79,3,0.237951807228916,1,1,4,16.314690282049
"Kenny Britt",3,0,5200,20,-0.04,0.2,0.03,0,0,0,0,0,8,7.1,6.6,0.6,10.8,14.4,15.1,11,6.4,23.9,10.4,9.3,18,26,20.9,14.9,0,45,68,3,0.21656050955414,1,2,1,4.61099697576786
"Sam Bradford",1,0,5100,20.8,-0.2,-0.07,-0.21,0,1.3,2,0,-0.2,0.3,0.1,0,0,5,17.3,15.6,57,11.3,20,13.1,9.7,1,5,0,0,0,1,1,0,0.00306748466257669,12,13,5,0.172904411295571
"Rishard Matthews",14,0,5100,25.3,0.13,0.07,-0.01,0,0,0,0,0,6.3,5.3,5.3,0.6,9.1,17.8,12,9,6.3,17.8,11.7,24.2,29,16,15.3,24.3,13.8,36,52,6,0.158054711246201,2,3,1,10.2509134372036
"Ty Montgomery",0,0,5100,22.5,0.02,0.08,-0.01,6.3,3,4,0.6,5.3,6,3.8,2.2,1,7.1,12.9,7.3,10,-2.2,16.7,7.2,7.4,17,13,4,12.1,0,26,32,0,0.0829015544041451,4,5,9,0.55380453507216
"Theo Riddick",25,0,5100,26.3,-0.18,0.16,-0.06,12,10.7,10.1,0.6,4,6.7,6.6,5,1.1,5.9,20.7,17.4,25,8.3,26.5,14.6,16.3,17,18,0,8.6,27.3,37,48,4,0.144578313253012,3,4,2,16.6117966320858
"Willie Snead",1,0,5000,24.5,0.1,-0.26,0.03,0,0,0,0,0,7.3,7.3,7,0.8,9,13.3,15.2,11,5,25.3,14.9,7.3,21,22,21.7,6.6,11.6,43,58,4,0.153846153846154,3,3,3,0
"Marvin Jones",4,0,5000,26.3,-0.18,0.16,-0.06,0,0.1,0,0,3,5.7,7.1,5.7,1,10.3,7.1,14.8,10,3.3,26.4,11.5,2.5,17,9,0,1.5,6.3,37,74,4,0.22289156626506,3,2,2,6.2683697644842
"Frank Gore",11,0,5000,28.3,0.09,-0.12,-0.08,15,16.1,13.2,1.7,4.1,3.3,3.4,2.5,0.4,4.2,18.2,15.7,27,11.7,19.7,10.7,16.1,19,10,0,21.1,14.2,26,34,3,0.0944444444444444,3,3,4,7.68542030871838
"Charcandrick West",0,1,5000,26,0.07,0.1,0.07,9.7,6,5.3,0.4,3.8,3.3,3,2.1,0.3,3.5,7.5,5.7,12,2.5,8.9,6.4,7.2,28,26,4,10.4,8,20,25,0,0.0762195121951219,6,7,6,0.350062313643923
"Todd Gurley",3,0,5000,20,-0.04,0.2,-0.14,16,18.6,21.3,2.6,3.1,4.3,3.7,1.8,0.8,6.1,11.6,12.7,38,7.6,17.9,14.8,13.6,18,11,8.2,11.4,0,27,34,0,0.10828025477707,4,5,5,4.52571448015959
"Blaine Gabbert",0,0,5000,20.5,0.03,-0.06,0.02,9,7.8,0,1.2,4.4,0,0.2,0,0,-16,13.7,15.6,1,8.9,22.4,0,0,11,24,0,0,0,1,1,0,0.00357142857142857,13,13,6,0.00233942007902986
"Robert Woods",10,0,4900,22.8,0.03,0.09,-0.09,0.3,0.1,0,0,6,8.7,7.1,6.9,0.9,7.9,18.1,11.7,12,3,20.4,11.6,7.1,24,7,0,29.2,9,40,61,1,0.221014492753623,1,1,3,2.82580678091544
"Carlos Hyde",1,0,4900,20.5,0.03,-0.06,-0.04,16.3,17.4,14.9,3.3,3.6,2.3,2.1,2.5,0.3,4.4,10,14.8,29,4.3,25.4,12,14,11,13,1.4,0,0,13,15,0,0.0535714285714286,6,6,6,1.77455646722047
"DeSean Jackson",1,1,4800,25.5,0.03,-0.2,0,0,0,0,0,0,8,7,5.9,0.8,7.4,8.6,10.1,10,3.6,16.6,12.3,15.1,25,29,0,0,7.8,30,61,1,0.167123287671233,4,4,4,0.617606900863884
"James White",3,0,4800,31,-0.03,0.68,0.44,1.3,3.1,3.9,0,4,4.7,5.2,4.2,0.3,6.2,7.9,10.1,12,3,17.2,11.9,18.3,31,32,7.7,0,4.9,35,52,3,0.171052631578947,3,2,2,2.39875627921617
"Alfred Morris",0,0,4700,25.8,-0.13,-0.33,-0.23,8,6.3,4.6,0.6,3.6,0.3,0.4,0.7,0,2,3,3.9,9,1.1,6.8,3.5,0.3,3,1,2.9,5.6,0.6,2,4,0,0.013840830449827,10,9,8,0.0333899047643353
"Travis Kelce",9,0,4700,26,0.07,0.1,-0.08,0,0,0,0,0,7.7,6.4,6,1.3,8,15,12.4,10,5.3,19.5,12.5,20.3,28,19,8.1,10.8,26.1,42,59,3,0.179878048780488,1,1,2,4.24136860328114
"Sterling Shepard",7,0,4700,24.3,-0.01,-0.08,0.17,0,0,0,0,0,6.7,6.8,6.7,0.4,7,12.5,12.1,11,5.8,18.3,11.6,16,16,32,15.2,14,0,36,55,3,0.17515923566879,2,2,2,9.2311389572992
"J.J. Nelson",1,0,4700,18.8,-0.13,-0.09,-0.26,0.3,0.4,0.8,0.1,9,8.3,4.4,5,0.4,7.8,14.5,7.9,9,-1.7,17.4,9.5,1,2,2,3.9,0,27.9,18,33,2,0.0859375,5,5,3,0.299658444668462
"Tim Hightower",0,0,4700,24.5,0.1,-0.26,-0.19,19,8.4,9.4,1.7,3.9,2,0.9,2.1,0.3,6.9,13,5.6,18,-0.7,11.8,8.8,20.6,21,3,7.5,17.2,14.2,6,8,0,0.0212201591511936,11,11,10,0
"Corey Coleman",2,0,4700,18.8,0.09,-0.04,-0.08,0,0,0.2,0,0,6.7,6.3,7.5,0.8,9.2,14.1,12.8,13,0.9,24.7,13.9,7.9,20,4,4.7,7.1,0,13,25,2,0.0700280112044818,7,7,3,1.65077987758453
"Darren Sproles",2,1,4500,18.3,-0.01,-0.1,-0.07,10,6.8,4.3,1.2,5,8.7,5.2,3.4,1,6.3,13.7,11.4,13,3.9,18.8,7.6,3.1,8,15,15.6,10.1,15.3,33,47,1,0.154605263157895,2,3,2,2.528487756326
"Tyreek Hill",23,0,4500,26,0.07,0.1,0.06,1.3,1,0,0,6.3,8,4.6,6.6,0.8,7.9,15.9,10.4,11,3.5,17.4,12.3,10.1,28,30,20.1,6.2,21.5,32,40,4,0.121951219512195,2,4,1,21.4354681604927
"Jeremy Hill",2,0,4400,25.3,0.01,0.02,-0.09,14.7,13.2,13.9,2,4.7,1,1.2,0.9,0.1,5.5,18.4,12,25,3.1,21,9.4,8.3,14,19,10.6,0,14.3,8,12,0,0.040133779264214,8,7,5,2.51147379211488
"Rob Kelley",14,0,4400,25.5,0.03,-0.2,-0.14,15.7,8.6,17.2,1.6,4.8,1.3,0.6,1.4,0.3,-0.3,11.3,6.1,31,0.6,11.6,10.4,34.7,25,7,10.5,0,14.7,2,4,1,0.010958904109589,10,11,4,5.2381742315005
"Terrance West",0,0,4400,18.8,0.04,-0.23,-0.19,14.7,14.7,11.3,2,3.9,1.7,2.2,0.9,0.4,3.9,4.5,10.2,20,1.5,18.9,7.4,12.3,12,5,8.7,3.7,0,13,22,0,0.0578947368421053,7,7,6,0.412163283014534
"Eli Rogers",9,0,4300,26.8,0.09,0.34,0.15,0,0,0,0,0,6.7,5.8,4.9,0.7,8,13.7,11,8,3.9,18.1,9,6,32,31,14.2,19.3,0,23,35,2,0.0938337801608579,4,5,4,10.0195235239323
"Thomas Rawls",1,0,4300,24.8,-0.09,-0.06,-0.15,9.5,9.5,7.2,1,1.3,3,3,1.8,0.5,6.8,6.3,6.3,16,2.8,9.8,5.9,11.8,5,8,0,0,0,6,6,0,0.0193548387096774,8,9,5,1.09229650235431
"Ryan Mathews",2,1,4200,18.3,-0.01,-0.1,-0.07,9.3,10.6,14.5,3,4.2,1.3,1.2,1.1,0.3,8.5,16.5,12.3,26,2.8,21.8,8.1,3.1,8,15,32.9,8.5,8.1,11,11,1,0.0361842105263158,7,7,2,1.63908277718938
"James Starks",13,0,4200,22.5,0.02,0.08,0.09,6.7,6.2,13.5,0.8,2.4,4,2.8,2.6,0.4,4.4,7.8,5.7,26,0.7,10.7,13.2,18.1,17,24,13.4,0,0,9,14,1,0.0362694300518135,6,7,4,5.99253086971132
"Kendall Wright",3,0,4200,25.3,0.13,0.07,-0.01,0.3,0.1,0,0,15,4.3,4.3,4.3,0.3,10.8,12.4,10.8,7,0.3,21.4,7.6,9.2,29,16,8.8,8.4,19.9,21,29,3,0.088145896656535,5,5,3,2.24477990310547
"Mike Gillislee",0,0,4100,22.8,0.03,0.09,0.03,8.3,4.7,5.4,0.6,6,1.7,1,0.7,0.1,4.4,10.7,7.5,10,1.7,13.3,4.6,7.2,24,21,0,11.6,18.4,9,10,1,0.036231884057971,6,7,3,0.120161122241079
"Eric Ebron",9,0,4100,26.3,-0.18,0.16,-0.19,0,0,0,0,0,7.7,7.2,5.6,0.5,8.9,13.1,12.7,9,9.3,16.1,10.3,16.1,17,11,0,16.2,14.9,34,44,2,0.132530120481928,5,5,5,5.22775317842119
"John Brown",2,0,4100,18.8,-0.13,-0.09,-0.26,0.3,0.1,0.8,0,10,5,6.6,5,0.5,7.2,10.4,9.8,9,1,18.5,9.9,0,2,2,6,0,14.9,30,55,1,0.143229166666667,3,3,4,0.18928035184878
"DeVante Parker",2,0,4100,19,-0.1,-0.04,0,0,0,0,0,0,5.3,6,6.8,0.5,8.5,8.7,10.3,11,3.4,17.3,12.4,21.9,6,8,18.3,2.8,0,31,48,1,0.181132075471698,2,2,4,1.89535561311947
"Allen Hurns",6,0,4100,20.8,0.03,0,0.02,0,0,0,0,0,7.3,7.4,6.4,1.2,6.8,8.7,10.1,11,3.6,16.5,12,1.9,25,17,3.3,0,22.8,33,69,2,0.176020408163265,3,2,3,5.43936435829707
"Cameron Meredith",14,0,4100,17.3,0.06,-0.14,-0.02,0,0.1,0,0.1,6,2,5.9,5.6,0.7,9.3,5.9,12,9,0.5,23.5,10.1,8.9,9,12,12,0,3.4,30,45,2,0.138461538461538,4,3,2,8.84555999336455
"Brandon LaFell",1,0,4000,25.3,0.01,0.02,-0.04,0,0.1,0,0,-2,3,5.1,4.5,0.9,8.4,7.3,10.2,8,2,18.3,7,7.2,14,13,1.9,0,1.6,28,47,4,0.157190635451505,3,2,1,0.599742238442201
"Michael Floyd",2,0,4000,18.8,-0.13,-0.09,-0.26,0,0,0,0,0,5,6.1,6,0.9,7.3,13.3,10.1,9,5.1,15.1,10.6,4.1,2,2,18.1,0,0,26,51,3,0.1328125,4,4,2,0.598040842021089
"DuJuan Harris",0,0,4000,20.5,0.03,-0.06,-0.04,8.7,8.7,5.5,0.3,4.3,2.7,2.7,2.2,0.3,12.6,11.1,11.1,13,-0.7,22.9,6.6,0.4,11,13,1.4,24.2,0,7,9,1,0.0321428571428571,8,8,4,0.106975299977457
"Marqise Lee",2,0,4000,20.8,0.03,0,0.02,0.7,0.2,0.2,0,8.5,5.7,6.1,6.1,0.7,8.9,8.4,10.1,11,4.6,15.6,9.1,15.8,25,17,9.6,13.5,2.1,40,59,0,0.150510204081633,2,3,9,1.53189480265928
"Jeremy Langford",1,0,4000,17.3,0.06,-0.14,-0.11,1.7,6.6,4.4,0.8,4,3,3,2.4,0,3.2,5.1,7.8,11,3.3,12.3,5,12.8,9,16,6.6,0,2.1,11,16,0,0.0492307692307692,7,7,6,0.111228791030238
"Isaiah Crowell",15,0,3900,18.8,0.09,-0.04,0.28,8.7,12,13.1,1.8,4.5,3.7,2.8,2.5,0.1,8.4,11.1,13.5,26,6.1,20.8,13.1,7.3,20,30,8.3,10.7,14.3,22,29,0,0.0812324929971989,5,6,6,10.7694139965377
"Sammie Coates",2,0,3900,26.8,0.09,0.34,0.15,0,0.2,0,0,2.5,2.3,4.7,1.2,0.4,10.1,0.5,8.7,2,-2.6,19.9,2.5,0,32,31,0,0,0,20,40,2,0.107238605898123,5,4,4,1.19012679656828
"Kenneth Dixon",2,0,3900,18.8,0.04,-0.23,-0.19,5.3,4.2,6.1,0.2,2.9,3.3,2.6,3.5,0.2,3.7,5.7,4.2,16,-0.8,9.2,8.5,4,12,5,13,3.3,0,10,12,0,0.0315789473684211,8,10,6,0.508292180807398
"Peyton Barber",0,0,3900,19,-0.02,0.14,-0.08,8,7.8,5.8,0.8,4.1,1.7,1,1.4,0.4,4.8,4.5,5.7,11,-0.5,11.8,5.1,2.2,10,14,3.8,9.5,0.1,4,6,0,0.0169971671388102,10,11,8,0.00914500576348038
"Russell Shepard",0,0,3900,19,-0.02,0.14,0.09,0,0.2,0,0,9,3,2.2,3.6,0.7,9.5,9.7,5.9,6,-1.5,13.2,4.4,8.4,10,23,0,0,10.4,10,15,2,0.0424929178470255,6,6,3,0.043385608738372
"Adam Humphries",2,0,3900,19,-0.02,0.14,0.09,0.3,0.3,0,0,5,6.3,5.9,5.4,0.4,7.2,11.4,9.5,9,3.1,16,9.9,8.7,10,23,9.8,15.6,8.8,40,59,1,0.1671388101983,2,2,4,0.719052662472724
"Ka'Deem Carey",1,0,3900,17.3,0.06,-0.14,-0.11,4.7,3.9,3.6,0.3,4,0.7,0.7,0.6,0.1,8.6,3.2,2.7,7,0.4,5.1,2.8,0,9,16,2.5,0,0.3,4,5,0,0.0153846153846154,8,10,6,0.00319011828958618
"Paul Perkins",1,0,3900,24.3,-0.01,-0.08,-0.27,8,5,9.3,0.7,3.4,2.3,2.3,2.2,0,8.6,4.5,5.2,19,2.2,8.2,8.7,5.5,16,3,3.1,7.7,0,9,11,0,0.035031847133758,8,9,6,0.0667798095286707
