"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Chris Sale","Joe Biagini","Salvador Perez","Carlos Santana","Whit Merrifield","Mike Moustakas","Francisco Lindor","Mookie Betts","Giancarlo Stanton","Lorenzo Cain"
"2","Chris Sale","Joe Biagini","Salvador Perez","Eric Hosmer","Jose Ramirez","Mike Moustakas","Trea Turner","Giancarlo Stanton","Michael Conforto","Jorge Soler"
"3","Chris Sale","Joe Biagini","Yan Gomes","Carlos Santana","Jose Ramirez","Manny Machado","Francisco Lindor","Giancarlo Stanton","Michael Conforto","Randal Grichuk"
"4","Chris Sale","Joe Biagini","Yadier Molina","Matt Carpenter","Jedd Gyorko","Mike Moustakas","Trea Turner","Mookie Betts","Giancarlo Stanton","Randal Grichuk"
"5","Chris Sale","Joe Biagini","Salvador Perez","Eric Hosmer","Whit Merrifield","Manny Machado","Trea Turner","Lorenzo Cain","Randal Grichuk","Marcell Ozuna"
"6","Chris Sale","Michael Wacha","Yan Gomes","Eric Hosmer","Whit Merrifield","Mike Moustakas","Francisco Lindor","Giancarlo Stanton","Jorge Soler","Randal Grichuk"
"7","Chris Sale","Tyler Glasnow","Salvador Perez","Eric Hosmer","Jedd Gyorko","Mike Moustakas","Aledmys Diaz","Giancarlo Stanton","Lorenzo Cain","Randal Grichuk"
"8","Chris Sale","Joe Biagini","Yan Gomes","Edwin Encarnacion","Jose Ramirez","Mike Moustakas","Francisco Lindor","Mookie Betts","Jorge Soler","Marcell Ozuna"
"9","Chris Sale","Joe Biagini","Yan Gomes","Carlos Santana","Dee Gordon","Mike Moustakas","Trea Turner","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"10","Chris Sale","Joe Biagini","AJ Ellis","Eric Hosmer","Dee Gordon","Manny Machado","Francisco Lindor","Mookie Betts","Giancarlo Stanton","Marcell Ozuna"
"11","Chris Sale","Tyler Glasnow","Salvador Perez","Eric Hosmer","Whit Merrifield","Mike Moustakas","Francisco Lindor","Michael Conforto","Corey Dickerson","Marcell Ozuna"
"12","Chris Sale","Jose Quintana","Salvador Perez","John Jaso","Whit Merrifield","Mike Moustakas","Aledmys Diaz","Giancarlo Stanton","Marcell Ozuna","Jorge Bonifacio"
"13","Chris Sale","Joe Biagini","Yan Gomes","Eric Hosmer","Jonathan Villar","Mike Moustakas","Trea Turner","Mookie Betts","Lorenzo Cain","Jorge Bonifacio"
"14","Chris Sale","RA Dickey","Yan Gomes","Carlos Santana","Whit Merrifield","Mike Moustakas","Trea Turner","Michael Conforto","Lorenzo Cain","Jorge Soler"
"15","Chris Sale","Jose Quintana","AJ Ellis","Eric Hosmer","Whit Merrifield","Mike Moustakas","Adeiny Hechavarria","Giancarlo Stanton","Michael Conforto","Lorenzo Cain"
"16","Chris Sale","Michael Wacha","Salvador Perez","Carlos Santana","Jose Ramirez","Mike Moustakas","Aledmys Diaz","Lorenzo Cain","Jorge Soler","Marcell Ozuna"
"17","Chris Sale","Joe Biagini","Salvador Perez","Matt Carpenter","Kolten Wong","Manny Machado","Aledmys Diaz","Mookie Betts","Michael Conforto","Randal Grichuk"
