"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Chris Sale","Joe Biagini","Salvador Perez","Eric Hosmer","Whit Merrifield","Mike Moustakas","Francisco Lindor","Mookie Betts","Giancarlo Stanton","Lorenzo Cain"
"2","Chris Sale","RA Dickey","Salvador Perez","Eric Hosmer","Brad Miller","Mike Moustakas","Trea Turner","Lorenzo Cain","Jorge Soler","Marcell Ozuna"
"3","Chris Sale","Joe Biagini","Yadier Molina","Matt Carpenter","Jedd Gyorko","Mike Moustakas","Aledmys Diaz","Mookie Betts","Giancarlo Stanton","Randal Grichuk"
"4","Chris Sale","Jose Quintana","Yan Gomes","Eric Hosmer","Whit Merrifield","Mike Moustakas","Alcides Escobar","Lorenzo Cain","Randal Grichuk","Marcell Ozuna"
"5","Chris Sale","Joe Biagini","Yan Gomes","Carlos Santana","Jonathan Villar","Mike Moustakas","Francisco Lindor","Michael Brantley","Giancarlo Stanton","Abraham Almonte"
"6","Chris Sale","Joe Biagini","Salvador Perez","Carlos Santana","Dee Gordon","Miguel Rojas","Trea Turner","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"7","Chris Sale","Joe Biagini","Salvador Perez","Eric Hosmer","Jose Ramirez","Manny Machado","Aledmys Diaz","Lorenzo Cain","Jorge Soler","Jorge Bonifacio"
"8","Chris Sale","Joe Biagini","AJ Ellis","Hanley Ramirez","Dustin Pedroia","Mike Moustakas","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Giancarlo Stanton"
"9","Chris Sale","Jose Quintana","AJ Ellis","Carlos Santana","Whit Merrifield","Mike Moustakas","Alcides Escobar","Giancarlo Stanton","Alex Gordon","Jorge Bonifacio"
"10","Chris Sale","Joe Biagini","Salvador Perez","Adam Lind","Daniel Murphy","Anthony Rendon","Trea Turner","Giancarlo Stanton","Michael Conforto","Jayson Werth"
"11","Chris Sale","Mike Clevinger","Yan Gomes","Carlos Santana","Brad Miller","Manny Machado","Francisco Lindor","Mookie Betts","Abraham Almonte","Brandon Guyer"
"12","Chris Sale","Joe Biagini","Salvador Perez","Chris Davis","Whit Merrifield","Manny Machado","Francisco Lindor","Mark Trumbo","Adam Jones","Joey Rickard"
"13","Chris Sale","Joe Biagini","Russell Martin","Edwin Encarnacion","Whit Merrifield","Mike Moustakas","Alcides Escobar","Michael Conforto","Lorenzo Cain","Alex Gordon"
"14","Chris Sale","Joe Biagini","Geovany Soto","Jose Abreu","Yolmer Sanchez","Mike Moustakas","Trea Turner","Melky Cabrera","Giancarlo Stanton","Leury Garcia"
"15","Chris Sale","Joe Biagini","Salvador Perez","Jose Abreu","Whit Merrifield","Todd Frazier","Francisco Lindor","Melky Cabrera","Avisail Garcia","Leury Garcia"
"16","Chris Sale","Michael Wacha","Salvador Perez","Eric Hosmer","Kolten Wong","Anthony Rendon","Trea Turner","Alex Gordon","Jorge Soler","Jorge Bonifacio"
"17","Chris Sale","Michael Wacha","Yan Gomes","Carlos Santana","Jason Kipnis","Mike Moustakas","Trea Turner","Michael Conforto","Abraham Almonte","Brandon Guyer"
"18","Chris Sale","Mike Clevinger","Jesus Sucre","Logan Morrison","Brad Miller","Evan Longoria","Trea Turner","Mookie Betts","Giancarlo Stanton","Corey Dickerson"
"19","Chris Sale","Joe Biagini","Russell Martin","Kendrys Morales","Darwin Barney","Mike Moustakas","Trea Turner","Jose Bautista","Giancarlo Stanton","Kevin Pillar"
"20","Chris Sale","Joe Biagini","Kurt Suzuki","Freddie Freeman","Jose Ramirez","Adonis Garcia","Trea Turner","Giancarlo Stanton","Matt Kemp","Nick Markakis"
"21","Chris Sale","Michael Wacha","Salvador Perez","Logan Morrison","Brad Miller","Evan Longoria","Francisco Lindor","Corey Dickerson","Steven Souza","Marcell Ozuna"
"22","Chris Sale","Joe Biagini","Geovany Soto","Cody Asche","Tyler Saladino","Todd Frazier","Francisco Lindor","Mookie Betts","Giancarlo Stanton","Avisail Garcia"
"23","Chris Sale","Jose Quintana","Salvador Perez","Matt Carpenter","Brad Miller","Hernan Perez","Alcides Escobar","Alex Gordon","Jorge Soler","Jorge Bonifacio"
"24","Chris Sale","Joe Biagini","Rene Rivera","Wilmer Flores","Neil Walker","Jose Reyes","Trea Turner","Mookie Betts","Giancarlo Stanton","Curtis Granderson"
"25","Chris Sale","Joe Biagini","Sandy Leon","Carlos Santana","Dustin Pedroia","Deven Marrero","Trea Turner","Mookie Betts","Giancarlo Stanton","Chris Young"
"26","Chris Sale","Jose Quintana","Salvador Perez","Josh Bell","Phil Gosselin","Mike Moustakas","Jordy Mercer","Gregory Polanco","Giancarlo Stanton","Jose Osuna"
"27","Chris Sale","Jose Quintana","Yan Gomes","Logan Morrison","Brad Miller","Evan Longoria","Adeiny Hechavarria","Giancarlo Stanton","Steven Souza","Colby Rasmus"
"28","Chris Sale","Joe Biagini","Yan Gomes","Eric Thames","Whit Merrifield","Manny Machado","Alcides Escobar","Alex Gordon","Jorge Soler","Jorge Bonifacio"
"29","Chris Sale","Tyler Glasnow","Jesus Sucre","Eric Hosmer","Brad Miller","Evan Longoria","Francisco Lindor","Michael Conforto","Corey Dickerson","Kevin Kiermaier"
"30","Chris Sale","Joe Biagini","Salvador Perez","Carlos Santana","Cesar Hernandez","Maikel Franco","Trea Turner","Odubel Herrera","Michael Saunders","Daniel Nava"
"31","Chris Sale","Jose Quintana","Salvador Perez","Logan Morrison","Daniel Robertson","Mike Moustakas","Aledmys Diaz","Steven Souza","Kevin Kiermaier","Colby Rasmus"
"32","Chris Sale","Jose Quintana","Kurt Suzuki","Eric Hosmer","Jace Peterson","Mike Moustakas","Dansby Swanson","Michael Conforto","Matt Kemp","Nick Markakis"
"33","Chris Sale","Jose Quintana","Jose Lobaton","Adam Lind","Whit Merrifield","Anthony Rendon","Aledmys Diaz","Giancarlo Stanton","Michael Taylor","Chris Heisey"
"34","Chris Sale","Mike Clevinger","Yan Gomes","Carlos Santana","Dustin Pedroia","Deven Marrero","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Michael Conforto"
"35","Chris Sale","Tyler Glasnow","Salvador Perez","Freddie Freeman","Whit Merrifield","Adonis Garcia","Aledmys Diaz","Matt Kemp","Ender Inciarte","Nick Markakis"
"36","Chris Sale","Joe Biagini","Russell Martin","Adam Lind","Daniel Murphy","Anthony Rendon","Francisco Lindor","Mookie Betts","Michael Taylor","Chris Heisey"
"37","Chris Sale","Tanner Roark","Francisco Pena","Carlos Santana","Jose Ramirez","Ryan Flaherty","JJ Hardy","Adam Jones","Giancarlo Stanton","Joey Rickard"
"38","Chris Sale","Tanner Roark","Jesus Sucre","Carlos Santana","Daniel Robertson","Mike Moustakas","Trea Turner","Corey Dickerson","Kevin Kiermaier","Colby Rasmus"
"39","Chris Sale","Jose Quintana","AJ Ellis","Tommy Joseph","Whit Merrifield","Maikel Franco","Freddy Galvis","Giancarlo Stanton","Odubel Herrera","Michael Saunders"
"40","Chris Sale","Mike Clevinger","Kurt Suzuki","Freddie Freeman","Jace Peterson","Todd Frazier","Francisco Lindor","Mookie Betts","Matt Kemp","Nick Markakis"
