"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Max Scherzer",14100,"WAS@SD 04:40PM ET",27.47,"WAS"
"SP","Madison Bumgarner",12400,"PHI@SF 04:05PM ET",19.568,"SF"
"SP","Gio Gonzalez",12000,"WAS@SD 04:40PM ET",20.146,"WAS"
"SP","Aaron Nola",12000,"PHI@SF 04:05PM ET",19.648,"PHI"
"SP","Gerrit Cole",11800,"STL@PIT 07:08PM ET",15.898,"PIT"
"SP","Johnny Cueto",11400,"PHI@SF 04:05PM ET",13.633,"SF"
"SP","Stephen Strasburg",11000,"WAS@SD 04:40PM ET",21.221,"WAS"
"SP","Carlos Martinez",10600,"STL@PIT 07:08PM ET",19.246,"STL"
"SP","Jameson Taillon",9600,"STL@PIT 07:08PM ET",13.276,"PIT"
"SP","Michael Wacha",9400,"STL@PIT 07:08PM ET",14.98,"STL"
"SP","Jeff Samardzija",9300,"PHI@SF 04:05PM ET",15.563,"SF"
"SP","Edwin Jackson",8300,"WAS@SD 04:40PM ET",9.718,"WAS"
"SP","Dinelson Lamet",8200,"WAS@SD 04:40PM ET",17.593,"SD"
"SP","Jerad Eickhoff",7900,"PHI@SF 04:05PM ET",12.448,"PHI"
"SP","Vince Velasquez",7700,"PHI@SF 04:05PM ET",9.838,"PHI"
"SP","Joe Ross",7500,"WAS@SD 04:40PM ET",8.748,"WAS"
"SP","Adam Wainwright",7300,"STL@PIT 07:08PM ET",10.536,"STL"
"SP","Tyler Glasnow",7300,"STL@PIT 07:08PM ET",5.11,"PIT"
"SP","Chad Kuhl",7200,"STL@PIT 07:08PM ET",11.031,"PIT"
"SP","Tanner Roark",7200,"WAS@SD 04:40PM ET",13.196,"WAS"
"SP","Ty Blach",7100,"PHI@SF 04:05PM ET",7.41,"SF"
"SP","Nick Pivetta",7100,"PHI@SF 04:05PM ET",11.931,"PHI"
"SP","Mark Leiter Jr.",7100,"PHI@SF 04:05PM ET",5.915,"PHI"
"SP","Trevor Williams",7000,"STL@PIT 07:08PM ET",9.328,"PIT"
"SP","Ivan Nova",6900,"STL@PIT 07:08PM ET",14.385,"PIT"
"SP","Clayton Richard",6800,"WAS@SD 04:40PM ET",11.534,"SD"
"RP","Chris Stratton",6800,"PHI@SF 04:05PM ET",8.958,"SF"
"SP","A.J. Cole",6500,"WAS@SD 04:40PM ET",10.625,"WAS"
"SP","Lance Lynn",6300,"STL@PIT 07:08PM ET",16.076,"STL"
"SP","Tyler Beede",6200,"PHI@SF 04:05PM ET",0,"SF"
"SP","Mike Leake",6100,"STL@PIT 07:08PM ET",12.176,"STL"
"SP","Jered Weaver",6000,"WAS@SD 04:40PM ET",3.45,"SD"
"SP","Jhoulys Chacin",6000,"WAS@SD 04:40PM ET",13.343,"SD"
"SP","Zach Eflin",5900,"PHI@SF 04:05PM ET",6.65,"PHI"
"SP","Nick Kingham",5700,"STL@PIT 07:08PM ET",0,"PIT"
"1B","Ryan Zimmerman",5600,"WAS@SD 04:40PM ET",9.261,"WAS"
"RP","Austin Adams",5600,"WAS@SD 04:40PM ET",-4.4,"WAS"
"OF","Dexter Fowler",5500,"STL@PIT 07:08PM ET",8.272,"STL"
"SP","Wade LeBlanc",5500,"STL@PIT 07:08PM ET",2.991,"PIT"
"SP","Zach Lee",5500,"WAS@SD 04:40PM ET",4.8,"SD"
"SP","Austin Voth",5500,"WAS@SD 04:40PM ET",0,"WAS"
"RP","Dan Slania",5500,"PHI@SF 04:05PM ET",2.25,"SF"
"SP","Luke Weaver",5400,"STL@PIT 07:08PM ET",8.025,"STL"
"2B/OF","Howie Kendrick",5400,"WAS@SD 04:40PM ET",8.386,"WAS"
"SP","Luis Perdomo",5300,"WAS@SD 04:40PM ET",10.611,"SD"
"SP","Erick Fedde",5300,"WAS@SD 04:40PM ET",4.3,"WAS"
"3B","Anthony Rendon",5200,"WAS@SD 04:40PM ET",9,"WAS"
"SP","Matt Cain",5200,"PHI@SF 04:05PM ET",6.961,"SF"
"SP","Steven Brault",5100,"STL@PIT 07:08PM ET",3.133,"PIT"
"SP","Joan Gregorio",5100,"PHI@SF 04:05PM ET",0,"SF"
"OF","Tommy Pham",5000,"STL@PIT 07:08PM ET",9.309,"STL"
"2B","Daniel Murphy",5000,"WAS@SD 04:40PM ET",9.062,"WAS"
"OF","Bryce Harper",5000,"WAS@SD 04:40PM ET",10.83,"WAS"
"SP","Matt Moore",5000,"PHI@SF 04:05PM ET",11.062,"SF"
"SP","Albert Suarez",4900,"PHI@SF 04:05PM ET",5.488,"SF"
"1B","Josh Bell",4800,"STL@PIT 07:08PM ET",7.512,"PIT"
"SP","Robbie Erlin",4800,"WAS@SD 04:40PM ET",0,"SD"
"SP","Ben Lively",4800,"PHI@SF 04:05PM ET",8.771,"PHI"
"SP","Mitch Keller",4700,"STL@PIT 07:08PM ET",0,"PIT"
"SP","Travis Wood",4700,"WAS@SD 04:40PM ET",3.44,"SD"
"SP","Anderson Espinoza",4700,"WAS@SD 04:40PM ET",0,"SD"
"SP","Mark Appel",4700,"PHI@SF 04:05PM ET",0,"PHI"
"OF","Andrew McCutchen",4600,"STL@PIT 07:08PM ET",8.924,"PIT"
"2B/3B","Josh Harrison",4600,"STL@PIT 07:08PM ET",7.474,"PIT"
"2B/SS","Paul DeJong",4600,"STL@PIT 07:08PM ET",8.743,"STL"
"RP","Matt Albers",4600,"WAS@SD 04:40PM ET",4.036,"WAS"
"SP","Christian Friedrich",4600,"WAS@SD 04:40PM ET",0,"SD"
"SP","Dillon Overton",4600,"WAS@SD 04:40PM ET",1.875,"SD"
"SP","John Gant",4500,"STL@PIT 07:08PM ET",6.5,"STL"
"SP","Jeremy Guthrie",4500,"WAS@SD 04:40PM ET",-24.5,"WAS"
"SS","Trea Turner",4500,"WAS@SD 04:40PM ET",10.559,"WAS"
"SP","Clay Buchholz",4500,"PHI@SF 04:05PM ET",-2.45,"PHI"
"1B","Matt Carpenter",4400,"STL@PIT 07:08PM ET",7.815,"STL"
"SP","Jarred Cosart",4400,"WAS@SD 04:40PM ET",4.257,"SD"
"SP","Jake Esch",4400,"WAS@SD 04:40PM ET",-1.2,"SD"
"OF","Starling Marte",4300,"STL@PIT 07:08PM ET",8.465,"PIT"
"OF","Gregory Polanco",4300,"STL@PIT 07:08PM ET",6.348,"PIT"
"RP","Oliver Perez",4300,"WAS@SD 04:40PM ET",2.343,"WAS"
"RP","Francisco Rodriguez",4300,"WAS@SD 04:40PM ET",1.471,"WAS"
"RP","Ryan Madson",4300,"WAS@SD 04:40PM ET",3.735,"WAS"
"RP","Joe Blanton",4300,"WAS@SD 04:40PM ET",1.591,"WAS"
"RP","Brandon Kintzler",4300,"WAS@SD 04:40PM ET",2.586,"WAS"
"RP","Shawn Kelley",4300,"WAS@SD 04:40PM ET",2.26,"WAS"
"RP","Sean Doolittle",4300,"WAS@SD 04:40PM ET",3.532,"WAS"
"RP","Neil Ramirez",4300,"WAS@SD 04:40PM ET",2.583,"WAS"
"RP","Sammy Solis",4300,"WAS@SD 04:40PM ET",1.017,"WAS"
"SP","Jacob Turner",4300,"WAS@SD 04:40PM ET",3.497,"WAS"
"RP","Enny Romero",4300,"WAS@SD 04:40PM ET",3.127,"WAS"
"RP","Matt Grace",4300,"WAS@SD 04:40PM ET",2.373,"WAS"
"RP","Trevor Gott",4300,"WAS@SD 04:40PM ET",-2.913,"WAS"
"RP","Koda Glover",4300,"WAS@SD 04:40PM ET",1.787,"WAS"
"SP","Andrew Suarez",4300,"PHI@SF 04:05PM ET",0,"SF"
"RP","George Kontos",4200,"STL@PIT 07:08PM ET",2.951,"PIT"
"SP","Juan Nicasio",4200,"STL@PIT 07:08PM ET",2.716,"PIT"
"RP","Mike Mayers",4200,"STL@PIT 07:08PM ET",-0.9,"STL"
"RP","Edgar Santana",4200,"STL@PIT 07:08PM ET",2.406,"PIT"
"RP","Matt Strahm",4200,"WAS@SD 04:40PM ET",3.542,"SD"
"RP","Bryan Morris",4200,"PHI@SF 04:05PM ET",1.713,"SF"
"RP","Mark Melancon",4200,"PHI@SF 04:05PM ET",2.346,"SF"
"RP","Sam Dyson",4200,"PHI@SF 04:05PM ET",1.461,"SF"
"RP","Cory Gearrin",4200,"PHI@SF 04:05PM ET",3.08,"SF"
"RP","Hunter Strickland",4200,"PHI@SF 04:05PM ET",2.715,"SF"
"1B/C","Buster Posey",4200,"PHI@SF 04:05PM ET",7.727,"SF"
"RP","Derek Law",4200,"PHI@SF 04:05PM ET",2.119,"SF"
"RP","Josh Osich",4200,"PHI@SF 04:05PM ET",1.807,"SF"
"RP","Steven Okert",4200,"PHI@SF 04:05PM ET",0.969,"SF"
"RP","Ray Black",4200,"PHI@SF 04:05PM ET",0,"SF"
"RP","Reyes Moronta",4200,"PHI@SF 04:05PM ET",0,"SF"
"RP","Kyle Crick",4200,"PHI@SF 04:05PM ET",3.222,"SF"
"SP","Jake Thompson",4100,"PHI@SF 04:05PM ET",4.492,"PHI"
"RP","Joaquin Benoit",4000,"STL@PIT 07:08PM ET",2.198,"PIT"
"RP","Zach Duke",4000,"STL@PIT 07:08PM ET",1.035,"STL"
"RP","Jonathan Broxton",4000,"STL@PIT 07:08PM ET",1.143,"STL"
"RP","Seung Hwan Oh",4000,"STL@PIT 07:08PM ET",2.637,"STL"
"RP","Miguel Socolovich",4000,"STL@PIT 07:08PM ET",0.947,"STL"
"RP","Antonio Bastardo",4000,"STL@PIT 07:08PM ET",-0.972,"PIT"
