"Place_lo","Place_hi","Payout"
"1","1","500"
"2","2","300"
"3","3","250"
"4","4","200"
"5","5","150"
"6","6","75"
"7","8","50"
"9","10","35"
"11","15","22"
"16","20","18"
"21","25","16"
"26","30","14"
"31","40","12"
"41","50","11"
"51","75","10"
"76","100","9"
"101","150","8"
"151","200","7"
"201","300","6"
"301","450","5"
"451","750","4"
